"goal","dimension","region_id","score","year"
"AO","future",198,74.7,2012
"AO","future",199,48.27,2012
"AO","future",200,53.26,2012
"AO","future",202,67.69,2012
"AO","future",203,50.43,2012
"AO","future",204,59.91,2012
"AO","future",205,47.03,2012
"AO","future",206,80.68,2012
"AO","future",207,55.41,2012
"AO","future",208,100,2012
"AO","future",209,80.8,2012
"AO","future",210,98.15,2012
"AO","future",212,56.13,2012
"AO","future",213,,2012
"AO","future",214,77.82,2012
"AO","future",215,61.6,2012
"AO","future",216,56.47,2012
"AO","future",218,100,2012
"AO","future",219,100,2012
"AO","future",220,98.01,2012
"AO","future",221,92.76,2012
"AO","future",222,100,2012
"AO","future",223,100,2012
"AO","future",224,94.75,2012
"AO","future",227,100,2012
"AO","future",228,100,2012
"AO","future",231,60.77,2012
"AO","future",232,66.99,2012
"AO","future",237,67.15,2012
"AO","future",244,82.02,2012
"AO","future",245,83.69,2012
"AO","future",247,100,2012
"AO","future",248,83.47,2012
"AO","future",249,81.64,2012
"AO","future",250,99.71,2012
"AO","pressures",1,12.24,2012
"AO","pressures",2,12.23,2012
"AO","pressures",3,11.41,2012
"AO","pressures",4,9.18,2012
"AO","pressures",5,15.5,2012
"AO","pressures",6,26.99,2012
"AO","pressures",7,34.19,2012
"AO","pressures",8,30.83,2012
"AO","pressures",9,26.65,2012
"AO","pressures",10,31.14,2012
"AO","pressures",11,28.72,2012
"AO","pressures",12,18.66,2012
"AO","pressures",13,21.5,2012
"AO","pressures",14,33.49,2012
"AO","pressures",15,48.46,2012
"AO","pressures",16,13.47,2012
"AO","pressures",17,37.19,2012
"AO","pressures",18,31.09,2012
"AO","pressures",19,24.94,2012
"AO","pressures",20,30.65,2012
"AO","pressures",21,49.86,2012
"AO","pressures",24,49.82,2012
"AO","pressures",25,43.63,2012
"AO","pressures",26,36.83,2012
"AO","pressures",28,43.87,2012
"AO","pressures",29,22.2,2012
"AO","pressures",30,18.88,2012
"AO","pressures",31,24.3,2012
"AO","pressures",32,19.44,2012
"AO","pressures",33,17.69,2012
"AO","pressures",34,16.35,2012
"AO","pressures",35,16.25,2012
"AO","pressures",36,16.21,2012
"AO","pressures",37,22.94,2012
"AO","pressures",38,11.22,2012
"AO","pressures",39,33.41,2012
"AO","pressures",40,33.06,2012
"AO","pressures",41,38.93,2012
"AO","pressures",42,40.51,2012
"AO","pressures",43,36.56,2012
"AO","pressures",44,48.55,2012
"AO","pressures",45,45.37,2012
"AO","pressures",46,43.13,2012
"AO","pressures",47,43.22,2012
"AO","pressures",48,29.89,2012
"AO","pressures",49,55.17,2012
"AO","pressures",50,43.01,2012
"AO","pressures",51,41.8,2012
"AO","pressures",52,45.25,2012
"AO","pressures",53,46.03,2012
"AO","pressures",54,36.1,2012
"AO","pressures",55,20.97,2012
"AO","pressures",56,23.35,2012
"AO","pressures",57,21.17,2012
"AO","pressures",58,22.39,2012
"AO","pressures",59,26.18,2012
"AO","pressures",60,27.75,2012
"AO","pressures",61,36.95,2012
"AO","pressures",62,34.63,2012
"AO","pressures",63,30.08,2012
"AO","pressures",64,44.84,2012
"AO","pressures",65,45.02,2012
"AO","pressures",66,41.43,2012
"AO","pressures",67,36.98,2012
"AO","pressures",68,23.81,2012
"AO","pressures",69,26.33,2012
"AO","pressures",70,21.89,2012
"AO","pressures",71,25.57,2012
"AO","pressures",72,24.49,2012
"AO","pressures",73,31,2012
"AO","pressures",74,29.71,2012
"AO","pressures",75,32.94,2012
"AO","pressures",76,36.34,2012
"AO","pressures",77,49.27,2012
"AO","pressures",78,40.74,2012
"AO","pressures",79,28.42,2012
"AO","pressures",80,27.27,2012
"AO","pressures",81,18.95,2012
"AO","pressures",82,34.47,2012
"AO","pressures",84,37.6,2012
"AO","pressures",85,17.34,2012
"AO","pressures",86,15.77,2012
"AO","pressures",88,12.67,2012
"AO","pressures",89,13.88,2012
"AO","pressures",90,23.23,2012
"AO","pressures",91,15.5,2012
"AO","pressures",92,15.59,2012
"AO","pressures",93,16.66,2012
"AO","pressures",94,10.09,2012
"AO","pressures",95,13.78,2012
"AO","pressures",96,43.6,2012
"AO","pressures",97,38.27,2012
"AO","pressures",98,45.87,2012
"AO","pressures",99,40.74,2012
"AO","pressures",100,44.29,2012
"AO","pressures",101,28.6,2012
"AO","pressures",102,28.93,2012
"AO","pressures",103,32.68,2012
"AO","pressures",104,38.46,2012
"AO","pressures",105,8.08,2012
"AO","pressures",106,37.68,2012
"AO","pressures",107,15.98,2012
"AO","pressures",108,18.92,2012
"AO","pressures",110,20.27,2012
"AO","pressures",111,18.73,2012
"AO","pressures",112,33.23,2012
"AO","pressures",113,17.9,2012
"AO","pressures",114,46.62,2012
"AO","pressures",115,33.24,2012
"AO","pressures",116,25.3,2012
"AO","pressures",117,21.68,2012
"AO","pressures",118,20.07,2012
"AO","pressures",119,25.75,2012
"AO","pressures",120,23.24,2012
"AO","pressures",121,20.44,2012
"AO","pressures",122,26.2,2012
"AO","pressures",123,26.62,2012
"AO","pressures",124,22.77,2012
"AO","pressures",125,26.06,2012
"AO","pressures",126,28.12,2012
"AO","pressures",127,22.91,2012
"AO","pressures",129,27.94,2012
"AO","pressures",130,20.77,2012
"AO","pressures",131,33.83,2012
"AO","pressures",132,28.17,2012
"AO","pressures",133,34.51,2012
"AO","pressures",134,34.28,2012
"AO","pressures",135,31.68,2012
"AO","pressures",136,39.1,2012
"AO","pressures",137,31.83,2012
"AO","pressures",138,30.25,2012
"AO","pressures",139,45.81,2012
"AO","pressures",140,24.59,2012
"AO","pressures",141,19.1,2012
"AO","pressures",143,15.16,2012
"AO","pressures",144,11.31,2012
"AO","pressures",145,12.6,2012
"AO","pressures",146,12.29,2012
"AO","pressures",147,16.61,2012
"AO","pressures",148,24.75,2012
"AO","pressures",149,21.18,2012
"AO","pressures",150,18.41,2012
"AO","pressures",151,20.01,2012
"AO","pressures",152,28.01,2012
"AO","pressures",153,26.91,2012
"AO","pressures",154,25.82,2012
"AO","pressures",155,26.12,2012
"AO","pressures",156,22.78,2012
"AO","pressures",157,23.37,2012
"AO","pressures",158,17.49,2012
"AO","pressures",159,20.48,2012
"AO","pressures",161,26.79,2012
"AO","pressures",162,13.75,2012
"AO","pressures",163,20.73,2012
"AO","pressures",164,32.41,2012
"AO","pressures",166,31.39,2012
"AO","pressures",167,34.86,2012
"AO","pressures",168,30.38,2012
"AO","pressures",169,18.47,2012
"AO","pressures",171,28.9,2012
"AO","pressures",172,33.48,2012
"AO","pressures",173,26.14,2012
"AO","pressures",174,15.07,2012
"AO","pressures",175,23.34,2012
"AO","pressures",176,26.45,2012
"AO","pressures",177,24.8,2012
"AO","pressures",178,28.89,2012
"AO","pressures",179,23.19,2012
"AO","pressures",180,24.5,2012
"AO","pressures",181,18.83,2012
"AO","pressures",182,21.33,2012
"AO","pressures",183,24.69,2012
"AO","pressures",184,26.25,2012
"AO","pressures",185,25.83,2012
"AO","pressures",186,31.86,2012
"AO","pressures",187,31.25,2012
"AO","pressures",188,30.06,2012
"AO","pressures",189,28.07,2012
"AO","pressures",190,32.65,2012
"AO","pressures",191,42.45,2012
"AO","pressures",192,55.54,2012
"AO","pressures",193,43.41,2012
"AO","pressures",194,47.6,2012
"AO","pressures",195,42.84,2012
"AO","pressures",196,53.84,2012
"AO","pressures",197,52.61,2012
"AO","pressures",198,35.25,2012
"AO","pressures",199,51.3,2012
"AO","pressures",200,47.22,2012
"AO","pressures",202,54.36,2012
"AO","pressures",203,40.64,2012
"AO","pressures",204,49.47,2012
"AO","pressures",205,50.08,2012
"AO","pressures",206,47.62,2012
"AO","pressures",207,53.29,2012
"AO","pressures",208,41.01,2012
"AO","pressures",209,51.13,2012
"AO","pressures",210,22.43,2012
"AO","pressures",212,31.8,2012
"AO","pressures",213,,2012
"AO","pressures",214,36.85,2012
"AO","pressures",215,44.68,2012
"AO","pressures",216,41.24,2012
"AO","pressures",218,11.75,2012
"AO","pressures",219,23.77,2012
"AO","pressures",220,33.12,2012
"AO","pressures",221,30.62,2012
"AO","pressures",222,17.8,2012
"AO","pressures",223,16.79,2012
"AO","pressures",224,18.41,2012
"AO","pressures",227,30.1,2012
"AO","pressures",228,30.21,2012
"AO","pressures",231,39.14,2012
"AO","pressures",232,44.81,2012
"AO","pressures",237,46.55,2012
"AO","pressures",244,24.95,2012
"AO","pressures",245,19.11,2012
"AO","pressures",247,33.48,2012
"AO","pressures",248,25.74,2012
"AO","pressures",249,29.89,2012
"AO","pressures",250,21.25,2012
"AO","resilience",1,78.97,2012
"AO","resilience",2,79.15,2012
"AO","resilience",3,88.23,2012
"AO","resilience",4,84.8,2012
"AO","resilience",5,73.49,2012
"AO","resilience",6,58.66,2012
"AO","resilience",7,56.4,2012
"AO","resilience",8,64.69,2012
"AO","resilience",9,58.94,2012
"AO","resilience",10,57.47,2012
"AO","resilience",11,60.43,2012
"AO","resilience",12,70.54,2012
"AO","resilience",13,64.61,2012
"AO","resilience",14,74.21,2012
"AO","resilience",15,61.85,2012
"AO","resilience",16,88.17,2012
"AO","resilience",17,48.2,2012
"AO","resilience",18,61.87,2012
"AO","resilience",19,57.46,2012
"AO","resilience",20,77.89,2012
"AO","resilience",21,47.66,2012
"AO","resilience",24,55.25,2012
"AO","resilience",25,65.66,2012
"AO","resilience",26,62.5,2012
"AO","resilience",28,54.1,2012
"AO","resilience",29,80.23,2012
"AO","resilience",30,77.88,2012
"AO","resilience",31,66.1,2012
"AO","resilience",32,70.15,2012
"AO","resilience",33,67.29,2012
"AO","resilience",34,65.12,2012
"AO","resilience",35,77.77,2012
"AO","resilience",36,66.61,2012
"AO","resilience",37,68.34,2012
"AO","resilience",38,83.08,2012
"AO","resilience",39,56.85,2012
"AO","resilience",40,62.25,2012
"AO","resilience",41,62.61,2012
"AO","resilience",42,55.11,2012
"AO","resilience",43,64.25,2012
"AO","resilience",44,37.55,2012
"AO","resilience",45,45.3,2012
"AO","resilience",46,52.29,2012
"AO","resilience",47,45.09,2012
"AO","resilience",48,60.67,2012
"AO","resilience",49,43.23,2012
"AO","resilience",50,65.06,2012
"AO","resilience",51,63.65,2012
"AO","resilience",52,59.62,2012
"AO","resilience",53,52.61,2012
"AO","resilience",54,73.63,2012
"AO","resilience",55,74,2012
"AO","resilience",56,63.9,2012
"AO","resilience",57,79.59,2012
"AO","resilience",58,75.78,2012
"AO","resilience",59,83.67,2012
"AO","resilience",60,79.72,2012
"AO","resilience",61,62.43,2012
"AO","resilience",62,61.93,2012
"AO","resilience",63,56.25,2012
"AO","resilience",64,62.22,2012
"AO","resilience",65,54.51,2012
"AO","resilience",66,65.92,2012
"AO","resilience",67,46.12,2012
"AO","resilience",68,74.54,2012
"AO","resilience",69,78.27,2012
"AO","resilience",70,80.36,2012
"AO","resilience",71,72.52,2012
"AO","resilience",72,75.07,2012
"AO","resilience",73,65.26,2012
"AO","resilience",74,61.97,2012
"AO","resilience",75,63.73,2012
"AO","resilience",76,62.06,2012
"AO","resilience",77,48.89,2012
"AO","resilience",78,58.14,2012
"AO","resilience",79,66.63,2012
"AO","resilience",80,75.09,2012
"AO","resilience",81,71.55,2012
"AO","resilience",82,62.33,2012
"AO","resilience",84,53.98,2012
"AO","resilience",85,72.35,2012
"AO","resilience",86,72.73,2012
"AO","resilience",88,70.49,2012
"AO","resilience",89,81.23,2012
"AO","resilience",90,60.71,2012
"AO","resilience",91,76.97,2012
"AO","resilience",92,75.43,2012
"AO","resilience",93,77.63,2012
"AO","resilience",94,85.45,2012
"AO","resilience",95,73.48,2012
"AO","resilience",96,52,2012
"AO","resilience",97,50.61,2012
"AO","resilience",98,48.46,2012
"AO","resilience",99,53.56,2012
"AO","resilience",100,59.07,2012
"AO","resilience",101,70.32,2012
"AO","resilience",102,72.14,2012
"AO","resilience",103,54.47,2012
"AO","resilience",104,51.64,2012
"AO","resilience",105,75.53,2012
"AO","resilience",106,58.64,2012
"AO","resilience",107,64.66,2012
"AO","resilience",108,70.47,2012
"AO","resilience",110,72.04,2012
"AO","resilience",111,73.83,2012
"AO","resilience",112,72.28,2012
"AO","resilience",113,72.4,2012
"AO","resilience",114,47.49,2012
"AO","resilience",115,68.92,2012
"AO","resilience",116,68.81,2012
"AO","resilience",117,72.64,2012
"AO","resilience",118,72.89,2012
"AO","resilience",119,65.38,2012
"AO","resilience",120,73.77,2012
"AO","resilience",121,72.53,2012
"AO","resilience",122,71.65,2012
"AO","resilience",123,68.07,2012
"AO","resilience",124,72.23,2012
"AO","resilience",125,66.48,2012
"AO","resilience",126,63.75,2012
"AO","resilience",127,70.81,2012
"AO","resilience",129,69.82,2012
"AO","resilience",130,73.58,2012
"AO","resilience",131,66.56,2012
"AO","resilience",132,66.55,2012
"AO","resilience",133,64.99,2012
"AO","resilience",134,71.16,2012
"AO","resilience",135,72.92,2012
"AO","resilience",136,64.87,2012
"AO","resilience",137,68.88,2012
"AO","resilience",138,63.86,2012
"AO","resilience",139,51.82,2012
"AO","resilience",140,79.85,2012
"AO","resilience",141,72.67,2012
"AO","resilience",143,74.69,2012
"AO","resilience",144,84.19,2012
"AO","resilience",145,83.22,2012
"AO","resilience",146,74.03,2012
"AO","resilience",147,72.81,2012
"AO","resilience",148,58.72,2012
"AO","resilience",149,70.65,2012
"AO","resilience",150,70.46,2012
"AO","resilience",151,71.46,2012
"AO","resilience",152,68.76,2012
"AO","resilience",153,62.97,2012
"AO","resilience",154,62.01,2012
"AO","resilience",155,60.56,2012
"AO","resilience",156,68.25,2012
"AO","resilience",157,68.88,2012
"AO","resilience",158,67.38,2012
"AO","resilience",159,70.49,2012
"AO","resilience",161,72.72,2012
"AO","resilience",162,79.92,2012
"AO","resilience",163,73.17,2012
"AO","resilience",164,72.25,2012
"AO","resilience",166,68.49,2012
"AO","resilience",167,57.62,2012
"AO","resilience",168,67.72,2012
"AO","resilience",169,80.32,2012
"AO","resilience",171,73.82,2012
"AO","resilience",172,69.44,2012
"AO","resilience",173,76.35,2012
"AO","resilience",174,85,2012
"AO","resilience",175,84.62,2012
"AO","resilience",176,84.84,2012
"AO","resilience",177,84.3,2012
"AO","resilience",178,79.31,2012
"AO","resilience",179,83.21,2012
"AO","resilience",180,84.57,2012
"AO","resilience",181,83.54,2012
"AO","resilience",182,75.24,2012
"AO","resilience",183,79.35,2012
"AO","resilience",184,75.73,2012
"AO","resilience",185,64.94,2012
"AO","resilience",186,55.88,2012
"AO","resilience",187,65.21,2012
"AO","resilience",188,79.96,2012
"AO","resilience",189,79.98,2012
"AO","resilience",190,70.48,2012
"AO","resilience",191,56.38,2012
"AO","resilience",192,47.91,2012
"AO","resilience",193,59.57,2012
"AO","resilience",194,52.02,2012
"AO","resilience",195,50.16,2012
"AO","resilience",196,46.77,2012
"AO","resilience",197,55.25,2012
"AO","resilience",198,58.36,2012
"AO","resilience",199,45.92,2012
"AO","resilience",200,46.08,2012
"AO","resilience",202,67.27,2012
"AO","resilience",203,60.51,2012
"AO","resilience",204,57.7,2012
"AO","resilience",205,52.86,2012
"AO","resilience",206,66.91,2012
"AO","resilience",207,67.74,2012
"AO","resilience",208,70.79,2012
"AO","resilience",209,61.1,2012
"AO","resilience",210,83.21,2012
"AO","resilience",212,58.25,2012
"AO","resilience",213,,2012
"AO","resilience",214,66.57,2012
"AO","resilience",215,62.68,2012
"AO","resilience",216,63.98,2012
"AO","resilience",218,77.12,2012
"AO","resilience",219,69.4,2012
"AO","resilience",220,77.18,2012
"AO","resilience",221,81.35,2012
"AO","resilience",222,82.17,2012
"AO","resilience",223,85.58,2012
"AO","resilience",224,79.53,2012
"AO","resilience",227,79.2,2012
"AO","resilience",228,74.15,2012
"AO","resilience",231,55.78,2012
"AO","resilience",232,57.66,2012
"AO","resilience",237,52.53,2012
"AO","resilience",244,69.05,2012
"AO","resilience",245,70.23,2012
"AO","resilience",247,66.65,2012
"AO","resilience",248,75.92,2012
"AO","resilience",249,72.38,2012
"AO","resilience",250,72.76,2012
"AO","score",0,76.7,2012
"AO","score",1,96.09,2012
"AO","score",2,96.09,2012
"AO","score",3,96.09,2012
"AO","score",4,96.09,2012
"AO","score",5,64.92,2012
"AO","score",6,46.73,2012
"AO","score",7,45.08,2012
"AO","score",8,57.99,2012
"AO","score",9,47.46,2012
"AO","score",10,53.34,2012
"AO","score",11,54.75,2012
"AO","score",12,93.52,2012
"AO","score",13,84.95,2012
"AO","score",14,84.23,2012
"AO","score",15,62.3,2012
"AO","score",16,97.41,2012
"AO","score",17,52.68,2012
"AO","score",18,52.25,2012
"AO","score",19,47.08,2012
"AO","score",20,94.33,2012
"AO","score",21,71.67,2012
"AO","score",24,65.8,2012
"AO","score",25,75.97,2012
"AO","score",26,63.95,2012
"AO","score",28,43.35,2012
"AO","score",29,52.47,2012
"AO","score",30,52.55,2012
"AO","score",31,72.5,2012
"AO","score",32,51.9,2012
"AO","score",33,51.81,2012
"AO","score",34,51.74,2012
"AO","score",35,52.75,2012
"AO","score",36,51.87,2012
"AO","score",37,65.94,2012
"AO","score",38,57.39,2012
"AO","score",39,57.99,2012
"AO","score",40,55.07,2012
"AO","score",41,43.82,2012
"AO","score",42,43.55,2012
"AO","score",43,60.74,2012
"AO","score",44,47.04,2012
"AO","score",45,57.09,2012
"AO","score",46,53,2012
"AO","score",47,59.22,2012
"AO","score",48,94.17,2012
"AO","score",49,51.23,2012
"AO","score",50,98.65,2012
"AO","score",51,100,2012
"AO","score",52,90.34,2012
"AO","score",53,60.2,2012
"AO","score",54,100,2012
"AO","score",55,82.34,2012
"AO","score",56,51.28,2012
"AO","score",57,83.02,2012
"AO","score",58,82.35,2012
"AO","score",59,95.83,2012
"AO","score",60,81.9,2012
"AO","score",61,73.65,2012
"AO","score",62,64.69,2012
"AO","score",63,52.95,2012
"AO","score",64,53.27,2012
"AO","score",65,58.04,2012
"AO","score",66,52.64,2012
"AO","score",67,49.96,2012
"AO","score",68,87.69,2012
"AO","score",69,78.19,2012
"AO","score",70,87.72,2012
"AO","score",71,75.14,2012
"AO","score",72,77.44,2012
"AO","score",73,85.62,2012
"AO","score",74,72.46,2012
"AO","score",75,66,2012
"AO","score",76,81.16,2012
"AO","score",77,84.75,2012
"AO","score",78,72.43,2012
"AO","score",79,91.23,2012
"AO","score",80,82.67,2012
"AO","score",81,93.61,2012
"AO","score",82,74.29,2012
"AO","score",84,74.69,2012
"AO","score",85,95.95,2012
"AO","score",86,95.95,2012
"AO","score",88,95.95,2012
"AO","score",89,89.72,2012
"AO","score",90,80.59,2012
"AO","score",91,88.93,2012
"AO","score",92,88.72,2012
"AO","score",93,88.87,2012
"AO","score",94,90.38,2012
"AO","score",95,95.95,2012
"AO","score",96,57.71,2012
"AO","score",97,42.74,2012
"AO","score",98,42.63,2012
"AO","score",99,44.03,2012
"AO","score",100,54.55,2012
"AO","score",101,87.51,2012
"AO","score",102,77.18,2012
"AO","score",103,45.85,2012
"AO","score",104,80.97,2012
"AO","score",105,83.46,2012
"AO","score",106,46.84,2012
"AO","score",107,86.53,2012
"AO","score",108,100,2012
"AO","score",110,90.3,2012
"AO","score",111,84.48,2012
"AO","score",112,89.02,2012
"AO","score",113,99.62,2012
"AO","score",114,50.03,2012
"AO","score",115,69.93,2012
"AO","score",116,94,2012
"AO","score",117,83.95,2012
"AO","score",118,84.18,2012
"AO","score",119,83.79,2012
"AO","score",120,75.73,2012
"AO","score",121,84.09,2012
"AO","score",122,77.38,2012
"AO","score",123,75.47,2012
"AO","score",124,70.04,2012
"AO","score",125,63.34,2012
"AO","score",126,87.51,2012
"AO","score",127,62.95,2012
"AO","score",129,71.49,2012
"AO","score",130,67.76,2012
"AO","score",131,55.61,2012
"AO","score",132,67.35,2012
"AO","score",133,55.14,2012
"AO","score",134,72.1,2012
"AO","score",135,68.88,2012
"AO","score",136,57.73,2012
"AO","score",137,68.5,2012
"AO","score",138,75.21,2012
"AO","score",139,76,2012
"AO","score",140,86.91,2012
"AO","score",141,95.93,2012
"AO","score",143,95.12,2012
"AO","score",144,94.76,2012
"AO","score",145,95.93,2012
"AO","score",146,72.29,2012
"AO","score",147,65.43,2012
"AO","score",148,58.98,2012
"AO","score",149,93.52,2012
"AO","score",150,93.52,2012
"AO","score",151,85.46,2012
"AO","score",152,73.49,2012
"AO","score",153,77.66,2012
"AO","score",154,77.68,2012
"AO","score",155,70.83,2012
"AO","score",156,78.8,2012
"AO","score",157,60.04,2012
"AO","score",158,85.84,2012
"AO","score",159,93.52,2012
"AO","score",161,64.41,2012
"AO","score",162,94.76,2012
"AO","score",163,99.62,2012
"AO","score",164,73.39,2012
"AO","score",166,59.79,2012
"AO","score",167,57.03,2012
"AO","score",168,73.66,2012
"AO","score",169,69.92,2012
"AO","score",171,72.45,2012
"AO","score",172,82.46,2012
"AO","score",173,83.59,2012
"AO","score",174,95.58,2012
"AO","score",175,98.13,2012
"AO","score",176,96.46,2012
"AO","score",177,97.92,2012
"AO","score",178,87.37,2012
"AO","score",179,95.15,2012
"AO","score",180,94.85,2012
"AO","score",181,97.52,2012
"AO","score",182,90.19,2012
"AO","score",183,85.9,2012
"AO","score",184,93.64,2012
"AO","score",185,96.47,2012
"AO","score",186,70.84,2012
"AO","score",187,68.06,2012
"AO","score",188,86.46,2012
"AO","score",189,86.3,2012
"AO","score",190,100,2012
"AO","score",191,78.42,2012
"AO","score",192,62.32,2012
"AO","score",193,51.28,2012
"AO","score",194,43.22,2012
"AO","score",195,44.39,2012
"AO","score",196,53.43,2012
"AO","score",197,44.66,2012
"AO","score",198,72.16,2012
"AO","score",199,48.68,2012
"AO","score",200,53.21,2012
"AO","score",202,66.23,2012
"AO","score",203,48.41,2012
"AO","score",204,58.97,2012
"AO","score",205,46.28,2012
"AO","score",206,77.72,2012
"AO","score",207,53.81,2012
"AO","score",208,100,2012
"AO","score",209,78.77,2012
"AO","score",210,90.33,2012
"AO","score",212,53.95,2012
"AO","score",213,,2012
"AO","score",214,74.07,2012
"AO","score",215,60,2012
"AO","score",216,53.86,2012
"AO","score",218,96.64,2012
"AO","score",219,97.76,2012
"AO","score",220,91.79,2012
"AO","score",221,86.31,2012
"AO","score",222,96.4,2012
"AO","score",223,100,2012
"AO","score",224,86.37,2012
"AO","score",227,94.93,2012
"AO","score",228,94.93,2012
"AO","score",231,59.12,2012
"AO","score",232,65.47,2012
"AO","score",237,66.2,2012
"AO","score",244,77.09,2012
