"rgn_id","taxa_code","sust_coeff"
14,"Abalones_1","global_species"
163,"Abalones_2","global_species"
25,"Abalones_3","global_species"
216,"Akiami paste shrimp_4","taxon_group_avg"
14,"Amberjacks nei_5","region_family_avg"
143,"Arctic char_6","none"
183,"Atlantic ditch shrimp_7","taxon_group_avg"
182,"Atlantic ditch shrimp_8","taxon_group_avg"
183,"Atlantic salmon_9","global_species"
143,"Atlantic salmon_10","global_species"
75,"Baltic prawn_11","taxon_group_avg"
216,"Banana prawn_12","region_family_avg"
207,"Banana prawn_13","region_family_avg"
13,"Banana prawn_14","region_family_avg"
208,"Banana prawn_15","region_family_avg"
15,"Banana prawn_16","region_family_avg"
25,"Banana prawn_17","region_family_avg"
206,"Banana prawn_18","region_family_avg"
216,"Banded grouper_19","taxon_group_avg"
216,"Barramundi(=Giant seaperch)_20","global_species"
25,"Barramundi(=Giant seaperch)_21","global_species"
206,"Barramundi(=Giant seaperch)_22","global_species"
16,"Barramundi(=Giant seaperch)_23","global_species"
14,"Barramundi(=Giant seaperch)_24","global_species"
15,"Barramundi(=Giant seaperch)_25","global_species"
208,"Barramundi(=Giant seaperch)_26","global_species"
79,"Barramundi(=Giant seaperch)_27","global_species"
147,"Barramundi(=Giant seaperch)_28","global_species"
40,"Barramundi(=Giant seaperch)_29","global_species"
203,"Barramundi(=Giant seaperch)_30","global_species"
54,"Barramundi(=Giant seaperch)_31","global_species"
216,"Barred-chest grouper_32","taxon_group_avg"
20,"Bastard halibut_33","taxon_group_avg"
14,"Blackhead seabream_34","family_avg"
216,"Blacktail snapper_35","taxon_group_avg"
163,"Blue crab_36","global_avg"
137,"Blue shrimp_37","region_family_avg"
129,"Blue shrimp_38","region_family_avg"
147,"Blue shrimp_39","georegion_family_avg"
5,"Blue shrimp_40","georegion_family_avg"
134,"Blue shrimp_41","region_family_avg"
131,"Blue shrimp_42","region_family_avg"
139,"Blue shrimp_43","region_family_avg"
247,"Blue shrimp_44","region_family_avg"
6,"Blue shrimp_45","region_family_avg"
216,"Blue shrimp_46","region_family_avg"
18,"Blue shrimp_47","region_family_avg"
14,"Blue swimming crab_48","global_avg"
208,"Blue swimming crab_49","global_avg"
16,"Brine shrimp_50","taxon_group_avg"
16,"Brown tiger prawn_51","region_family_avg"
208,"Brown-marbled grouper_52","taxon_group_avg"
216,"Brown-marbled grouper_53","taxon_group_avg"
84,"Caramote prawn_54","georegion_family_avg"
182,"Caramote prawn_55","region_family_avg"
14,"Clams_56","global_species"
62,"Clams_57","global_species"
14,"Cobia_58","global_species"
182,"Cockles_59","global_species"
