"rgn_id","year","fis_catch"
1,2005,290.8503524341
1,2006,559.267564459
1,2007,331.540005391
1,2008,458.110010023
1,2009,461.708795768
1,2010,366.7116683085
1,2011,359.0073562531
1,2012,443.4913912485
1,2013,289.5429091619
1,2014,309.7431548635
1,2015,235.5538984555
1,2016,487.659465613
1,2017,333.4580232044
2,2005,1322.2555699838
2,2006,1023.359372381
2,2007,883.423609746
2,2008,702.862485665
2,2009,901.187857124
2,2010,989.1299217572
2,2011,730.3428358094
2,2012,1061.3223878661
2,2013,976.2246518751
2,2014,803.1197527476
2,2015,930.0404826594
2,2016,847.0016423064
2,2017,1236.1558376717
3,2005,1413.7553053576
3,2006,1128.508078201
3,2007,1135.0683854182
3,2008,868.2325367489
3,2009,1116.5832935847
3,2010,1262.6088606515
3,2011,763.7746126133
3,2012,974.253763147
3,2013,1127.253058438
3,2014,906.489856038
3,2015,796.735404554
3,2016,620.6578836946
3,2017,1772.0056742245
4,2005,22.1116267464
4,2006,23.7954785003
4,2007,28.3829349809
4,2008,12.8092668021
4,2009,36.6203889678
4,2010,26.4142584988
4,2011,30.960560264
4,2012,22.1740558386
4,2013,26.0536766662
4,2014,32.233077745
4,2015,25.4370968578
4,2016,15.8855332218
4,2017,44.6354506635
5,2005,70033.3007962622
5,2006,3456.4092177703
5,2007,4566.2674183706
5,2008,4327.3268640502
5,2009,3909.7717528042
5,2010,7019.596466509
5,2011,5020.6695548506
5,2012,4539.0086053106
5,2013,4458.9372794463
5,2014,4278.9081401092
5,2015,4050.4291844424
5,2016,4051.432870633
5,2017,3705.487441048
6,2005,8351.3009391759
6,2006,8451.787528311
6,2007,6824.248495236
6,2008,6293.585627379
6,2009,10980.258787782
6,2010,12668.8491942863
6,2011,8633.1852913094
6,2012,9080.318597887
6,2013,8808.1166811677
6,2014,7953.082085122
6,2015,7081.28033864
6,2016,6759.180063086
6,2017,9080.8094540319
7,2005,74503.5805758844
7,2006,35661.59185838
7,2007,30108.375286251
7,2008,25414.980251532
7,2009,28810.2068353758
7,2010,29061.3534147859
7,2011,33478.2398870022
7,2012,33423.5573530201
7,2013,31435.3504404912
7,2014,38428.057739895
7,2015,40937.559181585
7,2016,37047.420637057
7,2017,40484.975275669
8,2005,6212.9059203717
8,2006,5755.324013101
8,2007,5743.118669747
8,2008,5468.48871011
8,2009,5426.478454901
8,2010,6614.3468904662
8,2011,7441.8541381372
8,2012,7306.8688183509
8,2013,6880.4781010501
8,2014,7928.5268543282
8,2015,8133.9633041741
8,2016,7934.2922059789
8,2017,8573.8781891905
9,2005,22433.0164349217
9,2006,20041.152681433
9,2007,27056.783121401
9,2008,24954.04178112
9,2009,29100.835803598
9,2010,35508.6065407049
9,2011,43057.2832680183
9,2012,43683.7494009022
9,2013,41945.6798080266
9,2014,50678.0703359012
9,2015,57131.9538880449
9,2016,56472.8304201437
9,2017,47857.7711602549
10,2005,2227.482427907
10,2006,2034.091872827
10,2007,2109.878995654
10,2008,1749.067586936
10,2009,1902.701229914
10,2010,2087.3562478776
10,2011,2455.6830380668
10,2012,2426.868848556
10,2013,2147.1842476789
10,2014,2706.7991605722
10,2015,2779.9739290725
10,2016,3181.5966755803
10,2017,3046.9798193938
11,2005,14732.8511907566
11,2006,12694.0075748068
11,2007,14197.2090057007
11,2008,11461.7370149503
11,2009,13343.3003147963
11,2010,17616.988055221
11,2011,22834.0471139359
11,2012,22756.7248833294
11,2013,21255.2270717374
11,2014,26321.2690094873
11,2015,28719.0555152966
11,2016,28584.7573060317
11,2017,29428.5025449804
12,2005,209.7879542383
12,2006,1671.7712408624
12,2007,402.2808210933
12,2008,246.093119177
12,2009,645.5943126374
12,2010,776.3315444793
12,2011,778.1465404087
12,2012,644.6052391296
12,2013,1092.5223885766
12,2014,1985.2364401801
12,2015,1935.7361724609
12,2016,1500.6675499558
12,2017,1037.3735063804
13,2005,912.3932468013
13,2006,1382.0228476693
13,2007,1327.813692105
13,2008,1000.8499156635
13,2009,2090.0955627604
13,2010,2704.5574639065
13,2011,2194.9364779253
13,2012,2616.0079211653
13,2013,3009.6084597566
13,2014,4983.2801743773
13,2015,7274.3338964907
13,2016,3916.5647362463
13,2017,4482.8316868686
14,2005,103124.072427984
14,2006,106493.145059701
14,2007,112379.807708212
14,2008,92342.0319881403
14,2009,60915.8444138015
14,2010,97513.94025738
14,2011,60594.3252686244
14,2012,62964.0736177197
14,2013,61893.6967612963
14,2014,93194.1569651585
14,2015,71232.0556808647
14,2016,69556.7256578689
14,2017,77682.1081426876
15,2005,843265.506597777
15,2006,1059854.31186779
15,2007,1138874.14265778
15,2008,1131724.40751379
15,2009,1093176.69297348
15,2010,1069544.29496882
15,2011,998881.000789584
15,2012,943938.225155312
15,2013,975077.504838861
15,2014,944041.679885835
15,2015,910841.930512128
15,2016,893299.65974983
15,2017,856216.497594813
16,2005,244906.026900314
16,2006,217737.557357271
16,2007,202965.489355283
16,2008,193184.696750834
16,2009,192215.833760745
16,2010,216122.168538775
16,2011,207180.705354921
16,2012,183640.669000828
16,2013,192464.586354712
16,2014,189877.649552388
16,2015,201023.016177913
16,2016,165611.480323013
16,2017,177856.867255146
17,2005,264485.254551585
17,2006,256730.022640826
17,2007,257814.480211915
17,2008,226420.376952601
17,2009,237526.224803522
17,2010,242899.695504398
17,2011,213999.872949411
17,2012,285485.26856801
17,2013,238256.026515444
17,2014,294374.606641323
17,2015,282761.394844204
17,2016,348470.542660086
17,2017,362717.22746887
18,2005,23101.7005048001
18,2006,26901.845687548
18,2007,74971.919607421
18,2008,69566.3825389004
18,2009,22696.574363236
18,2010,21112.56742964
18,2011,62852.7109178098
18,2012,59394.3819947146
18,2013,56489.4998862906
18,2014,28598.6235835678
18,2015,54117.7122055932
18,2016,58556.9321204158
18,2017,59272.8572478714
19,2005,3170.5485278709
19,2006,2629.416745298
19,2007,2909.241082114
19,2008,2254.540380342
19,2009,2709.937164932
19,2010,3686.612978382
19,2011,4747.285174675
