rgn_id,year,gapfilled
1,2018,gf
2,2018,gf
3,2018,gf
4,2018,gf
5,2018,gf
6,2018,NA
7,2018,NA
8,2018,NA
9,2018,gf
10,2018,NA
11,2018,NA
12,2018,gf
13,2018,gf
14,2018,gf
15,2018,NA
16,2018,gf
17,2018,gf
18,2018,NA
19,2018,gf
20,2018,NA
21,2018,gf
24,2018,NA
25,2018,NA
26,2018,gf
28,2018,NA
29,2018,gf
30,2018,gf
31,2018,NA
32,2018,gf
33,2018,gf
34,2018,gf
35,2018,gf
36,2018,gf
37,2018,NA
38,2018,gf
39,2018,NA
40,2018,NA
41,2018,gf
42,2018,NA
43,2018,NA
44,2018,NA
45,2018,NA
46,2018,gf
47,2018,NA
48,2018,NA
49,2018,NA
50,2018,NA
51,2018,gf
52,2018,gf
53,2018,NA
54,2018,NA
55,2018,gf
56,2018,NA
57,2018,gf
58,2018,gf
59,2018,NA
60,2018,gf
61,2018,NA
62,2018,NA
63,2018,gf
64,2018,NA
65,2018,NA
66,2018,NA
67,2018,NA
68,2018,NA
69,2018,NA
70,2018,NA
71,2018,NA
72,2018,NA
73,2018,NA
74,2018,NA
75,2018,NA
76,2018,NA
77,2018,gf
78,2018,NA
79,2018,gf
80,2018,NA
81,2018,NA
82,2018,NA
84,2018,NA
85,2018,gf
86,2018,gf
88,2018,gf
89,2018,gf
90,2018,gf
91,2018,gf
92,2018,gf
93,2018,gf
94,2018,gf
95,2018,gf
96,2018,NA
97,2018,gf
98,2018,gf
99,2018,NA
100,2018,NA
101,2018,NA
102,2018,NA
103,2018,NA
104,2018,NA
105,2018,gf
106,2018,NA
107,2018,gf
108,2018,gf
110,2018,NA
111,2018,gf
112,2018,NA
113,2018,gf
114,2018,gf
115,2018,NA
116,2018,gf
117,2018,gf
118,2018,gf
119,2018,NA
120,2018,NA
121,2018,gf
122,2018,gf
123,2018,NA
124,2018,gf
125,2018,NA
126,2018,NA
127,2018,NA
129,2018,NA
130,2018,NA
131,2018,NA
132,2018,NA
133,2018,NA
134,2018,NA
135,2018,NA
136,2018,NA
137,2018,NA
138,2018,NA
139,2018,NA
140,2018,gf
141,2018,NA
143,2018,NA
144,2018,gf
145,2018,gf
146,2018,gf
147,2018,gf
148,2018,NA
149,2018,gf
150,2018,gf
151,2018,gf
152,2018,NA
153,2018,NA
154,2018,gf
155,2018,NA
156,2018,gf
157,2018,NA
158,2018,gf
159,2018,gf
161,2018,gf
162,2018,NA
163,2018,gf
164,2018,NA
166,2018,NA
167,2018,NA
168,2018,NA
169,2018,gf
171,2018,NA
172,2018,NA
173,2018,NA
174,2018,NA
175,2018,NA
176,2018,NA
177,2018,NA
178,2018,NA
179,2018,NA
180,2018,NA
181,2018,NA
182,2018,NA
183,2018,NA
184,2018,NA
185,2018,gf
186,2018,NA
187,2018,NA
188,2018,NA
189,2018,NA
190,2018,NA
191,2018,NA
192,2018,gf
193,2018,NA
194,2018,NA
195,2018,NA
196,2018,gf
197,2018,NA
198,2018,NA
199,2018,gf
200,2018,NA
202,2018,NA
203,2018,NA
204,2018,NA
205,2018,NA
206,2018,NA
207,2018,NA
208,2018,gf
209,2018,NA
210,2018,NA
212,2018,NA
213,2018,gf
214,2018,NA
215,2018,gf
216,2018,NA
218,2018,NA
219,2018,gf
220,2018,gf
221,2018,gf
222,2018,NA
223,2018,gf
224,2018,NA
227,2018,gf
228,2018,gf
231,2018,NA
232,2018,NA
237,2018,gf
244,2018,gf
245,2018,gf
247,2018,gf
248,2018,gf
249,2018,gf
250,2018,gf
1,2020,gf
2,2020,gf
3,2020,gf
4,2020,gf
5,2020,gf
6,2020,NA
7,2020,NA
8,2020,NA
9,2020,gf
10,2020,NA
11,2020,NA
12,2020,gf
13,2020,gf
14,2020,gf
15,2020,NA
16,2020,gf
17,2020,gf
18,2020,NA
19,2020,gf
20,2020,NA
21,2020,gf
24,2020,NA
25,2020,NA
26,2020,gf
28,2020,NA
29,2020,gf
30,2020,gf
31,2020,NA
32,2020,gf
33,2020,gf
34,2020,gf
35,2020,gf
36,2020,gf
37,2020,NA
38,2020,gf
39,2020,NA
40,2020,NA
41,2020,gf
42,2020,NA
43,2020,NA
44,2020,NA
45,2020,NA
46,2020,gf
47,2020,NA
48,2020,NA
49,2020,NA
50,2020,NA
51,2020,gf
52,2020,gf
53,2020,NA
54,2020,NA
55,2020,gf
56,2020,NA
57,2020,gf
58,2020,gf
59,2020,NA
60,2020,gf
61,2020,NA
62,2020,NA
63,2020,gf
64,2020,NA
65,2020,NA
66,2020,NA
67,2020,NA
68,2020,NA
69,2020,NA
70,2020,NA
71,2020,NA
72,2020,NA
73,2020,NA
74,2020,NA
75,2020,NA
76,2020,NA
77,2020,gf
78,2020,NA
79,2020,gf
80,2020,NA
81,2020,NA
82,2020,NA
84,2020,NA
85,2020,gf
86,2020,gf
88,2020,gf
89,2020,gf
90,2020,gf
91,2020,gf
92,2020,gf
93,2020,gf
94,2020,gf
95,2020,gf
96,2020,NA
97,2020,gf
98,2020,gf
99,2020,NA
100,2020,NA
101,2020,NA
102,2020,NA
103,2020,NA
104,2020,NA
105,2020,gf
106,2020,NA
107,2020,gf
108,2020,gf
110,2020,NA
111,2020,gf
112,2020,NA
113,2020,gf
114,2020,gf
115,2020,NA
116,2020,gf
117,2020,gf
118,2020,gf
119,2020,NA
120,2020,NA
121,2020,gf
122,2020,gf
123,2020,NA
124,2020,gf
125,2020,NA
126,2020,NA
127,2020,NA
129,2020,NA
130,2020,NA
131,2020,NA
132,2020,NA
133,2020,NA
134,2020,NA
135,2020,NA
136,2020,NA
137,2020,NA
138,2020,NA
139,2020,NA
140,2020,gf
141,2020,NA
143,2020,NA
144,2020,gf
145,2020,gf
146,2020,gf
147,2020,gf
148,2020,NA
149,2020,gf
150,2020,gf
151,2020,gf
152,2020,NA
153,2020,NA
154,2020,gf
155,2020,NA
156,2020,gf
157,2020,NA
158,2020,gf
159,2020,gf
161,2020,gf
162,2020,NA
163,2020,gf
164,2020,NA
166,2020,NA
167,2020,NA
168,2020,NA
169,2020,gf
171,2020,NA
172,2020,NA
173,2020,NA
174,2020,NA
175,2020,NA
176,2020,NA
177,2020,NA
178,2020,NA
179,2020,NA
180,2020,NA
181,2020,NA
182,2020,NA
183,2020,NA
184,2020,NA
185,2020,gf
186,2020,NA
187,2020,NA
188,2020,NA
189,2020,NA
190,2020,NA
191,2020,NA
192,2020,gf
193,2020,NA
194,2020,NA
195,2020,NA
196,2020,gf
197,2020,NA
198,2020,NA
199,2020,gf
200,2020,NA
202,2020,NA
203,2020,NA
204,2020,NA
205,2020,NA
206,2020,NA
207,2020,NA
208,2020,gf
209,2020,NA
210,2020,NA
212,2020,NA
213,2020,gf
214,2020,NA
215,2020,gf
216,2020,NA
218,2020,NA
219,2020,gf
220,2020,gf
221,2020,gf
222,2020,NA
223,2020,gf
224,2020,NA
227,2020,gf
228,2020,gf
231,2020,NA
232,2020,NA
237,2020,gf
244,2020,gf
245,2020,gf
247,2020,gf
248,2020,gf
249,2020,gf
250,2020,gf
1,2022,gf
2,2022,gf
3,2022,gf
4,2022,gf
5,2022,gf
6,2022,NA
7,2022,NA
8,2022,NA
9,2022,gf
10,2022,NA
