"rgn_id","gapfilled","method","year"
38,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2014
38,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2015
38,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2016
38,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2017
38,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2018
38,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2019
38,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2020
38,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2021
39,"gapfilled","lm georegion + gdppcppp",2005
39,"gapfilled","lm georegion + gdppcppp",2006
39,"gapfilled","lm georegion + gdppcppp",2007
39,"gapfilled","lm georegion + gdppcppp",2008
39,"gapfilled","lm georegion + gdppcppp",2009
39,"gapfilled","lm georegion + gdppcppp",2010
39,"gapfilled","lm georegion + gdppcppp",2011
39,"gapfilled","lm georegion + gdppcppp",2012
39,"gapfilled","lm georegion + gdppcppp",2013
39,"gapfilled","lm georegion + gdppcppp",2014
39,"gapfilled","lm georegion + gdppcppp",2015
39,"gapfilled","lm georegion + gdppcppp",2016
39,"gapfilled","lm georegion + gdppcppp",2017
39,"gapfilled","lm georegion + gdppcppp",2018
39,"gapfilled","lm georegion + gdppcppp",2019
39,"gapfilled","lm georegion + gdppcppp",2020
39,"gapfilled","lm georegion + gdppcppp",2021
40,"gapfilled","lm georegion + gdppcppp",2005
40,"gapfilled","lm georegion + gdppcppp",2006
40,"gapfilled","lm georegion + gdppcppp",2007
40,"gapfilled","lm georegion + gdppcppp",2008
40,"gapfilled","lm georegion + gdppcppp",2009
40,"gapfilled","lm georegion + gdppcppp",2010
40,"gapfilled","lm georegion + gdppcppp",2011
40,"gapfilled","lm georegion + gdppcppp",2012
40,"gapfilled","lm georegion + gdppcppp",2013
40,"gapfilled","lm georegion + gdppcppp",2014
40,"gapfilled","lm georegion + gdppcppp",2015
40,"gapfilled","lm georegion + gdppcppp",2016
40,"gapfilled","lm georegion + gdppcppp",2017
40,"gapfilled","lm georegion + gdppcppp",2018
40,NA,NA,2019
40,"gapfilled","lm georegion + gdppcppp",2020
40,NA,NA,2021
41,"gapfilled","lm georegion + gdppcppp",2005
41,"gapfilled","lm georegion + gdppcppp",2006
41,"gapfilled","lm georegion + gdppcppp",2007
41,"gapfilled","lm georegion + gdppcppp",2008
41,"gapfilled","lm georegion + gdppcppp",2009
41,"gapfilled","lm georegion + gdppcppp",2010
41,"gapfilled","lm georegion + gdppcppp",2011
41,"gapfilled","lm georegion + gdppcppp",2012
41,"gapfilled","lm georegion + gdppcppp",2013
41,"gapfilled","lm georegion + gdppcppp",2014
41,"gapfilled","lm georegion + gdppcppp",2015
41,"gapfilled","lm georegion + gdppcppp",2016
41,"gapfilled","lm georegion + gdppcppp",2017
41,"gapfilled","lm georegion + gdppcppp",2018
41,"gapfilled","lm georegion + gdppcppp",2019
41,"gapfilled","lm georegion + gdppcppp",2020
41,"gapfilled","lm georegion + gdppcppp",2021
42,"gapfilled","lm georegion + gdppcppp",2005
42,"gapfilled","lm georegion + gdppcppp",2006
42,"gapfilled","lm georegion + gdppcppp",2007
42,"gapfilled","lm georegion + gdppcppp",2008
42,"gapfilled","lm georegion + gdppcppp",2009
42,"gapfilled","lm georegion + gdppcppp",2010
42,"gapfilled","lm georegion + gdppcppp",2011
42,"gapfilled","lm georegion + gdppcppp",2012
42,"gapfilled","lm georegion + gdppcppp",2013
42,"gapfilled","lm georegion + gdppcppp",2014
42,"gapfilled","lm georegion + gdppcppp",2015
42,"gapfilled","lm georegion + gdppcppp",2016
42,"gapfilled","lm georegion + gdppcppp",2017
42,"gapfilled","lm georegion + gdppcppp",2018
42,"gapfilled","lm georegion + gdppcppp",2019
42,"gapfilled","lm georegion + gdppcppp",2020
42,"gapfilled","lm georegion + gdppcppp",2021
43,"gapfilled","lm georegion + gdppcppp",2005
43,"gapfilled","lm georegion + gdppcppp",2006
43,"gapfilled","lm georegion + gdppcppp",2007
43,"gapfilled","lm georegion + gdppcppp",2008
43,"gapfilled","lm georegion + gdppcppp",2009
43,"gapfilled","lm georegion + gdppcppp",2010
43,"gapfilled","lm georegion + gdppcppp",2011
43,"gapfilled","lm georegion + gdppcppp",2012
43,"gapfilled","lm georegion + gdppcppp",2013
43,"gapfilled","lm georegion + gdppcppp",2014
43,"gapfilled","lm georegion + gdppcppp",2015
43,"gapfilled","lm georegion + gdppcppp",2016
43,"gapfilled","lm georegion + gdppcppp",2017
43,"gapfilled","lm georegion + gdppcppp",2018
43,NA,NA,2019
43,"gapfilled","lm georegion + gdppcppp",2020
43,NA,NA,2021
44,"gapfilled","lm georegion + gdppcppp",2005
44,"gapfilled","lm georegion + gdppcppp",2006
44,"gapfilled","lm georegion + gdppcppp",2007
44,"gapfilled","lm georegion + gdppcppp",2008
44,"gapfilled","lm georegion + gdppcppp",2009
44,"gapfilled","lm georegion + gdppcppp",2010
44,"gapfilled","lm georegion + gdppcppp",2011
44,"gapfilled","lm georegion + gdppcppp",2012
44,"gapfilled","lm georegion + gdppcppp",2013
44,"gapfilled","lm georegion + gdppcppp",2014
44,"gapfilled","lm georegion + gdppcppp",2015
44,"gapfilled","lm georegion + gdppcppp",2016
44,"gapfilled","lm georegion + gdppcppp",2017
44,"gapfilled","lm georegion + gdppcppp",2018
44,"gapfilled","lm georegion + gdppcppp",2019
44,"gapfilled","lm georegion + gdppcppp",2020
44,"gapfilled","lm georegion + gdppcppp",2021
45,"gapfilled","lm georegion + gdppcppp",2005
45,"gapfilled","lm georegion + gdppcppp",2006
45,"gapfilled","lm georegion + gdppcppp",2007
45,"gapfilled","lm georegion + gdppcppp",2008
45,"gapfilled","lm georegion + gdppcppp",2009
45,"gapfilled","lm georegion + gdppcppp",2010
45,"gapfilled","lm georegion + gdppcppp",2011
45,"gapfilled","lm georegion + gdppcppp",2012
45,"gapfilled","lm georegion + gdppcppp",2013
45,"gapfilled","lm georegion + gdppcppp",2014
45,"gapfilled","lm georegion + gdppcppp",2015
45,"gapfilled","lm georegion + gdppcppp",2016
45,"gapfilled","lm georegion + gdppcppp",2017
45,"gapfilled","lm georegion + gdppcppp",2018
45,"gapfilled","lm georegion + gdppcppp",2019
45,"gapfilled","lm georegion + gdppcppp",2020
45,"gapfilled","lm georegion + gdppcppp",2021
46,"gapfilled","lm georegion + gdppcppp",2005
46,"gapfilled","lm georegion + gdppcppp",2006
46,"gapfilled","lm georegion + gdppcppp",2007
46,"gapfilled","lm georegion + gdppcppp",2008
46,"gapfilled","lm georegion + gdppcppp",2009
46,"gapfilled","lm georegion + gdppcppp",2010
46,"gapfilled","lm georegion + gdppcppp",2011
46,"gapfilled","lm georegion + gdppcppp",2012
46,"gapfilled","lm georegion + gdppcppp",2013
46,"gapfilled","lm georegion + gdppcppp",2014
46,"gapfilled","lm georegion + gdppcppp",2015
46,"gapfilled","lm georegion + gdppcppp",2016
46,"gapfilled","lm georegion + gdppcppp",2017
46,"gapfilled","lm georegion + gdppcppp",2018
46,"gapfilled","lm georegion + gdppcppp",2019
46,"gapfilled","lm georegion + gdppcppp",2020
46,"gapfilled","lm georegion + gdppcppp",2021
47,"gapfilled","lm georegion + gdppcppp",2005
47,"gapfilled","lm georegion + gdppcppp",2006
47,"gapfilled","lm georegion + gdppcppp",2007
47,"gapfilled","lm georegion + gdppcppp",2008
47,"gapfilled","lm georegion + gdppcppp",2009
47,"gapfilled","lm georegion + gdppcppp",2010
47,"gapfilled","lm georegion + gdppcppp",2011
47,"gapfilled","lm georegion + gdppcppp",2012
47,"gapfilled","lm georegion + gdppcppp",2013
47,"gapfilled","lm georegion + gdppcppp",2014
47,"gapfilled","lm georegion + gdppcppp",2015
47,"gapfilled","lm georegion + gdppcppp",2016
47,"gapfilled","lm georegion + gdppcppp",2017
47,"gapfilled","lm georegion + gdppcppp",2018
47,NA,NA,2019
47,"gapfilled","lm georegion + gdppcppp",2020
47,NA,NA,2021
48,"gapfilled","lm georegion + gdppcppp",2005
48,"gapfilled","lm georegion + gdppcppp",2006
48,"gapfilled","lm georegion + gdppcppp",2007
48,"gapfilled","lm georegion + gdppcppp",2008
48,"gapfilled","lm georegion + gdppcppp",2009
48,"gapfilled","lm georegion + gdppcppp",2010
48,"gapfilled","lm georegion + gdppcppp",2011
48,"gapfilled","lm georegion + gdppcppp",2012
48,"gapfilled","lm georegion + gdppcppp",2013
48,"gapfilled","lm georegion + gdppcppp",2014
48,"gapfilled","lm georegion + gdppcppp",2015
48,"gapfilled","lm georegion + gdppcppp",2016
48,"gapfilled","lm georegion + gdppcppp",2017
48,"gapfilled","lm georegion + gdppcppp",2018
48,"gapfilled","lm georegion + gdppcppp",2019
48,"gapfilled","lm georegion + gdppcppp",2020
48,"gapfilled","lm georegion + gdppcppp",2021
49,"gapfilled","lm georegion + gdppcppp",2005
49,"gapfilled","lm georegion + gdppcppp",2006
49,"gapfilled","lm georegion + gdppcppp",2007
49,"gapfilled","lm georegion + gdppcppp",2008
49,"gapfilled","lm georegion + gdppcppp",2009
49,"gapfilled","lm georegion + gdppcppp",2010
49,"gapfilled","lm georegion + gdppcppp",2011
49,"gapfilled","lm georegion + gdppcppp",2012
49,"gapfilled","lm georegion + gdppcppp",2013
49,"gapfilled","lm georegion + gdppcppp",2014
49,"gapfilled","lm georegion + gdppcppp",2015
49,"gapfilled","lm georegion + gdppcppp",2016
49,"gapfilled","lm georegion + gdppcppp",2017
49,"gapfilled","lm georegion + gdppcppp",2018
49,"gapfilled","lm georegion + gdppcppp",2019
49,"gapfilled","lm georegion + gdppcppp",2020
49,"gapfilled","lm georegion + gdppcppp",2021
50,"gapfilled","lm georegion + gdppcppp",2005
50,"gapfilled","lm georegion + gdppcppp",2006
50,"gapfilled","lm georegion + gdppcppp",2007
50,"gapfilled","lm georegion + gdppcppp",2008
50,"gapfilled","lm georegion + gdppcppp",2009
50,"gapfilled","lm georegion + gdppcppp",2010
50,"gapfilled","lm georegion + gdppcppp",2011
50,"gapfilled","lm georegion + gdppcppp",2012
50,"gapfilled","lm georegion + gdppcppp",2013
50,"gapfilled","lm georegion + gdppcppp",2014
50,"gapfilled","lm georegion + gdppcppp",2015
50,"gapfilled","lm georegion + gdppcppp",2016
50,"gapfilled","lm georegion + gdppcppp",2017
50,"gapfilled","lm georegion + gdppcppp",2018
50,NA,NA,2019
50,"gapfilled","lm georegion + gdppcppp",2020
50,NA,NA,2021
51,"gapfilled","lm georegion + gdppcppp",2005
51,"gapfilled","lm georegion + gdppcppp",2006
51,"gapfilled","lm georegion + gdppcppp",2007
51,"gapfilled","lm georegion + gdppcppp",2008
51,"gapfilled","lm georegion + gdppcppp",2009
51,"gapfilled","lm georegion + gdppcppp",2010
51,"gapfilled","lm georegion + gdppcppp",2011
51,"gapfilled","lm georegion + gdppcppp",2012
51,"gapfilled","lm georegion + gdppcppp",2013
51,"gapfilled","lm georegion + gdppcppp",2014
51,"gapfilled","lm georegion + gdppcppp",2015
51,"gapfilled","lm georegion + gdppcppp",2016
51,"gapfilled","lm georegion + gdppcppp",2017
51,"gapfilled","lm georegion + gdppcppp",2018
51,NA,NA,2019
51,"gapfilled","lm georegion + gdppcppp",2020
51,NA,NA,2021
52,"gapfilled","lm georegion + gdppcppp",2005
52,"gapfilled","lm georegion + gdppcppp",2006
52,"gapfilled","lm georegion + gdppcppp",2007
52,"gapfilled","lm georegion + gdppcppp",2008
52,"gapfilled","lm georegion + gdppcppp",2009
52,"gapfilled","lm georegion + gdppcppp",2010
52,"gapfilled","lm georegion + gdppcppp",2011
52,"gapfilled","lm georegion + gdppcppp",2012
52,"gapfilled","lm georegion + gdppcppp",2013
52,"gapfilled","lm georegion + gdppcppp",2014
52,"gapfilled","lm georegion + gdppcppp",2015
52,"gapfilled","lm georegion + gdppcppp",2016
52,"gapfilled","lm georegion + gdppcppp",2017
52,"gapfilled","lm georegion + gdppcppp",2018
52,NA,NA,2019
52,"gapfilled","lm georegion + gdppcppp",2020
52,NA,NA,2021
53,"gapfilled","lm georegion + gdppcppp",2005
53,"gapfilled","lm georegion + gdppcppp",2006
53,"gapfilled","lm georegion + gdppcppp",2007
53,"gapfilled","lm georegion + gdppcppp",2008
53,"gapfilled","lm georegion + gdppcppp",2009
53,"gapfilled","lm georegion + gdppcppp",2010
53,"gapfilled","lm georegion + gdppcppp",2011
53,"gapfilled","lm georegion + gdppcppp",2012
53,"gapfilled","lm georegion + gdppcppp",2013
53,"gapfilled","lm georegion + gdppcppp",2014
53,"gapfilled","lm georegion + gdppcppp",2015
53,"gapfilled","lm georegion + gdppcppp",2016
53,"gapfilled","lm georegion + gdppcppp",2017
53,"gapfilled","lm georegion + gdppcppp",2018
53,NA,NA,2019
53,"gapfilled","lm georegion + gdppcppp",2020
53,NA,NA,2021
54,"gapfilled","lm georegion + gdppcppp",2005
54,"gapfilled","lm georegion + gdppcppp",2006
54,"gapfilled","lm georegion + gdppcppp",2007
54,"gapfilled","lm georegion + gdppcppp",2008
54,"gapfilled","lm georegion + gdppcppp",2009
54,"gapfilled","lm georegion + gdppcppp",2010
54,"gapfilled","lm georegion + gdppcppp",2011
54,"gapfilled","lm georegion + gdppcppp",2012
54,"gapfilled","lm georegion + gdppcppp",2013
54,"gapfilled","lm georegion + gdppcppp",2014
54,"gapfilled","lm georegion + gdppcppp",2015
54,"gapfilled","lm georegion + gdppcppp",2016
54,"gapfilled","lm georegion + gdppcppp",2017
54,"gapfilled","lm georegion + gdppcppp",2018
54,NA,NA,2019
54,"gapfilled","lm georegion + gdppcppp",2020
54,NA,NA,2021
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2005
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2006
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2007
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2008
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2009
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2010
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2011
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2012
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2013
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2014
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2015
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2016
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2017
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2018
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2019
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2020
55,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2021
56,"gapfilled","lm georegion + gdppcppp",2005
56,"gapfilled","lm georegion + gdppcppp",2006
56,"gapfilled","lm georegion + gdppcppp",2007
56,"gapfilled","lm georegion + gdppcppp",2008
56,"gapfilled","lm georegion + gdppcppp",2009
56,"gapfilled","lm georegion + gdppcppp",2010
56,"gapfilled","lm georegion + gdppcppp",2011
56,"gapfilled","lm georegion + gdppcppp",2012
56,"gapfilled","lm georegion + gdppcppp",2013
56,"gapfilled","lm georegion + gdppcppp",2014
56,"gapfilled","lm georegion + gdppcppp",2015
56,"gapfilled","lm georegion + gdppcppp",2016
56,"gapfilled","lm georegion + gdppcppp",2017
56,"gapfilled","lm georegion + gdppcppp",2018
56,NA,NA,2019
56,"gapfilled","lm georegion + gdppcppp",2020
56,NA,NA,2021
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2005
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2006
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2007
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2008
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2009
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2010
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2011
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2012
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2013
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2014
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2015
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2016
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2017
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2018
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2019
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2020
57,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2021
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2005
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2006
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2007
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2008
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2009
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2010
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2011
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2012
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2013
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2014
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2015
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2016
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2017
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2018
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2019
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2020
58,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2021
59,"gapfilled","lm georegion + gdppcppp",2005
59,"gapfilled","lm georegion + gdppcppp",2006
59,"gapfilled","lm georegion + gdppcppp",2007
59,"gapfilled","lm georegion + gdppcppp",2008
59,"gapfilled","lm georegion + gdppcppp",2009
59,"gapfilled","lm georegion + gdppcppp",2010
59,"gapfilled","lm georegion + gdppcppp",2011
59,"gapfilled","lm georegion + gdppcppp",2012
59,"gapfilled","lm georegion + gdppcppp",2013
59,"gapfilled","lm georegion + gdppcppp",2014
59,"gapfilled","lm georegion + gdppcppp",2015
59,"gapfilled","lm georegion + gdppcppp",2016
59,"gapfilled","lm georegion + gdppcppp",2017
59,"gapfilled","lm georegion + gdppcppp",2018
59,NA,NA,2019
59,"gapfilled","lm georegion + gdppcppp",2020
59,NA,NA,2021
60,"gapfilled","lm georegion + gdppcppp",2005
60,"gapfilled","lm georegion + gdppcppp",2006
60,"gapfilled","lm georegion + gdppcppp",2007
60,"gapfilled","lm georegion + gdppcppp",2008
60,"gapfilled","lm georegion + gdppcppp",2009
60,"gapfilled","lm georegion + gdppcppp",2010
60,"gapfilled","lm georegion + gdppcppp",2011
60,"gapfilled","lm georegion + gdppcppp",2012
60,"gapfilled","lm georegion + gdppcppp",2013
60,"gapfilled","lm georegion + gdppcppp",2014
60,"gapfilled","lm georegion + gdppcppp",2015
60,"gapfilled","lm georegion + gdppcppp",2016
60,"gapfilled","lm georegion + gdppcppp",2017
60,"gapfilled","lm georegion + gdppcppp",2018
60,"gapfilled","lm georegion + gdppcppp",2019
60,"gapfilled","lm georegion + gdppcppp",2020
60,"gapfilled","lm georegion + gdppcppp",2021
61,"gapfilled","lm georegion + gdppcppp",2005
61,"gapfilled","lm georegion + gdppcppp",2006
61,"gapfilled","lm georegion + gdppcppp",2007
61,"gapfilled","lm georegion + gdppcppp",2008
61,"gapfilled","lm georegion + gdppcppp",2009
61,"gapfilled","lm georegion + gdppcppp",2010
61,"gapfilled","lm georegion + gdppcppp",2011
61,"gapfilled","lm georegion + gdppcppp",2012
61,"gapfilled","lm georegion + gdppcppp",2013
61,"gapfilled","lm georegion + gdppcppp",2014
61,"gapfilled","lm georegion + gdppcppp",2015
61,"gapfilled","lm georegion + gdppcppp",2016
61,"gapfilled","lm georegion + gdppcppp",2017
61,"gapfilled","lm georegion + gdppcppp",2018
61,NA,NA,2019
61,"gapfilled","lm georegion + gdppcppp",2020
61,NA,NA,2021
62,"gapfilled","lm georegion + gdppcppp",2005
62,"gapfilled","lm georegion + gdppcppp",2006
62,"gapfilled","lm georegion + gdppcppp",2007
62,"gapfilled","lm georegion + gdppcppp",2008
62,"gapfilled","lm georegion + gdppcppp",2009
62,"gapfilled","lm georegion + gdppcppp",2010
62,"gapfilled","lm georegion + gdppcppp",2011
62,"gapfilled","lm georegion + gdppcppp",2012
62,"gapfilled","lm georegion + gdppcppp",2013
62,"gapfilled","lm georegion + gdppcppp",2014
62,"gapfilled","lm georegion + gdppcppp",2015
62,"gapfilled","lm georegion + gdppcppp",2016
62,"gapfilled","lm georegion + gdppcppp",2017
62,"gapfilled","lm georegion + gdppcppp",2018
62,NA,NA,2019
62,"gapfilled","lm georegion + gdppcppp",2020
62,NA,NA,2021
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2005
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2006
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2007
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2008
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2009
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2010
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2011
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2012
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2013
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2014
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2015
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2016
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2017
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2018
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2019
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2020
63,"gapfilled","lm georegion + gdppcppp, with est. gdppcppp",2021
64,"gapfilled","lm georegion + gdppcppp",2005
64,"gapfilled","lm georegion + gdppcppp",2006
64,"gapfilled","lm georegion + gdppcppp",2007
64,"gapfilled","lm georegion + gdppcppp",2008
64,"gapfilled","lm georegion + gdppcppp",2009
64,"gapfilled","lm georegion + gdppcppp",2010
64,"gapfilled","lm georegion + gdppcppp",2011
64,"gapfilled","lm georegion + gdppcppp",2012
64,"gapfilled","lm georegion + gdppcppp",2013
64,"gapfilled","lm georegion + gdppcppp",2014
64,"gapfilled","lm georegion + gdppcppp",2015
64,"gapfilled","lm georegion + gdppcppp",2016
64,"gapfilled","lm georegion + gdppcppp",2017
64,"gapfilled","lm georegion + gdppcppp",2018
64,"gapfilled","lm georegion + gdppcppp",2019
64,"gapfilled","lm georegion + gdppcppp",2020
64,"gapfilled","lm georegion + gdppcppp",2021
65,"gapfilled","lm georegion + gdppcppp",2005
65,"gapfilled","lm georegion + gdppcppp",2006
65,"gapfilled","lm georegion + gdppcppp",2007
65,"gapfilled","lm georegion + gdppcppp",2008
65,"gapfilled","lm georegion + gdppcppp",2009
65,"gapfilled","lm georegion + gdppcppp",2010
65,"gapfilled","lm georegion + gdppcppp",2011
65,"gapfilled","lm georegion + gdppcppp",2012
65,"gapfilled","lm georegion + gdppcppp",2013
65,"gapfilled","lm georegion + gdppcppp",2014
65,"gapfilled","lm georegion + gdppcppp",2015
65,"gapfilled","lm georegion + gdppcppp",2016
65,"gapfilled","lm georegion + gdppcppp",2017
65,"gapfilled","lm georegion + gdppcppp",2018
65,"gapfilled","lm georegion + gdppcppp",2019
65,"gapfilled","lm georegion + gdppcppp",2020
65,"gapfilled","lm georegion + gdppcppp",2021
66,"gapfilled","lm georegion + gdppcppp",2005
66,"gapfilled","lm georegion + gdppcppp",2006
66,"gapfilled","lm georegion + gdppcppp",2007
66,"gapfilled","lm georegion + gdppcppp",2008
66,"gapfilled","lm georegion + gdppcppp",2009
66,"gapfilled","lm georegion + gdppcppp",2010
66,"gapfilled","lm georegion + gdppcppp",2011
66,"gapfilled","lm georegion + gdppcppp",2012
66,"gapfilled","lm georegion + gdppcppp",2013
66,"gapfilled","lm georegion + gdppcppp",2014
66,"gapfilled","lm georegion + gdppcppp",2015
66,"gapfilled","lm georegion + gdppcppp",2016
66,"gapfilled","lm georegion + gdppcppp",2017
66,"gapfilled","lm georegion + gdppcppp",2018
66,NA,NA,2019
66,"gapfilled","lm georegion + gdppcppp",2020
66,NA,NA,2021
67,"gapfilled","lm georegion + gdppcppp",2005
67,"gapfilled","lm georegion + gdppcppp",2006
67,"gapfilled","lm georegion + gdppcppp",2007
67,"gapfilled","lm georegion + gdppcppp",2008
67,"gapfilled","lm georegion + gdppcppp",2009
67,"gapfilled","lm georegion + gdppcppp",2010
67,"gapfilled","lm georegion + gdppcppp",2011
67,"gapfilled","lm georegion + gdppcppp",2012
67,"gapfilled","lm georegion + gdppcppp",2013
67,"gapfilled","lm georegion + gdppcppp",2014
67,"gapfilled","lm georegion + gdppcppp",2015
67,"gapfilled","lm georegion + gdppcppp",2016
67,"gapfilled","lm georegion + gdppcppp",2017
67,"gapfilled","lm georegion + gdppcppp",2018
67,"gapfilled","lm georegion + gdppcppp",2019
67,"gapfilled","lm georegion + gdppcppp",2020
67,"gapfilled","lm georegion + gdppcppp",2021
68,"gapfilled","lm georegion + gdppcppp",2005
68,"gapfilled","lm georegion + gdppcppp",2006
68,"gapfilled","lm georegion + gdppcppp",2007
68,"gapfilled","lm georegion + gdppcppp",2008
68,"gapfilled","lm georegion + gdppcppp",2009
68,"gapfilled","lm georegion + gdppcppp",2010
68,"gapfilled","lm georegion + gdppcppp",2011
68,"gapfilled","lm georegion + gdppcppp",2012
68,"gapfilled","lm georegion + gdppcppp",2013
68,"gapfilled","lm georegion + gdppcppp",2014
68,"gapfilled","lm georegion + gdppcppp",2015
68,"gapfilled","lm georegion + gdppcppp",2016
68,"gapfilled","lm georegion + gdppcppp",2017
68,"gapfilled","lm georegion + gdppcppp",2018
68,NA,NA,2019
68,"gapfilled","lm georegion + gdppcppp",2020
68,NA,NA,2021
69,"gapfilled","lm georegion + gdppcppp",2005
69,"gapfilled","lm georegion + gdppcppp",2006
69,"gapfilled","lm georegion + gdppcppp",2007
69,"gapfilled","lm georegion + gdppcppp",2008
69,"gapfilled","lm georegion + gdppcppp",2009
69,"gapfilled","lm georegion + gdppcppp",2010
69,"gapfilled","lm georegion + gdppcppp",2011
69,"gapfilled","lm georegion + gdppcppp",2012
69,"gapfilled","lm georegion + gdppcppp",2013
69,"gapfilled","lm georegion + gdppcppp",2014
69,"gapfilled","lm georegion + gdppcppp",2015
69,"gapfilled","lm georegion + gdppcppp",2016
69,"gapfilled","lm georegion + gdppcppp",2017
69,"gapfilled","lm georegion + gdppcppp",2018
69,NA,NA,2019
69,"gapfilled","lm georegion + gdppcppp",2020
69,NA,NA,2021
70,"gapfilled","lm georegion + gdppcppp",2005
70,"gapfilled","lm georegion + gdppcppp",2006
70,"gapfilled","lm georegion + gdppcppp",2007
70,"gapfilled","lm georegion + gdppcppp",2008
70,"gapfilled","lm georegion + gdppcppp",2009
70,"gapfilled","lm georegion + gdppcppp",2010
70,"gapfilled","lm georegion + gdppcppp",2011
70,"gapfilled","lm georegion + gdppcppp",2012
70,"gapfilled","lm georegion + gdppcppp",2013
70,"gapfilled","lm georegion + gdppcppp",2014
