"rgn_id","habitat","health"
151,"mangrove",0.653333333333333
16,"mangrove",0.99519890260631
18,"mangrove",0.778723404255319
9,"mangrove",1
10,"mangrove",1
5,"mangrove",0.798076923076923
162,"mangrove",0.928571428571429
154,"mangrove",1
8,"mangrove",1
17,"mangrove",0.697247706422018
152,"mangrove",0.35
7,"mangrove",0.687086092715232
155,"mangrove",0.866666666666667
19,"mangrove",0.8
6,"mangrove",0.833333333333333
161,"mangrove",1
52,"mangrove",0.6
204,"mangrove",1
247,"mangrove",1
24,"mangrove",0.758771929824561
209,"mangrove",0.65813742424686
203,"mangrove",0.884152358397474
216,"mangrove",0.69047619047619
191,"mangrove",0.690909090909091
210,"mangrove",1
206,"mangrove",0.838278931750742
205,"mangrove",0.912691269126913
48,"mangrove",0.5
53,"mangrove",0.455072463768116
15,"mangrove",0.813559322033898
190,"mangrove",1
50,"mangrove",0.952380952380952
208,"mangrove",0.279329608938547
40,"mangrove",0.916666666666667
25,"mangrove",0.857142857142857
54,"mangrove",1
207,"mangrove",0.583317852498607
47,"mangrove",0.9
200,"mangrove",0.622641509433962
99,"mangrove",0.547619047619048
197,"mangrove",0.919117647058823
28,"mangrove",0.92
100,"mangrove",0.4
195,"mangrove",0.327814569536424
199,"mangrove",0.306122448979592
46,"mangrove",1
214,"mangrove",1
104,"mangrove",0.936329588014981
45,"mangrove",0.955223880597015
198,"mangrove",0.68649885583524
65,"mangrove",0.823863636363636
106,"mangrove",0.688888888888889
194,"mangrove",0.922459893048128
193,"mangrove",0.760869565217391
43,"mangrove",0.914076782449726
97,"mangrove",0.349740932642487
42,"mangrove",0.909090909090909
64,"mangrove",0.666666666666667
37,"mangrove",1
29,"mangrove",1
41,"mangrove",0.96944099378882
196,"mangrove",0.997997997997998
66,"mangrove",0.680473372781065
31,"mangrove",1
96,"mangrove",0.596302921884317
44,"mangrove",0.768421052631579
102,"mangrove",0.857142857142857
49,"mangrove",1
98,"mangrove",1
202,"mangrove",0.822368421052632
118,"mangrove",1
120,"mangrove",0.445859872611465
250,"mangrove",1
110,"mangrove",0.777777777777778
124,"mangrove",0.133333333333333
164,"mangrove",0.968152866242038
108,"mangrove",0.882352941176471
117,"mangrove",0.863636363636364
113,"mangrove",0.894117647058824
130,"mangrove",0.646687697160883
112,"mangrove",1
123,"mangrove",0.75
115,"mangrove",0.488372093023256
134,"mangrove",0.599571734475375
125,"mangrove",0.728813559322034
136,"mangrove",0.940860215053763
114,"mangrove",0.769662921348315
133,"mangrove",0.440655737704918
166,"mangrove",0.8
135,"mangrove",0.729537366548043
121,"mangrove",1
131,"mangrove",0.62862669245648
129,"mangrove",0.68
119,"mangrove",0.823529411764706
122,"mangrove",1
127,"mangrove",0.909090909090909
126,"mangrove",0.933333333333333
111,"mangrove",1
163,"mangrove",0.709090909090909
171,"mangrove",0.952380952380952
132,"mangrove",0.795454545454545
137,"mangrove",0.741379310344828
169,"mangrove",1
167,"mangrove",0.879120879120879
138,"mangrove",0.542168674698795
168,"mangrove",0.994782608695652
139,"mangrove",0.859615384615385
13,"mangrove",0.642105263157895
140,"mangrove",0.969387755102041
116,"mangrove",1
231,"mangrove",0.423529411764706
237,"mangrove",0.423529411764706
248,"mangrove",0.87719298245614
249,"mangrove",0.87719298245614
220,"mangrove",0.87719298245614
245,"mangrove",0.87719298245614
244,"mangrove",0.87719298245614
148,"mangrove",0.961538461538462
157,"mangrove",0.961538461538462
212,"mangrove",0.961538461538462
