"rgn_id","year","species","sust_coeff"
20,2020,"Korean rockfish",0.56
20,2020,"Kuruma prawn",0.68
20,2020,"Laver (Nori)",0.79
20,2020,"Marine crustaceans nei",0.64
20,2020,"Marine fishes nei",0.56
20,2020,"Marine molluscs nei",0.68
20,2020,"Mi-iuy (brown) croaker",0.44
20,2020,"Mullets nei",0.56
20,2020,"Okhotsk atka mackerel",0.56
20,2020,"Pacific chub mackerel",0.23
20,2020,"Pacific cupped oyster",0.8
20,2020,"Porgies, seabreams nei",0.47
20,2020,"Pufferfishes nei",0.56
20,2020,"Righteye flounders nei",0.68
20,2020,"Scorpionfishes, redfishes nei",0.56
20,2020,"Sea squirts nei",0.64
20,2020,"Seabasses nei",0.56
20,2020,"Wakame",0.79
20,2020,"Whiteleg shrimp",0.68
20,2020,"Yesso scallop",0.89
21,2020,"Atlantic salmon",0.68
21,2020,"Clams, etc. nei",0.7
21,2020,"Gelidium seaweeds",0.79
21,2020,"Gracilaria seaweeds",0.79
21,2020,"Japanese kelp",0.79
21,2020,"Japanese sea cucumber",0.64
21,2020,"Laver (Nori)",0.79
21,2020,"Marine fishes nei",0.56
21,2020,"Tiger pufferfish",0.56
21,2020,"Wakame",0.79
21,2020,"Yesso scallop",0.89
24,2020,"Barramundi(=Giant seaperch)",0.68
24,2020,"Blood cockle",0.7
24,2020,"Eucheuma seaweeds nei",0.79
24,2020,"Green mussel",0.81
24,2020,"Groupers nei",0.56
24,2020,"Indo-Pacific swamp crab",0.64
24,2020,"Marine fishes nei",0.56
24,2020,"Marine molluscs nei",0.68
24,2020,"Penaeus shrimps nei",0.41
24,2020,"Snappers nei",0.56
25,2020,"Abalones nei",0.68
25,2020,"Banana prawn",0.37
25,2020,"Barramundi(=Giant seaperch)",0.68
25,2020,"Blood cockle",0.7
25,2020,"Cupped oysters nei",0.8
25,2020,"Fourfinger threadfin",0.56
25,2020,"Giant tiger prawn",0.37
25,2020,"Green mussel",0.81
25,2020,"Groupers nei",0.56
25,2020,"Indo-Pacific swamp crab",0.64
25,2020,"Marine fishes nei",0.56
25,2020,"Metapenaeus shrimps nei",0.37
25,2020,"Penaeus shrimps nei",0.37
25,2020,"Sea mussels nei",0.81
25,2020,"Squaretail mullet",0.56
25,2020,"Whiteleg shrimp",0.38
29,2020,"Cobia",0.68
29,2020,"Red drum",0.44
31,2020,"Giant tiger prawn",0.68
32,2020,"Drums nei",0.44
32,2020,"Marine fishes nei",0.56
32,2020,"Pargo breams nei",0.47
37,2020,"European seabass",0.68
37,2020,"Giant tiger prawn",0.68
37,2020,"Goldlined seabream",0.47
37,2020,"Hooded oyster",0.8
37,2020,"Indo-Pacific swamp crab",0.64
37,2020,"Marine fishes nei",0.56
37,2020,"Metapenaeus shrimps nei",0.56
37,2020,"Red drum",0.44
40,2020,"Barramundi(=Giant seaperch)",0.68
40,2020,"Elkhorn sea moss",0.79
40,2020,"Giant tiger prawn",0.68
40,2020,"Indian backwater oyster",0.8
40,2020,"Indo-Pacific swamp crab",0.64
40,2020,"Milkfish",0.56
41,2020,"Elkhorn sea moss",0.79
41,2020,"Giant tiger prawn",0.68
41,2020,"Indian white prawn",0.68
41,2020,"Japanese meagre",0.44
42,2020,"Eucheuma seaweeds nei",0.79
42,2020,"Giant tiger prawn",0.68
42,2020,"Indo-Pacific swamp crab",0.64
42,2020,"Sea cucumbers nei",0.64
43,2020,"Milkfish",0.56
43,2020,"Penaeus shrimps nei",0.68
43,2020,"Spiny eucheuma",0.79
45,2020,"Penaeus shrimps nei",0.68
47,2020,"Indian white prawn",0.68
48,2020,"Gilthead seabream",0.68
48,2020,"Indian white prawn",0.68
48,2020,"Yellowfin tuna",0.44
50,2020,"Barramundi(=Giant seaperch)",0.68
50,2020,"Flathead grey mullet",0.56
50,2020,"Giant tiger prawn",0.68
50,2020,"Gilthead seabream",0.68
50,2020,"Groupers nei",0.56
50,2020,"Indian white prawn",0.68
50,2020,"Metapenaeus shrimps nei",0.56
50,2020,"Sobaity seabream",0.68
50,2020,"Whiteleg shrimp",0.68
51,2020,"Gilthead seabream",0.68
51,2020,"Goldsilk seabream",0.68
51,2020,"Groupers nei",0.56
51,2020,"Marine fishes nei",0.56
51,2020,"Sobaity seabream",0.68
52,2020,"Gilthead seabream",0.68
52,2020,"Groupers nei",0.56
52,2020,"Sobaity seabream",0.68
52,2020,"White-spotted spinefoot",0.56
53,2020,"Penaeus shrimps nei",0.45
54,2020,"European seabass",0.68
54,2020,"Gilthead seabream",0.68
54,2020,"Indian white prawn",0.68
54,2020,"Sobaity seabream",0.68
54,2020,"White-spotted spinefoot",0.56
61,2020,"Atlantic bluefin tuna",0.44
61,2020,"Carpet shells nei",0.7
61,2020,"European eel",0.53
61,2020,"European seabass",0.44
61,2020,"Flathead grey mullet",0.56
61,2020,"Gilthead seabream",0.44
61,2020,"Mediterranean mussel",0.81
61,2020,"Pacific cupped oyster",0.8
61,2020,"Thinlip grey mullet",0.56
62,2020,"Clams, etc. nei",0.7
62,2020,"European eel",0.53
62,2020,"European flat oyster",0.8
62,2020,"European seabass",0.44
62,2020,"Gilthead seabream",0.44
62,2020,"Marine fishes nei",0.56
62,2020,"Mediterranean mussel",0.81
62,2020,"Pacific cupped oyster",0.8
62,2020,"Penaeus shrimps nei",0.55
62,2020,"Yesso scallop",0.89
65,2020,"Gasar cupped oyster",0.8
66,2020,"Blue mussel",0.81
66,2020,"Cupped oysters nei",0.8
66,2020,"Gasar cupped oyster",0.8
66,2020,"Pacific cupped oyster",0.8
67,2020,"European seabass",0.44
67,2020,"Gilthead seabream",0.44
68,2020,"Atlantic bluefin tuna",0.44
68,2020,"European seabass",0.44
68,2020,"Gilthead seabream",0.44
68,2020,"Marine fishes nei",0.56
70,2020,"Rainbow trout",0.68
71,2020,"Mediterranean mussel",0.81
72,2020,"Mediterranean mussel",0.81
73,2020,"Aquatic invertebrates nei",0.64
73,2020,"Atlantic salmon",0.68
73,2020,"Brown seaweeds",0.79
73,2020,"Cupped oysters nei",0.8
73,2020,"Flatfishes nei",0.56
73,2020,"Japanese sea cucumber",0.64
73,2020,"Mediterranean mussel",0.81
73,2020,"Mullets nei",0.56
73,2020,"Salmonoids nei",0.68
73,2020,"Sea mussels nei",0.81
73,2020,"Sea trout",0.44
73,2020,"Sea urchins nei",0.64
73,2020,"Yesso scallop",0.89
75,2020,"Baltic prawn",0.55
75,2020,"European flounder",0.68
75,2020,"Gobies nei",0.56
75,2020,"Mediterranean mussel",0.81
75,2020,"Mullets nei",0.56
75,2020,"So-iuy mullet",0.56
76,2020,"Atlantic bluefin tuna",0.44
76,2020,"Atlantic salmon",0.68
76,2020,"Common dentex",0.41
76,2020,"Common two-banded seabream",0.41
76,2020,"European seabass",0.41
76,2020,"Gilthead seabream",0.41
76,2020,"Marine fishes nei",0.56
76,2020,"Meagre",0.4
76,2020,"Mediterranean mussel",0.81
76,2020,"Natantian decapods nei",0.64
76,2020,"Pink dentex",0.41
76,2020,"Rainbow trout",0.68
76,2020,"Red porgy",0.41
76,2020,"Shi drum",0.4
76,2020,"Trouts nei",0.4
78,2020,"Whiteleg shrimp",0.68
79,2020,"Barramundi(=Giant seaperch)",0.68
79,2020,"European seabass",0.44
79,2020,"Gilthead seabream",0.44
79,2020,"Marine fishes nei",0.56
79,2020,"Red drum",0.42
79,2020,"Seabasses nei",0.44
80,2020,"Atlantic bluefin tuna",0.44
80,2020,"Clams, etc. nei",0.7
80,2020,"Common pandora",0.44
80,2020,"Common sole",0.68
80,2020,"European eel",0.53
80,2020,"European flat oyster",0.8
80,2020,"European seabass",0.44
80,2020,"Flathead grey mullet",0.56
80,2020,"Gilthead seabream",0.44
80,2020,"Kuruma prawn",0.68
80,2020,"Marine fishes nei",0.56
80,2020,"Marine molluscs nei",0.68
80,2020,"Meagre",0.43
80,2020,"Mediterranean mussel",0.81
80,2020,"Mediterranean shore crab",0.64
80,2020,"Red porgy",0.44
80,2020,"Sciaenas nei",0.43
80,2020,"Sharpsnout seabream",0.44
80,2020,"Shi drum",0.43
80,2020,"White seabream",0.44
81,2020,"Atlantic bluefin tuna",0.44
81,2020,"European seabass",0.44
81,2020,"Gilthead seabream",0.44
81,2020,"Indian white prawn",0.68
81,2020,"Marbled spinefoot",0.56
81,2020,"Meagre",0.43
81,2020,"Red porgy",0.44
81,2020,"Sharpsnout seabream",0.44
82,2020,"European seabass",0.44
82,2020,"Gilthead seabream",0.44
82,2020,"Kuruma prawn",0.68
82,2020,"Mediterranean mussel",0.81
84,2020,"Caramote prawn",0.55
84,2020,"Common sole",0.68
84,2020,"European eel",0.53
84,2020,"European seabass",0.44
84,2020,"Gilthead seabream",0.44
84,2020,"Grooved carpet shell",0.7
84,2020,"Meagre",0.43
84,2020,"Mediterranean mussel",0.81
84,2020,"Mullets nei",0.56
84,2020,"Pacific cupped oyster",0.8
84,2020,"Penaeus shrimps nei",0.55
95,2020,"Blue mussel",0.81
95,2020,"Pacific cupped oyster",0.8
101,2020,"Blue mussel",0.81
101,2020,"European flat oyster",0.8
101,2020,"Gracilaria seaweeds",0.79
101,2020,"Mediterranean mussel",0.81
101,2020,"Pacific cupped oyster",0.8
101,2020,"Perlemoen abalone",0.68
102,2020,"Giant tiger prawn",0.68
102,2020,"Gracilaria seaweeds",0.79
102,2020,"Indian white prawn",0.68
102,2020,"Japanese meagre",0.44
102,2020,"Kuruma prawn",0.68
102,2020,"Mediterranean mussel",0.81
102,2020,"Mullets nei",0.56
102,2020,"Pacific cupped oyster",0.8
102,2020,"Perlemoen abalone",0.68
102,2020,"Red bait",0.64
102,2020,"Sea lettuces nei",0.79
102,2020,"Sea mussels nei",0.81
102,2020,"Smooth mactra",0.78
102,2020,"Turbot",0.68
106,2020,"Giant tiger prawn",0.68
110,2020,"Caribbean spiny lobster",0.64
110,2020,"Cobia",0.68
110,2020,"Whiteleg shrimp",0.68
111,2020,"Queen conch",0.68
112,2020,"Cupped oysters nei",0.8
112,2020,"Seabasses nei",0.56
112,2020,"Southern white shrimp",0.68
112,2020,"Tropical spiny lobsters nei",0.64
112,2020,"Whiteleg shrimp",0.68
115,2020,"Cobia",0.68
115,2020,"European seabass",0.68
115,2020,"Florida pompano",0.68
115,2020,"Gilthead seabream",0.68
115,2020,"Mullets nei",0.56
115,2020,"Penaeus shrimps nei",0.68
115,2020,"Whiteleg shrimp",0.68
116,2020,"Cobia",0.68
116,2020,"Penaeus shrimps nei",0.43
117,2020,"Caribbean spiny lobster",0.64
122,2020,"Eucheuma seaweeds nei",0.79
122,2020,"Gracilaria seaweeds",0.79
125,2020,"Eucheuma seaweeds nei",0.79
127,2020,"Eucheuma seaweeds nei",0.79
129,2020,"Blue shrimp",0.68
129,2020,"Cobia",0.53
129,2020,"Florida pompano",0.68
129,2020,"Whiteleg shrimp",0.68
130,2020,"Pacific cupped oyster",0.8
130,2020,"Snappers nei",0.56
130,2020,"Whiteleg shrimp",0.68
131,2020,"Blue shrimp",0.22
131,2020,"Whiteleg shrimp",0.22
132,2020,"Cobia",0.68
132,2020,"Whiteleg shrimp",0.68
133,2020,"Whiteleg shrimp",0.5
134,2020,"blood cockle",0.7
134,2020,"Blue shrimp",0.68
134,2020,"Clams, etc. nei",0.7
134,2020,"Cupped oysters nei",0.8
134,2020,"Marine fishes nei",0.56
134,2020,"Whiteleg shrimp",0.68
135,2020,"Abalones nei",0.68
135,2020,"Bastard halibuts nei",0.56
135,2020,"Clams, etc. nei",0.7
135,2020,"Cortez oyster",0.8
135,2020,"Crevalle jack",0.68
135,2020,"Cupped oysters nei",0.8
135,2020,"Jacks, crevalles nei",0.68
135,2020,"Marine fishes nei",0.56
135,2020,"Pacific bluefin tuna",0.29
135,2020,"Pacific calico scallop",0.89
135,2020,"Pacific cupped oyster",0.8
135,2020,"Red abalone",0.68
135,2020,"Red drum",0.44
135,2020,"Sea mussels nei",0.81
135,2020,"Seabasses nei",0.56
135,2020,"Snappers nei",0.56
135,2020,"Whiteleg shrimp",0.03
135,2020,"Yellowfin tuna",0.29
136,2020,"Penaeus shrimps nei",0.68
136,2020,"Sea mussels nei",0.81
136,2020,"Whiteleg shrimp",0.68
137,2020,"Blue shrimp",0.5
137,2020,"Pacific cupped oyster",0.8
137,2020,"Red drum",0.44
137,2020,"Whiteleg shrimp",0.5
138,2020,"False abalone",0.68
138,2020,"Flatfishes nei",0.56
138,2020,"Giant kelp",0.79
138,2020,"Gracilaria seaweeds",0.79
138,2020,"Pacific cupped oyster",0.8
138,2020,"Scallops nei",0.89
138,2020,"Whiteleg shrimp",0.68
139,2020,"Elkhorn sea moss",0.79
139,2020,"South American rock mussel",0.81
139,2020,"Whiteleg shrimp",0.68
140,2020,"Cobia",0.68
140,2020,"Red drum",0.44
141,2020,"Atlantic salmon",0.38
141,2020,"Rainbow trout",0.68
143,2020,"Abalones nei",0.68
143,2020,"Arctic char",0.68
143,2020,"Atlantic cod",0.68
143,2020,"Atlantic halibut",0.68
143,2020,"Atlantic salmon",0.68
143,2020,"Blue mussel",0.81
143,2020,"European seabass",0.68
143,2020,"Haddock",0.56
143,2020,"Rainbow trout",0.68
143,2020,"Senegalese sole",0.68
143,2020,"Turbot",0.68
147,2020,"Barramundi(=Giant seaperch)",0.68
147,2020,"Blacklip pearl oyster",0.78
147,2020,"Blue shrimp",0.55
147,2020,"Marine fishes nei",0.56
147,2020,"Pearl oyster shells nei",0.78
147,2020,"Sea mussels nei",0.81
147,2020,"Sixfinger threadfin",0.56
153,2020,"Clams, etc. nei",0.7
153,2020,"Pacific asaphis",0.7
153,2020,"Rough turban",0.68
155,2020,"Elkhorn sea moss",0.79
155,2020,"Elongate giant clam",0.7
155,2020,"Fluted giant clam",0.7
155,2020,"Giant clam",0.7
155,2020,"Milkfish",0.56
155,2020,"Mozuku",0.79
155,2020,"Smooth giant clam",0.7
162,2020,"Chinook(=Spring=King) salmon",0.68
162,2020,"New Zealand mussel",0.81
162,2020,"Pacific cupped oyster",0.8
162,2020,"Rainbow abalone",0.68
163,2020,"Abalones nei",0.68
163,2020,"Atlantic salmon",0.48
163,2020,"Blue crab",0.64
163,2020,"Blue mussel",0.81
163,2020,"Butter clam",0.7
163,2020,"Chinook(=Spring=King) salmon",0.62
163,2020,"Clams, etc. nei",0.7
163,2020,"Cockles nei",0.7
163,2020,"Coho(=Silver) salmon",0.68
163,2020,"Cupped oysters nei",0.8
163,2020,"European flat oyster",0.8
163,2020,"Flat oysters nei",0.8
163,2020,"Japanese carpet shell",0.7
163,2020,"Longfin yellowtail",0.59
163,2020,"Marine fishes nei",0.56
163,2020,"Northern quahog(=Hard clam)",0.7
163,2020,"Olympia oyster",0.8
163,2020,"Pacific cupped oyster",0.8
163,2020,"Pacific geoduck",0.63
163,2020,"Pacific horse clam",0.78
163,2020,"Pacific littleneck clam",0.7
163,2020,"Rainbow trout",0.67
163,2020,"Red drum",0.67
163,2020,"Sand gaper",0.7
163,2020,"Whiteleg shrimp",0.7
164,2020,"Cobia",0.68
164,2020,"Eucheuma seaweeds nei",0.79
164,2020,"Whiteleg shrimp",0.68
166,2020,"Cupped oysters nei",0.8
166,2020,"Whiteleg shrimp",0.68
167,2020,"Flathead grey mullet",0.56
167,2020,"Lebranche mullet",0.56
167,2020,"Penaeus shrimps nei",0.64
167,2020,"Whitemouth croaker",0.44
168,2020,"Whiteleg shrimp",0.68
171,2020,"Cupped oysters nei",0.8
171,2020,"Elkhorn sea moss",0.79
171,2020,"Gracilaria seaweeds",0.79
171,2020,"Groupers nei",0.56
171,2020,"Marine fishes nei",0.56
171,2020,"Marine molluscs nei",0.68
171,2020,"Mullets nei",0.56
171,2020,"Pacific lion's paw",0.89
171,2020,"Scallops nei",0.89
171,2020,"Snooks(=Robalos) nei",0.56
171,2020,"South American rock mussel",0.81
171,2020,"Whiteleg shrimp",0.68
172,2020,"Blue mussel",0.81
172,2020,"Pacific cupped oyster",0.8
172,2020,"Rainbow trout",0.68
173,2020,"Penaeus shrimps nei",0.64
174,2020,"Atlantic salmon",0.68
174,2020,"European whitefish",0.68
174,2020,"Rainbow trout",0.68
174,2020,"Sea trout",0.44
175,2020,"Blue mussel",0.81
175,2020,"Brown seaweeds",0.79
175,2020,"Clams, etc. nei",0.7
175,2020,"European eel",0.53
175,2020,"Rainbow trout",0.68
175,2020,"Sea trout",0.44
175,2020,"Turbot",0.68
176,2020,"Blue mussel",0.81
176,2020,"European seabass",0.68
176,2020,"Pacific cupped oyster",0.8
176,2020,"Rainbow trout",0.68
176,2020,"Turbot",0.68
177,2020,"Aquatic invertebrates nei",0.64
177,2020,"Blue mussel",0.81
177,2020,"Cupped oysters nei",0.8
177,2020,"European flat oyster",0.8
177,2020,"Soles nei",0.56
177,2020,"Turbot",0.68
177,2020,"Yellowtail amberjack",0.68
179,2020,"Atlantic salmon",0.68
179,2020,"Blue mussel",0.81
179,2020,"Brown seaweeds",0.79
179,2020,"Clams, etc. nei",0.7
179,2020,"Coho(=Silver) salmon",0.68
179,2020,"Common edible cockle",0.7
179,2020,"European eel",0.53
179,2020,"European flat oyster",0.8
179,2020,"European seabass",0.44
179,2020,"Finfishes nei",0.56
179,2020,"Gilthead seabream",0.44
179,2020,"Great Atlantic scallop",0.89
179,2020,"Grooved carpet shell",0.7
179,2020,"Harpoon seaweeds",0.79
179,2020,"Japanese carpet shell",0.7
179,2020,"Kuruma prawn",0.55
179,2020,"Marine fishes nei",0.56
179,2020,"Marine molluscs nei",0.68
179,2020,"Meagre",0.43
179,2020,"Mediterranean mussel",0.81
179,2020,"Pacific cupped oyster",0.8
179,2020,"Periwinkles nei",0.68
179,2020,"Rainbow trout",0.68
179,2020,"Sea trout",0.43
179,2020,"Seaweeds nei",0.79
179,2020,"Senegalese sole",0.68
179,2020,"Tuberculate abalone",0.68
179,2020,"Turbot",0.68
179,2020,"Wakame nei",0.79
179,2020,"White seabream",0.44
180,2020,"Atlantic cod",0.68
180,2020,"Atlantic halibut",0.68
180,2020,"Atlantic salmon",0.31
180,2020,"Blue mussel",0.81
180,2020,"Common edible cockle",0.7
180,2020,"Cupped oysters nei",0.8
180,2020,"European flat oyster",0.8
180,2020,"European seabass",0.68
180,2020,"Great Atlantic scallop",0.89
180,2020,"Grooved carpet shell",0.7
180,2020,"Japanese carpet shell",0.7
180,2020,"Northern quahog(=Hard clam)",0.7
180,2020,"Pacific cupped oyster",0.8
180,2020,"Queen scallop",0.89
180,2020,"Rainbow trout",0.68
180,2020,"Sea mussels nei",0.81
180,2020,"Sea trout",0.44
180,2020,"Turbot",0.68
181,2020,"Abalones nei",0.68
181,2020,"Aquatic invertebrates nei",0.64
181,2020,"Atlantic salmon",0.68
181,2020,"Babberlocks",0.79
181,2020,"Blue mussel",0.81
181,2020,"European flat oyster",0.8
181,2020,"Great Atlantic scallop",0.89
181,2020,"Japanese carpet shell",0.7
181,2020,"Pacific cupped oyster",0.8
181,2020,"Rainbow trout",0.68
181,2020,"Sea urchins nei",0.64
181,2020,"Turbot",0.68
182,2020,"Aquatic invertebrates nei",0.64
182,2020,"Atlantic bluefin tuna",0.44
182,2020,"Atlantic ditch shrimp",0.55
182,2020,"Atlantic salmon",0.68
182,2020,"Banded carpet shell",0.7
182,2020,"Blackspot(=red) seabream",0.44
182,2020,"Caramote prawn",0.68
182,2020,"Clams, etc. nei",0.78
182,2020,"Common edible cockle",0.7
182,2020,"Common prawn",0.55
182,2020,"Common sole",0.68
182,2020,"Cupped oysters nei",0.8
182,2020,"European eel",0.53
182,2020,"European flat oyster",0.8
182,2020,"European seabass",0.44
182,2020,"Gastropods nei",0.68
182,2020,"Gilthead seabream",0.44
182,2020,"Great Atlantic scallop",0.89
182,2020,"Greater amberjack",0.68
182,2020,"Green crab",0.64
182,2020,"Grooved carpet shell",0.7
182,2020,"Groundfishes nei",0.56
182,2020,"Japanese carpet shell",0.7
182,2020,"Kuruma prawn",0.68
182,2020,"Marine fishes nei",0.56
182,2020,"Marine molluscs nei",0.68
182,2020,"Meagre",0.43
182,2020,"Mullets nei",0.56
182,2020,"Octopuses nei",0.64
182,2020,"Pacific cupped oyster",0.8
182,2020,"Palaemonid shrimps nei",0.55
182,2020,"Pod razor shell",0.78
182,2020,"Pollack",0.68
182,2020,"Pullet carpet shell",0.7
182,2020,"Queen scallop",0.89
182,2020,"Sea belt",0.79
182,2020,"Sea mussels nei",0.81
182,2020,"Seabasses nei",0.56
182,2020,"Seabasses nei",0.44
182,2020,"Seaweeds nei",0.79
182,2020,"Senegalese sole",0.68
182,2020,"Silversides(=Sand smelts) nei",0.56
182,2020,"Soles nei",0.56
182,2020,"Turbot",0.68
182,2020,"Variegated scallop",0.89
182,2020,"Warty venus",0.7
182,2020,"White seabream",0.44
182,2020,"Whiteleg shrimp",0.68
183,2020,"[Solea spp]",0.68
183,2020,"Atlantic bluefin tuna",0.44
183,2020,"Atlantic ditch shrimp",0.55
183,2020,"Atlantic salmon",0.68
183,2020,"Clams, etc. nei",0.68
183,2020,"Common cuttlefish",0.64
183,2020,"Common edible cockle",0.7
183,2020,"Common sole",0.68
183,2020,"European eel",0.53
183,2020,"European flat oyster",0.8
183,2020,"European seabass",0.68
183,2020,"Flat and cupped oysters nei",0.8
183,2020,"Gilthead seabream",0.68
183,2020,"Golden carpet shell",0.7
183,2020,"Grooved carpet shell",0.7
183,2020,"Marine fishes nei",0.56
183,2020,"Marine molluscs nei",0.68
183,2020,"Meagre",0.68
183,2020,"Mullets nei",0.56
183,2020,"Pacific cupped oyster",0.8
183,2020,"Peppery furrow",0.78
183,2020,"Pullet carpet shell",0.7
183,2020,"Sargo breams nei",0.68
183,2020,"Sea mussels nei",0.81
183,2020,"Seabasses nei",0.56
183,2020,"Turbot",0.68
183,2020,"White seabream",0.68
184,2020,"Atlantic bluefin tuna",0.44
184,2020,"Common prawn",0.55
184,2020,"Common sole",0.68
184,2020,"Cupped oysters nei",0.8
184,2020,"European eel",0.53
184,2020,"European flat oyster",0.8
184,2020,"European seabass",0.44
184,2020,"Flathead grey mullet",0.56
184,2020,"Giant tiger prawn",0.68
184,2020,"Gilthead seabream",0.44
184,2020,"Gracilaria seaweeds",0.79
184,2020,"Grooved carpet shell",0.7
184,2020,"Japanese carpet shell",0.7
184,2020,"Kuruma prawn",0.68
184,2020,"Marine fishes nei",0.56
184,2020,"Meagre",0.43
184,2020,"Mediterranean mussel",0.81
184,2020,"Mullets nei",0.56
184,2020,"Pacific cupped oyster",0.8
184,2020,"Porgies, seabreams nei",0.44
184,2020,"Sharpsnout seabream",0.44
184,2020,"Shi drum",0.43
184,2020,"White seabream",0.44
186,2020,"European eel",0.53
186,2020,"European flat oyster",0.8
186,2020,"European seabass",0.44
