iucn_sid,year,rgn_cat_ts,rgn_cat_ts_score,iucn_rgn,iucn_version
21860,2015,NT,0.2,europe,2025-1
21860,2015,NT,0.2,europe,2025-1
22823,2007,VU,0.4,europe,2025-1
22823,2025,VU,0.4,europe,2025-1
22979,2010,LC,0,europe,2025-1
22979,2010,LC,0,europe,2025-1
23148,2015,LC,0,europe,2025-1
23148,2015,LC,0,europe,2025-1
23148,2015,LC,0,gulf_of_mexico,2025-1
23148,2015,LC,0,gulf_of_mexico,2025-1
23259,2014,LC,0,europe,2025-1
23259,2025,LC,0,europe,2025-1
30394,2011,EN,0.6,europe,2025-1
30394,2017,EN,0.6,europe,2025-1
39241,2000,VU,0.4,europe,2025-1
39241,2019,CR,0.8,europe,2025-1
39332,2015,CR,0.8,europe,2025-1
39332,2016,CR,0.8,mediterranean,2025-1
39332,2016,CR,0.8,mediterranean,2025-1
39332,2019,CR,0.8,europe,2025-1
39371,2000,VU,0.4,arabian_sea,2025-1
39371,2009,VU,0.4,arabian_sea,2025-1
39371,2017,EN,0.6,arabian_sea,2025-1
39399,2015,NT,0.2,europe,2025-1
39399,2016,NT,0.2,europe,2025-1
39399,2016,NT,0.2,mediterranean,2025-1
39399,2016,NT,0.2,mediterranean,2025-1
39484,2010,EN,0.6,europe,2025-1
39484,2025,EN,0.6,europe,2025-1
40090,2010,NT,0.2,pan-africa,2025-1
40090,2020,NT,0.2,pan-africa,2025-1
40708,2011,LC,0,europe,2025-1
40708,2018,LC,0,europe,2025-1
40708,2024,LC,0,europe,2025-1
40710,2011,NT,0.2,europe,2025-1
40710,2011,NT,0.2,europe,2025-1
40710,2024,LC,0,europe,2025-1
41366,1996,LC,0,mediterranean,2025-1
41366,2004,LC,0,mediterranean,2025-1
41366,2008,LC,0,mediterranean,2025-1
41366,2016,LC,0,mediterranean,2025-1
41366,2016,LC,0,mediterranean,2025-1
41672,2007,LC,0,europe,2025-1
41672,2025,VU,0.4,europe,2025-1
41688,2007,LC,0,europe,2025-1
41688,2018,LC,0,europe,2025-1
41688,2018,LC,0,europe,2025-1
41688,2025,LC,0,europe,2025-1
41712,2007,CR,0.8,europe,2025-1
41712,2023,CR,0.8,europe,2025-1
41755,2007,VU,0.4,europe,2025-1
41755,2023,VU,0.4,europe,2025-1
44207,2015,LC,0,europe,2025-1
44207,2024,LC,0,europe,2025-1
58705,2009,LC,0,europe,2025-1
58705,2024,LC,0,europe,2025-1
60131,2006,NT,0.2,arabian_sea,2025-1
60131,2017,EN,0.6,arabian_sea,2025-1
60344,2010,CR,0.8,europe,2025-1
60344,2023,CR,0.8,europe,2025-1
60447,2010,LC,0,pan-africa,2025-1
60447,2018,LC,0,pan-africa,2025-1
61235,2006,EN,0.6,europe,2025-1
61235,2024,NT,0.2,europe,2025-1
61395,2010,LC,0,europe,2025-1
61395,2010,LC,0,europe,2025-1
61395,2024,LC,0,europe,2025-1
61405,2006,CR,0.8,europe,2025-1
61405,2006,CR,0.8,mediterranean,2025-1
61405,2015,CR,0.8,europe,2025-1
61405,2015,CR,0.8,mediterranean,2025-1
61446,2009,NT,0.2,europe,2025-1
61446,2024,LC,0,europe,2025-1
61473,2009,LC,0,europe,2025-1
61473,2024,LC,0,europe,2025-1
61489,2006,LC,0,europe,2025-1
61489,2009,LC,0,europe,2025-1
61489,2009,LC,0,europe,2025-1
61489,2024,LC,0,europe,2025-1
61500,2006,LC,0,europe,2025-1
61500,2009,LC,0,europe,2025-1
61500,2024,LC,0,europe,2025-1
61503,2006,LC,0,europe,2025-1
61503,2009,LC,0,europe,2025-1
61503,2024,LC,0,europe,2025-1
61504,2006,LC,0,europe,2025-1
61504,2009,LC,0,europe,2025-1
61504,2024,LC,0,europe,2025-1
61505,2006,CR,0.8,europe,2025-1
61505,2009,CR,0.8,europe,2025-1
61505,2024,EN,0.6,europe,2025-1
61506,2006,LC,0,europe,2025-1
61506,2009,LC,0,europe,2025-1
61506,2024,CR,0.8,europe,2025-1
61509,2009,LC,0,europe,2025-1
61509,2024,LC,0,europe,2025-1
61521,2006,LC,0,europe,2025-1
61521,2009,LC,0,europe,2025-1
61521,2009,LC,0,europe,2025-1
61521,2024,LC,0,europe,2025-1
61528,2006,LC,0,europe,2025-1
61528,2009,LC,0,europe,2025-1
61528,2024,LC,0,europe,2025-1
61538,2009,LC,0,europe,2025-1
61538,2024,LC,0,europe,2025-1
61547,2006,VU,0.4,europe,2025-1
61547,2009,VU,0.4,europe,2025-1
61547,2024,LC,0,europe,2025-1
61550,2009,LC,0,europe,2025-1
61550,2024,LC,0,europe,2025-1
61552,2006,CR,0.8,europe,2025-1
61552,2009,CR,0.8,europe,2025-1
61552,2024,EN,0.6,europe,2025-1
61553,2006,LC,0,europe,2025-1
61553,2009,LC,0,europe,2025-1
61553,2009,LC,0,europe,2025-1
61553,2009,LC,0,europe,2025-1
61572,2006,LC,0,europe,2025-1
61572,2009,LC,0,europe,2025-1
61572,2024,LC,0,europe,2025-1
61574,2006,LC,0,europe,2025-1
61574,2009,LC,0,europe,2025-1
61574,2024,LC,0,europe,2025-1
61575,2006,LC,0,europe,2025-1
61575,2009,LC,0,europe,2025-1
61575,2024,LC,0,europe,2025-1
61577,2006,LC,0,europe,2025-1
61577,2009,LC,0,europe,2025-1
61577,2024,LC,0,europe,2025-1
61578,2009,LC,0,europe,2025-1
61578,2024,LC,0,europe,2025-1
61611,2011,CR,0.8,europe,2025-1
61611,2011,CR,0.8,mediterranean,2025-1
61611,2024,EN,0.6,europe,2025-1
61611,2024,EN,0.6,mediterranean,2025-1
61617,2011,CR,0.8,europe,2025-1
61617,2011,CR,0.8,mediterranean,2025-1
61617,2024,EN,0.6,europe,2025-1
61617,2024,EN,0.6,mediterranean,2025-1
61628,2006,CR,0.8,europe,2025-1
61628,2006,CR,0.8,europe,2025-1
61628,2006,CR,0.8,mediterranean,2025-1
61628,2024,CR,0.8,europe,2025-1
61628,2024,CR,0.8,mediterranean,2025-1
61645,2006,CR,0.8,europe,2025-1
61645,2006,CR,0.8,mediterranean,2025-1
61645,2016,CR,0.8,europe,2025-1
61645,2016,CR,0.8,mediterranean,2025-1
61645,2017,EN,0.6,europe,2025-1
61645,2017,EN,0.6,mediterranean,2025-1
61648,1998,EN,0.6,europe,2025-1
61648,1998,EN,0.6,mediterranean,2025-1
61648,2006,CR,0.8,europe,2025-1
61648,2006,CR,0.8,mediterranean,2025-1
61648,2011,EN,0.6,europe,2025-1
61649,2006,CR,0.8,europe,2025-1
61649,2006,CR,0.8,mediterranean,2025-1
61649,2017,VU,0.4,europe,2025-1
61649,2017,VU,0.4,mediterranean,2025-1
61677,2006,CR,0.8,europe,2025-1
61677,2006,CR,0.8,mediterranean,2025-1
61677,2011,CR,0.8,europe,2025-1
61677,2011,CR,0.8,europe,2025-1
61677,2011,CR,0.8,mediterranean,2025-1
61677,2011,CR,0.8,mediterranean,2025-1
61677,2018,CR,0.8,europe,2025-1
61677,2018,CR,0.8,mediterranean,2025-1
61677,2024,EN,0.6,europe,2025-1
61677,2024,EN,0.6,mediterranean,2025-1
63120,2015,NT,0.2,europe,2025-1
63120,2024,LC,0,europe,2025-1
63125,2015,LC,0,europe,2025-1
63125,2024,LC,0,europe,2025-1
63141,2016,CR,0.8,mediterranean,2025-1
63141,2016,CR,0.8,mediterranean,2025-1
63338,2007,NT,0.2,s._africa_fw,2025-1
63338,2007,NT,0.2,pan-africa,2025-1
63338,2019,VU,0.4,s._africa_fw,2025-1
63338,2019,VU,0.4,s._africa_fw,2025-1
63338,2019,VU,0.4,pan-africa,2025-1
63338,2019,VU,0.4,pan-africa,2025-1
63356,2007,LC,0,pan-africa,2025-1
63356,2016,LC,0,pan-africa,2025-1
133511,2008,LC,0,mediterranean,2025-1
133511,2017,LC,0,mediterranean,2025-1
133511,2022,LC,0,mediterranean,2025-1
135491,2010,LC,0,europe,2025-1
135491,2024,LC,0,europe,2025-1
135496,2008,EN,0.6,europe,2025-1
135496,2024,EN,0.6,europe,2025-1
135499,2010,LC,0,europe,2025-1
135499,2024,LC,0,europe,2025-1
135509,2010,LC,0,europe,2025-1
135509,2024,LC,0,europe,2025-1
135510,2008,LC,0,europe,2025-1
135510,2024,LC,0,europe,2025-1
135516,2008,LC,0,europe,2025-1
135516,2024,LC,0,europe,2025-1
135525,2010,LC,0,europe,2025-1
135525,2024,LC,0,europe,2025-1
135526,2008,LC,0,europe,2025-1
135526,2024,LC,0,europe,2025-1
135537,2008,LC,0,europe,2025-1
135537,2008,LC,0,europe,2025-1
135537,2024,NT,0.2,europe,2025-1
135545,2010,LC,0,europe,2025-1
135545,2010,LC,0,europe,2025-1
135545,2024,LC,0,europe,2025-1
135548,2010,LC,0,europe,2025-1
135548,2024,LC,0,europe,2025-1
135550,2008,LC,0,europe,2025-1
135550,2011,LC,0,europe,2025-1
135559,2008,EN,0.6,europe,2025-1
135559,2024,EX,1,europe,2025-1
135567,2010,LC,0,europe,2025-1
135567,2010,LC,0,europe,2025-1
135567,2024,LC,0,europe,2025-1
135574,2010,LC,0,europe,2025-1
135574,2015,LC,0,europe,2025-1
135579,2008,LC,0,europe,2025-1
135579,2011,LC,0,mediterranean,2025-1
135579,2018,LC,0,europe,2025-1
135579,2018,LC,0,mediterranean,2025-1
135579,2024,NT,0.2,europe,2025-1
135587,2011,LC,0,europe,2025-1
135587,2024,LC,0,europe,2025-1
135590,2011,EN,0.6,europe,2025-1
135590,2024,EN,0.6,europe,2025-1
135596,2010,LC,0,europe,2025-1
135596,2010,LC,0,europe,2025-1
135596,2024,LC,0,europe,2025-1
135601,2010,LC,0,europe,2025-1
135601,2010,LC,0,europe,2025-1
135604,2011,LC,0,europe,2025-1
135604,2024,LC,0,europe,2025-1
135606,2010,LC,0,europe,2025-1
135606,2015,LC,0,europe,2025-1
135606,2024,NT,0.2,europe,2025-1
135608,2008,LC,0,europe,2025-1
135608,2020,LC,0,europe,2025-1
135608,2024,LC,0,europe,2025-1
135622,2008,LC,0,europe,2025-1
135622,2024,LC,0,europe,2025-1
135639,2010,LC,0,europe,2025-1
135639,2024,LC,0,europe,2025-1
135645,2008,LC,0,europe,2025-1
135645,2024,VU,0.4,europe,2025-1
135656,2008,LC,0,europe,2025-1
135656,2024,LC,0,europe,2025-1
135658,2008,LC,0,europe,2025-1
135658,2011,LC,0,europe,2025-1
135658,2024,LC,0,europe,2025-1
135660,2010,LC,0,europe,2025-1
135660,2024,LC,0,europe,2025-1
135672,2011,VU,0.4,europe,2025-1
135672,2024,LC,0,europe,2025-1
135673,2008,LC,0,europe,2025-1
135673,2024,LC,0,europe,2025-1
135680,2008,LC,0,europe,2025-1
135680,2024,LC,0,europe,2025-1
135681,2010,LC,0,europe,2025-1
135681,2010,LC,0,europe,2025-1
135681,2011,LC,0,mediterranean,2025-1
135681,2018,LC,0,mediterranean,2025-1
135681,2024,NT,0.2,europe,2025-1
135682,2008,LC,0,europe,2025-1
135682,2024,LC,0,europe,2025-1
135684,2010,CR,0.8,europe,2025-1
135684,2010,CR,0.8,europe,2025-1
135687,2010,VU,0.4,europe,2025-1
135687,2010,VU,0.4,europe,2025-1
135687,2024,VU,0.4,europe,2025-1
135689,2010,LC,0,europe,2025-1
135689,2024,NT,0.2,europe,2025-1
135690,2011,LC,0,europe,2025-1
135690,2015,LC,0,europe,2025-1
135690,2024,LC,0,europe,2025-1
135696,2010,LC,0,europe,2025-1
135696,2024,LC,0,europe,2025-1
135707,2008,LC,0,europe,2025-1
135707,2020,LC,0,europe,2025-1
135714,2010,LC,0,europe,2025-1
135714,2011,LC,0,mediterranean,2025-1
135714,2018,LC,0,europe,2025-1
135714,2018,LC,0,mediterranean,2025-1
135714,2024,NT,0.2,europe,2025-1
135717,2010,LC,0,europe,2025-1
135717,2010,LC,0,europe,2025-1
135719,2010,LC,0,europe,2025-1
135719,2010,LC,0,europe,2025-1
135719,2024,LC,0,europe,2025-1
153534,2010,LC,0,mediterranean,2025-1
153534,2016,LC,0,mediterranean,2025-1
153534,2016,LC,0,mediterranean,2025-1
153534,2016,LC,0,mediterranean,2025-1
155214,2014,LC,0,europe,2025-1
155214,2025,LC,0,europe,2025-1
155226,2010,LC,0,europe,2025-1
155226,2014,LC,0,europe,2025-1
155226,2025,LC,0,europe,2025-1
155282,2014,LC,0,europe,2025-1
155282,2025,LC,0,europe,2025-1
155784,2017,LC,0,europe,2025-1
155784,2017,LC,0,europe,2025-1
156450,2011,LC,0,europe,2025-1
156450,2011,LC,0,mediterranean,2025-1
156450,2024,LC,0,europe,2025-1
156450,2024,LC,0,mediterranean,2025-1
156884,2011,LC,0,europe,2025-1
156884,2011,LC,0,europe,2025-1
157256,2009,LC,0,europe,2025-1
157256,2024,LC,0,europe,2025-1
157261,2009,LC,0,europe,2025-1
157261,2024,LC,0,europe,2025-1
161339,2015,EN,0.6,europe,2025-1
161339,2015,EN,0.6,mediterranean,2025-1
161339,2016,EN,0.6,europe,2025-1
161339,2016,EN,0.6,mediterranean,2025-1
161426,2009,NT,0.2,arabian_sea,2025-1
161426,2017,NT,0.2,arabian_sea,2025-1
161453,2016,VU,0.4,mediterranean,2025-1
161453,2016,VU,0.4,mediterranean,2025-1
161613,2017,CR,0.8,arabian_sea,2025-1
161613,2024,CR,0.8,arabian_sea,2025-1
161622,2015,LC,0,europe,2025-1
161622,2015,LC,0,europe,2025-1
161673,2015,LC,0,europe,2025-1
161673,2015,LC,0,mediterranean,2025-1
161673,2024,LC,0,europe,2025-1
161673,2024,LC,0,mediterranean,2025-1
161729,2015,NT,0.2,europe,2025-1
161729,2015,NT,0.2,europe,2025-1
161895,2011,CR,0.8,europe,2025-1
161895,2011,CR,0.8,europe,2025-1
161903,2011,VU,0.4,europe,2025-1
161903,2011,VU,0.4,mediterranean,2025-1
161903,2019,VU,0.4,europe,2025-1
161903,2019,VU,0.4,mediterranean,2025-1
161930,2011,EN,0.6,europe,2025-1
161930,2017,EN,0.6,europe,2025-1
161930,2017,EN,0.6,europe,2025-1
162138,2011,VU,0.4,europe,2025-1
162138,2017,EN,0.6,europe,2025-1
162144,2017,LC,0,europe,2025-1
162144,2017,LC,0,europe,2025-1
162259,2011,VU,0.4,europe,2025-1
162259,2017,VU,0.4,europe,2025-1
164082,2012,LC,0,europe,2025-1
164082,2017,LC,0,europe,2025-1
164280,2010,LC,0,pan-africa,2025-1
164280,2010,LC,0,pan-africa,2025-1
164368,2012,LC,0,europe,2025-1
164368,2017,LC,0,europe,2025-1
165769,2010,LC,0,pan-africa,2025-1
165769,2020,LC,0,pan-africa,2025-1
165778,2010,LC,0,pan-africa,2025-1
165778,2020,LC,0,pan-africa,2025-1
165779,2010,LC,0,pan-africa,2025-1
165779,2020,LC,0,pan-africa,2025-1
165780,2010,LC,0,pan-africa,2025-1
165780,2020,LC,0,pan-africa,2025-1
165788,2010,LC,0,pan-africa,2025-1
165788,2020,LC,0,pan-africa,2025-1
165803,2010,LC,0,pan-africa,2025-1
165803,2020,LC,0,pan-africa,2025-1
167944,2010,LC,0,pan-africa,2025-1
167944,2020,LC,0,pan-africa,2025-1
167946,2010,LC,0,pan-africa,2025-1
167946,2018,LC,0,pan-africa,2025-1
167946,2018,LC,0,pan-africa,2025-1
167946,2020,LC,0,pan-africa,2025-1
167997,2010,LC,0,pan-africa,2025-1
167997,2020,LC,0,pan-africa,2025-1
167999,2010,LC,0,pan-africa,2025-1
167999,2017,LC,0,pan-africa,2025-1
168000,2010,LC,0,pan-africa,2025-1
168000,2017,LC,0,pan-africa,2025-1
169374,2015,EN,0.6,gulf_of_mexico,2025-1
169374,2015,EN,0.6,caribbean,2025-1
169374,2019,EN,0.6,gulf_of_mexico,2025-1
169374,2019,EN,0.6,caribbean,2025-1
169424,2009,VU,0.4,western_africa,2025-1
169424,2009,VU,0.4,pan-africa,2025-1
169424,2010,NT,0.2,western_africa,2025-1
169424,2010,NT,0.2,pan-africa,2025-1
169424,2020,EN,0.6,western_africa,2025-1
169424,2020,EN,0.6,pan-africa,2025-1
170334,2011,LC,0,mediterranean,2025-1
170334,2011,LC,0,mediterranean,2025-1
170598,2011,LC,0,europe,2025-1
170598,2017,LC,0,europe,2025-1
170601,2011,LC,0,europe,2025-1
170601,2018,LC,0,europe,2025-1
170833,1994,EN,0.6,europe,2025-1
170833,1996,VU,0.4,europe,2025-1
170833,2012,EN,0.6,europe,2025-1
170833,2017,EN,0.6,europe,2025-1
174258,2010,LC,0,europe,2025-1
174258,2025,LC,0,europe,2025-1
174307,2010,LC,0,europe,2025-1
174307,2025,LC,0,europe,2025-1
175136,2010,LC,0,pan-africa,2025-1
175136,2020,LC,0,pan-africa,2025-1
175140,2010,LC,0,western_africa,2025-1
175140,2010,LC,0,pan-africa,2025-1
175140,2020,LC,0,western_africa,2025-1
175140,2020,LC,0,pan-africa,2025-1
176446,2011,NT,0.2,europe,2025-1
176446,2011,NT,0.2,europe,2025-1
180556,2011,NT,0.2,europe,2025-1
180556,2011,NT,0.2,europe,2025-1
181550,2010,LC,0,pan-africa,2025-1
181550,2020,LC,0,pan-africa,2025-1
181567,2010,LC,0,pan-africa,2025-1
181567,2020,LC,0,pan-africa,2025-1
181577,2010,LC,0,pan-africa,2025-1
181577,2020,LC,0,pan-africa,2025-1
181797,2010,LC,0,pan-africa,2025-1
181797,2020,LC,0,pan-africa,2025-1
181933,2010,LC,0,pan-africa,2025-1
181933,2020,LC,0,pan-africa,2025-1
181943,2010,LC,0,western_africa,2025-1
181943,2010,LC,0,pan-africa,2025-1
181943,2020,LC,0,western_africa,2025-1
181943,2020,LC,0,pan-africa,2025-1
182093,2010,LC,0,western_africa,2025-1
182093,2010,LC,0,pan-africa,2025-1
182093,2020,LC,0,western_africa,2025-1
182093,2020,LC,0,pan-africa,2025-1
182223,2010,LC,0,pan-africa,2025-1
182223,2018,LC,0,pan-africa,2025-1
182223,2020,LC,0,pan-africa,2025-1
182239,2010,LC,0,pan-africa,2025-1
182239,2020,LC,0,pan-africa,2025-1
182285,2010,LC,0,pan-africa,2025-1
182285,2020,LC,0,pan-africa,2025-1
182330,2010,LC,0,pan-africa,2025-1
182330,2020,LC,0,pan-africa,2025-1
182363,2010,LC,0,pan-africa,2025-1
182363,2020,LC,0,pan-africa,2025-1
182549,2010,LC,0,pan-africa,2025-1
182549,2010,LC,0,central_africa,2025-1
182549,2020,LC,0,pan-africa,2025-1
182549,2020,LC,0,central_africa,2025-1
182611,2010,LC,0,pan-africa,2025-1
182611,2020,LC,0,pan-africa,2025-1
182620,2010,LC,0,western_africa,2025-1
182620,2010,LC,0,pan-africa,2025-1
182620,2020,LC,0,western_africa,2025-1
182620,2020,LC,0,pan-africa,2025-1
182622,2010,LC,0,western_africa,2025-1
182622,2010,LC,0,pan-africa,2025-1
182622,2018,LC,0,western_africa,2025-1
182622,2018,LC,0,pan-africa,2025-1
182622,2020,LC,0,western_africa,2025-1
182622,2020,LC,0,pan-africa,2025-1
182736,2010,LC,0,pan-africa,2025-1
182736,2018,LC,0,pan-africa,2025-1
182745,2010,EN,0.6,western_africa,2025-1
182745,2010,EN,0.6,pan-africa,2025-1
182745,2020,VU,0.4,western_africa,2025-1
182745,2020,VU,0.4,pan-africa,2025-1
182807,2010,LC,0,pan-africa,2025-1
182807,2020,LC,0,pan-africa,2025-1
182905,2010,LC,0,pan-africa,2025-1
182905,2020,LC,0,pan-africa,2025-1
182933,2010,LC,0,pan-africa,2025-1
182933,2020,LC,0,pan-africa,2025-1
182963,2010,EN,0.6,western_africa,2025-1
182963,2010,EN,0.6,pan-africa,2025-1
182963,2020,VU,0.4,western_africa,2025-1
182963,2020,VU,0.4,pan-africa,2025-1
182997,2010,LC,0,pan-africa,2025-1
182997,2020,LC,0,pan-africa,2025-1
184626,2010,LC,0,pan-africa,2025-1
184626,2020,LC,0,pan-africa,2025-1
184679,2010,LC,0,pan-africa,2025-1
184679,2016,LC,0,pan-africa,2025-1
184686,2010,LC,0,pan-africa,2025-1
184686,2020,LC,0,pan-africa,2025-1
184711,2010,LC,0,pan-africa,2025-1
184711,2020,LC,0,pan-africa,2025-1
184723,2010,LC,0,pan-africa,2025-1
184723,2010,LC,0,central_africa,2025-1
184723,2020,LC,0,pan-africa,2025-1
184723,2020,LC,0,central_africa,2025-1
184745,2010,LC,0,pan-africa,2025-1
184745,2020,LC,0,pan-africa,2025-1
185872,2015,LC,0,caribbean,2025-1
185872,2020,LC,0,caribbean,2025-1
185943,2015,LC,0,caribbean,2025-1
185943,2019,LC,0,caribbean,2025-1
185968,2015,VU,0.4,gulf_of_mexico,2025-1
185968,2015,VU,0.4,caribbean,2025-1
185968,2019,VU,0.4,gulf_of_mexico,2025-1
185968,2019,VU,0.4,gulf_of_mexico,2025-1
185968,2019,VU,0.4,caribbean,2025-1
185968,2019,VU,0.4,caribbean,2025-1
187492,2010,LC,0,europe,2025-1
187492,2010,LC,0,mediterranean,2025-1
187492,2014,LC,0,europe,2025-1
187492,2014,LC,0,mediterranean,2025-1
187573,2010,LC,0,europe,2025-1
187573,2010,LC,0,mediterranean,2025-1
187573,2014,LC,0,europe,2025-1
187573,2014,LC,0,mediterranean,2025-1
187595,2010,LC,0,europe,2025-1
187595,2015,LC,0,europe,2025-1
187678,2010,LC,0,europe,2025-1
187678,2014,LC,0,europe,2025-1
187714,2010,LC,0,europe,2025-1
187714,2015,LC,0,europe,2025-1
187756,2010,LC,0,mediterranean,2025-1
187756,2014,LC,0,mediterranean,2025-1
187775,2010,LC,0,europe,2025-1
187775,2010,LC,0,mediterranean,2025-1
187775,2014,LC,0,europe,2025-1
187775,2014,LC,0,mediterranean,2025-1
187803,2010,LC,0,europe,2025-1
187803,2015,LC,0,europe,2025-1
188114,2010,LC,0,europe,2025-1
188114,2024,LC,0,europe,2025-1
188115,2011,LC,0,europe,2025-1
