iucn_sid,year,rgn_cat_ts,rgn_cat_ts_score,iucn_rgn,iucn_version
124569516,2019,LC,0,mediterranean,2020-3
124569516,2020,LC,0,mediterranean,2020-3
135714,2011,LC,0,mediterranean,2020-3
135714,2018,LC,0,mediterranean,2020-3
