"stock_id","year","bbmsy_q2.5","bbmsy_q97.5","bbmsy_sd","bbmsy_mean","model","mean_5year"
"Acanthocybium_solandri-34",1976,1.02966932148425,1.85796210116848,0.224507390649139,1.40314331285937,"CMSY",NA
"Acanthocybium_solandri-34",1977,1.15107672178659,1.95650441891831,0.210915781603601,1.54995793688953,"CMSY",NA
"Acanthocybium_solandri-34",1978,1.287874474449,1.95931942715697,0.183771284672366,1.66229300038743,"CMSY",NA
"Acanthocybium_solandri-34",1979,1.39195513174346,1.98398325604015,0.157196272177754,1.74271965390903,"CMSY",NA
"Acanthocybium_solandri-34",1980,1.49314830250378,1.98986477905111,0.135319380778739,1.80405149616858,"CMSY",1.63243308004279
"Acanthocybium_solandri-34",1981,1.42962512449077,1.89109342935983,0.119273159832893,1.67624284367027,"CMSY",1.68705298620497
"Acanthocybium_solandri-34",1982,1.42050399945003,1.8829004563049,0.118981608772152,1.66113315913289,"CMSY",1.70928803065364
"Acanthocybium_solandri-34",1983,1.40676443581858,1.86174533272785,0.114243388976053,1.64226470498562,"CMSY",1.70528237157328
"Acanthocybium_solandri-34",1984,1.49504010232849,1.95175727708529,0.120473084899213,1.7450095071401,"CMSY",1.70574034221949
"Acanthocybium_solandri-34",1985,1.56548672820872,1.98323808385667,0.114259445571238,1.81363303325594,"CMSY",1.70765664963696
"Acanthocybium_solandri-34",1986,1.56013812368944,1.97418887024464,0.106960210631553,1.78154517074857,"CMSY",1.72871711505262
"Acanthocybium_solandri-34",1987,1.49742452155119,1.93890363792079,0.109150398511374,1.73103302686143,"CMSY",1.74269708859833
"Acanthocybium_solandri-34",1988,1.41504754226195,1.88474437300949,0.115516736224901,1.64733786359488,"CMSY",1.74371172032018
"Acanthocybium_solandri-34",1989,1.25547889721737,1.72865345915904,0.121215801222247,1.48634995253864,"CMSY",1.69197980939989
"Acanthocybium_solandri-34",1990,1.22036425027357,1.68632487103601,0.121602099339999,1.44910346111782,"CMSY",1.61907389497227
"Acanthocybium_solandri-34",1991,1.22727226208513,1.70703216415193,0.120678567136327,1.46257767415523,"CMSY",1.5552803956536
"Acanthocybium_solandri-34",1992,1.22683195322365,1.71229745914692,0.122732630459903,1.47420416609778,"CMSY",1.50391462350087
"Acanthocybium_solandri-34",1993,1.26656175067723,1.75065300687387,0.124518388304479,1.49557709023827,"CMSY",1.47356246882955
"Acanthocybium_solandri-34",1994,1.2577210387026,1.7506554571817,0.124335875045943,1.49265469032921,"CMSY",1.47482341638766
"Acanthocybium_solandri-34",1995,1.23917174908818,1.70573913521257,0.118678003542732,1.46533671598661,"CMSY",1.47807006736142
