country,year,value,unit,sector,data_source
Denmark,2020,10600000,USD (1),wte,OECD sustainable ocean economy
Denmark,2021,2350000,USD (1),wte,OECD sustainable ocean economy
Finland,2000,0,USD (1),wte,OECD sustainable ocean economy
Finland,2001,0,USD (1),wte,OECD sustainable ocean economy
Finland,2002,0,USD (1),wte,OECD sustainable ocean economy
Finland,2003,0,USD (1),wte,OECD sustainable ocean economy
Finland,2004,0,USD (1),wte,OECD sustainable ocean economy
Finland,2005,0,USD (1),wte,OECD sustainable ocean economy
Finland,2006,0,USD (1),wte,OECD sustainable ocean economy
Finland,2007,0,USD (1),wte,OECD sustainable ocean economy
Finland,2008,0,USD (1),wte,OECD sustainable ocean economy
Finland,2009,0,USD (1),wte,OECD sustainable ocean economy
Finland,2010,0,USD (1),wte,OECD sustainable ocean economy
Finland,2011,0,USD (1),wte,OECD sustainable ocean economy
Finland,2012,0,USD (1),wte,OECD sustainable ocean economy
Finland,2013,0,USD (1),wte,OECD sustainable ocean economy
Finland,2014,0,USD (1),wte,OECD sustainable ocean economy
Finland,2015,0,USD (1),wte,OECD sustainable ocean economy
Finland,2016,0,USD (1),wte,OECD sustainable ocean economy
Finland,2017,0,USD (1),wte,OECD sustainable ocean economy
Finland,2018,0,USD (1),wte,OECD sustainable ocean economy
Finland,2019,0,USD (1),wte,OECD sustainable ocean economy
Finland,2020,0,USD (1),wte,OECD sustainable ocean economy
France,2000,0,USD (1),wte,OECD sustainable ocean economy
France,2001,0,USD (1),wte,OECD sustainable ocean economy
France,2002,340000,USD (1),wte,OECD sustainable ocean economy
France,2003,2100000,USD (1),wte,OECD sustainable ocean economy
France,2004,2150000,USD (1),wte,OECD sustainable ocean economy
France,2005,2420000,USD (1),wte,OECD sustainable ocean economy
France,2006,440000,USD (1),wte,OECD sustainable ocean economy
France,2007,790000,USD (1),wte,OECD sustainable ocean economy
France,2008,60000,USD (1),wte,OECD sustainable ocean economy
France,2009,5780000,USD (1),wte,OECD sustainable ocean economy
France,2010,4150000.0000000005,USD (1),wte,OECD sustainable ocean economy
France,2011,16590000,USD (1),wte,OECD sustainable ocean economy
France,2012,21910000,USD (1),wte,OECD sustainable ocean economy
France,2013,26110000,USD (1),wte,OECD sustainable ocean economy
France,2014,19100000,USD (1),wte,OECD sustainable ocean economy
France,2015,30370000,USD (1),wte,OECD sustainable ocean economy
France,2016,25170000,USD (1),wte,OECD sustainable ocean economy
France,2017,25500000,USD (1),wte,OECD sustainable ocean economy
France,2018,29240000,USD (1),wte,OECD sustainable ocean economy
France,2019,39550000,USD (1),wte,OECD sustainable ocean economy
France,2020,27530000,USD (1),wte,OECD sustainable ocean economy
France,2021,51660000,USD (1),wte,OECD sustainable ocean economy
Germany,2000,0,USD (1),wte,OECD sustainable ocean economy
Germany,2001,0,USD (1),wte,OECD sustainable ocean economy
Germany,2002,0,USD (1),wte,OECD sustainable ocean economy
Germany,2003,0,USD (1),wte,OECD sustainable ocean economy
Germany,2004,0,USD (1),wte,OECD sustainable ocean economy
Germany,2005,0,USD (1),wte,OECD sustainable ocean economy
Germany,2006,0,USD (1),wte,OECD sustainable ocean economy
Germany,2007,0,USD (1),wte,OECD sustainable ocean economy
Germany,2008,0,USD (1),wte,OECD sustainable ocean economy
Germany,2009,4580000,USD (1),wte,OECD sustainable ocean economy
Germany,2010,0,USD (1),wte,OECD sustainable ocean economy
Germany,2011,0,USD (1),wte,OECD sustainable ocean economy
Germany,2012,0,USD (1),wte,OECD sustainable ocean economy
Germany,2013,0,USD (1),wte,OECD sustainable ocean economy
Germany,2014,0,USD (1),wte,OECD sustainable ocean economy
Germany,2015,0,USD (1),wte,OECD sustainable ocean economy
Germany,2016,0,USD (1),wte,OECD sustainable ocean economy
Germany,2017,0,USD (1),wte,OECD sustainable ocean economy
Germany,2018,0,USD (1),wte,OECD sustainable ocean economy
Germany,2019,22730000,USD (1),wte,OECD sustainable ocean economy
Germany,2020,24810000,USD (1),wte,OECD sustainable ocean economy
Germany,2021,25510000,USD (1),wte,OECD sustainable ocean economy
Greece,2000,0,USD (1),wte,OECD sustainable ocean economy
Greece,2001,0,USD (1),wte,OECD sustainable ocean economy
Greece,2002,0,USD (1),wte,OECD sustainable ocean economy
Greece,2005,0,USD (1),wte,OECD sustainable ocean economy
Greece,2006,0,USD (1),wte,OECD sustainable ocean economy
Greece,2007,0,USD (1),wte,OECD sustainable ocean economy
Greece,2008,0,USD (1),wte,OECD sustainable ocean economy
Greece,2009,0,USD (1),wte,OECD sustainable ocean economy
Greece,2010,0,USD (1),wte,OECD sustainable ocean economy
Greece,2011,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2000,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2001,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2002,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2003,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2004,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2005,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2006,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2007,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2008,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2009,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2010,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2011,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2012,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2013,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2014,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2015,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2016,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2017,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2018,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2019,20000,USD (1),wte,OECD sustainable ocean economy
Hungary,2020,0,USD (1),wte,OECD sustainable ocean economy
Hungary,2021,0,USD (1),wte,OECD sustainable ocean economy
Ireland,2002,390000,USD (1),wte,OECD sustainable ocean economy
Ireland,2003,140000,USD (1),wte,OECD sustainable ocean economy
Ireland,2004,320000,USD (1),wte,OECD sustainable ocean economy
Ireland,2005,900000,USD (1),wte,OECD sustainable ocean economy
Ireland,2006,3880000,USD (1),wte,OECD sustainable ocean economy
Ireland,2007,890000,USD (1),wte,OECD sustainable ocean economy
Ireland,2008,2009999.9999999998,USD (1),wte,OECD sustainable ocean economy
Ireland,2009,5920000,USD (1),wte,OECD sustainable ocean economy
Ireland,2010,1890000,USD (1),wte,OECD sustainable ocean economy
Ireland,2011,8140000.000000001,USD (1),wte,OECD sustainable ocean economy
Ireland,2012,7870000,USD (1),wte,OECD sustainable ocean economy
Ireland,2013,13690000,USD (1),wte,OECD sustainable ocean economy
Ireland,2014,19210000,USD (1),wte,OECD sustainable ocean economy
Ireland,2015,20530000,USD (1),wte,OECD sustainable ocean economy
Ireland,2016,9720000,USD (1),wte,OECD sustainable ocean economy
Ireland,2017,9030000,USD (1),wte,OECD sustainable ocean economy
Ireland,2018,7110000,USD (1),wte,OECD sustainable ocean economy
Ireland,2019,6800000,USD (1),wte,OECD sustainable ocean economy
Ireland,2020,4380000,USD (1),wte,OECD sustainable ocean economy
Ireland,2021,4139999.9999999995,USD (1),wte,OECD sustainable ocean economy
Italy,2000,0,USD (1),wte,OECD sustainable ocean economy
Italy,2001,0,USD (1),wte,OECD sustainable ocean economy
Italy,2002,0,USD (1),wte,OECD sustainable ocean economy
Italy,2003,0,USD (1),wte,OECD sustainable ocean economy
Italy,2004,0,USD (1),wte,OECD sustainable ocean economy
Italy,2005,0,USD (1),wte,OECD sustainable ocean economy
Italy,2006,0,USD (1),wte,OECD sustainable ocean economy
Italy,2007,0,USD (1),wte,OECD sustainable ocean economy
Italy,2008,0,USD (1),wte,OECD sustainable ocean economy
Italy,2009,0,USD (1),wte,OECD sustainable ocean economy
Italy,2010,0,USD (1),wte,OECD sustainable ocean economy
Italy,2011,8080000,USD (1),wte,OECD sustainable ocean economy
Italy,2012,11170000,USD (1),wte,OECD sustainable ocean economy
Italy,2013,0,USD (1),wte,OECD sustainable ocean economy
Italy,2014,0,USD (1),wte,OECD sustainable ocean economy
Italy,2015,0,USD (1),wte,OECD sustainable ocean economy
Italy,2016,0,USD (1),wte,OECD sustainable ocean economy
Italy,2017,0,USD (1),wte,OECD sustainable ocean economy
Italy,2018,0,USD (1),wte,OECD sustainable ocean economy
Italy,2019,0,USD (1),wte,OECD sustainable ocean economy
Japan,2000,4540000,USD (1),wte,OECD sustainable ocean economy
Japan,2001,7230000,USD (1),wte,OECD sustainable ocean economy
Japan,2002,0,USD (1),wte,OECD sustainable ocean economy
Japan,2003,0,USD (1),wte,OECD sustainable ocean economy
Japan,2004,0,USD (1),wte,OECD sustainable ocean economy
Japan,2005,0,USD (1),wte,OECD sustainable ocean economy
Japan,2006,0,USD (1),wte,OECD sustainable ocean economy
Japan,2007,0,USD (1),wte,OECD sustainable ocean economy
Japan,2008,0,USD (1),wte,OECD sustainable ocean economy
Japan,2009,0,USD (1),wte,OECD sustainable ocean economy
Japan,2010,0,USD (1),wte,OECD sustainable ocean economy
Japan,2011,0,USD (1),wte,OECD sustainable ocean economy
Japan,2012,0,USD (1),wte,OECD sustainable ocean economy
Japan,2013,0,USD (1),wte,OECD sustainable ocean economy
Japan,2014,0,USD (1),wte,OECD sustainable ocean economy
Japan,2015,25670000,USD (1),wte,OECD sustainable ocean economy
Japan,2016,62860000,USD (1),wte,OECD sustainable ocean economy
Japan,2017,36340000,USD (1),wte,OECD sustainable ocean economy
Japan,2018,82450000,USD (1),wte,OECD sustainable ocean economy
Japan,2019,23470000,USD (1),wte,OECD sustainable ocean economy
Japan,2020,35390000,USD (1),wte,OECD sustainable ocean economy
Japan,2021,53870000,USD (1),wte,OECD sustainable ocean economy
Korea,2002,0,USD (1),wte,OECD sustainable ocean economy
Korea,2004,330000,USD (1),wte,OECD sustainable ocean economy
Korea,2005,900000,USD (1),wte,OECD sustainable ocean economy
Korea,2006,1620000,USD (1),wte,OECD sustainable ocean economy
Korea,2007,5070000,USD (1),wte,OECD sustainable ocean economy
Korea,2008,2600000,USD (1),wte,OECD sustainable ocean economy
Korea,2009,5170000,USD (1),wte,OECD sustainable ocean economy
Korea,2010,11190000,USD (1),wte,OECD sustainable ocean economy
Korea,2011,10310000,USD (1),wte,OECD sustainable ocean economy
Korea,2012,13270000,USD (1),wte,OECD sustainable ocean economy
Korea,2013,14940000,USD (1),wte,OECD sustainable ocean economy
Korea,2014,11100000,USD (1),wte,OECD sustainable ocean economy
Korea,2015,7500000,USD (1),wte,OECD sustainable ocean economy
Korea,2016,9390000,USD (1),wte,OECD sustainable ocean economy
Korea,2017,5190000,USD (1),wte,OECD sustainable ocean economy
Korea,2018,3920000,USD (1),wte,OECD sustainable ocean economy
Korea,2019,3150000,USD (1),wte,OECD sustainable ocean economy
Korea,2020,2080000,USD (1),wte,OECD sustainable ocean economy
Korea,2021,0,USD (1),wte,OECD sustainable ocean economy
Luxembourg,2011,0,USD (1),wte,OECD sustainable ocean economy
Luxembourg,2012,0,USD (1),wte,OECD sustainable ocean economy
Mexico,2011,0,USD (1),wte,OECD sustainable ocean economy
Mexico,2012,0,USD (1),wte,OECD sustainable ocean economy
Mexico,2013,0,USD (1),wte,OECD sustainable ocean economy
Mexico,2014,100000,USD (1),wte,OECD sustainable ocean economy
Mexico,2015,80000,USD (1),wte,OECD sustainable ocean economy
Mexico,2016,100000,USD (1),wte,OECD sustainable ocean economy
Mexico,2017,16320000,USD (1),wte,OECD sustainable ocean economy
Mexico,2018,12950000,USD (1),wte,OECD sustainable ocean economy
Mexico,2019,5900000,USD (1),wte,OECD sustainable ocean economy
Mexico,2020,3890000,USD (1),wte,OECD sustainable ocean economy
Mexico,2021,1910000,USD (1),wte,OECD sustainable ocean economy
Netherlands,2000,310000,USD (1),wte,OECD sustainable ocean economy
Netherlands,2001,420000,USD (1),wte,OECD sustainable ocean economy
Netherlands,2002,0,USD (1),wte,OECD sustainable ocean economy
Netherlands,2003,10000,USD (1),wte,OECD sustainable ocean economy
Netherlands,2005,0,USD (1),wte,OECD sustainable ocean economy
Netherlands,2006,0,USD (1),wte,OECD sustainable ocean economy
Netherlands,2007,0,USD (1),wte,OECD sustainable ocean economy
Netherlands,2008,0,USD (1),wte,OECD sustainable ocean economy
Netherlands,2009,470000,USD (1),wte,OECD sustainable ocean economy
Netherlands,2010,1380000,USD (1),wte,OECD sustainable ocean economy
Netherlands,2011,0,USD (1),wte,OECD sustainable ocean economy
Netherlands,2012,0,USD (1),wte,OECD sustainable ocean economy
Netherlands,2013,0,USD (1),wte,OECD sustainable ocean economy
Netherlands,2014,3830000,USD (1),wte,OECD sustainable ocean economy
Netherlands,2015,60000,USD (1),wte,OECD sustainable ocean economy
Netherlands,2016,70000,USD (1),wte,OECD sustainable ocean economy
Netherlands,2017,1050000,USD (1),wte,OECD sustainable ocean economy
Netherlands,2018,70000,USD (1),wte,OECD sustainable ocean economy
Netherlands,2019,30000,USD (1),wte,OECD sustainable ocean economy
Netherlands,2020,20490000,USD (1),wte,OECD sustainable ocean economy
Netherlands,2021,13180000,USD (1),wte,OECD sustainable ocean economy
New Zealand,2000,0,USD (1),wte,OECD sustainable ocean economy
New Zealand,2001,0,USD (1),wte,OECD sustainable ocean economy
New Zealand,2002,0,USD (1),wte,OECD sustainable ocean economy
New Zealand,2003,0,USD (1),wte,OECD sustainable ocean economy
New Zealand,2004,0,USD (1),wte,OECD sustainable ocean economy
New Zealand,2005,0,USD (1),wte,OECD sustainable ocean economy
New Zealand,2006,670000,USD (1),wte,OECD sustainable ocean economy
New Zealand,2007,640000,USD (1),wte,OECD sustainable ocean economy
New Zealand,2008,1090000,USD (1),wte,OECD sustainable ocean economy
New Zealand,2009,1060000,USD (1),wte,OECD sustainable ocean economy
New Zealand,2010,1030000,USD (1),wte,OECD sustainable ocean economy
New Zealand,2011,1000000,USD (1),wte,OECD sustainable ocean economy
New Zealand,2012,1000000,USD (1),wte,OECD sustainable ocean economy
New Zealand,2013,670000,USD (1),wte,OECD sustainable ocean economy
New Zealand,2014,660000,USD (1),wte,OECD sustainable ocean economy
New Zealand,2015,330000,USD (1),wte,OECD sustainable ocean economy
New Zealand,2016,320000,USD (1),wte,OECD sustainable ocean economy
New Zealand,2017,0,USD (1),wte,OECD sustainable ocean economy
New Zealand,2018,0,USD (1),wte,OECD sustainable ocean economy
New Zealand,2019,0,USD (1),wte,OECD sustainable ocean economy
New Zealand,2020,0,USD (1),wte,OECD sustainable ocean economy
Norway,2000,530000,USD (1),wte,OECD sustainable ocean economy
Norway,2001,350000,USD (1),wte,OECD sustainable ocean economy
Norway,2002,230000,USD (1),wte,OECD sustainable ocean economy
Norway,2003,100000,USD (1),wte,OECD sustainable ocean economy
Norway,2004,110000,USD (1),wte,OECD sustainable ocean economy
Norway,2005,280000,USD (1),wte,OECD sustainable ocean economy
Norway,2006,340000,USD (1),wte,OECD sustainable ocean economy
Norway,2007,530000,USD (1),wte,OECD sustainable ocean economy
Norway,2008,10000,USD (1),wte,OECD sustainable ocean economy
Norway,2009,15800000,USD (1),wte,OECD sustainable ocean economy
Norway,2010,26430000,USD (1),wte,OECD sustainable ocean economy
Norway,2011,6490000,USD (1),wte,OECD sustainable ocean economy
Norway,2012,12440000,USD (1),wte,OECD sustainable ocean economy
Norway,2013,3840000,USD (1),wte,OECD sustainable ocean economy
Norway,2014,12650000,USD (1),wte,OECD sustainable ocean economy
Norway,2015,6240000,USD (1),wte,OECD sustainable ocean economy
Norway,2016,4110000.0000000005,USD (1),wte,OECD sustainable ocean economy
Norway,2017,3660000,USD (1),wte,OECD sustainable ocean economy
Norway,2018,410000,USD (1),wte,OECD sustainable ocean economy
Norway,2019,234590000,USD (1),wte,OECD sustainable ocean economy
Norway,2020,100000,USD (1),wte,OECD sustainable ocean economy
Norway,2021,12970000,USD (1),wte,OECD sustainable ocean economy
Poland,2008,0,USD (1),wte,OECD sustainable ocean economy
Poland,2009,0,USD (1),wte,OECD sustainable ocean economy
Poland,2010,0,USD (1),wte,OECD sustainable ocean economy
Poland,2011,0,USD (1),wte,OECD sustainable ocean economy
Poland,2012,0,USD (1),wte,OECD sustainable ocean economy
Poland,2013,0,USD (1),wte,OECD sustainable ocean economy
Poland,2014,0,USD (1),wte,OECD sustainable ocean economy
Poland,2015,0,USD (1),wte,OECD sustainable ocean economy
Poland,2016,0,USD (1),wte,OECD sustainable ocean economy
Poland,2017,40000,USD (1),wte,OECD sustainable ocean economy
Poland,2018,30000,USD (1),wte,OECD sustainable ocean economy
Poland,2019,100000,USD (1),wte,OECD sustainable ocean economy
Poland,2020,170000,USD (1),wte,OECD sustainable ocean economy
Poland,2021,50000,USD (1),wte,OECD sustainable ocean economy
Portugal,2000,430000,USD (1),wte,OECD sustainable ocean economy
Portugal,2001,480000,USD (1),wte,OECD sustainable ocean economy
Portugal,2002,300000,USD (1),wte,OECD sustainable ocean economy
Portugal,2003,90000,USD (1),wte,OECD sustainable ocean economy
Portugal,2004,90000,USD (1),wte,OECD sustainable ocean economy
Portugal,2005,80000,USD (1),wte,OECD sustainable ocean economy
Portugal,2006,100000,USD (1),wte,OECD sustainable ocean economy
Portugal,2007,190000,USD (1),wte,OECD sustainable ocean economy
Portugal,2008,50000,USD (1),wte,OECD sustainable ocean economy
Portugal,2009,80000,USD (1),wte,OECD sustainable ocean economy
Portugal,2010,40000,USD (1),wte,OECD sustainable ocean economy
Portugal,2011,170000,USD (1),wte,OECD sustainable ocean economy
Portugal,2012,90000,USD (1),wte,OECD sustainable ocean economy
Portugal,2013,280000,USD (1),wte,OECD sustainable ocean economy
Portugal,2014,270000,USD (1),wte,OECD sustainable ocean economy
Portugal,2015,220000,USD (1),wte,OECD sustainable ocean economy
Portugal,2016,0,USD (1),wte,OECD sustainable ocean economy
Portugal,2017,0,USD (1),wte,OECD sustainable ocean economy
Portugal,2018,0,USD (1),wte,OECD sustainable ocean economy
Portugal,2019,0,USD (1),wte,OECD sustainable ocean economy
Portugal,2020,0,USD (1),wte,OECD sustainable ocean economy
Portugal,2021,0,USD (1),wte,OECD sustainable ocean economy
Slovak Republic,2008,0,USD (1),wte,OECD sustainable ocean economy
Slovak Republic,2009,0,USD (1),wte,OECD sustainable ocean economy
Slovak Republic,2010,0,USD (1),wte,OECD sustainable ocean economy
Slovak Republic,2011,0,USD (1),wte,OECD sustainable ocean economy
Slovak Republic,2012,0,USD (1),wte,OECD sustainable ocean economy
Slovak Republic,2013,0,USD (1),wte,OECD sustainable ocean economy
Slovak Republic,2014,0,USD (1),wte,OECD sustainable ocean economy
Slovak Republic,2015,30000,USD (1),wte,OECD sustainable ocean economy
Slovak Republic,2016,0,USD (1),wte,OECD sustainable ocean economy
Slovak Republic,2017,0,USD (1),wte,OECD sustainable ocean economy
Slovak Republic,2018,0,USD (1),wte,OECD sustainable ocean economy
Slovak Republic,2019,0,USD (1),wte,OECD sustainable ocean economy
Slovak Republic,2020,0,USD (1),wte,OECD sustainable ocean economy
Slovak Republic,2021,0,USD (1),wte,OECD sustainable ocean economy
Spain,2000,0,USD (1),wte,OECD sustainable ocean economy
Spain,2001,0,USD (1),wte,OECD sustainable ocean economy
Spain,2002,0,USD (1),wte,OECD sustainable ocean economy
Spain,2003,0,USD (1),wte,OECD sustainable ocean economy
Spain,2004,0,USD (1),wte,OECD sustainable ocean economy
Spain,2005,0,USD (1),wte,OECD sustainable ocean economy
Spain,2006,2250000,USD (1),wte,OECD sustainable ocean economy
Spain,2007,3260000,USD (1),wte,OECD sustainable ocean economy
Spain,2008,5180000,USD (1),wte,OECD sustainable ocean economy
Spain,2009,370000,USD (1),wte,OECD sustainable ocean economy
Spain,2010,10030000,USD (1),wte,OECD sustainable ocean economy
Spain,2011,550000,USD (1),wte,OECD sustainable ocean economy
Spain,2012,5480000,USD (1),wte,OECD sustainable ocean economy
Spain,2013,3040000,USD (1),wte,OECD sustainable ocean economy
Spain,2014,3310000,USD (1),wte,OECD sustainable ocean economy
Spain,2015,5150000,USD (1),wte,OECD sustainable ocean economy
Spain,2016,1160000,USD (1),wte,OECD sustainable ocean economy
Spain,2017,630000,USD (1),wte,OECD sustainable ocean economy
Spain,2018,8199999.999999999,USD (1),wte,OECD sustainable ocean economy
