name,count,code,country,presence,origin,distribution_code
13250,14,AU,Australia,Extant,Native,Native
13250,14,BM,Bermuda,Extant,Native,Native
13250,14,BR,Brazil,Extant,Native,Native
13250,14,CA,Canada,Extant,Native,Native
13250,14,ES,Spain,Extant,Native,Native
13250,14,FR,France,Extant,Native,Native
13250,14,GB,United Kingdom of Great Britain and Northern Ireland,Extant,Native,Native
13250,14,IE,Ireland,Extant,Native,Native
13250,14,MG,Madagascar,Extant,Native,Native
13250,14,MZ,Mozambique,Extant,Native,Native
13250,14,PT,Portugal,Extant,Native,Native
13250,14,SH,"Saint Helena, Ascension and Tristan da Cunha",Extant,Native,Native
13250,14,US,United States of America,Extant,Native,Native
13250,14,ZA,South Africa,Extant,Native,Native
