name,count,code,country,presence,origin,distribution_code
9250,41,AQ,Antarctica,Extant,Native,Native
9250,41,AR,Argentina,Extant,Native,Native
9250,41,AU,Australia,Extant,Native,Native
9250,41,BE,Belgium,Extant,Native,Native
9250,41,BR,Brazil,Extant,Native,Native
9250,41,BV,Bouvet Island,Extant,Native,Native
9250,41,CA,Canada,Extant,Native,Native
9250,41,CL,Chile,Extant,Native,Native
9250,41,DE,Germany,Extant,Native,Native
9250,41,DK,Denmark,Extant,Native,Native
9250,41,DZ,Algeria,Extant,Native,Native
9250,41,EH,Western Sahara,Extant,Native,Native
9250,41,ES,Spain,Extant,Native,Native
9250,41,FK,Falkland Islands (Malvinas),Extant,Native,Native
9250,41,FO,Faroe Islands,Extant,Native,Native
9250,41,FR,France,Extant,Native,Native
9250,41,GB,United Kingdom of Great Britain and Northern Ireland,Extant,Native,Native
9250,41,GI,Gibraltar,Extant,Native,Native
9250,41,GL,Greenland,Extant,Native,Native
9250,41,GS,South Georgia and the South Sandwich Islands,Extant,Native,Native
9250,41,HM,Heard Island and McDonald Islands,Extant,Native,Native
9250,41,IE,Ireland,Extant,Native,Native
9250,41,IS,Iceland,Extant,Native,Native
9250,41,IT,Italy,Extant,Native,Native
9250,41,LY,Libya,Extant,Native,Native
9250,41,MA,Morocco,Extant,Native,Native
9250,41,MR,Mauritania,Extant,Native,Native
9250,41,MT,Malta,Extant,Native,Native
9250,41,"NA",Namibia,Extant,Native,Native
9250,41,NL,Netherlands,Extant,Native,Native
9250,41,NO,Norway,Extant,Native,Native
9250,41,NZ,New Zealand,Extant,Native,Native
9250,41,PE,Peru,Extant,Native,Native
9250,41,PM,Saint Pierre and Miquelon,Extant,Native,Native
9250,41,PT,Portugal,Extant,Native,Native
9250,41,SE,Sweden,Extant,Native,Native
9250,41,TF,French Southern Territories,Extant,Native,Native
9250,41,TN,Tunisia,Extant,Native,Native
9250,41,US,United States of America,Extant,Native,Native
9250,41,UY,Uruguay,Extant,Native,Native
9250,41,ZA,South Africa,Extant,Native,Native
