name,count,code,country,presence,origin,distribution_code
2475,43,AO,Angola,Extant,Native,Native
2475,43,AR,Argentina,Extant,Native,Native
2475,43,AU,Australia,Extant,Native,Native
2475,43,BM,Bermuda,Extant,Native,Native
2475,43,BR,Brazil,Extant,Native,Native
2475,43,BS,Bahamas,Extant,Native,Native
2475,43,CA,Canada,Extant,Native,Native
2475,43,CL,Chile,Extant,Native,Native
2475,43,CV,Cabo Verde,Extant,Native,Native
2475,43,DO,Dominican Republic,Extant,Native,Native
2475,43,EH,Western Sahara,Extant,Native,Native
2475,43,ES,Spain,Extant,Native,Native
2475,43,FK,Falkland Islands (Malvinas),Extant,Native,Native
2475,43,FO,Faroe Islands,Extant,Native,Native
2475,43,GB,United Kingdom of Great Britain and Northern Ireland,Extant,Native,Native
2475,43,GI,Gibraltar,Extant,Native,Native
2475,43,GL,Greenland,Extant,Native,Native
2475,43,GS,South Georgia and the South Sandwich Islands,Extant,Native,Native
2475,43,GU,Guam,Extant,Native,Native
2475,43,IE,Ireland,Extant,Native,Native
2475,43,IS,Iceland,Extant,Native,Native
2475,43,JP,Japan,Extant,Native,Native
2475,43,KP,"Korea, Democratic People's Republic of",Extant,Native,Native
2475,43,KR,"Korea, Republic of",Extant,Native,Native
2475,43,MA,Morocco,Extant,Native,Native
2475,43,MG,Madagascar,Extant,Native,Native
2475,43,MP,Northern Mariana Islands,Extant,Native,Native
2475,43,MR,Mauritania,Extant,Native,Native
2475,43,MX,Mexico,Extant,Native,Native
2475,43,"NA",Namibia,Extant,Native,Native
2475,43,NO,Norway,Extant,Native,Native
2475,43,NZ,New Zealand,Extant,Native,Native
2475,43,PE,Peru,Extant,Native,Native
2475,43,PM,Saint Pierre and Miquelon,Extant,Native,Native
2475,43,PT,Portugal,Extant,Native,Native
2475,43,RE,Réunion,Extant,Native,Native
2475,43,RU,Russian Federation,Extant,Native,Native
2475,43,SH,"Saint Helena, Ascension and Tristan da Cunha",Extant,Native,Native
2475,43,TC,Turks and Caicos Islands,Extant,Native,Native
2475,43,TF,French Southern Territories,Extant,Native,Native
2475,43,US,United States of America,Extant,Native,Native
2475,43,UY,Uruguay,Extant,Native,Native
2475,43,ZA,South Africa,Extant,Native,Native
