name,count,code,country,presence,origin,distribution_code
16370739,20,AL,Albania,Extant,Native,Native
16370739,20,CY,Cyprus,Extant,Native,Native
16370739,20,DZ,Algeria,Extant,Native,Native
16370739,20,EG,Egypt,Extant,Native,Native
16370739,20,ES,Spain,Extant,Native,Native
16370739,20,FR,France,Extant,Native,Native
16370739,20,GI,Gibraltar,Extant,Native,Native
16370739,20,GR,Greece,Extant,Native,Native
16370739,20,HR,Croatia,Extant,Native,Native
16370739,20,IL,Israel,Extant,Native,Native
16370739,20,IT,Italy,Extant,Native,Native
16370739,20,LB,Lebanon,Extant,Native,Native
16370739,20,LY,Libya,Extant,Native,Native
16370739,20,MA,Morocco,Extant,Native,Native
16370739,20,MC,Monaco,Extant,Native,Native
16370739,20,ME,Montenegro,Extant,Native,Native
16370739,20,MT,Malta,Extant,Native,Native
16370739,20,SY,Syrian Arab Republic,Extant,Native,Native
16370739,20,TN,Tunisia,Extant,Native,Native
16370739,20,TR,Turkey,Extant,Native,Native
