name,count,code,country,presence,origin,distribution_code
17027,37,BE,Belgium,Extant,Native,Native
17027,37,BG,Bulgaria,Extant,Native,Native
17027,37,CA,Canada,Extant,Native,Native
17027,37,CN,China,Extant,Native,Native
17027,37,CV,Cabo Verde,Extant,Native,Native
17027,37,DE,Germany,Extant,Native,Native
17027,37,DK,Denmark,Extant,Native,Native
17027,37,EE,Estonia,Extant,Native,Native
17027,37,EH,Western Sahara,Extant,Native,Native
17027,37,ES,Spain,Extant,Native,Native
17027,37,FI,Finland,Extant,Native,Native
17027,37,FO,Faroe Islands,Extant,Native,Native
17027,37,FR,France,Extant,Native,Native
17027,37,GB,United Kingdom of Great Britain and Northern Ireland,Extant,Native,Native
17027,37,GE,Georgia,Extant,Native,Native
17027,37,GI,Gibraltar,Extant,Native,Native
17027,37,GL,Greenland,Extant,Native,Native
17027,37,IE,Ireland,Extant,Native,Native
17027,37,IS,Iceland,Extant,Native,Native
17027,37,JP,Japan,Extant,Native,Native
17027,37,KR,"Korea, Republic of",Extant,Native,Native
17027,37,LT,Lithuania,Extant,Native,Native
17027,37,LV,Latvia,Extant,Native,Native
17027,37,MA,Morocco,Extant,Native,Native
17027,37,MR,Mauritania,Extant,Native,Native
17027,37,NL,Netherlands,Extant,Native,Native
17027,37,NO,Norway,Extant,Native,Native
17027,37,PL,Poland,Extant,Native,Native
17027,37,PT,Portugal,Extant,Native,Native
17027,37,RO,Romania,Extant,Native,Native
17027,37,RU,Russian Federation,Extant,Native,Native
17027,37,SE,Sweden,Extant,Native,Native
17027,37,SN,Senegal,Extant,Native,Native
17027,37,TN,Tunisia,Extant,Native,Native
17027,37,TR,Turkey,Extant,Native,Native
17027,37,UA,Ukraine,Extant,Native,Native
17027,37,US,United States of America,Extant,Native,Native
