name,count,code,country,presence,origin,distribution_code
9660,21,BE,Belgium,Extant,Native,Native
9660,21,CA,Canada,Extant,Native,Native
9660,21,DE,Germany,Extant,Native,Native
9660,21,DK,Denmark,Extant,Native,Native
9660,21,EE,Estonia,Extant,Native,Native
9660,21,FI,Finland,Extant,Native,Native
9660,21,FO,Faroe Islands,Extant,Native,Native
9660,21,FR,France,Extant,Native,Native
9660,21,GB,United Kingdom of Great Britain and Northern Ireland,Extant,Native,Native
9660,21,GL,Greenland,Extant,Vagrant,Vagrant
9660,21,IE,Ireland,Extant,Native,Native
9660,21,IS,Iceland,Extant,Native,Native
9660,21,LT,Lithuania,Extant,Native,Native
9660,21,LV,Latvia,Extant,Native,Native
9660,21,NL,Netherlands,Extant,Native,Native
9660,21,NO,Norway,Extant,Native,Native
9660,21,PL,Poland,Extant,Native,Native
9660,21,PT,Portugal,Extant,Vagrant,Vagrant
9660,21,RU,Russian Federation,Extant,Native,Native
9660,21,SE,Sweden,Extant,Native,Native
9660,21,US,United States of America,Extant,Native,Native
