name,year,assess_year,code,category
13653,2015,2015,EN,Endangered
13653,2013,2008,CR,Critically Endangered
13653,2008,2008,CR,Critically Endangered
13653,1996,1996,CR,Critically Endangered
13653,1994,1994,E,Endangered
13653,1990,1990,E,Endangered
13653,1988,1988,E,Endangered
13653,1986,1986,E,Endangered
13653,1965,1965,NA,"""Very rare and believed to be decreasing in numbers"""
