rgn_id,taxa_code,sust_coeff
135,Bonefish_66,taxon_group_avg
183,Brill_67,taxon_group_avg
16,Brine shrimp_68,taxon_group_avg
191,Brine shrimps nei_69,taxon_group_avg
182,Brown meagre_70,region_family_avg
16,Brown tiger prawn_71,region_family_avg
208,Brown-marbled grouper_72,family_avg
216,Brown-marbled grouper_73,family_avg
135,Callinectes swimcrabs nei_74,global_avg
84,Caramote prawn_75,georegion_family_avg
182,Caramote prawn_76,region_family_avg
14,Clams_77,global_species
62,Clams_78,global_species
135,Clams_79,global_species
183,Clams_80,global_species
216,Coarse shrimp_81,region_family_avg
14,Cobia_82,global_species
182,Cockles_83,global_species
182,Common prawn_84,taxon_group_avg
184,Common prawn_85,taxon_group_avg
115,Common snook_86,taxon_group_avg
84,Common sole_87,global_species
183,Common sole_88,global_species
80,Common sole_89,global_species
184,Common two-banded seabream_90,region_family_avg
182,Corrugated venus_91,taxon_group_avg
183,Corrugated venus_92,taxon_group_avg
224,Corvina drum_93,family_avg
208,Crimson snapper_94,taxon_group_avg
216,Deepwater longtail red snapper_95,taxon_group_avg
14,Diphos sanguin_96,taxon_group_avg
16,Eastern king prawn_97,region_family_avg
16,Eastern school shrimp_98,region_family_avg
184,European eel_99,global_species
84,European eel_100,global_species
179,European eel_101,global_species
62,European eel_102,global_species
183,European eel_103,global_species
186,European eel_104,global_species
80,European eel_105,global_species
175,European eel_106,global_species
182,European eel_107,global_species
75,European flounder_108,family_avg
184,European seabass_109,none
61,European seabass_110,global_species
179,European seabass_111,none
80,European seabass_112,none
214,European seabass_113,none
183,European seabass_114,none
176,European seabass_115,global_species
79,European seabass_116,global_species
182,European seabass_117,none
78,European seabass_118,global_species
84,European seabass_119,global_species
175,European whitefish_120,region_family_avg
138,Fine flounder_121,taxon_group_avg
138,Flatfishes nei_122,taxon_group_avg
14,Flathead grey mullet_123,taxon_group_avg
184,Flathead grey mullet_124,taxon_group_avg
18,Flathead grey mullet_125,taxon_group_avg
61,Flathead grey mullet_126,taxon_group_avg
80,Flathead grey mullet_127,taxon_group_avg
167,Flathead grey mullet_128,taxon_group_avg
216,Flathead grey mullet_129,taxon_group_avg
20,Fleshy prawn_130,region_family_avg
209,Fleshy prawn_131,region_family_avg
25,Fourfinger threadfin_132,taxon_group_avg
14,Fourfinger threadfin_133,taxon_group_avg
208,Fourfinger threadfin_134,taxon_group_avg
216,Foursaddle grouper_135,family_avg
208,Giant grouper_136,family_avg
14,Giant tiger prawn_137,global_species
207,Giant tiger prawn_138,none
216,Giant tiger prawn_139,none
15,Giant tiger prawn_140,global_species
203,Giant tiger prawn_141,none
206,Giant tiger prawn_142,none
25,Giant tiger prawn_143,global_species
40,Giant tiger prawn_144,global_species
18,Giant tiger prawn_145,global_species
16,Giant tiger prawn_146,global_species
50,Giant tiger prawn_147,global_species
7,Giant tiger prawn_148,global_species
31,Giant tiger prawn_149,global_species
37,Giant tiger prawn_150,global_species
42,Giant tiger prawn_151,global_species
153,Giant tiger prawn_152,global_species
184,Giant tiger prawn_153,global_species
205,Giant tiger prawn_154,none
102,Giant tiger prawn_155,global_species
247,Giant tiger prawn_156,global_species
208,Giant tiger prawn_157,global_species
194,Giant tiger prawn_158,global_species
41,Giant tiger prawn_159,global_species
209,Giant tiger prawn_160,global_species
54,Giant tiger prawn_161,global_species
202,Giant tiger prawn_162,global_species
17,Giant tiger prawn_163,global_species
204,Giant tiger prawn_164,none
106,Giant tiger prawn_165,global_species
182,Giant tiger prawn_166,global_species
80,Giant tiger prawn_167,global_species
184,Gilthead seabream_168,none
61,Gilthead seabream_169,global_species
80,Gilthead seabream_170,none
214,Gilthead seabream_171,none
183,Gilthead seabream_172,none
79,Gilthead seabream_173,global_species
182,Gilthead seabream_174,none
78,Gilthead seabream_175,global_species
54,Gilthead seabream_176,global_species
84,Gilthead seabream_177,global_species
190,Gilthead seabream_178,global_species
75,Gobies nei_179,taxon_group_avg
183,Golden carpet shell_180,taxon_group_avg
8,Golden-lined spinefoot_181,taxon_group_avg
206,Greasy grouper_182,family_avg
14,Greasyback shrimp_183,region_family_avg
209,Green mud crab_184,global_avg
54,Green tiger prawn_185,region_family_avg
184,Green tiger prawn_186,region_family_avg
48,Green tiger prawn_187,region_family_avg
216,Greenback mullet_188,taxon_group_avg
182,Grooved carpet shell_189,taxon_group_avg
184,Grooved carpet shell_190,taxon_group_avg
62,Grooved carpet shell_191,taxon_group_avg
25,Groupers nei_192,family_avg
14,Groupers nei_193,family_avg
216,Groupers nei_194,family_avg
214,Groupers nei_195,family_avg
208,Groupers nei_196,family_avg
15,"Groupers, seabasses nei_197",family_avg
216,"Groupers, seabasses nei_198",family_avg
115,"Gudgeons, sleepers nei_199",taxon_group_avg
208,Humpback grouper_200,family_avg
216,Humpback grouper_201,family_avg
207,Indian white prawn_202,region_family_avg
203,Indian white prawn_203,region_family_avg
191,Indian white prawn_204,region_family_avg
81,Indian white prawn_205,georegion_family_avg
102,Indian white prawn_206,region_family_avg
50,Indian white prawn_207,region_family_avg
54,Indian white prawn_208,region_family_avg
48,Indian white prawn_209,region_family_avg
41,Indian white prawn_210,region_family_avg
47,Indian white prawn_211,georegion_family_avg
204,Indian white prawn_212,region_family_avg
14,Indo-Pacific swamp crab_213,global_avg
216,Indo-Pacific swamp crab_214,global_avg
15,Indo-Pacific swamp crab_215,global_avg
25,Indo-Pacific swamp crab_216,global_avg
206,Indo-Pacific swamp crab_217,global_avg
37,Indo-Pacific swamp crab_218,global_avg
16,Indo-Pacific swamp crab_219,global_avg
40,Indo-Pacific swamp crab_220,global_avg
247,Indo-Pacific swamp crab_221,global_avg
202,Indo-Pacific swamp crab_222,global_avg
42,Indo-Pacific swamp crab_223,global_avg
24,Indo-Pacific swamp crab_224,global_avg
17,Indo-Pacific swamp crab_225,global_avg
207,Indo-Pacific swamp crab_226,global_avg
18,Indo-Pacific swamp crab_227,global_avg
43,Indo-Pacific swamp crab_228,global_avg
208,Indo-Pacific swamp crab_229,global_avg
231,Indo-Pacific swamp crab_230,global_avg
152,Indo-Pacific swamp crab_231,global_avg
184,Japanese carpet shell_232,taxon_group_avg
14,Japanese carpet shell_233,taxon_group_avg
182,Japanese carpet shell_234,taxon_group_avg
14,Japanese eel_235,none
102,Japanese meagre_236,family_avg
209,Japanese seabass_237,taxon_group_avg
14,Japanese seabass_238,taxon_group_avg
14,Japanese spiny lobster_239,global_avg
216,Jawla paste shrimp_240,taxon_group_avg
208,John's snapper_241,taxon_group_avg
210,Kuruma prawn_242,georegion_family_avg
14,Kuruma prawn_243,region_family_avg
20,Kuruma prawn_244,region_family_avg
179,Kuruma prawn_245,georegion_family_avg
182,Kuruma prawn_246,region_family_avg
16,Kuruma prawn_247,region_family_avg
183,Kuruma prawn_248,georegion_family_avg
184,Kuruma prawn_249,region_family_avg
80,Kuruma prawn_250,region_family_avg
102,Kuruma prawn_251,region_family_avg
82,Kuruma prawn_252,georegion_family_avg
209,Kuruma prawn_253,region_family_avg
14,Largemouth black bass_254,taxon_group_avg
167,Lebranche mullet_255,taxon_group_avg
209,Lefteye flounders nei_256,taxon_group_avg
216,Longfin trevally_257,region_family_avg
216,Longspine grouper_258,family_avg
208,Malabar grouper_259,family_avg
208,Mangrove red snapper_260,taxon_group_avg
216,Mangrove red snapper_261,taxon_group_avg
208,Marble goby_262,taxon_group_avg
14,Marine crabs nei_263,global_avg
209,Marine crabs nei_264,global_avg
20,Marine crustaceans nei_265,global_avg
80,Marine crustaceans nei_266,global_avg
14,Marine fishes nei_267,taxon_group_avg
204,Marine fishes nei_268,taxon_group_avg
32,Marine fishes nei_269,taxon_group_avg
132,Marine fishes nei_270,taxon_group_avg
134,Marine fishes nei_271,taxon_group_avg
214,Marine fishes nei_272,taxon_group_avg
203,Marine fishes nei_273,taxon_group_avg
25,Marine fishes nei_274,taxon_group_avg
15,Marine fishes nei_275,taxon_group_avg
184,Marine fishes nei_276,taxon_group_avg
208,Marine fishes nei_277,taxon_group_avg
79,Marine fishes nei_278,taxon_group_avg
80,Marine fishes nei_279,taxon_group_avg
207,Marine fishes nei_280,taxon_group_avg
180,Marine fishes nei_281,taxon_group_avg
45,Marine fishes nei_282,taxon_group_avg
14,Marine molluscs nei_283,taxon_group_avg
24,Marine molluscs nei_284,taxon_group_avg
216,Masked grouper_285,family_avg
184,Meagre_286,none
182,Meagre_287,none
214,Meagre_288,none
80,Mediterranean shore crab_289,global_avg
216,Metapenaeus shrimps nei_290,region_family_avg
15,Metapenaeus shrimps nei_291,region_family_avg
25,Metapenaeus shrimps nei_292,region_family_avg
207,Metapenaeus shrimps nei_293,region_family_avg
14,Milkfish_294,taxon_group_avg
15,Milkfish_295,taxon_group_avg
216,Milkfish_296,taxon_group_avg
9,Milkfish_297,taxon_group_avg
212,Milkfish_298,taxon_group_avg
153,Milkfish_299,taxon_group_avg
155,Milkfish_300,taxon_group_avg
10,Milkfish_301,taxon_group_avg
13,Milkfish_302,taxon_group_avg
202,Milkfish_303,taxon_group_avg
231,Milkfish_304,taxon_group_avg
8,Milkfish_305,taxon_group_avg
40,Milkfish_306,taxon_group_avg
17,Milkfish_307,taxon_group_avg
43,Milkfish_308,taxon_group_avg
206,Milkfish_309,taxon_group_avg
7,Milkfish_310,taxon_group_avg
8,Mottled spinefoot_311,taxon_group_avg
208,Mud spiny lobster_312,global_avg
216,Mullets nei_313,taxon_group_avg
196,Mullets nei_314,taxon_group_avg
183,Mullets nei_315,taxon_group_avg
84,Mullets nei_316,taxon_group_avg
214,Mullets nei_317,taxon_group_avg
13,Mullets nei_318,taxon_group_avg
75,Mullets nei_319,taxon_group_avg
115,Mullets nei_320,taxon_group_avg
182,Mullets nei_321,taxon_group_avg
65,Mullets nei_322,taxon_group_avg
184,Mullets nei_323,taxon_group_avg
184,Mussels_324,global_species
61,Mussels_325,global_species
136,Mussels_326,global_species
182,Mussels_327,global_species
40,Mussels_328,global_species
216,Mussels_329,global_species
14,Natantian decapods nei_330,global_avg
130,Natantian decapods nei_331,global_avg
76,Natantian decapods nei_332,global_avg
135,Northern brown shrimp_333,region_family_avg
216,Northern velvet shrimp_334,region_family_avg
163,Northern white shrimp_335,region_family_avg
135,Northern white shrimp_336,region_family_avg
205,Orange mud crab_337,global_avg
203,Orange mud crab_338,global_avg
204,Orange mud crab_339,global_avg
216,Orange mud crab_340,global_avg
54,Orange-spotted grouper_341,family_avg
208,Orange-spotted grouper_342,family_avg
66,Oysters_343,global_species
184,Oysters_344,global_species
61,Oysters_345,global_species
16,Oysters_346,global_species
183,Oysters_347,global_species
17,Oysters_348,global_species
135,Oysters_349,global_species
182,Oysters_350,global_species
40,Oysters_351,global_species
65,Oysters_352,global_species
182,Palaemonid shrimps nei_353,taxon_group_avg
25,Penaeus shrimps nei_354,region_family_avg
204,Penaeus shrimps nei_355,region_family_avg
209,Penaeus shrimps nei_356,region_family_avg
43,Penaeus shrimps nei_357,georegion_family_avg
115,Penaeus shrimps nei_358,region_family_avg
136,Penaeus shrimps nei_359,region_family_avg
167,Penaeus shrimps nei_360,region_family_avg
53,Penaeus shrimps nei_361,georegion_family_avg
65,Penaeus shrimps nei_362,georegion_family_avg
62,Penaeus shrimps nei_363,georegion_family_avg
173,Penaeus shrimps nei_364,georegion_family_avg
24,Penaeus shrimps nei_365,georegion_family_avg
116,Penaeus shrimps nei_366,georegion_family_avg
15,Penaeus shrimps nei_367,region_family_avg
45,Penaeus shrimps nei_368,georegion_family_avg
214,Penaeus shrimps nei_369,region_family_avg
16,Penaeus shrimps nei_370,region_family_avg
231,Penaeus shrimps nei_371,region_family_avg
208,Penaeus shrimps nei_372,region_family_avg
8,Penaeus shrimps nei_373,family_avg
84,Penaeus shrimps nei_374,georegion_family_avg
196,Penaeus shrimps nei_375,georegion_family_avg
205,Penaeus shrimps nei_376,region_family_avg
182,Pod razor shell_377,taxon_group_avg
14,"Porgies, seabreams nei_378",family_avg
184,"Porgies, seabreams nei_379",region_family_avg
216,Portunus swimcrabs nei_380,global_avg
209,Portunus swimcrabs nei_381,global_avg
25,Portunus swimcrabs nei_382,global_avg
176,Rainbow trout_383,global_species
143,Rainbow trout_384,global_species
180,Rainbow trout_385,global_species
175,Rainbow trout_386,global_species
191,Rainbow trout_387,global_species
79,Red drum_388,georegion_family_avg
163,Red drum_389,none
184,Red drum_390,region_family_avg
14,Red seabream_391,family_avg
14,Redtail prawn_392,region_family_avg
209,Righteye flounders nei_393,family_avg
20,Righteye flounders nei_394,family_avg
15,Scats_395,taxon_group_avg
135,Sea catfishes nei_396,taxon_group_avg
175,Sea trout_397,family_avg
183,Seabasses nei_398,family_avg
14,Seaweed_399,global_species
184,Seaweed_400,global_species
155,Seaweed_401,global_species
216,Seaweed_402,global_species
102,Seaweed_403,global_species
66,Seaweed_404,global_species
163,Seaweed_405,global_species
40,Seaweed_406,global_species
183,Seaweed_407,global_species
182,Seaweed_408,global_species
207,Seaweed_409,global_species
182,Senegalese sole_410,region_family_avg
143,Senegalese sole_411,family_avg
183,Senegalese sole_412,region_family_avg
80,Sharpsnout seabream_413,region_family_avg
206,Snappers nei_414,taxon_group_avg
208,Snappers nei_415,taxon_group_avg
216,Snappers nei_416,taxon_group_avg
14,"Snappers, jobfishes nei_417",taxon_group_avg
135,Snooks(=Robalos) nei_418,taxon_group_avg
208,Snubnose pompano_419,global_species
75,So-iny (redlip) mullet_420,taxon_group_avg
75,So-iuy mullet_421,taxon_group_avg
182,Soles nei_422,taxon_group_avg
167,Southern brown shrimp_423,region_family_avg
194,Southern pink shrimp_424,region_family_avg
112,Southern white shrimp_425,region_family_avg
167,Southern white shrimp_426,region_family_avg
204,Speckled shrimp_427,region_family_avg
18,Spinefeet(=Rabbitfishes) nei_428,taxon_group_avg
15,Spinefeet(=Rabbitfishes) nei_429,taxon_group_avg
8,Spinefeet(=Rabbitfishes) nei_430,taxon_group_avg
208,Spotted coralgrouper_431,family_avg
182,Spotted seabass_432,family_avg
25,Squaretail mullet_433,taxon_group_avg
182,Starry sturgeon_434,global_species
75,Sturgeons nei_435,family_avg
132,Tarpon_436,taxon_group_avg
167,Tarpon snook_437,taxon_group_avg
61,Thinlip grey mullet_438,taxon_group_avg
21,Tiger pufferfish_439,taxon_group_avg
206,Tropical spiny lobsters nei_440,global_avg
40,Tropical spiny lobsters nei_441,global_avg
182,Turbot_442,global_species
224,Turbot_443,global_species
177,Turbot_444,global_species
183,Turbot_445,global_species
184,Turbot_446,global_species
209,Turbot_447,global_species
175,Turbot_448,global_species
227,Turbot_449,global_species
228,Turbot_450,global_species
14,Two-spot red snapper_451,taxon_group_avg
14,Waigieu seaperch_452,region_family_avg
216,Whiskered velvet shrimp_453,region_family_avg
80,White seabream_454,region_family_avg
214,White seabream_455,region_family_avg
182,White seabream_456,region_family_avg
184,White seabream_457,region_family_avg
183,White seabream_458,region_family_avg
190,White-spotted spinefoot_459,taxon_group_avg
216,White-spotted spinefoot_460,taxon_group_avg
137,Whiteleg shrimp_461,none
129,Whiteleg shrimp_462,global_species
133,Whiteleg shrimp_463,none
138,Whiteleg shrimp_464,global_species
171,Whiteleg shrimp_465,global_species
132,Whiteleg shrimp_466,global_species
131,Whiteleg shrimp_467,none
110,Whiteleg shrimp_468,global_species
163,Whiteleg shrimp_469,none
164,Whiteleg shrimp_470,global_species
135,Whiteleg shrimp_471,none
130,Whiteleg shrimp_472,global_species
139,Whiteleg shrimp_473,global_species
119,Whiteleg shrimp_474,global_species
134,Whiteleg shrimp_475,global_species
168,Whiteleg shrimp_476,global_species
194,Whiteleg shrimp_477,global_species
14,Whiteleg shrimp_478,global_species
209,Whiteleg shrimp_479,none
25,Whiteleg shrimp_480,none
166,Whiteleg shrimp_481,global_species
207,Whiteleg shrimp_482,none
13,Whiteleg shrimp_483,global_species
78,Whiteleg shrimp_484,global_species
136,Whiteleg shrimp_485,global_species
112,Whiteleg shrimp_486,global_species
216,Whiteleg shrimp_487,none
208,Whiteleg shrimp_488,global_species
20,Whiteleg shrimp_489,global_species
15,Whiteleg shrimp_490,global_species
102,Whiteleg shrimp_491,global_species
191,Whiteleg shrimp_492,global_species
203,Whiteleg shrimp_493,none
206,Whiteleg shrimp_494,none
6,Whiteleg shrimp_495,global_species
115,Whiteleg shrimp_496,global_species
50,Whiteleg shrimp_497,global_species
182,Whiteleg shrimp_498,global_species
61,Whiteleg shrimp_499,global_species
214,Whiteleg shrimp_500,global_species
231,Whiteleg shrimp_501,global_species
56,Whiteleg shrimp_502,global_species
40,Whiteleg shrimp_503,global_species
190,Whiteleg shrimp_504,global_species
247,Whiteleg shrimp_505,global_species
76,Whiteleg shrimp_506,global_species
205,Whiteleg shrimp_507,global_species
48,Whiteleg shrimp_508,global_species
51,Whiteleg shrimp_509,global_species
54,Whiteleg shrimp_510,global_species
80,Whiteleg shrimp_511,global_species
31,Whiteleg shrimp_512,global_species
167,Whiteleg shrimp_513,global_species
167,Whitemouth croaker_514,family_avg
224,Yellowtail amberjack_515,global_species
177,Yellowtail amberjack_516,global_species
54,Yellowtail amberjack_517,global_species
175,Yellowtail amberjack_518,global_species
102,Yellowtail amberjack_519,global_species
184,[Mugil spp]_520,taxon_group_avg
209,[Rhopilema esculentum]_521,global_avg
25,[Scylla spp]_522,taxon_group_avg
20,Abalones_523,global_species
14,Abalones_524,global_species
228,Abalones_525,global_species
16,Abalones_526,global_species
102,Abalones_527,global_species
135,Abalones_528,global_species
224,Abalones_529,global_species
143,Abalones_530,global_species
227,Abalones_531,global_species
138,Abalones_532,global_species
162,Abalones_533,global_species
209,Abalones_534,global_species
101,Abalones_535,global_species
181,Abalones_536,global_species
179,Abalones_537,global_species
182,Abalones_538,global_species
206,Abalones_539,global_species
14,Amberjacks nei_540,region_family_avg
209,Amberjacks nei_541,region_family_avg
20,Amberjacks nei_542,georegion_family_avg
209,Aquatic invertebrates nei_543,global_avg
20,Aquatic invertebrates nei_544,global_avg
210,Aquatic invertebrates nei_545,global_avg
16,Aquatic invertebrates nei_546,global_avg
205,Aquatic invertebrates nei_547,global_avg
73,Aquatic invertebrates nei_548,global_avg
181,Aquatic invertebrates nei_549,global_avg
182,Aquatic invertebrates nei_550,global_avg
209,Areolate grouper_551,family_avg
20,Ascidiaceans_552,global_avg
20,Ascidiaceans nei_553,global_avg
218,Atlantic bluefin tuna_554,family_avg
182,Atlantic bluefin tuna_555,none
187,Atlantic bluefin tuna_556,none
184,Atlantic bluefin tuna_557,none
61,Atlantic bluefin tuna_558,none
67,Atlantic bluefin tuna_559,none
76,Atlantic bluefin tuna_560,none
81,Atlantic bluefin tuna_561,none
183,Atlantic bluefin tuna_562,georegion_family_avg
68,Atlantic bluefin tuna_563,none
80,Atlantic bluefin tuna_564,none
82,Atlantic bluefin tuna_565,water_body
218,Atlantic cod_566,global_species
223,Atlantic cod_567,global_species
143,Atlantic cod_568,global_species
180,Atlantic cod_569,global_species
175,Atlantic cod_570,global_species
143,Atlantic halibut_571,global_species
180,Atlantic halibut_572,global_species
223,Atlantic halibut_573,global_species
223,Atlantic salmon_574,none
180,Atlantic salmon_575,none
181,Atlantic salmon_576,global_species
143,Atlantic salmon_577,global_species
141,Atlantic salmon_578,none
222,Atlantic salmon_579,global_species
218,Atlantic salmon_580,none
174,Atlantic salmon_581,global_species
182,Atlantic salmon_582,global_species
16,Atlantic salmon_583,global_species
163,Atlantic salmon_584,none
224,Atlantic salmon_585,none
76,Atlantic salmon_586,global_species
179,Atlantic salmon_587,global_species
73,Atlantic salmon_588,global_species
175,Atlantic salmon_589,global_species
21,Atlantic salmon_590,global_species
54,Atlantic salmon_591,global_species
143,Atlantic wolffish_592,taxon_group_avg
208,Banana prawn_593,region_family_avg
15,Banana prawn_594,region_family_avg
182,Banded carpet shell_595,taxon_group_avg
216,Banded grouper_596,family_avg
209,Barramundi(=Giant seaperch)_597,global_species
208,Barramundi(=Giant seaperch)_598,global_species
206,Barramundi(=Giant seaperch)_599,global_species
247,Barramundi(=Giant seaperch)_600,global_species
147,Barramundi(=Giant seaperch)_601,global_species
14,Barramundi(=Giant seaperch)_602,global_species
50,Barramundi(=Giant seaperch)_603,global_species
216,Barramundi(=Giant seaperch)_604,global_species
24,Barramundi(=Giant seaperch)_605,global_species
205,Barramundi(=Giant seaperch)_606,global_species
40,Barramundi(=Giant seaperch)_607,global_species
51,Barramundi(=Giant seaperch)_608,global_species
191,Barramundi(=Giant seaperch)_609,global_species
190,Barramundi(=Giant seaperch)_610,global_species
216,Barred-chest grouper_611,family_avg
210,Bastard halibut_612,taxon_group_avg
176,Bastard halibut_613,taxon_group_avg
135,Bastard halibuts nei_614,taxon_group_avg
182,Big-scale sand smelt_615,taxon_group_avg
208,Bigeye trevally_616,region_family_avg
216,Bigeye trevally_617,region_family_avg
134,Black ark_618,taxon_group_avg
208,Black grouper_619,family_avg
216,Black jack_620,region_family_avg
216,Blackbanded trevally_621,region_family_avg
210,Blackhead seabream_622,family_avg
14,Blackhead seabream_623,family_avg
20,Blackhead seabream_624,family_avg
216,Blacksaddled coralgrouper_625,family_avg
182,Blackspot seabream_626,region_family_avg
183,Blackspot seabream_627,region_family_avg
216,Blacktail snapper_628,taxon_group_avg
206,Blacktip grouper_629,family_avg
20,Blood cockle_630,taxon_group_avg
25,Blood cockle_631,taxon_group_avg
206,Blood cockle_632,taxon_group_avg
14,Blood cockle_633,taxon_group_avg
209,Blood cockle_634,taxon_group_avg
24,Blood cockle_635,taxon_group_avg
216,Blood cockle_636,taxon_group_avg
216,Bludger_637,region_family_avg
147,Blue shrimp_638,georegion_family_avg
208,Blue swimming crab_639,global_avg
216,Bluefin trevally_640,region_family_avg
76,Bluespotted seabream_641,region_family_avg
216,Brassy trevally_642,region_family_avg
110,Brine shrimp_643,taxon_group_avg
42,Brine shrimp_644,taxon_group_avg
138,Brine shrimp_645,taxon_group_avg
206,Broad geloina_646,taxon_group_avg
208,Brown-marbled grouper_647,family_avg
39,Brown-marbled grouper_648,family_avg
206,Brown-marbled grouper_649,family_avg
216,Brown-marbled grouper_650,family_avg
110,Caribbean spiny lobster_651,global_avg
117,Caribbean spiny lobster_652,global_avg
102,Carpet shells nei_653,taxon_group_avg
61,Carpet shells nei_654,taxon_group_avg
223,Chars nei_655,taxon_group_avg
162,Chinook(=Spring=King) salmon_656,none
163,Chinook(=Spring=King) salmon_657,global_species
218,Chinook(=Spring=King) salmon_658,none
224,Chinook(=Spring=King) salmon_659,global_species
16,Chinook(=Spring=King) salmon_660,global_species
69,Chum(=Keta=Dog) salmon_661,region_family_avg
70,Chum(=Keta=Dog) salmon_662,region_family_avg
73,Chum(=Keta=Dog) salmon_663,region_family_avg
74,Chum(=Keta=Dog) salmon_664,region_family_avg
75,Chum(=Keta=Dog) salmon_665,region_family_avg
189,Chum(=Keta=Dog) salmon_666,region_family_avg
14,Clams_667,global_species
20,Clams_668,global_species
210,Clams_669,global_species
21,Clams_670,global_species
9,Clams_671,global_species
163,Clams_672,global_species
218,Clams_673,global_species
80,Clams_674,global_species
176,Clams_675,global_species
175,Clams_676,global_species
182,Clams_677,global_species
18,Clams_678,global_species
183,Clams_679,global_species
135,Clams_680,global_species
8,Clams_681,global_species
179,Clams_682,global_species
180,Clams_683,global_species
184,Clams_684,global_species
188,Clams_685,global_species
206,Clams_686,global_species
14,Cobia_687,global_species
32,Cobia_688,global_species
116,Cobia_689,global_species
110,Cobia_690,global_species
209,Cobia_691,global_species
140,Cobia_692,global_species
29,Cobia_693,global_species
115,Cobia_694,global_species
129,Cobia_695,none
164,Cobia_696,global_species
207,Cobia_697,global_species
208,Cobia_698,global_species
132,Cobia_699,global_species
137,Cobia_700,global_species
171,Cobia_701,global_species
216,Cobia_702,global_species
20,Cockles_703,global_species
183,Cockles_704,global_species
163,Cockles_705,global_species
8,Cockles_706,global_species
179,Cockles_707,global_species
180,Cockles_708,global_species
152,Cockles_709,global_species
182,Cockles_710,global_species
155,Cockles_711,global_species
153,Cockles_712,global_species
147,Cockles_713,global_species
17,Cockles_714,global_species
11,Cockles_715,global_species
163,Coho(=Silver) salmon_716,global_species
224,Coho(=Silver) salmon_717,none
210,Coho(=Silver) salmon_718,global_species
218,Coho(=Silver) salmon_719,global_species
179,Coho(=Silver) salmon_720,global_species
175,Coho(=Silver) salmon_721,global_species
61,Common cuttlefish_722,global_avg
183,Common cuttlefish_723,global_avg
182,Common cuttlefish_724,global_avg
182,Common dentex_725,region_family_avg
232,Common dentex_726,region_family_avg
187,Common dentex_727,region_family_avg
80,Common dentex_728,region_family_avg
76,Common dentex_729,region_family_avg
80,Common pandora_730,region_family_avg
81,Common pandora_731,region_family_avg
183,Common sole_732,global_species
182,Common sole_733,global_species
61,Common sole_734,global_species
184,Common sole_735,global_species
76,Common two-banded seabream_736,region_family_avg
20,Convict grouper_737,family_avg
183,Corrugated venus_738,taxon_group_avg
182,Corrugated venus_739,taxon_group_avg
135,Crevalle jack_740,georegion_family_avg
210,Crimson seabream_741,family_avg
14,Crimson seabream_742,family_avg
208,Crimson snapper_743,taxon_group_avg
14,"Croakers, drums nei_744",family_avg
50,"Croakers, drums nei_745",region_family_avg
183,"Croakers, drums nei_746",region_family_avg
14,Diphos sanguin_747,taxon_group_avg
