rgn_id,taxa_code,taxa_group,family,year,tonnes,vyear
25,Abalones_3,GAST,Haliotidae,2014,0,2024
163,Abalones_2,GAST,Haliotidae,2014,0,2024
14,Abalones_1,GAST,Haliotidae,2014,0,2025
25,Abalones_3,GAST,Haliotidae,2014,0,2025
163,Abalones_2,GAST,Haliotidae,2014,0,2025
14,Abalones_1,GAST,Haliotidae,2015,0,2024
25,Abalones_3,GAST,Haliotidae,2015,0,2024
102,Abalones_4,GAST,Haliotidae,2015,0,2024
163,Abalones_2,GAST,Haliotidae,2015,0,2024
14,Abalones_1,GAST,Haliotidae,2015,0,2025
25,Abalones_3,GAST,Haliotidae,2015,0,2025
102,Abalones_4,GAST,Haliotidae,2015,0,2025
163,Abalones_2,GAST,Haliotidae,2015,0,2025
14,Abalones_1,GAST,Haliotidae,2016,0,2024
25,Abalones_3,GAST,Haliotidae,2016,0,2024
102,Abalones_4,GAST,Haliotidae,2016,0,2024
163,Abalones_2,GAST,Haliotidae,2016,0,2024
14,Abalones_1,GAST,Haliotidae,2016,0,2025
25,Abalones_3,GAST,Haliotidae,2016,0,2025
102,Abalones_4,GAST,Haliotidae,2016,0,2025
163,Abalones_2,GAST,Haliotidae,2016,0,2025
14,Abalones_1,GAST,Haliotidae,2017,0,2024
25,Abalones_3,GAST,Haliotidae,2017,0,2024
102,Abalones_4,GAST,Haliotidae,2017,0,2024
163,Abalones_2,GAST,Haliotidae,2017,0,2024
14,Abalones_1,GAST,Haliotidae,2017,0,2025
25,Abalones_3,GAST,Haliotidae,2017,0,2025
102,Abalones_4,GAST,Haliotidae,2017,0,2025
163,Abalones_2,GAST,Haliotidae,2017,0,2025
14,Abalones_1,GAST,Haliotidae,2018,0,2024
25,Abalones_3,GAST,Haliotidae,2018,0,2024
102,Abalones_4,GAST,Haliotidae,2018,0,2024
163,Abalones_2,GAST,Haliotidae,2018,0,2024
14,Abalones_1,GAST,Haliotidae,2018,0,2025
25,Abalones_3,GAST,Haliotidae,2018,0,2025
102,Abalones_4,GAST,Haliotidae,2018,0,2025
163,Abalones_2,GAST,Haliotidae,2018,0,2025
14,Abalones_1,GAST,Haliotidae,2019,0,2024
25,Abalones_3,GAST,Haliotidae,2019,0,2024
102,Abalones_4,GAST,Haliotidae,2019,0,2024
163,Abalones_2,GAST,Haliotidae,2019,0,2024
224,Abalones_5,GAST,Haliotidae,2019,0,2024
14,Abalones_1,GAST,Haliotidae,2019,0,2025
25,Abalones_3,GAST,Haliotidae,2019,0,2025
102,Abalones_4,GAST,Haliotidae,2019,0,2025
163,Abalones_2,GAST,Haliotidae,2019,0,2025
224,Abalones_5,GAST,Haliotidae,2019,0,2025
14,Abalones_1,GAST,Haliotidae,2020,0,2024
25,Abalones_3,GAST,Haliotidae,2020,0,2024
102,Abalones_4,GAST,Haliotidae,2020,0,2024
163,Abalones_2,GAST,Haliotidae,2020,0,2024
224,Abalones_5,GAST,Haliotidae,2020,0,2024
14,Abalones_1,GAST,Haliotidae,2020,0,2025
25,Abalones_3,GAST,Haliotidae,2020,0,2025
102,Abalones_4,GAST,Haliotidae,2020,0,2025
163,Abalones_2,GAST,Haliotidae,2020,0,2025
224,Abalones_5,GAST,Haliotidae,2020,0,2025
14,Abalones_1,GAST,Haliotidae,2021,0,2024
25,Abalones_3,GAST,Haliotidae,2021,0,2024
102,Abalones_4,GAST,Haliotidae,2021,0,2024
163,Abalones_2,GAST,Haliotidae,2021,0,2024
224,Abalones_5,GAST,Haliotidae,2021,0,2024
14,Abalones_1,GAST,Haliotidae,2021,0,2025
25,Abalones_3,GAST,Haliotidae,2021,0,2025
102,Abalones_4,GAST,Haliotidae,2021,0,2025
163,Abalones_2,GAST,Haliotidae,2021,0,2025
224,Abalones_5,GAST,Haliotidae,2021,0,2025
14,Abalones_1,GAST,Haliotidae,2022,0,2024
25,Abalones_3,GAST,Haliotidae,2022,0,2024
48,Abalones_6,GAST,Haliotidae,2022,0,2024
102,Abalones_4,GAST,Haliotidae,2022,0,2024
163,Abalones_2,GAST,Haliotidae,2022,0,2024
224,Abalones_5,GAST,Haliotidae,2022,0,2024
14,Abalones_1,GAST,Haliotidae,2022,0,2025
25,Abalones_3,GAST,Haliotidae,2022,0,2025
48,Abalones_6,GAST,Haliotidae,2022,0,2025
102,Abalones_4,GAST,Haliotidae,2022,0,2025
163,Abalones_2,GAST,Haliotidae,2022,0,2025
224,Abalones_5,GAST,Haliotidae,2022,0,2025
14,Abalones_1,GAST,Haliotidae,2023,0,2024
25,Abalones_3,GAST,Haliotidae,2023,0,2024
48,Abalones_6,GAST,Haliotidae,2023,0,2024
102,Abalones_4,GAST,Haliotidae,2023,0,2024
163,Abalones_2,GAST,Haliotidae,2023,0,2024
224,Abalones_5,GAST,Haliotidae,2023,0,2024
14,Abalones_1,GAST,Haliotidae,2023,0,2025
25,Abalones_3,GAST,Haliotidae,2023,0,2025
48,Abalones_6,GAST,Haliotidae,2023,0,2025
102,Abalones_4,GAST,Haliotidae,2023,0,2025
163,Abalones_2,GAST,Haliotidae,2023,0,2025
224,Abalones_5,GAST,Haliotidae,2023,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1973,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1973,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1974,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1974,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1975,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1975,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1976,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1976,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1977,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1977,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1978,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1978,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1979,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1979,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1980,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1980,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1981,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1981,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1982,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1982,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1983,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1983,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1984,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1984,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1985,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1985,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1986,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1986,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1987,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1987,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1988,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1988,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1989,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1989,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1990,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1990,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1991,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1991,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1992,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1992,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1993,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1993,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1994,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1994,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1995,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1995,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1996,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1996,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1997,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1997,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1998,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1998,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,1999,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,1999,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2000,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2000,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2001,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2001,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2002,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2002,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2003,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2003,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2004,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2004,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2005,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2005,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2006,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2006,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2007,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2007,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2008,0,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2008,0,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2009,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2009,NA_to_zero,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2010,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2010,NA_to_zero,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2011,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2011,NA_to_zero,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2012,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2012,NA_to_zero,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2013,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2013,NA_to_zero,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2014,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2014,NA_to_zero,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2015,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2015,NA_to_zero,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2016,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2016,NA_to_zero,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2017,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2017,NA_to_zero,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2018,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2018,NA_to_zero,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2019,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2019,NA_to_zero,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2020,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2020,NA_to_zero,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2021,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2021,NA_to_zero,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2022,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2022,NA_to_zero,2025
216,Akiami paste shrimp_7,SH,Sergestidae,2023,NA_to_zero,2024
216,Akiami paste shrimp_7,SH,Sergestidae,2023,NA_to_zero,2025
14,Amberjacks nei_8,F,Carangidae,1993,0,2024
14,Amberjacks nei_8,F,Carangidae,1993,0,2025
14,Amberjacks nei_8,F,Carangidae,1994,0,2024
14,Amberjacks nei_8,F,Carangidae,1994,0,2025
14,Amberjacks nei_8,F,Carangidae,1995,0,2024
14,Amberjacks nei_8,F,Carangidae,1995,0,2025
14,Amberjacks nei_8,F,Carangidae,1996,0,2024
14,Amberjacks nei_8,F,Carangidae,1996,0,2025
14,Amberjacks nei_8,F,Carangidae,1997,0,2024
14,Amberjacks nei_8,F,Carangidae,1997,0,2025
14,Amberjacks nei_8,F,Carangidae,1998,0,2024
14,Amberjacks nei_8,F,Carangidae,1998,0,2025
14,Amberjacks nei_8,F,Carangidae,1999,0,2024
14,Amberjacks nei_8,F,Carangidae,1999,0,2025
14,Amberjacks nei_8,F,Carangidae,2000,0,2024
14,Amberjacks nei_8,F,Carangidae,2000,0,2025
14,Amberjacks nei_8,F,Carangidae,2001,0,2024
14,Amberjacks nei_8,F,Carangidae,2001,0,2025
14,Amberjacks nei_8,F,Carangidae,2002,0,2024
14,Amberjacks nei_8,F,Carangidae,2002,0,2025
14,Amberjacks nei_8,F,Carangidae,2003,0,2024
14,Amberjacks nei_8,F,Carangidae,2003,0,2025
14,Amberjacks nei_8,F,Carangidae,2004,0,2024
14,Amberjacks nei_8,F,Carangidae,2004,0,2025
14,Amberjacks nei_8,F,Carangidae,2005,0,2024
14,Amberjacks nei_8,F,Carangidae,2005,0,2025
14,Amberjacks nei_8,F,Carangidae,2006,0,2024
14,Amberjacks nei_8,F,Carangidae,2006,0,2025
14,Amberjacks nei_8,F,Carangidae,2007,0,2024
14,Amberjacks nei_8,F,Carangidae,2007,0,2025
14,Amberjacks nei_8,F,Carangidae,2008,0,2024
14,Amberjacks nei_8,F,Carangidae,2008,0,2025
14,Amberjacks nei_8,F,Carangidae,2009,0,2024
14,Amberjacks nei_8,F,Carangidae,2009,0,2025
14,Amberjacks nei_8,F,Carangidae,2010,0,2024
14,Amberjacks nei_8,F,Carangidae,2010,0,2025
14,Amberjacks nei_8,F,Carangidae,2011,0,2024
14,Amberjacks nei_8,F,Carangidae,2011,0,2025
14,Amberjacks nei_8,F,Carangidae,2012,0,2024
14,Amberjacks nei_8,F,Carangidae,2012,0,2025
14,Amberjacks nei_8,F,Carangidae,2013,0,2024
14,Amberjacks nei_8,F,Carangidae,2013,0,2025
14,Amberjacks nei_8,F,Carangidae,2014,0,2024
14,Amberjacks nei_8,F,Carangidae,2014,0,2025
14,Amberjacks nei_8,F,Carangidae,2015,0,2024
14,Amberjacks nei_8,F,Carangidae,2015,0,2025
14,Amberjacks nei_8,F,Carangidae,2016,0,2024
14,Amberjacks nei_8,F,Carangidae,2016,0,2025
14,Amberjacks nei_8,F,Carangidae,2017,0,2024
14,Amberjacks nei_8,F,Carangidae,2017,0,2025
14,Amberjacks nei_8,F,Carangidae,2018,0,2024
14,Amberjacks nei_8,F,Carangidae,2018,0,2025
14,Amberjacks nei_8,F,Carangidae,2019,0,2024
14,Amberjacks nei_8,F,Carangidae,2019,0,2025
14,Amberjacks nei_8,F,Carangidae,2020,0,2024
14,Amberjacks nei_8,F,Carangidae,2020,0,2025
14,Amberjacks nei_8,F,Carangidae,2021,0,2024
14,Amberjacks nei_8,F,Carangidae,2021,0,2025
14,Amberjacks nei_8,F,Carangidae,2022,0,2024
14,Amberjacks nei_8,F,Carangidae,2022,0,2025
14,Amberjacks nei_8,F,Carangidae,2023,0,2024
14,Amberjacks nei_8,F,Carangidae,2023,0,2025
207,Aquatic invertebrates nei_9,INV,Invertabrates,2019,0,2024
207,Aquatic invertebrates nei_9,INV,Invertabrates,2019,0,2025
207,Aquatic invertebrates nei_9,INV,Invertabrates,2020,0,2024
207,Aquatic invertebrates nei_9,INV,Invertabrates,2020,0,2025
207,Aquatic invertebrates nei_9,INV,Invertabrates,2021,0,2024
207,Aquatic invertebrates nei_9,INV,Invertabrates,2021,0,2025
207,Aquatic invertebrates nei_9,INV,Invertabrates,2022,0,2024
207,Aquatic invertebrates nei_9,INV,Invertabrates,2022,0,2025
207,Aquatic invertebrates nei_9,INV,Invertabrates,2023,0,2024
207,Aquatic invertebrates nei_9,INV,Invertabrates,2023,0,2025
143,Arctic char_10,F,Salmonidae,1987,0,2024
143,Arctic char_10,F,Salmonidae,1987,0,2025
143,Arctic char_10,F,Salmonidae,1988,0,2024
143,Arctic char_10,F,Salmonidae,1988,0,2025
143,Arctic char_10,F,Salmonidae,1989,0,2024
143,Arctic char_10,F,Salmonidae,1989,0,2025
143,Arctic char_10,F,Salmonidae,1990,0,2024
143,Arctic char_10,F,Salmonidae,1990,0,2025
143,Arctic char_10,F,Salmonidae,1991,0,2024
143,Arctic char_10,F,Salmonidae,1991,0,2025
143,Arctic char_10,F,Salmonidae,1992,0,2024
143,Arctic char_10,F,Salmonidae,1992,0,2025
143,Arctic char_10,F,Salmonidae,1993,0,2024
143,Arctic char_10,F,Salmonidae,1993,0,2025
143,Arctic char_10,F,Salmonidae,1994,0,2024
143,Arctic char_10,F,Salmonidae,1994,0,2025
143,Arctic char_10,F,Salmonidae,1995,0,2024
143,Arctic char_10,F,Salmonidae,1995,0,2025
143,Arctic char_10,F,Salmonidae,1996,0,2024
143,Arctic char_10,F,Salmonidae,1996,0,2025
143,Arctic char_10,F,Salmonidae,1997,0,2024
143,Arctic char_10,F,Salmonidae,1997,0,2025
143,Arctic char_10,F,Salmonidae,1998,0,2024
143,Arctic char_10,F,Salmonidae,1998,0,2025
143,Arctic char_10,F,Salmonidae,1999,0,2024
143,Arctic char_10,F,Salmonidae,1999,0,2025
143,Arctic char_10,F,Salmonidae,2000,0,2024
143,Arctic char_10,F,Salmonidae,2000,0,2025
143,Arctic char_10,F,Salmonidae,2001,0,2024
143,Arctic char_10,F,Salmonidae,2001,0,2025
143,Arctic char_10,F,Salmonidae,2002,0,2024
143,Arctic char_10,F,Salmonidae,2002,0,2025
143,Arctic char_10,F,Salmonidae,2003,0,2024
143,Arctic char_10,F,Salmonidae,2003,0,2025
143,Arctic char_10,F,Salmonidae,2004,0,2024
143,Arctic char_10,F,Salmonidae,2004,0,2025
143,Arctic char_10,F,Salmonidae,2005,0,2024
143,Arctic char_10,F,Salmonidae,2005,0,2025
143,Arctic char_10,F,Salmonidae,2006,0,2024
143,Arctic char_10,F,Salmonidae,2006,0,2025
143,Arctic char_10,F,Salmonidae,2007,0,2024
143,Arctic char_10,F,Salmonidae,2007,0,2025
143,Arctic char_10,F,Salmonidae,2008,0,2024
143,Arctic char_10,F,Salmonidae,2008,0,2025
143,Arctic char_10,F,Salmonidae,2009,0,2024
143,Arctic char_10,F,Salmonidae,2009,0,2025
143,Arctic char_10,F,Salmonidae,2010,0,2024
143,Arctic char_10,F,Salmonidae,2010,0,2025
143,Arctic char_10,F,Salmonidae,2011,0,2024
