"rgn_id","year","gapfilled","method"
55,"2020",1,"Used sub-regions score"
58,"2018",1,"Used sub-regions score"
58,"2020",1,"Used sub-regions score"
57,"2018",1,"Used sub-regions score"
57,"2020",1,"Used sub-regions score"
237,"2018",1,"Used developing small island score"
237,"2020",1,"Used developing small island score"
90,"2018",1,"Used sub-regions score"
90,"2020",1,"Used sub-regions score"
118,"2018",1,"Used developing small island score"
118,"2020",1,"Used developing small island score"
250,"2018",1,"Used developing small island score"
250,"2020",1,"Used developing small island score"
124,"2018",1,"Used developing small island score"
124,"2020",1,"Used developing small island score"
171,"2018",1,"Used intermediate regions score"
171,"2020",1,"Used intermediate regions score"
38,"2018",1,"Used intermediate regions score"
38,"2020",1,"Used intermediate regions score"
117,"2018",1,"Used developing small island score"
117,"2020",1,"Used developing small island score"
113,"2018",1,"Used intermediate regions score"
113,"2020",1,"Used intermediate regions score"
28,"2018",1,"Used developing small island score"
28,"2020",1,"Used developing small island score"
100,"2018",1,"Used intermediate regions score"
100,"2020",1,"Used intermediate regions score"
244,"2018",1,"Used developing small island score"
244,"2020",1,"Used developing small island score"
199,"2018",1,"Used intermediate regions score"
199,"2020",1,"Used intermediate regions score"
46,"2018",1,"Used intermediate regions score"
46,"2020",1,"Used intermediate regions score"
104,"2018",1,"Used intermediate regions score"
104,"2020",1,"Used intermediate regions score"
95,"2018",1,"Used intermediate regions score"
95,"2020",1,"Used intermediate regions score"
169,"2018",1,"Used intermediate regions score"
169,"2020",1,"Used intermediate regions score"
198,"2018",1,"Used intermediate regions score"
198,"2020",1,"Used intermediate regions score"
140,"2018",1,"Used intermediate regions score"
140,"2020",1,"Used intermediate regions score"
193,"2018",1,"Used developing small island score"
193,"2020",1,"Used developing small island score"
114,"2018",1,"Used developing small island score"
114,"2020",1,"Used developing small island score"
97,"2018",1,"Used intermediate regions score"
97,"2020",1,"Used intermediate regions score"
29,"2018",1,"Used intermediate regions score"
29,"2020",1,"Used intermediate regions score"
121,"2018",1,"Used developing small island score"
121,"2020",1,"Used developing small island score"
41,"2018",1,"Used intermediate regions score"
41,"2020",1,"Used intermediate regions score"
196,"2018",1,"Used intermediate regions score"
196,"2020",1,"Used intermediate regions score"
116,"2018",1,"Used developing small island score"
116,"2020",1,"Used developing small island score"
32,"2018",1,"Used intermediate regions score"
32,"2020",1,"Used intermediate regions score"
86,"2018",1,"Used intermediate regions score"
86,"2020",1,"Used intermediate regions score"
122,"2018",1,"Used developing small island score"
122,"2020",1,"Used developing small island score"
221,"2018",1,"Used intermediate regions score"
221,"2020",1,"Used intermediate regions score"
220,"2018",1,"Used developing small island score"
220,"2020",1,"Used developing small island score"
102,"2018",1,"Used intermediate regions score"
102,"2020",1,"Used intermediate regions score"
89,"2018",1,"Used intermediate regions score"
89,"2020",1,"Used intermediate regions score"
98,"2018",1,"Used intermediate regions score"
98,"2020",1,"Used intermediate regions score"
111,"2018",1,"Used intermediate regions score"
111,"2020",1,"Used intermediate regions score"
245,"2018",1,"Used intermediate regions score"
245,"2020",1,"Used intermediate regions score"
248,"2018",1,"Used intermediate regions score"
248,"2020",1,"Used intermediate regions score"
249,"2018",1,"Used intermediate regions score"
249,"2020",1,"Used intermediate regions score"
30,"2018",1,"Used intermediate regions score"
30,"2020",1,"Used intermediate regions score"
33,"2018",1,"Used intermediate regions score"
33,"2020",1,"Used intermediate regions score"
34,"2018",1,"Used intermediate regions score"
34,"2020",1,"Used intermediate regions score"
35,"2018",1,"Used intermediate regions score"
35,"2020",1,"Used intermediate regions score"
36,"2018",1,"Used intermediate regions score"
36,"2020",1,"Used intermediate regions score"
91,"2018",1,"Used intermediate regions score"
91,"2020",1,"Used intermediate regions score"
92,"2018",1,"Used intermediate regions score"
92,"2020",1,"Used intermediate regions score"
93,"2018",1,"Used intermediate regions score"
93,"2020",1,"Used intermediate regions score"
85,"2018",1,"Used developing small island score"
85,"2020",1,"Used developing small island score"
6,"2018",0,NA
6,"2020",1,"Used prior year score"
18,"2018",0,NA
18,"2020",1,"Used prior year score"
20,"2018",0,NA
20,"2020",1,"Used prior year score"
31,"2018",0,NA
31,"2020",1,"Used prior year score"
40,"2018",0,NA
40,"2020",1,"Used prior year score"
44,"2018",0,NA
44,"2020",1,"Used prior year score"
49,"2018",0,NA
49,"2020",1,"Used prior year score"
64,"2018",0,NA
64,"2020",1,"Used prior year score"
65,"2018",0,NA
65,"2020",1,"Used prior year score"
66,"2018",0,NA
66,"2020",1,"Used prior year score"
67,"2018",0,NA
67,"2020",1,"Used prior year score"
73,"2018",0,NA
73,"2020",1,"Used prior year score"
74,"2018",0,NA
74,"2020",1,"Used prior year score"
96,"2018",0,NA
96,"2020",1,"Used prior year score"
99,"2018",0,NA
99,"2020",1,"Used prior year score"
103,"2018",0,NA
103,"2020",1,"Used prior year score"
106,"2018",0,NA
106,"2020",1,"Used prior year score"
110,"2018",0,NA
110,"2020",1,"Used prior year score"
115,"2018",0,NA
115,"2020",1,"Used prior year score"
123,"2018",0,NA
123,"2020",1,"Used prior year score"
131,"2018",0,NA
131,"2020",1,"Used prior year score"
134,"2018",0,NA
134,"2020",1,"Used prior year score"
141,"2018",0,NA
141,"2020",1,"Used prior year score"
143,"2018",0,NA
143,"2020",1,"Used prior year score"
174,"2018",0,NA
174,"2020",1,"Used prior year score"
180,"2018",0,NA
180,"2020",1,"Used prior year score"
184,"2018",0,NA
184,"2020",1,"Used prior year score"
191,"2018",0,NA
191,"2020",1,"Used prior year score"
194,"2018",0,NA
194,"2020",1,"Used prior year score"
197,"2018",0,NA
197,"2020",1,"Used prior year score"
202,"2018",0,NA
202,"2020",1,"Used prior year score"
204,"2018",0,NA
204,"2020",1,"Used prior year score"
206,"2018",0,NA
206,"2020",1,"Used prior year score"
216,"2018",0,NA
216,"2020",1,"Used prior year score"
218,"2018",0,NA
218,"2020",1,"Used prior year score"
10,"2018",1,"Used later year score"
10,"2020",0,NA
14,"2018",1,"Used later year score"
14,"2020",0,NA
24,"2018",1,"Used later year score"
24,"2020",0,NA
37,"2018",1,"Used later year score"
37,"2020",0,NA
43,"2018",1,"Used later year score"
43,"2020",0,NA
50,"2018",1,"Used later year score"
50,"2020",0,NA
75,"2018",1,"Used later year score"
75,"2020",0,NA
101,"2018",1,"Used later year score"
101,"2020",0,NA
125,"2018",1,"Used later year score"
125,"2020",0,NA
129,"2018",1,"Used later year score"
129,"2020",0,NA
130,"2018",1,"Used later year score"
130,"2020",0,NA
132,"2018",1,"Used later year score"
132,"2020",0,NA
137,"2018",1,"Used later year score"
137,"2020",0,NA
148,"2020",0,NA
148,"2018",1,"Used later year score"
157,"2020",0,NA
157,"2018",1,"Used later year score"
172,"2018",1,"Used later year score"
172,"2020",0,NA
186,"2018",1,"Used later year score"
186,"2020",0,NA
200,"2018",1,"Used later year score"
200,"2020",0,NA
203,"2018",1,"Used later year score"
203,"2020",0,NA
209,"2018",1,"Used later year score"
209,"2020",0,NA
212,"2020",0,NA
212,"2018",1,"Used later year score"
