"zone","uv_2005_2009.2005_2009_mol_1km","uv_2006_2010.2005_2009_mol_1km","uv_2007_2011.2005_2009_mol_1km","uv_2008_2012.2005_2009_mol_1km","uv_2009_2013.2005_2009_mol_1km","uv_2010_2014.2005_2009_mol_1km","uv_2011_2015.2005_2009_mol_1km","uv_2012_2016.2005_2009_mol_1km","uv_2013_2017.2005_2009_mol_1km","uv_2014_2018.2005_2009_mol_1km","uv_2015_2019.2005_2009_mol_1km","uv_2016_2020.2005_2009_mol_1km","uv_2017_2021.2005_2009_mol_1km","uv_2018_2022.2005_2009_mol_1km"
18,0,0.0440641397211403,0.00339181354205366,0.00518727800722658,0.0065013049364795,0.00290343596495629,0.0160887730209084,0.212693308888568,0.192114260215516,0.190764565009714,0.21887291059041,0.110072393509546,0.00212002314693654,0.0192705335892879
19,0,0.00281747914028414,0.0672681421417108,0.0810712303541331,0.0592220089505748,0.0366501502853538,0.0191928758803853,0.00613249690792285,0.00139656139514342,0.00937046113573584,0.0272408944413781,0.0332629415848736,0.0675380766521057,0.158179761196301
20,0,0.00292119069121822,0.015302501569265,0.0389069761249212,0.0760390773776676,0.0780193476573794,0.107963933172023,0.168482006887785,0.212169533158583,0.204101674150402,0.304478495728747,0.366071802325937,0.391440055563965,0.34985861919953
21,0,0.00249756074115059,0.0222904814644287,0.0373120646398904,0.00742107142731829,0.0310050905900716,0.0839965930097463,0.145373294658413,0.211760542873603,0.254339987491792,0.352977110342082,0.391216667758292,0.380206523454707,0.301754805440801
24,0,0.0950810617906189,0.0976991924268662,0.0489950285190045,0.0353612452892723,0.0146188698741059,0,0,0,0,0,0.019708700824572,0.0248707484630454,0.0198225178540603
25,0,0.03777320631069,0.0303565574274549,0.027343554043834,0.0131851411078723,0.0011437349319129,0,0.000584087972420927,0.00806995092478316,0.00757499475575356,0.0149985077324887,0.0220694452682185,0.0106939270292007,0.00210327826665619
26,0,0.024900504609719,0.0304530006360073,0.0380923903669674,0.0240585019176209,0.00806885512833228,0.00567848416201898,0.00374781815565232,0,0.00234835109250054,0.00881510988696509,0.0137023741709902,0.0113799533179302,0.00765662894426349
28,0,0.0335111808726453,0.00744045534289308,0,0,0,0,0.0030738012028407,0.00420606732168063,0.0116892371438334,0.0522213136929927,0.0733229701242725,0.00600765287711399,0.0336773351989846
29,0,0,0,0,0,0,0,0.0566033790340321,0.0355529526804755,0.0461442396991094,0.103083129489019,0.150321903233447,0.0115694725141356,0.0566076431474546
30,0,0.0262313781278975,0.00240898182910445,0,0,0,0,0.0243568772164216,0.00781665575578154,0.0166470462058803,0.10776832997382,0.155202384577241,0.0260079201124385,0.0703324615306554
31,0,0.0203253149896297,0.0239824367086278,0.00520201492607801,0.00765484592055141,0.00111272339524697,0,4.39773698633483e-05,0.000188795926642007,0.00389094905594439,0.0167325069586045,0.0164360953136698,0.0100407575090094,0.0144318500490765
32,0,0.00224937565274687,0,0,0,0,0,0.035149732040751,0.0634595611467886,0.00359715452308953,0.00344381086984593,0.00601497757506754,0,0.000705350975967314
33,0,0,0,0,0,0,0,0.110749777774353,0.0795229530545719,0,0.000865740390096656,0.00600839084040176,0,0
34,0,0,0,0,0,0,0,0.0440628955548985,0.0405643784464064,0,0.00106529163826741,0.00106529163826741,0,0
35,0,0,0,0,0,0,0,0.0178584811196489,0.0145566031646688,0,0.000982650635561177,0.000982650635561177,0,0
36,0,0.0396922773970783,0,0,0.00805702374500937,0.00242087232443593,0.00484174464887187,0.0655368061076039,0.0572116128424426,0.00751724271943737,0.0297867931309055,0.0169518848636497,0,0.001962755793238
37,0,0.0326228911541604,0.0119864548246652,0.00741311441878978,0.0189853245763176,0.00665979764497321,0.0019687236077125,0.0827178868693272,0.0841046032490045,0.0299715703719615,0.0561400252893724,0.0260496912558594,0.00307542748808766,0.00679433978026953
38,0,0.0132579441634272,0.0184334551978089,0.00576885724013518,0.00695767406561346,0.00444268501287542,0.000910276683240922,0.0155911846203611,0.0292788094830112,0.0484097138304453,0.0773721850043829,0.0972824106724578,0.0476132253179271,0.0467559392336426
39,0,0.00655162633888802,0.0422640807934399,0.0198596000264742,0.00776671960527994,0.00010056871481068,0,0,0,0.000714420329402979,0.000476280203337734,0.000517555064709161,0.0021819173850925,0.000746031067122281
40,0,0.00365834042691487,0.0263593617947282,0.0112431409234742,0.00518157272504388,0,0,0,0,0.000200040852280472,0,0.000147226254694637,0,0
41,0,0.00560522027327735,0,0.000294781309034706,0.00108533249353245,0.000110380300405105,0.00114232258331272,0.0249934956062663,0.0266216740684769,0.00333857494452623,0.0205536375050623,0.025972463179327,0.00309153458714817,0.00780036495284548
42,0,0.0190960984988338,0.00015058580718868,0.000530638835813391,0.00353863452858858,0.00108069790843369,0.0064153327055378,0.0962000432134871,0.103977495653207,0.0310883834775622,0.0403383676351863,0.0511392521470224,0.0073678070851904,0.0156371102875994
43,0,0.0431793588109245,0.0710928468691262,0.00829117844212286,0.00450578286289383,0.000349506058589567,1.13246191518855e-06,1.55713520589401e-06,2.83115478797136e-07,9.90904190291929e-07,0.00122150175118016,0.00157001686987563,0.00156959219658492,0.000523905211366003
44,0,0.00843368544812499,0.0123649688516952,0.00026891203657621,8.10789045731642e-05,0,0,0,0,0,0.00158473700006231,0.00574815189222176,9.3987492512469e-05,0
45,0,0.000909627026127359,0.000682220292892315,0.000149918511263331,7.58696919655964e-05,0,0,0,0,0,0.0712246498180704,0.117556751664139,0.0167585023517969,0.00080927671363644
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0.000550646863663218,0.000471833830856229,0.000512937269828519,0.00121537968640269,0,0,9.00098596549169e-05,0,0,0.0283010093779134,0.0583362529444316,0.00173258106845319,0.000180019719309834
48,0,0.00368061532563971,0.00195829558857825,0.00283170992877338,0.0019874349689767,0.000874240132949479,0,0.00488591775905504,0.0125758214253953,0.00889293518439786,0.113485556724304,0.169179773926466,0.0631556378792735,0.0250641367423693
49,0,0.0305598671561941,0.0297590511850952,0.0289537009793662,0.0101929856724736,0,0,0,0,0,0.0982557897914898,0.210461674461868,0.0230893229411901,0
50,0,0.00412844296663344,0.0202031333834772,0.0110672126361269,0.00222394040397047,0.000193550254503434,0,0.000592121493683869,0.000803749025718265,0,0.0584082556033001,0.178037126949253,0.0295494472515448,0.00408771463206183
51,0,0.0108971840303215,0.0398787697845071,0,0,0,0,0,0,0,0,0.151599941805974,3.11193484849014e-05,0
52,0,0,0.019357954588812,0,0,0,0,0,0,0,0,0.0368424929735243,0,0
53,0,0,0.00289603887075752,0,0,0,0,0.00266165825485962,0.00506910603787791,0.00378953426426232,0.0923029174224151,0.252145304851489,0.0633945730275574,0.0370039949477089
54,0,0,0.0106273694950256,0.00235913550151884,0,0,0,0,0,0,0.0483246484536943,0.191437535745454,0.0500980006690576,0.00759415296678964
55,0,0.0023965745487744,0.0506653994691869,0.111934788996786,0.0240539160797408,0.0340906228805388,0.0712357616034316,0.051990956180913,0.0906870551240622,0.164602353635306,0.227090595382237,0.338137939896238,0.278494757328305,0.166709910027695
56,0,0.0999428150212836,0.0791070696379659,0.0783466778908778,0.166021992319648,0.106049595372388,0.00946114998723823,0.0754704605583428,0.15143172697946,0.105875556396518,0.317477815007872,0.390647345945485,0.27258488228571,0.14820669726115
57,0,0.00371917152837298,0.0277475801421072,0.155334351893845,0.159144378408389,0.115222829738972,0.165918136203419,0.182854450235735,0.158175898964966,0.10575978355558,0.245083106203331,0.33685806352598,0.318445199841478,0.23739983332184
58,0,0.0148775639320839,0.00289349516971196,0.0441171428584966,0.0918428832050934,0.066312527387661,0.0351317832407905,0.0774339107388185,0.0534808496437795,0.0236552843302574,0.113591744481175,0.21778570965651,0.156536208279206,0.149409607870871
59,0,0,0,0.000988392168290998,0,0,0.00152626130094118,0.00209171362833488,0.0735041926693826,0.146626819901912,0.255506259346129,0.419170198971041,0.418958729204125,0.455703955142748
60,0,0,0,0,0,0,0.0909090936183929,0.036363635212183,0.145454540848732,0.109090909361839,0.236363634467125,0.327272713184357,0.327272713184357,0.236363634467125
61,0,0.0205543768073864,0.105930680616589,0.146693924632061,0.0721572599367331,0.102566651012875,0.113948755800137,0.10938387714364,0.0546218808246628,0.0757895776118643,0.107290590259231,0.327009214639259,0.277086437372518,0.439560008517008
62,0,0.00254503826218738,0.016609544075254,0.0578139963520514,0.0848049751273887,0.0811123095199265,0.119004573463845,0.0988621972241598,0.117660866665254,0.070873482342738,0.17291473722305,0.334407932417632,0.315224735583178,0.282462663650292
63,0,0.0658502478715067,0.0269043826819243,0.0273312625087386,0.0783926378310243,0.0502493971349685,0.000975246465456848,0.0267837149487797,0.0510705897258282,0.0116790387977509,0.174771515903517,0.324556386608533,0.233397630959748,0.194271335040492
64,0,0.0608669361137457,0.0977952472993167,0.154956313383248,0.237412769195795,0.195825242675887,0.0648706700071036,0.123150805514289,0.176189231389553,0.0915572407153261,0.375512785595536,0.437297024351151,0.303548693882434,0.157621599635841
65,0,0.0866021573041871,0.036279743376199,0.019383322433263,0.0824189343713815,0.03831163681289,0,0.145498626914755,0.215822887701967,0.230360373693821,0.435038428072766,0.440630745286909,0.217475131708761,0.0967886386770014
66,0,0.100598729690361,0.0825230328600958,0.0738661814277795,0.152479776328507,0.12257539899105,0.0299377382853703,0.152347255119895,0.222984964777335,0.20518903184804,0.406883540601837,0.411720446177773,0.217314208492913,0.0920317711464105
67,0,0.0736815774238399,0.088353086641746,0.0880119833035981,0.0939967641090568,0.175825511219312,0.0917187887895437,0.255715245791335,0.246126141435067,0.193409238185189,0.135035909076454,0.411417786997274,0.28950736437694,0.389257420499643
68,0,0.0228216873272724,0.0596208007257924,0.120006605193933,0.102743021927488,0.202951220479868,0.193846639494576,0.29859558912264,0.182208088302362,0.187523533870973,0.15990304830708,0.437523391789762,0.383641539792023,0.558693451917486
69,0,0,0.00237580747884594,0,0,0,0.00609165861068251,0.00531828100194469,0.016063987279707,0.0325700612885554,0.0359496609997903,0.149437190963011,0.106733290937924,0.133867658426696
70,0,0,0.000161795929753873,0,0,0.00325526374568279,0.0166755332122126,0.0255518865593633,0.0579093149422903,0.0972604588232295,0.0727967380789663,0.174764669657261,0.160477825551674,0.217422959259944
71,0,0.0386763684177041,0.195964374430417,0.270967711999662,0.155886062543404,0.127662031548593,0.153248302915481,0.124658508477673,0.087436143365919,0.112372825086603,0.221311637601349,0.40962892096811,0.339533512904029,0.339938662001847
72,0,0.0608320475105374,0.248651741517176,0.344621735111828,0.264029241653019,0.23550619768362,0.276354550548455,0.202379155179132,0.090638781597373,0.106180436856842,0.279604275042799,0.429198265116044,0.357206952414731,0.361705899548915
73,0,0.00865991132019499,0.114912538395319,0.160473788405719,0.127172194038413,0.133596561461428,0.174165292521885,0.130363339059518,0.115151159248828,0.119027697357319,0.119339389931824,0.285693241296968,0.28687691688531,0.303381879767737
74,0,0.0154603180370723,0.00922027234252815,0.051020648967862,0.0673489529598442,0.10933294248401,0.0983690484940992,0.110036095869782,0.111513344587667,0.108250742486765,0.143047411154086,0.32103893499633,0.347006898399301,0.263851971803349
75,0,0.0459013365221425,0.145728285596434,0.215398400180086,0.144419240828976,0.205076017201594,0.268723816286126,0.249514121206549,0.192930764343133,0.156687046229781,0.238536675651916,0.373293981084992,0.30484414354529,0.217945094411656
76,0,0.0236953193468626,0.0765347415852788,0.140652507737078,0.0843582729808234,0.11992325289683,0.133554688705958,0.148182200688341,0.134054548293155,0.0979671110191579,0.121554021902736,0.30672965394437,0.263858010934119,0.207153810389689
77,0,0.0264830931000627,0.00741819409691519,0.0683617046495706,0.0379351153315589,0.100255424105727,0.0748173859910502,0.204611646619057,0.255455010290886,0.160980886282712,0.131524600636189,0.319044643151131,0.221978912281575,0.110126621099609
78,0,0.0538155753189985,0.0228365480015718,0.0613048736675682,0.0237107534903756,0.0749474216482714,0.0397004611181183,0.0982837534435164,0.190116533449414,0.112377424427675,0.110316446048805,0.337109182506143,0.275930490767546,0.175549473849225
79,0,0.0614691131288864,0.053549011304275,0.0599993129189153,0.0548564509069658,0.0941568257540386,0.0208395742619751,0.0923657385762882,0.140141893600371,0.041549377308833,0.0465396011689002,0.35310138277255,0.296637354972205,0.232530497826955
80,0,0.0505649607861247,0.100705940583163,0.153974166210119,0.111897943781274,0.20713733029345,0.207991515116898,0.31480036792269,0.296532800747425,0.242172771593543,0.170609932111945,0.383830734644089,0.272951575723124,0.324112277446863
81,0,0.0493683371907386,0.0491376995780157,0.0560108498607013,0.0458993909530281,0.0550476765891317,0.0344050809136581,0.120886100911413,0.171901105210813,0.105520643819504,0.109655121043141,0.348077172964003,0.272089413998819,0.237887460362599
82,0,0,0.0942685394432743,0.256791785628943,0.133549250698818,0.131838643920018,0.263754853294994,0.171445392531866,0.131028587467223,0.191502993520152,0.254324269626451,0.336997746114662,0.292277856115689,0.228604873929396
84,0,0.00334808681810761,0.0541632669333956,0.102790361630058,0.0328214061770163,0.0227966846181008,0.149918328531863,0.165584134209682,0.171819845067715,0.171755874750899,0.23235757692665,0.325256881266366,0.264355375545923,0.306032793279068
85,0,0.0364476506689949,0.0561984181354456,0.0224630571643957,0.0108632328078725,0,0,0,0,0.00261266538381437,0.0307128745613472,0.0765447166553242,0.0556829011781635,0.0606652246817694
86,0,0.0427092592143835,0.0134093196004106,0.0107204224193693,0.00596346712503822,0.000490567977317742,0.000490567977317742,0.0471228453958095,0.0595006379711671,0.0587117680469836,0.154739176685039,0.136674144023309,0.0271421002576923,0.0825492787391343
88,0,0.0589369109693772,0.0336626119125589,0.0472834170388788,0.1033346412086,0.0558353609485264,0.0907871227399769,0.0780500893450354,0.0790794435867004,0.0294245745991771,0.0357698750885476,0.043873850454361,0.0690288094825263,0.137583303496265
89,0,0.00434063982243633,0.0245978819817841,0.0490008863805697,0.0330771650454465,0.0749205420384796,0.12561730208487,0.151353647836957,0.153718823474713,0.223316185056548,0.193287712380131,0.235990468357225,0.241498453570283,0.358010049030634
90,0,0.0935779215876232,0.178626061577086,0.189246314472238,0.188980492500739,0.177352320428866,0.239938767184935,0.19749359410124,0.185266424883774,0.19607236230908,0.19310794159909,0.0848034255212698,0.121890095355338,0.338742098056399
91,0,0.062186069686551,0.103577808297393,0.125321289796639,0.163934720469536,0.176897760756796,0.258946346773609,0.211928129764528,0.221586477905498,0.180862312200092,0.175314489202077,0.060995235912932,0.0927315306109121,0.291040656896079
92,0,0.116641589006117,0.0665956341128415,0.0724171275647611,0.0505741471949185,0.0393343062255267,0.0580769888146632,0.1056952602332,0.161211732320085,0.129932878248661,0.18262095183001,0.126350545000995,0.12024307603044,0.187055043824702
93,0,0.090904602960583,0.115252337093552,0.128493649799924,0.179694339280742,0.117965664435725,0.204055814465794,0.22523654599957,0.243159641833437,0.213119913228537,0.256601991817989,0.151340257495756,0.184613729641483,0.38769492200517
94,0,0.074702506980274,0.114298842340675,0.15398986567255,0.177264968681567,0.125099452925432,0.185704227653661,0.187917346643667,0.225603441839057,0.225648132470024,0.224994174289863,0.179479958101407,0.252871379441012,0.39840320727295
95,0,0.0309481242647751,0.075711157240993,0.136549558292141,0.135474200679205,0.192520010179404,0.162150087326884,0.162853398336644,0.107690318553788,0.0653857819135115,0.0925991152160867,0.199653895569844,0.314357686612686,0.400568521332992
96,0,0.0211133365243269,0.0420670441103079,0.0445153127268708,0.0609138506978721,0.00397188145476764,0.00523275056298693,0.0302203064524584,0.0216237518643459,0.121953122887839,0.178088916243602,0.153536818431446,0.060357628127119,0.0410272750103567
97,0,0.00582032330123062,0.0723533836037125,0.026215532457505,0.0257644414071424,0.00516718743159008,0.00399441516173308,0.0120078674302096,0.00742071832373647,0.018216763850622,0.024142309990483,0.0249520932237538,0.0196201151934082,0.0109384582006844
98,0,0.00921263923048822,0.0998608799012219,0.105630285145898,0.109840726685079,0.0203115882967567,0,0,0,0.000765162572823025,0.00153032514564605,0.00170729456422678,0.0240443145701792,0
99,0,0.0269982572714509,0.0716576013925001,0.0949130510167432,0.083202540394413,0.0128825523901711,0,0,0,0.00592028101936305,0.0118405620387261,0.0118405620387261,0.0284262290281953,0
100,0,0.000401649619700641,0.0428410327126916,0.0312254702428663,0.00713764849332584,0.00372362669574478,5.49877455542544e-05,5.49877455542544e-05,0.00403004390243282,0.0481959645084689,0.0969768675513208,0.135602968922381,0.140217560069905,0.102915148573282
101,0,0.0326248954349019,0.000317265137267288,0.000317265137267288,0.000317265137267288,0,0,0.0286490539523857,0.0266213758916233,0.0173475846930071,0.0475073764001083,0.107329792962317,0.0184817118426057,0.0497945845457888
102,0,0.0692158496018907,0.00447196374724832,0.00726587353078394,0.015231241957259,0.0410695817521209,0.0260467728124665,0.0849244725338961,0.070040030070542,0.0286708851018372,0.0405727563491528,0.0635975792064129,0.0263094081941872,0.0573806286773534
103,0,0.0208904287420075,0.135264533301322,0.0983345184201468,0.102599556180246,0.0192871933144774,0.000790398419267184,0,0,0.000257675675145712,0.00534882117028203,0.0533091899914894,0.0711667411469844,0.0696783517780676
104,0,0.0113695787355662,0.0836476620850141,0.0303249144940376,0.0221212027100298,0.00573194435959691,0.000857133253501993,0,0,0,0.00918652411703853,0.0401705358956102,0.0964888484252122,0.0574192811179602
105,0,0.0136480765537888,0.0192578503933903,0.0525845163973187,0.0310886866765194,0.0683102129078487,0.0907258263048308,0.0717991213854554,0.0931576380488492,0.137031354604522,0.158219590818784,0.237865276416049,0.301287086611112,0.454499501596902
106,0,0.00596300815214611,0.0335548243623089,0.0077310418941086,0.00790051311769552,0.00117999632810659,0,0,0,0,0.0039035118887234,0.0244963041251618,0.0159010284069261,0.00261013787188064
107,0,0.0411259232659704,0.0414013377955044,0.0608778411978719,0.0243248389949192,0.0105493318013605,0,0.00180680745839851,0.00287879670438548,0.00242067408444628,0.00829245056315909,0.00294388206782898,0.00165479503912651,0.000955611095243952
108,0,0.0410802741977204,0.114388645320803,0.176376101798046,0.126727485685677,0.0732960669582288,0.0678159159053201,0.0594163833103818,0.104842770655784,0.143009535666198,0.290736938930319,0.402647496919096,0.361115208917026,0.311344819303986
110,0,0.0290326888973953,0.0385548929324421,0.0468285416876112,0.0595357332425609,0.0333127458214665,0.0165013819725686,0.0316320696888214,0.091737029848531,0.102597542395833,0.292875537975074,0.432490556820941,0.324266471792917,0.206511900490686
111,0,0.0232097573149836,0.0324671858878094,0.0323532545689157,0.0247483531922086,0.0161550460467795,0.00383062468487117,0.0152479175281572,0.0460116883806726,0.0446387370801123,0.245848515340645,0.364522891724315,0.252103540389066,0.181845789068222
112,0,0.0292165118698023,0.0194300322539616,0.0372692522430267,0.0378628035193864,0.0101457209089511,0.00653666732165093,0.0227984411576311,0.0477262075496279,0.0480582348999077,0.211970013397936,0.288193376375924,0.197002625613663,0.120934856547938
113,0,0.0398765501846071,0.0126354955025082,0.0335165724138098,0.0868199636799279,0.0527764473060073,0.02794355737673,0.146368463147526,0.166112123284497,0.136688394573725,0.360078832634233,0.405980305320959,0.271330898120378,0.173321480806698
114,0,0.035609341121746,0.016198674131604,0.0398965441748126,0.105238627837806,0.0694294533115184,0.0216005914441988,0.0969619754457059,0.142353082588134,0.132718135993545,0.357314033320454,0.435910957711264,0.294576464249197,0.172489221294194
115,0,0.0370537974494056,0.0098782053975723,0.0197636930899836,0.0937274073529768,0.068111081152829,0.0277180550069766,0.104354267231514,0.17058889860501,0.138664331641309,0.421330061177545,0.504640035064172,0.369232007946771,0.253597772790424
116,0,0.0375867470528772,0.0144511902071185,0.0120095385693088,0.0581695292640066,0.0247313038532119,0.00473149132326885,0.0452943041992744,0.0673429018770344,0.0439893672743532,0.261841334518537,0.375625890372351,0.254708430052051,0.186659747042399
117,0,0.000424200323778123,4.06443096932769e-05,0.0021874925318901,0.00440260741187156,4.06443096932769e-05,0,0.0021874925318901,0.0115167427238168,0.0087499701275604,0.171850066554294,0.274202504078605,0.176151258636977,0.124286161260129
118,0,0.00462657198629485,0,0,5.27928335863887e-05,1.30268030927453e-05,0,2.67392274008982e-05,1.37124243081529e-05,0,0.0990085058570287,0.201762044862871,0.136763096684496,0.0921601776623821
119,0,0.0304199085129092,0.00757433514403436,0,0.0539481322466946,0.0197410570202157,0,0.00918477346429403,0.029157002502659,0,0.128292051670759,0.252582831604355,0.149364279474539,0.0543918568408574
120,0,0.0443321915207672,0.00379686496236211,0.0054821154527519,0.0248636676676389,0.0149726672886049,0,0.00437213423002794,0.0239326071778712,0,0.145265082680811,0.238075383356359,0.187451400406475,0.0813260038106838
121,0,0.0517580345167936,0.0317019514411452,0,0.130399971569046,0.0604788839993038,0,0.00141977046354418,0.0466606208349556,0,0.095933535500973,0.181674330802962,0.0666499859502304,0.00154277548773165
122,0,0.0965703316198922,0.0299792271568762,0.035112193273052,0.102409027075482,0.0150480831249476,0,0.0100320550740522,0.00501602753702609,0,0.151708684974942,0.182138226253778,0.0603051657148746,0.0179305038568583
123,0,0.0656382258350105,0.0221534745675778,0.034376425247671,0.160881689913106,0.0811101618007841,0.0228512661157543,0.0729932310558423,0.0624716273616789,0.0205555238212376,0.153485778219695,0.185101998332944,0.0678455014726278,0.0183261319887528
124,0,0.0708257700697778,0.0656013558966208,0.0273274592541685,0.134335541747508,0.057583327019736,0,0.0278251570530553,0.0445835101288355,0.0129324219075134,0.098943861199321,0.151302347209904,0.0272667605137089,3.20236948037876e-05
125,0,0.0938828428677114,0.0721195553647544,0.0312340957970688,0.058105716448162,0.0141943964420815,0,0.00239936017658004,0.0222231642739369,0.00505562137114194,0.138508518077907,0.21829269925553,0.0516953034213712,0.0175662248079315
126,0,0.0586755080204774,0.0609983079894385,0.00572188171695773,0.0316543541162467,0.00969052432971998,0,0.00810542133938314,0.010211746536222,0.000760815903129309,0.0505457063878276,0.081416966492288,0.0013703092219595,0
127,0,0.0424798031185196,0.0116013863243014,0.00245746239279908,0.0311376019060592,0.00674318603896991,0,0.00228947179526575,0.00388298266456856,3.35981174414804e-05,0.0504115780904839,0.120774324833968,0.0170852973025141,0.00239026615103216
129,0,0.0180339052489206,0.0533925531497463,0.0744265623945966,0.0964213584205699,0.0658391078995211,0.0659815068093186,0.138657669623343,0.129137429746783,0.176656203928101,0.239520716568923,0.242630233690809,0.127500900801507,0.0663431611703487
130,0,0.00725299475820557,0.00616570178016844,0.00401899382565621,0.0113078080305027,0.00178412997118361,0.00362495333165356,0.0345049171625609,0.0316138610089061,0.0414439475936705,0.0753511302894445,0.0738696595941706,0.045039919974068,0.00967122949034055
131,0,0.0315490979479947,0.041536525892041,0.0516270320953355,0.127203675076951,0.0752106044399266,0.0464880986670467,0.228203559115241,0.229386029776817,0.197593263712802,0.419693243811346,0.431251324709759,0.217339114410769,0.170905404343691
132,0,0.0158187684399042,0.0359730684955755,0.0389060697214651,0.0826848840450727,0.0502681314862563,0.0403809296683981,0.12562917716304,0.150199500510455,0.178245167284474,0.32432916330641,0.352627785263676,0.216478990531125,0.133974755700446
133,0,0.0352476638120098,0.0481727630971783,0.0736839961628706,0.120849082874515,0.0841641179542536,0.0511830929222539,0.192196323579163,0.18794205708482,0.16203596940425,0.439606302491255,0.481622747838998,0.340967359499707,0.260349309356625
134,0,0.0258665268451226,0.00607309119309845,0.0202169236942987,0.059824379483549,0.0206188151046927,0.011343917211888,0.0690322951122142,0.077001467545158,0.0703516882134709,0.153750357303965,0.126997037458876,0.055681617153362,0.0247312076944627
