rgn_id,year,product,tonnes,mean_usd_per_tonne,georgn_usd_per_tonne,global_usd_per_tonne,usd_product,overall_usd_value,weight
16,2020,ornamentals,50.19435974335744,16.469282686190045,33.651305980957204,533.8956822859074,1689.1057582419617,119012.81522823338,0.01419263761640062
16,2021,ornamentals,65.78180166206096,16.469282686190045,16.480241839062376,482.4878993830671,1084.1,128410.34291211158,0.008442466357573664
16,2022,ornamentals,94.44022734989746,16.469282686190045,16.465546977547472,313.3104942475703,1555.0100000000002,123786.71579942906,0.012562010309083363
16,2023,ornamentals,159.57709145990555,16.469282686190045,16.449854900755273,267.14713099669086,2625.0199999999995,97345.43288713269,0.026966031401222317
52,2019,ornamentals,12,139.63794153421503,689.5303074939351,762.3986858156522,8274.36368992722,12692.559862381851,0.6519066114039564
52,2020,ornamentals,0,139.63794153421503,1.8476207219878105,533.8956822859074,0,9246.903623795755,0
52,2021,ornamentals,0.2,139.63794153421503,140.4681937304791,482.4878993830671,28.09363874609582,10063.349959118807,0.0027916786020781323
52,2022,ornamentals,0,139.63794153421503,55.428753615754005,313.3104942475703,0,9633.728837976878,0
52,2023,ornamentals,4,139.63794153421503,3.847756898986307,267.14713099669086,15.391027595945229,7480.808999207932,0.002057401491947573
204,2019,ornamentals,40.2322725258382,7.987194159440166,8.719372784970775,762.3986858156522,350.800182139321,529376.449795839,6.62666770073757e-4
204,2020,ornamentals,0,7.987194159440166,10.632206649943472,533.8956822859074,0,1107186.119266939,0
204,2021,ornamentals,0,7.987194159440166,23.17059187245445,482.4878993830671,0,1201591.325971608,0
204,2022,ornamentals,0.38,7.987194159440166,15.316968498550342,313.3104942475703,5.82044802944913,1153564.2765795377,5.045620905241177e-6
204,2023,ornamentals,0.38,7.987194159440166,30.55438245837593,267.14713099669086,11.610665334182853,894025.9806717194,1.2986943987309262e-5
124,2019,ornamentals,0,379.72408575605016,689.7153679653678,762.3986858156522,0,0,0
124,2020,ornamentals,0,379.72408575605016,376.9125615763547,533.8956822859074,0,0,0
124,2021,ornamentals,0,379.72408575605016,436.1070075757576,482.4878993830671,0,0,0
124,2022,ornamentals,0,379.72408575605016,276.10143369175626,313.3104942475703,0,0,0
124,2023,ornamentals,0,379.72408575605016,119.78405797101448,267.14713099669086,0,0,0
59,2019,ornamentals,4.29,19.63179702201992,101.72559253285696,762.3986858156522,436.4027919659564,1186.136032050664,0.36791968220666627
59,2020,ornamentals,10.47,19.63179702201992,120.62522448758364,533.8956822859074,1262.9461003850008,2832.073125083813,0.44594402919861925
59,2021,ornamentals,5.86,19.63179702201992,122.1802552316224,482.4878993830671,715.9762956573073,2418.8805901883425,0.29599489059588463
59,2022,ornamentals,5.89,19.63179702201992,177.9816374384934,313.3104942475703,1048.311844512726,2683.080074322028,0.39071209784062
59,2023,ornamentals,6.8,19.63179702201992,117.57130342584112,267.14713099669086,799.4848632957196,2066.307744393296,0.38691471077579603
164,2019,ornamentals,0,6.4009744758827,5.812758375677731,762.3986858156522,0,132.3591575298144,0
164,2020,ornamentals,0,6.4009744758827,4.54232919166623,533.8956822859074,0,148.94600687975026,0
164,2021,ornamentals,0,6.4009744758827,5.341789783072027,482.4878993830671,0,151.6540374540825,0
164,2022,ornamentals,0.34,6.4009744758827,5.875928475662274,313.3104942475703,1.9978156817251733,165.35098307569007,0.012082272778569846
164,2023,ornamentals,11.36,6.4009744758827,115.98509833957792,267.14713099669086,1317.590717137605,1473.4956292693394,0.8941938414781435
245,2019,ornamentals,0,341.02410011782194,200.9768418030223,762.3986858156522,0,9.066425035078648,0
245,2020,ornamentals,0,341.02410011782194,584.9666258893922,533.8956822859074,0,18.97524583322521,0
245,2021,ornamentals,0,341.02410011782194,718.4772831885801,482.4878993830671,0,20.592996685774178,0
245,2022,ornamentals,0,341.02410011782194,119.35197331496364,313.3104942475703,0,19.76903625564163,0
245,2023,ornamentals,0,341.02410011782194,81.34777639315145,267.14713099669086,0,15.319521758026692,0
171,2019,ornamentals,2.63,128.7008681667661,21.7242787919613,762.3986858156522,57.13485322285822,171808.36002264943,3.325499016190257e-4
171,2020,ornamentals,1.49,128.7008681667661,24.629079034786237,533.8956822859074,36.697327761831495,359010.9599597819,1.0221784807333599e-4
171,2021,ornamentals,1.56,128.7008681667661,41.39378413953324,482.4878993830671,64.57430325767186,389639.8581289948,1.6572817670078757e-4
171,2022,ornamentals,2.35,128.7008681667661,92.3160922400564,313.3104942475703,216.94281676413257,374210.9778577195,5.797339725469449e-4
171,2023,ornamentals,2.6,128.7008681667661,90.84723002058767,267.14713099669086,236.20279805352797,290158.51664760977,8.140474413177068e-4
247,2019,ornamentals,0,341.02410011782194,200.9768418030223,762.3986858156522,0,3079.6166337194354,0
247,2020,ornamentals,0,341.02410011782194,584.9666258893922,533.8956822859074,0,6445.372070118136,0
247,2021,ornamentals,0,341.02410011782194,718.4772831885801,482.4878993830671,0,6994.877792103118,0
247,2022,ornamentals,0,341.02410011782194,119.35197331496364,313.3104942475703,0,6715.000967848232,0
247,2023,ornamentals,0,341.02410011782194,81.34777639315145,267.14713099669086,0,5203.622579363946,0
71,2019,ornamentals,197.26,1.9602965509253312,7.253270467009689,762.3986858156522,1430.7801323223312,4942.569142315086,0.2894810555249325
71,2020,ornamentals,414.68,1.9602965509253312,5.3725762259097785,533.8956822859074,2227.899909360267,9577.771498350143,0.23261151195181914
71,2021,ornamentals,349.15,1.9602965509253312,2.36047365029357,482.4878993830671,824.1593749999998,8800.650567958022,0.09364755123907005
71,2022,ornamentals,178.98,1.9602965509253312,8.21904682087384,313.3104942475703,1471.0449999999998,9128.383365684545,0.16115065954941793
71,2023,ornamentals,178.98,1.9602965509253312,6.534920102804783,267.14713099669086,1169.62,7103.483451143213,0.16465442737277933
24,2019,ornamentals,0,9.312288444396511,8.105872615766748,762.3986858156522,0,78742.42636581561,0
24,2020,ornamentals,0,9.312288444396511,7.556878143801423,533.8956822859074,0,146712.49317957662,0
24,2021,ornamentals,0,9.312288444396511,7.429585496521383,482.4878993830671,0,158767.75962254274,0
24,2022,ornamentals,0,9.312288444396511,14.71413902706887,313.3104942475703,0,152627.71493762848,0
24,2023,ornamentals,0,9.312288444396511,8.754966938824145,267.14713099669086,0,119470.5184966117,0
197,2019,ornamentals,0.7,0.913357878825012,0.1285714285714286,762.3986858156522,0.09000000000000001,145772.55828963293,6.174001544322258e-7
197,2020,ornamentals,0.9,0.913357878825012,0.08888888888888889,533.8956822859074,0.08,305089.28669499763,2.622183193209836e-7
197,2021,ornamentals,2.7,0.913357878825012,0.20555555555555555,482.4878993830671,0.555,331100.4035898242,1.6762287027820978e-6
197,2022,ornamentals,1.393461817441164,0.913357878825012,2.1171302489641652,313.3104942475703,2.9501401644812697,317854.93695330253,9.281404255535247e-6
197,2023,ornamentals,1.393461817441164,0.913357878825012,2.1171302489641652,267.14713099669086,2.9501401644812697,246314.4225280146,1.1977131238207277e-5
218,2019,ornamentals,0,10872.163279993503,39221.16859135755,762.3986858156522,0,260681.12248058058,0
218,2020,ornamentals,0,10872.163279993503,15093.680939103542,533.8956822859074,0,545583.1117570364,0
218,2021,ornamentals,0.87,10872.163279993503,6405.606606061049,482.4878993830671,5572.877747273113,597670.1454703852,0.009324336826105112
218,2022,ornamentals,0.17,10872.163279993503,5358.216987502979,313.3104942475703,910.8968878755064,569317.3571565066,0.001599980883114194
218,2023,ornamentals,0.17,10872.163279993503,6838.051374792732,267.14713099669086,1162.4687337147645,441634.8834172199,0.0026321940982559585
224,2019,ornamentals,0,54.18209284538497,21.7242787919613,762.3986858156522,0,1626829.6893654382,0
224,2020,ornamentals,0,54.18209284538497,24.629079034786237,533.8956822859074,0,3358230.0153832575,0
224,2021,ornamentals,0,54.18209284538497,41.39378413953324,482.4878993830671,0,3637217.8569233757,0
224,2022,ornamentals,0,54.18209284538497,92.3160922400564,313.3104942475703,0,3489064.143681325,0
224,2023,ornamentals,0,54.18209284538497,90.84723002058767,267.14713099669086,0,2710763.5040620104,0
209,2019,ornamentals,0.07,3881.374686962544,1560.7926017830623,762.3986858156522,109.25548212481438,40252694.92523433,2.7142401851042856e-6
209,2020,ornamentals,0.08803259261990637,3881.374686962544,781.9005659876691,533.8956822859074,68.83273399486669,43990317.36386895,1.5647246512343151e-6
209,2021,ornamentals,0.08375355840023653,3881.374686962544,1017.1435169816722,482.4878993830671,85.18938895094645,47169361.29122352,1.8060322764386692e-6
209,2022,ornamentals,0.07709127386624673,3881.374686962544,1348.5008167058322,313.3104942475703,103.95764576952669,62269721.98078521,1.6694734208321224e-6
209,2023,ornamentals,0.09182196792801708,3881.374686962544,608.9766563374673,267.14713099669086,55.91743500713,54012252.029057644,1.0352731631528232e-6
132,2019,ornamentals,125.38,44.80635503633811,21.7242787919613,762.3986858156522,2723.790074936108,8685.697091679835,0.31359487283355403
132,2020,ornamentals,7.73,44.80635503633811,24.629079034786237,533.8956822859074,190.3827809388976,12668.140093202515,0.01502847138871265
132,2021,ornamentals,0.14,44.80635503633811,41.39378413953324,482.4878993830671,5.795129779534654,13547.35433990677,4.277683770670853e-4
132,2022,ornamentals,0,44.80635503633811,92.3160922400564,313.3104942475703,0,12999.73865230868,0
132,2023,ornamentals,0,44.80635503633811,90.84723002058767,267.14713099669086,0,10073.8233547359,0
153,2019,ornamentals,0.01,217.07464619775533,351.7606673920769,762.3986858156522,3.517606673920769,42.603052815099694,0.0825670096738709
153,2020,ornamentals,0,217.07464619775533,8.339975212303573,533.8956822859074,0,81.80246857616245,0
153,2021,ornamentals,0,217.07464619775533,13.633197100835488,482.4878993830671,0,88.77660817060081,0
153,2022,ornamentals,0,217.07464619775533,14.161968928456607,313.3104942475703,0,85.22450677564024,0
153,2023,ornamentals,0,217.07464619775533,13.238089747180949,267.14713099669086,0,66.0426066796213,0
130,2019,ornamentals,36.88,5.904862233594003,5.812758375677731,762.3986858156522,214.37452889499474,215.4848349555634,0.994847405104876
130,2020,ornamentals,23.89,5.904862233594003,4.54232919166623,533.8956822859074,108.51624438890624,110.84001923598159,0.9790348751011315
130,2021,ornamentals,37.29,5.904862233594003,5.341789783072027,482.4878993830671,199.1953410107559,201.71723127478177,0.9874978937193991
130,2022,ornamentals,27.46,5.904862233594003,5.875928475662274,313.3104942475703,161.35299594168606,163.77398113500266,0.9852175224871592
130,2023,ornamentals,14.9,5.904862233594003,115.98509833957792,267.14713099669086,1728.177965259711,1730.054047374452,0.9989155933494748
112,2019,ornamentals,0.07,77.2223772487447,689.7153679653678,762.3986858156522,48.28007575757575,3498.1880858631603,0.01380145222970848
112,2020,ornamentals,1.14,77.2223772487447,376.9125615763547,533.8956822859074,429.6803201970443,7650.040312198941,0.05616706614105883
112,2021,ornamentals,0.33,77.2223772487447,436.1070075757576,482.4878993830671,143.91531250000003,7979.853286227902,0.018034831886994403
112,2022,ornamentals,0.31,77.2223772487447,276.10143369175626,313.3104942475703,85.59144444444443,7608.0003615788,0.011250189323950378
112,2023,ornamentals,0.23,77.2223772487447,119.78405797101448,267.14713099669086,27.55033333333333,5856.853572429118,0.004703947775478855
244,2019,ornamentals,0.01,707.9,200.9768418030223,762.3986858156522,2.009768418030223,15.353265966178009,0.13090168713663783
244,2020,ornamentals,0.01,707.9,584.9666258893922,533.8956822859074,5.8496662588939214,33.776456065406194,0.17318768575265486
244,2021,ornamentals,0.01,707.9,718.4772831885801,482.4878993830671,7.184772831885802,37.492485047283786,0.19163234506394278
244,2022,ornamentals,0.08,707.9,119.35197331496364,313.3104942475703,9.548157865197092,38.64320754418124,0.2470850240441498
244,2023,ornamentals,0.12,707.9,81.34777639315145,267.14713099669086,9.761733167178173,32.3082165083105,0.3021439813821727
199,2019,ornamentals,0,0.9495526695526696,0.1285714285714286,762.3986858156522,0,2159.5171565006276,0
199,2020,ornamentals,0,0.9495526695526696,0.08888888888888889,533.8956822859074,0,4519.683201165013,0
199,2021,ornamentals,0.3,0.9495526695526696,0.20555555555555555,482.4878993830671,0.06166666666666666,4905.074334242771,1.257201470651852e-5
199,2022,ornamentals,0.77,0.9495526695526696,2.1171302489641652,313.3104942475703,1.6301902917024074,4710.385051922861,3.460842953883219e-4
199,2023,ornamentals,0.77,0.9495526695526696,2.1171302489641652,267.14713099669086,1.6301902917024074,3650.562370047636,4.4655867410399436e-4
175,2019,ornamentals,0,44.06962932062085,50.43147993643757,762.3986858156522,0,105376.4494277558,0
175,2020,ornamentals,0.03,44.06962932062085,47.564140449049454,533.8956822859074,1.4269242134714835,220699.02911251088,6.465475716905157e-6
175,2021,ornamentals,0.04,44.06962932062085,61.650525816802805,482.4878993830671,2.466021032672112,239414.6470130408,1.0300209546234608e-5
175,2022,ornamentals,0.12,44.06962932062085,45.0472064271001,313.3104942475703,5.405664771252011,229827.65068211476,2.352051528703496e-5
175,2023,ornamentals,0.12,44.06962932062085,45.42595720888871,267.14713099669086,5.4511148650666454,178151.4133617353,3.059821284717058e-5
46,2019,ornamentals,315.14963740893836,33.32715199579455,4.026383769885308,762.3986858156522,1268.9133851485892,1268.9133851485892,1
46,2020,ornamentals,389.47429971557995,33.32715199579455,2.9616707699881712,533.8956822859074,1153.4946491292455,1153.4946491292455,1
46,2021,ornamentals,0,33.32715199579455,31.550583145729508,482.4878993830671,0,0,0
46,2022,ornamentals,0,33.32715199579455,110.99610802432926,313.3104942475703,0,0,0
46,2023,ornamentals,0,33.32715199579455,20.85478360228953,267.14713099669086,0,0,0
115,2019,ornamentals,0.03,85.01043166588748,689.7153679653678,762.3986858156522,20.691461038961034,3049.0366895529037,0.006786228945639592
115,2020,ornamentals,0.1,85.01043166588748,376.9125615763547,533.8956822859074,37.69125615763547,6375.756696129384,0.0059116522091436155
115,2021,ornamentals,0.06,85.01043166588748,436.1070075757576,482.4878993830671,26.166420454545456,6904.589063655355,0.0037897143788442503
115,2022,ornamentals,0,85.01043166588748,276.10143369175626,313.3104942475703,0,6603.205385304567,0
115,2023,ornamentals,0,85.01043166588748,119.78405797101448,267.14713099669086,0,5116.989379996921,0
137,2019,ornamentals,2,43.318244047963894,21.7242787919613,762.3986858156522,43.4485575839226,66066.7717940888,6.576461419870689e-4
137,2020,ornamentals,1.9901203819408584,43.318244047963894,24.629079034786237,533.8956822859074,49.01483217556037,136342.72750010234,3.5949722492916667e-4
137,2021,ornamentals,1.34,43.318244047963894,41.39378413953324,482.4878993830671,55.46767074697454,148973.08637973745,3.7233350060013906e-4
137,2022,ornamentals,0,43.318244047963894,92.3160922400564,313.3104942475703,0,143074.3381127437,0
137,2023,ornamentals,0,43.318244047963894,90.84723002058767,267.14713099669086,0,111519.71391501435,0
214,2019,ornamentals,35.32,1.705520292676462,2.6772366930917326,762.3986858156522,94.56,47275.75832938902,0.0020001794437894123
214,2020,ornamentals,65.78,1.705520292676462,0.368058319123782,533.8956822859074,24.21087623196238,98770.39071474921,2.4512281521578525e-4
214,2021,ornamentals,58.64,1.705520292676462,8.205564718084808,482.4878993830671,481.1743150684932,107646.044378932,0.004469967455326826
214,2022,ornamentals,105.42,1.705520292676462,7.891014999557552,313.3104942475703,831.8708012533571,103708.8941869344,0.00802120982751891
214,2023,ornamentals,82.54,1.705520292676462,12.937417651153485,267.14713099669086,1067.8544529262088,80789.83876099785,0.013217682685136472
134,2019,ornamentals,0,27.511580833131237,5.812758375677731,762.3986858156522,0,653.0634055183617,0
134,2020,ornamentals,0,27.511580833131237,4.54232919166623,533.8956822859074,0,1366.8053964433027,0
134,2021,ornamentals,0,27.511580833131237,5.341789783072027,482.4878993830671,0,1483.3335623916466,0
134,2022,ornamentals,0,27.511580833131237,5.875928475662274,313.3104942475703,0,1423.9828919308206,0
134,2023,ornamentals,0,27.511580833131237,115.98509833957792,267.14713099669086,0,1103.480038879819,0
104,2019,ornamentals,0,0.9314552741888408,0.1285714285714286,762.3986858156522,0,2982.3963590406297,0
104,2020,ornamentals,0,0.9314552741888408,0.08888888888888889,533.8956822859074,0,6241.898418169717,0
104,2021,ornamentals,0,0.9314552741888408,0.20555555555555555,482.4878993830671,0,6774.0568195031565,0
104,2022,ornamentals,0,0.9314552741888408,2.1171302489641652,313.3104942475703,0,6503.015413732625,0
104,2023,ornamentals,0,0.9314552741888408,2.1171302489641652,267.14713099669086,0,5039.349659497424,0
45,2019,ornamentals,0,34.077905862444354,4.026383769885308,762.3986858156522,0,6221.628148263957,0
45,2020,ornamentals,0,34.077905862444354,2.9616707699881712,533.8956822859074,0,13021.331245717205,0
45,2021,ornamentals,0,34.077905862444354,31.550583145729508,482.4878993830671,0,14131.476005328002,0
45,2022,ornamentals,0,34.077905862444354,110.99610802432926,313.3104942475703,0,13566.051884427645,0
45,2023,ornamentals,0,34.077905862444354,20.85478360228953,267.14713099669086,0,10512.67367445389,0
18,2019,ornamentals,153.1,9.459341820113387,25.863247701280997,762.3986858156522,3959.6632230661207,7815.511102272006,0.5066416221857875
18,2020,ornamentals,168.15,9.459341820113387,4411.396323028081,533.8956822859074,741776.2917171718,749727.8560465951,0.9893940657729421
18,2021,ornamentals,213.77,9.459341820113387,2626.9002118523235,482.4878993830671,561552.4582876712,570105.3366103601,0.9849977227479729
18,2022,ornamentals,218.89,9.459341820113387,104.20885127457348,313.3104942475703,22810.275455491388,31013.21696999412,0.7355017532544517
18,2023,ornamentals,131.35,9.459341820113387,95.0122772000706,267.14713099669086,12479.862610229273,19093.56186702961,0.6536162658984679
179,2019,ornamentals,30.03,55.55603937972971,101.72559253285696,762.3986858156522,3054.8195437616946,96157.66416967333,0.03176886179734323
179,2020,ornamentals,25.54,55.55603937972971,120.62522448758364,533.8956822859074,3080.768233412886,197908.95449491692,0.015566593443309873
179,2021,ornamentals,31.33,55.55603937972971,122.1802552316224,482.4878993830671,3827.9073964067293,215270.3633754677,0.01778185968743972
179,2022,ornamentals,28.56,55.55603937972971,177.9816374384934,313.3104942475703,5083.155565243372,208093.58490333412,0.02442725741691967
179,2023,ornamentals,17.65,55.55603937972971,117.57130342584112,267.14713099669086,2075.133505466096,159389.35180740783,0.013019273131705221
147,2019,ornamentals,55.02,11.77061508517021,351.7606673920769,762.3986858156522,19353.871919912075,21499.798474985022,0.9001885269962074
147,2020,ornamentals,41.05,11.77061508517021,8.339975212303573,533.8956822859074,342.35598246506163,4833.595226710579,0.07082843440700065
147,2021,ornamentals,32.27,11.77061508517021,13.633197100835488,482.4878993830671,439.94327044396124,5314.086967166058,0.08278812017233093
147,2022,ornamentals,54.06,11.77061508517021,14.161968928456607,313.3104942475703,765.5960402723642,5444.717050487968,0.14061264032145615
147,2023,ornamentals,54.06,11.77061508517021,13.238089747180949,267.14713099669086,715.6511317326022,4341.619297175234,0.1648350725265623
176,2019,ornamentals,1.2,425.6048523698523,101.72559253285696,762.3986858156522,122.07071103942835,57817.82736964731,0.002111298825862003
176,2020,ornamentals,0.45,425.6048523698523,120.62522448758364,533.8956822859074,54.28135101941264,120806.5251400762,4.4932466153192426e-4
176,2021,ornamentals,0.39,425.6048523698523,122.1802552316224,482.4878993830671,47.65029954033274,131094.7301636534,3.634799009910468e-4
176,2022,ornamentals,0.2,425.6048523698523,177.9816374384934,313.3104942475703,35.59632748769868,125839.26213486755,2.8287139390207575e-4
176,2023,ornamentals,0.55,425.6048523698523,117.57130342584112,267.14713099669086,64.66421688421262,97553.07845486612,6.628618789732007e-4
106,2019,ornamentals,104.63,1.441796013847886,13.246650100353628,762.3986858156522,1385.997,245427.86942049267,0.005647268190334836
106,2020,ornamentals,2.44,1.441796013847886,18.179487576038767,533.8956822859074,44.35794968553459,510802.95407359436,8.683964987239225e-5
106,2021,ornamentals,2.67,1.441796013847886,19.222097378277155,482.4878993830671,51.323,554355.0811517637,9.258145500058923e-5
106,2022,ornamentals,27.52,1.441796013847886,3.835755813953488,313.3104942475703,105.55999999999999,532230.692575316,1.98335048077037e-4
106,2023,ornamentals,0.78,1.441796013847886,1.0384615384615383,267.14713099669086,0.8099999999999999,412357.91436587536,1.964312971282773e-6
80,2019,ornamentals,0,13.233878334950685,13.839026417897957,762.3986858156522,0,56063.53227741431,0
80,2020,ornamentals,0,13.233878334950685,13.28453454913226,533.8956822859074,0,117336.13890005153,0
80,2021,ornamentals,0,13.233878334950685,16.187521677881296,482.4878993830671,0,127339.73202388824,0
80,2022,ornamentals,0,13.233878334950685,12.258381992966504,313.3104942475703,0,122244.65518915793,0
80,2023,ornamentals,0,13.233878334950685,10.599927036875398,267.14713099669086,0,94730.44769384452,0
140,2019,ornamentals,0,341.02410011782194,200.9768418030223,762.3986858156522,0,525.1191984399361,0
140,2020,ornamentals,0,341.02410011782194,584.9666258893922,533.8956822859074,0,1099.0292031965741,0
140,2021,ornamentals,0,341.02410011782194,718.4772831885801,482.4878993830671,0,1192.7278802031358,0
140,2022,ornamentals,0,341.02410011782194,119.35197331496364,313.3104942475703,0,1145.0048318193055,0
140,2023,ornamentals,0,341.02410011782194,81.34777639315145,267.14713099669086,0,887.2929467715334,0
136,2019,ornamentals,0,27.511580833131237,5.812758375677731,762.3986858156522,0,5252.024082302406,0
136,2020,ornamentals,0,27.511580833131237,4.54232919166623,533.8956822859074,0,10992.033541128008,0
136,2021,ornamentals,0,27.511580833131237,5.341789783072027,482.4878993830671,0,11929.168785050393,0
136,2022,ornamentals,0,27.511580833131237,5.875928475662274,313.3104942475703,0,11451.862679812977,0
136,2023,ornamentals,0,27.511580833131237,115.98509833957792,267.14713099669086,0,8874.335462016415,0
194,2019,ornamentals,0.05,24.22817680381634,13.246650100353628,762.3986858156522,0.6623325050176815,272373.82241435465,2.4317039690036497e-6
194,2020,ornamentals,0.01,24.22817680381634,18.179487576038767,533.8956822859074,0.18179487576038766,570053.7200890536,3.189083227664714e-7
194,2021,ornamentals,0.15,24.22817680381634,19.222097378277155,482.4878993830671,2.8833146067415734,618656.8247697917,4.660604217555481e-6
194,2022,ornamentals,0,24.22817680381634,3.835755813953488,313.3104942475703,0,593900.5568224011,0
194,2023,ornamentals,0,24.22817680381634,1.0384615384615383,267.14713099669086,0,460228.4291804312,0
193,2019,ornamentals,0,11.104490481416915,13.246650100353628,762.3986858156522,0,107449.81586163881,0
193,2020,ornamentals,0,11.104490481416915,18.179487576038767,533.8956822859074,0,224883.19958757493,0
193,2021,ornamentals,0,11.104490481416915,19.222097378277155,482.4878993830671,0,244055.80957925817,0
193,2022,ornamentals,0,11.104490481416915,3.835755813953488,313.3104942475703,0,234290.7261916525,0
193,2023,ornamentals,0,11.104490481416915,1.0384615384615383,267.14713099669086,0,181557.7568467766,0
167,2019,ornamentals,3.31,50.043883612672474,21.7242787919613,762.3986858156522,71.9073628013919,3461.457869947313,0.020773721796731388
167,2020,ornamentals,0,50.043883612672474,24.629079034786237,533.8956822859074,0,7094.036942717532,0
167,2021,ornamentals,0,50.043883612672474,41.39378413953324,482.4878993830671,0,7698.845144569668,0
167,2022,ornamentals,0,50.043883612672474,92.3160922400564,313.3104942475703,0,7390.801402629688,0
167,2023,ornamentals,0,50.043883612672474,90.84723002058767,267.14713099669086,0,5727.317277013353,0
114,2019,ornamentals,0.22,1351.7299134199134,689.7153679653678,762.3986858156522,151.73738095238093,7269.646138825762,0.020872732737564924
114,2020,ornamentals,0.21,1351.7299134199134,376.9125615763547,533.8956822859074,79.15163793103449,14976.320916510136,0.0052851189803082045
114,2021,ornamentals,0.08,1351.7299134199134,436.1070075757576,482.4878993830671,34.88856060606061,16202.128778597675,0.002153331891309673
114,2022,ornamentals,0.2,1351.7299134199134,276.10143369175626,313.3104942475703,55.220286738351255,15575.582033988747,0.0035453112838962015
114,2023,ornamentals,0.05,1351.7299134199134,119.78405797101448,267.14713099669086,5.989202898550724,12033.10658003397,4.97727071452052e-4
133,2019,ornamentals,0,27.511580833131237,5.812758375677731,762.3986858156522,0,608.7630939489161,0
133,2020,ornamentals,0,27.511580833131237,4.54232919166623,533.8956822859074,0,1274.0886641848522,0
133,2021,ornamentals,0,27.511580833131237,5.341789783072027,482.4878993830671,0,1382.712185630829,0
133,2022,ornamentals,0,27.511580833131237,5.875928475662274,313.3104942475703,0,1327.387545676464,0
133,2023,ornamentals,0,27.511580833131237,115.98509833957792,267.14713099669086,0,1028.6258836477732,0
203,2019,ornamentals,48.45,52.56740297701955,8.719372784970775,762.3986858156522,422.4536114318341,1688045.4361874543,2.502619908063431e-4
203,2020,ornamentals,40.06,52.56740297701955,10.632206649943472,533.8956822859074,425.9261983967355,3465673.22834382,1.228985453427407e-4
203,2021,ornamentals,7,52.56740297701955,23.17059187245445,482.4878993830671,162.19414310718116,3755631.0390005643,4.318692156467631e-5
203,2022,ornamentals,17.6,52.56740297701955,15.316968498550342,313.3104942475703,269.578645574486,3607921.4300581156,7.471854662038571e-5
203,2023,ornamentals,18.73,52.56740297701955,30.55438245837593,267.14713099669086,572.2835834453812,2814879.2097667702,2.03306621989225e-4
216,2019,ornamentals,437.15,13.430360286052188,8.105872615766748,762.3986858156522,3543.4822139824337,13190839.335140886,2.686320501639699e-4
