rgn_id,stock_id,taxon_key,year,mean_catch_non_human,stock_score,gapfilled,method
9,Synodontidae-71,400160,2001,0.5059677669252631,1,1,Mean gapfilled
9,Exocoetidae-71,400206,2001,0.005331700494,1,1,Mean gapfilled
9,Labridae-71,400362,2001,24.6096146940165,1,1,Mean gapfilled
9,Acanthuridae-71,400412,2001,2.3118188814900003,1,1,Mean gapfilled
9,Caesionidae-71,400459,2001,0.2335950025425,1,1,Mean gapfilled
9,Pomacanthidae-71,400460,2001,6.577841444220001,1,1,Mean gapfilled
9,Monacanthidae-71,400517,2001,0.258213665115,1,1,Mean gapfilled
9,Decapterus-71,502102,2001,13.754918421225,1,1,Mean gapfilled
9,Rastrelliger_kanagurta-71,600111,2001,0.205071048495,1,0,NA
9,Selar_crumenophthalmus-71,600387,2001,2.34328256325,1,1,Mean gapfilled
9,Pellona_ditchela-71,601641,2001,3.60180655389,1,1,Mean gapfilled
9,Mulloidichthys_flavolineatus-71,605983,2001,27.8818447985775,1,1,Mean gapfilled
9,Cephalopholis_boenak-71,606444,2001,0.00260860205925,1,0,NA
9,Cephalopholis_miniata-71,606450,2001,0.0114693910875,1,1,Mean gapfilled
11,Synodontidae-71,400160,2001,0.16423447130526317,0.8970922590568551,1,Mean gapfilled
11,Holocentridae-71,400243,2001,85.1810112,0.8970922590568551,1,Mean gapfilled
11,Gerreidae-71,400326,2001,15.0578724825,0.8970922590568551,1,Mean gapfilled
11,Mullidae-71,400332,2001,29.1526557975,0.8970922590568551,1,Mean gapfilled
11,Labridae-71,400362,2001,15.414261553449,0.8970922590568551,1,Mean gapfilled
11,Acanthuridae-71,400412,2001,47.6880489675,0.8970922590568551,1,Mean gapfilled
11,Decapterus-71,502102,2001,2.3012188288649997,0.8970922590568551,1,Mean gapfilled
11,Pellona_ditchela-71,601641,2001,2.3568479728650003,0.8970922590568551,1,Mean gapfilled
12,Acanthuridae-61,400412,2001,0.0427915488645,0.8970922590568551,1,Mean gapfilled
12,Pellona_ditchela-61,601641,2001,0.0144851283774,0.8970922590568551,1,Mean gapfilled
12,Acanthuridae-71,400412,2001,0.0672440182335,0.8970922590568551,1,Mean gapfilled
12,Pellona_ditchela-71,601641,2001,0.022762396395,0.8970922590568551,1,Mean gapfilled
13,Synodontidae-61,400160,2001,0.15121491228947367,0.8970922590568551,1,Mean gapfilled
13,Holocentridae-61,400243,2001,0.514427205825,0.8970922590568551,1,Mean gapfilled
13,Mullidae-61,400332,2001,1.097170546005,0.8970922590568551,1,Mean gapfilled
13,Labridae-61,400362,2001,0.11249562732345,0.8970922590568551,1,Mean gapfilled
13,Acanthuridae-61,400412,2001,2.2891640672475,0.8970922590568551,1,Mean gapfilled
13,Decapterus-61,502102,2001,2.1951837613799996,0.8970922590568551,1,Mean gapfilled
13,Cololabis_saira-61,600303,2001,0.0054170208,0.8970922590568551,1,Mean gapfilled
13,Selar_crumenophthalmus-61,600387,2001,3.87822269853,0.8970922590568551,1,Mean gapfilled
13,Pellona_ditchela-61,601641,2001,0.080681423418,0.8970922590568551,1,Mean gapfilled
13,Synodontidae-71,400160,2001,0.5164065065060526,0.8970922590568551,1,Mean gapfilled
13,Exocoetidae-71,400206,2001,0.01203519774857142,0.8970922590568551,1,Mean gapfilled
13,Holocentridae-71,400243,2001,4.3580749477500005,0.8970922590568551,1,Mean gapfilled
13,Scorpaenidae-71,400264,2001,0.11862604491428572,0.8970922590568551,1,Mean gapfilled
13,Leiognathidae-71,400318,2001,0.18130447667025,0.8970922590568551,1,Mean gapfilled
13,Gerreidae-71,400326,2001,1.3169931132857142,0.8970922590568551,1,Mean gapfilled
13,Mullidae-71,400332,2001,10.276323003,0.8970922590568551,1,Mean gapfilled
13,Labridae-71,400362,2001,3.858150688668,0.8970922590568551,1,Mean gapfilled
13,Acanthuridae-71,400412,2001,34.0640687475,0.8970922590568551,1,Mean gapfilled
13,Bothidae-71,400439,2001,0.1464981771825,0.8970922590568551,1,Mean gapfilled
13,Soleidae-71,400441,2001,2.262801342857143e-5,0.8970922590568551,1,Mean gapfilled
13,Tetraodontidae-71,400448,2001,0.0322675140015,0.8970922590568551,1,Mean gapfilled
13,Engraulidae-71,400454,2001,0.1779281262135,0.8970922590568551,1,Mean gapfilled
13,Caesionidae-71,400459,2001,0.20418071348571432,0.8970922590568551,1,Mean gapfilled
13,Monacanthidae-71,400517,2001,0.1922900895675,0.8970922590568551,1,Mean gapfilled
13,Decapterus-71,502102,2001,6.6353110371,0.8970922590568551,1,Mean gapfilled
13,Cololabis_saira-71,600303,2001,0.0122067225,0.8970922590568551,1,Mean gapfilled
13,Selar_crumenophthalmus-71,600387,2001,33.7558249143,0.8970922590568551,1,Mean gapfilled
13,Pellona_ditchela-71,601641,2001,0.249987747825,0.8970922590568551,1,Mean gapfilled
14,Sillaginidae-61,400307,2001,175.97409572659356,0.8427393288235098,1,Mean gapfilled
14,Mullidae-61,400332,2001,292.57814639211347,0.8427393288235098,1,Mean gapfilled
14,Stromateidae-61,400425,2001,440.17917387669,0.8427393288235098,1,Mean gapfilled
14,Monacanthidae-61,400517,2001,1252.67741158536,0.8427393288235098,1,Mean gapfilled
14,Decapterus-61,502102,2001,2136.9557998496475,0.8427393288235098,1,Mean gapfilled
14,Cololabis_saira-61,600303,2001,25073.390205632903,1,0,NA
14,Priacanthus_macracanthus-61,600356,2001,1408.056377895,0.8427393288235098,1,Mean gapfilled
14,Trachurus_japonicus-61,600366,2001,1749.065948572455,0.8427393288235098,1,Mean gapfilled
14,Decapterus_russelli-61,600374,2001,764.6688859932871,0.13203824001599723,0,NA
14,Mene_maculata-61,600390,2001,1314.853943751225,0.8427393288235098,1,Mean gapfilled
14,Nemipterus_virgatus-61,600396,2001,1610.0295887717416,0.3958589511714524,0,NA
14,Larimichthys_polyactis-61,600416,2001,1101.057321844575,1,0,NA
14,Pennahia_argentata-61,600434,2001,3150.43101405675,1,0,NA
14,Psenopsis_anomala-61,600497,2001,2029.73920653078,0.49167786,0,NA
14,Encrasicholina_punctifer-61,600558,2001,15.80871555,0.8427393288235098,1,Mean gapfilled
14,Clupanodon_thrissa-61,601608,2001,8.796832555003334,1,0,NA
14,Ilisha_elongata-61,601627,2001,635.77612602,1,0,NA
14,Engraulis_japonicus-61,601663,2001,5415.4147652469,1,0,NA
14,Decapterus_maruadsi-61,601939,2001,3129.569970313275,0.8427393288235098,1,Mean gapfilled
14,Sillago_sihama-61,604544,2001,6.1036973775000005,0.8427393288235098,1,Mean gapfilled
14,Sillaginidae-71,400307,2001,204.90280347756777,0.8427393288235098,1,Mean gapfilled
14,Mullidae-71,400332,2001,340.67560815730303,0.8427393288235098,1,Mean gapfilled
14,Stromateidae-71,400425,2001,512.541022328055,0.8427393288235098,1,Mean gapfilled
14,Monacanthidae-71,400517,2001,1458.607240550655,0.8427393288235098,1,Mean gapfilled
14,Decapterus-71,502102,2001,2488.2540665539277,0.8427393288235098,1,Mean gapfilled
14,Cololabis_saira-71,600303,2001,29195.25119392355,0.8427393288235098,1,Mean gapfilled
14,Priacanthus_macracanthus-71,600356,2001,1639.529410396905,0.8427393288235098,1,Mean gapfilled
14,Trachurus_japonicus-71,600366,2001,2036.5982985038852,1,0,NA
14,Decapterus_russelli-71,600374,2001,890.3742126728806,1,0,NA
14,Mene_maculata-71,600390,2001,1531.005128118,0.8427393288235098,1,Mean gapfilled
14,Nemipterus_virgatus-71,600396,2001,1874.7054573742664,1,0,NA
14,Larimichthys_polyactis-71,600416,2001,1282.06212818211,1,0,NA
14,Pennahia_argentata-71,600434,2001,3668.33592909045,1,0,NA
14,Psenopsis_anomala-71,600497,2001,2363.41163185137,0.4660088199999999,0,NA
14,Encrasicholina_punctifer-71,600558,2001,18.407539395,0.8427393288235098,1,Mean gapfilled
14,Clupanodon_thrissa-71,601608,2001,10.24295882054,1,0,NA
14,Ilisha_elongata-71,601627,2001,740.29249998,1,0,NA
14,Engraulis_japonicus-71,601663,2001,6305.66467827345,0.8427393288235098,1,Mean gapfilled
14,Decapterus_maruadsi-71,601939,2001,3644.045608236075,0.6837240476357256,0,NA
14,Sillago_sihama-71,604544,2001,7.10709485175,0.8427393288235098,1,Mean gapfilled
15,Synodontidae-61,400160,2001,313.1634672,0.9386388665871452,1,Mean gapfilled
15,Sillaginidae-61,400307,2001,237.3862882245615,0.9386388665871452,1,Mean gapfilled
15,Leiognathidae-61,400318,2001,1981.33058025,0.9386388665871452,1,Mean gapfilled
15,Nemipteridae-61,400324,2001,120.59610255,0.9386388665871452,1,Mean gapfilled
15,Gerreidae-61,400326,2001,188.05715379,0.9386388665871452,1,Mean gapfilled
15,Mullidae-61,400332,2001,0.144388022853897,0.9386388665871452,1,Mean gapfilled
15,Labridae-61,400362,2001,0.0018734713965,0.9386388665871452,1,Mean gapfilled
15,Gobiidae-61,400405,2001,125.2309687875,0.9386388665871452,1,Mean gapfilled
15,Acanthuridae-61,400412,2001,156.9794626405215,0.9386388665871452,1,Mean gapfilled
15,Stromateidae-61,400425,2001,62.76809493632565,0.9386388665871452,1,Mean gapfilled
15,Tetraodontidae-61,400448,2001,5.0519818778355,0.9386388665871452,1,Mean gapfilled
15,Engraulidae-61,400454,2001,2466.4692116633178,0.9386388665871452,1,Mean gapfilled
15,Caesionidae-61,400459,2001,540.12776535,0.9386388665871452,1,Mean gapfilled
15,Monacanthidae-61,400517,2001,9.43371313891731,0.9386388665871452,1,Mean gapfilled
15,Sardinella-61,501940,2001,7808.0384565,0.9386388665871452,1,Mean gapfilled
15,Decapterus-61,502102,2001,73.93714886623658,0.9386388665871452,1,Mean gapfilled
15,Rastrelliger_brachysoma-61,600109,2001,1098.19257525,0.9386388665871452,1,Mean gapfilled
15,Rastrelliger_kanagurta-61,600111,2001,2072.26602,1,0,NA
15,Cololabis_saira-61,600303,2001,65.355603709464,1,0,NA
15,Priacanthus_macracanthus-61,600356,2001,109.00311842556856,0.9386388665871452,1,Mean gapfilled
15,Lactarius_lactarius-61,600363,2001,15.6076160562,0.9386388665871452,1,Mean gapfilled
15,Trachurus_japonicus-61,600366,2001,6.30603199686,0.9386388665871452,1,Mean gapfilled
15,Selar_crumenophthalmus-61,600387,2001,2593.542321,0.9386388665871452,1,Mean gapfilled
15,Mene_maculata-61,600390,2001,224.87926664943495,0.9386388665871452,1,Mean gapfilled
15,Nemipterus_virgatus-61,600396,2001,1247.6180694035786,0.3958589511714524,0,NA
15,Sardinops_sagax-61,601477,2001,4.4763753753,0.9386388665871452,1,Mean gapfilled
15,Clupanodon_thrissa-61,601608,2001,5.008403607864131,1,0,NA
15,Anodontostoma_chacunda-61,601619,2001,0.011873036034,0.9386388665871452,1,Mean gapfilled
15,Ilisha_elongata-61,601627,2001,17.77997545065,1,0,NA
15,Pellona_ditchela-61,601641,2001,0.0314395270155,0.9386388665871452,1,Mean gapfilled
15,Engraulis_japonicus-61,601663,2001,171.16206031967,1,0,NA
15,Decapterus_macrosoma-61,601938,2001,8746.52208975,1,0,NA
15,Decapterus_maruadsi-61,601939,2001,7.696464121610001,0.9386388665871452,1,Mean gapfilled
15,Sillago_sihama-61,604544,2001,0.002022732135,0.9386388665871452,1,Mean gapfilled
15,Synodontidae-71,400160,2001,6684.358473,0.9386388665871452,1,Mean gapfilled
15,Sillaginidae-71,400307,2001,5066.9224447707,0.9386388665871452,1,Mean gapfilled
15,Leiognathidae-71,400318,2001,42290.7702975,0.9386388665871452,1,Mean gapfilled
15,Nemipteridae-71,400324,2001,2574.07934175,0.9386388665871452,1,Mean gapfilled
15,Gerreidae-71,400326,2001,4014.010295325,0.9386388665871452,1,Mean gapfilled
15,Mullidae-71,400332,2001,3.08190807287955,0.9386388665871452,1,Mean gapfilled
15,Labridae-71,400362,2001,0.0399885585615,0.9386388665871452,1,Mean gapfilled
15,Gobiidae-71,400405,2001,2673.00876015,0.9386388665871452,1,Mean gapfilled
15,Acanthuridae-71,400412,2001,3350.6686239219,0.9386388665871452,1,Mean gapfilled
15,Stromateidae-71,400425,2001,1339.7617460468116,0.9386388665871452,1,Mean gapfilled
15,Tetraodontidae-71,400448,2001,107.83267989282,0.9386388665871452,1,Mean gapfilled
15,Engraulidae-71,400454,2001,52645.874066154,0.9386388665871452,1,Mean gapfilled
15,Caesionidae-71,400459,2001,11528.82774,0.9386388665871452,1,Mean gapfilled
15,Monacanthidae-71,400517,2001,201.3590884382959,0.9386388665871452,1,Mean gapfilled
15,Sardinella-71,501940,2001,166659.692445,0.9386388665871452,1,Mean gapfilled
15,Decapterus-71,502102,2001,1578.1611364666426,0.9386388665871452,1,Mean gapfilled
15,Rastrelliger_brachysoma-71,600109,2001,23440.51503,0.9386388665871452,1,Mean gapfilled
15,Rastrelliger_kanagurta-71,600111,2001,44231.7531375,1,0,NA
15,Cololabis_saira-71,600303,2001,1394.99116525494,0.9386388665871452,1,Mean gapfilled
15,Priacanthus_macracanthus-71,600356,2001,2326.6311607117395,0.9386388665871452,1,Mean gapfilled
15,Lactarius_lactarius-71,600363,2001,333.138794445,0.9386388665871452,1,Mean gapfilled
15,Trachurus_japonicus-71,600366,2001,134.59992657779998,1,0,NA
15,Selar_crumenophthalmus-71,600387,2001,55358.2021725,0.9386388665871452,1,Mean gapfilled
15,Mene_maculata-71,600390,2001,4799.964764501325,0.9386388665871452,1,Mean gapfilled
15,Nemipterus_virgatus-71,600396,2001,26629.945456201352,1,0,NA
15,Sardinops_sagax-71,601477,2001,95.5465653225,0.9386388665871452,1,Mean gapfilled
15,Clupanodon_thrissa-71,601608,2001,106.90253079713014,1,0,NA
15,Anodontostoma_chacunda-71,601619,2001,0.25342545055500004,1,0,NA
15,Ilisha_elongata-71,601627,2001,379.506932487,1,0,NA
15,Pellona_ditchela-71,601641,2001,0.6710650897500001,0.9386388665871452,1,Mean gapfilled
15,Engraulis_japonicus-71,601663,2001,3653.391169360533,0.9386388665871452,1,Mean gapfilled
15,Decapterus_macrosoma-71,601938,2001,186691.2795,1,0,NA
15,Decapterus_maruadsi-71,601939,2001,164.27820536196666,0.6837240476357256,0,NA
15,Sillago_sihama-71,604544,2001,0.043174460025,0.9386388665871452,1,Mean gapfilled
16,Synodontidae-57,400160,2001,1355.1576048346928,1,1,Mean gapfilled
16,Moridae-57,400180,2001,14.84557162895871,1,1,Mean gapfilled
16,Exocoetidae-57,400206,2001,1.6425949524545455e-4,1,1,Mean gapfilled
16,Trachichthyidae-57,400236,2001,62.35907714200548,1,1,Mean gapfilled
16,Holocentridae-57,400243,2001,0.06826693763716364,1,1,Mean gapfilled
16,Scorpaenidae-57,400264,2001,64.61607608649292,1,1,Mean gapfilled
16,Triglidae-57,400266,2001,2549.2874583181397,1,1,Mean gapfilled
16,Platycephalidae-57,400273,2001,3234.905668966455,1,1,Mean gapfilled
16,Apogonidae-57,400304,2001,508.5756597556998,1,1,Mean gapfilled
16,Sillaginidae-57,400307,2001,1287.40076699319,1,1,Mean gapfilled
16,Leiognathidae-57,400318,2001,26.96565758240781,1,1,Mean gapfilled
16,Nemipteridae-57,400324,2001,954.4890808783184,1,1,Mean gapfilled
16,Mullidae-57,400332,2001,582.99136953111,1,1,Mean gapfilled
16,Labridae-57,400362,2001,697.8057879104821,1,1,Mean gapfilled
16,Gobiidae-57,400405,2001,40.926926894564794,1,1,Mean gapfilled
16,Acanthuridae-57,400412,2001,0.01964532573818182,1,1,Mean gapfilled
16,Bothidae-57,400439,2001,487.497448973898,1,1,Mean gapfilled
16,Soleidae-57,400441,2001,9.16399031656455,1,1,Mean gapfilled
16,Tetraodontidae-57,400448,2001,566.3829809974042,1,1,Mean gapfilled
16,Engraulidae-57,400454,2001,675.7324410596605,1,1,Mean gapfilled
16,Caesionidae-57,400459,2001,0.012493078327944,1,1,Mean gapfilled
16,Pomacanthidae-57,400460,2001,8.146756620000001e-5,1,1,Mean gapfilled
16,Monacanthidae-57,400517,2001,1539.687885645825,1,1,Mean gapfilled
16,Trachurus-57,500661,2001,481.6294743877155,1,1,Mean gapfilled
16,Sardinella-57,501940,2001,0.4660733073348585,1,1,Mean gapfilled
16,Decapterus-57,502102,2001,0.0479082983944995,1,1,Mean gapfilled
16,Lutjanus_quinquelineatus-57,600172,2001,0.4355752858965,1,1,Mean gapfilled
16,Priacanthus_macracanthus-57,600356,2001,0.0189954810195,1,1,Mean gapfilled
16,Mene_maculata-57,600390,2001,0.01018012143027272,1,1,Mean gapfilled
16,Sardinops_sagax-57,601477,2001,9829.889653550325,1,0,NA
16,Amblygaster_sirm-57,601501,2001,3.0255752440894095,1,1,Mean gapfilled
16,Sardinella_lemuru-57,601510,2001,712.5813860122682,1,1,Mean gapfilled
16,Pellona_ditchela-57,601641,2001,0.2512027612431,1,1,Mean gapfilled
16,Scomberoides_tol-57,601953,2001,0.00491391764181818,1,1,Mean gapfilled
16,Sillago_sihama-57,604544,2001,0.02066877597632143,1,1,Mean gapfilled
16,Epinephelus_merra-57,604923,2001,0.23574858799936504,1,1,Mean gapfilled
16,Cephalopholis_boenak-57,606444,2001,11.136663500873729,1,0,NA
16,Cephalopholis_miniata-57,606450,2001,5.54895147240315,1,1,Mean gapfilled
16,Lepidoperca_pulchella-57,614354,2001,2.799955175491862,1,1,Mean gapfilled
16,Cyttus_novaezealandiae-57,614575,2001,66.50452788413614,1,1,Mean gapfilled
16,Brama_australis-57,654793,2001,0.00281431227681818,1,1,Mean gapfilled
16,Synodontidae-71,400160,2001,831.8771349740402,1,1,Mean gapfilled
16,Moridae-71,400180,2001,9.11310390476118,1,1,Mean gapfilled
16,Exocoetidae-71,400206,2001,1.008323424e-4,1,1,Mean gapfilled
16,Trachichthyidae-71,400236,2001,38.27974754290671,1,1,Mean gapfilled
16,Holocentridae-71,400243,2001,0.04190634775061182,1,1,Mean gapfilled
16,Scorpaenidae-71,400264,2001,39.66523028324316,1,1,Mean gapfilled
16,Triglidae-71,400266,2001,1564.905813061011,1,1,Mean gapfilled
16,Platycephalidae-71,400273,2001,1985.7793598477683,1,1,Mean gapfilled
16,Apogonidae-71,400304,2001,312.19426982527426,1,1,Mean gapfilled
16,Sillaginidae-71,400307,2001,790.28392050441,1,1,Mean gapfilled
16,Leiognathidae-71,400318,2001,16.553140274865363,1,1,Mean gapfilled
16,Nemipteridae-71,400324,2001,585.9226237358939,1,1,Mean gapfilled
16,Mullidae-71,400332,2001,357.8751312352425,1,1,Mean gapfilled
16,Labridae-71,400362,2001,428.355092779389,1,1,Mean gapfilled
16,Gobiidae-71,400405,2001,25.123405419740116,1,1,Mean gapfilled
16,Acanthuridae-71,400412,2001,0.01205947972636363,1,1,Mean gapfilled
16,Bothidae-71,400439,2001,299.2552218558675,1,1,Mean gapfilled
16,Soleidae-71,400441,2001,5.625407342256683,1,1,Mean gapfilled
16,Tetraodontidae-71,400448,2001,347.6798570439076,1,1,Mean gapfilled
16,Engraulidae-71,400454,2001,414.805156300916,1,1,Mean gapfilled
16,Caesionidae-71,400459,2001,0.007669001549808,1,1,Mean gapfilled
16,Pomacanthidae-71,400460,2001,5.000968464545455e-5,1,1,Mean gapfilled
16,Monacanthidae-71,400517,2001,945.15289375185,1,1,Mean gapfilled
16,Trachurus-71,500661,2001,295.65308680228844,1,1,Mean gapfilled
16,Sardinella-71,501940,2001,0.28610379274546893,1,1,Mean gapfilled
16,Decapterus-71,502102,2001,0.0294089905818765,1,1,Mean gapfilled
16,Lutjanus_quinquelineatus-71,600172,2001,0.26738227597545,1,0,NA
16,Priacanthus_macracanthus-71,600356,2001,0.011660566344,1,1,Mean gapfilled
16,Mene_maculata-71,600390,2001,0.00624916996854545,1,1,Mean gapfilled
16,Sardinops_sagax-71,601477,2001,6034.176725958909,1,1,Mean gapfilled
16,Amblygaster_sirm-71,601501,2001,1.8572797719245455,1,1,Mean gapfilled
16,Sardinella_lemuru-71,601510,2001,437.4252454352003,1,1,Mean gapfilled
16,Pellona_ditchela-71,601641,2001,0.1542033603567,1,1,Mean gapfilled
16,Scomberoides_tol-71,601953,2001,0.00301645771363636,1,1,Mean gapfilled
16,Sillago_sihama-71,604544,2001,0.01268773649260714,1,1,Mean gapfilled
16,Epinephelus_merra-71,604923,2001,0.144716638498605,1,1,Mean gapfilled
16,Cephalopholis_boenak-71,606444,2001,6.836352387693955,1,0,NA
16,Cephalopholis_miniata-71,606450,2001,3.40627951940175,1,1,Mean gapfilled
16,Lepidoperca_pulchella-71,614354,2001,1.7187806859585515,1,1,Mean gapfilled
16,Cyttus_novaezealandiae-71,614575,2001,40.82446992340548,1,1,Mean gapfilled
16,Brama_australis-71,654793,2001,0.0017275938835909,1,1,Mean gapfilled
16,Synodontidae-81,400160,2001,271.02841873198645,1,1,Mean gapfilled
16,Moridae-81,400180,2001,2.96908059399444,1,1,Mean gapfilled
16,Exocoetidae-81,400206,2001,3.285152210454546e-5,1,1,Mean gapfilled
16,Trachichthyidae-81,400236,2001,12.471673045585783,1,1,Mean gapfilled
16,Holocentridae-81,400243,2001,0.01365323233559727,1,1,Mean gapfilled
16,Scorpaenidae-81,400264,2001,12.923068349576102,1,1,Mean gapfilled
16,Triglidae-81,400266,2001,509.85166030383664,1,1,Mean gapfilled
16,Platycephalidae-81,400273,2001,646.973733637602,1,1,Mean gapfilled
16,Apogonidae-81,400304,2001,101.71396287415229,1,1,Mean gapfilled
16,Sillaginidae-81,400307,2001,257.477211243945,1,1,Mean gapfilled
16,Leiognathidae-81,400318,2001,5.393070024945997,1,1,Mean gapfilled
16,Nemipteridae-81,400324,2001,190.8956137160345,1,1,Mean gapfilled
16,Mullidae-81,400332,2001,116.596990814463,1,1,Mean gapfilled
16,Labridae-81,400362,2001,139.5595566529605,1,1,Mean gapfilled
16,Gobiidae-81,400405,2001,8.185292322935215,1,1,Mean gapfilled
16,Acanthuridae-81,400412,2001,0.00392902027936363,1,1,Mean gapfilled
16,Bothidae-81,400439,2001,97.49838138519917,1,1,Mean gapfilled
16,Soleidae-81,400441,2001,1.8327771774544728,1,1,Mean gapfilled
16,Tetraodontidae-81,400448,2001,113.27529228012504,1,1,Mean gapfilled
16,Engraulidae-81,400454,2001,135.1449436392034,1,1,Mean gapfilled
16,Caesionidae-81,400459,2001,0.00249858681957864,1,1,Mean gapfilled
16,Pomacanthidae-81,400460,2001,1.629332609318182e-5,1,1,Mean gapfilled
16,Monacanthidae-81,400517,2001,307.934073368775,1,1,Mean gapfilled
16,Trachurus-81,500661,2001,96.56877879882136,1,1,Mean gapfilled
16,Sardinella-81,501940,2001,0.09321359013567763,1,1,Mean gapfilled
16,Decapterus-81,502102,2001,0.0099972372922731,1,1,Mean gapfilled
16,Lutjanus_quinquelineatus-81,600172,2001,0.087114061731555,1,1,Mean gapfilled
16,Priacanthus_macracanthus-81,600356,2001,0.003799053421425,1,1,Mean gapfilled
16,Mene_maculata-81,600390,2001,0.0020360012805,1,1,Mean gapfilled
16,Sardinops_sagax-81,601477,2001,1965.9554128153568,1,0,NA
16,Amblygaster_sirm-81,601501,2001,0.6051081654985909,1,1,Mean gapfilled
16,Sardinella_lemuru-81,601510,2001,142.51464277355674,1,1,Mean gapfilled
16,Pellona_ditchela-81,601641,2001,0.05023997883045,1,1,Mean gapfilled
16,Scomberoides_tol-81,601953,2001,9.82772217e-4,1,1,Mean gapfilled
16,Sillago_sihama-81,604544,2001,0.00413370802742142,1,1,Mean gapfilled
16,Epinephelus_merra-81,604923,2001,0.04714917780852,1,1,Mean gapfilled
16,Cephalopholis_boenak-81,606444,2001,2.227307118192041,1,1,Mean gapfilled
16,Cephalopholis_miniata-81,606450,2001,1.10977760583072,1,1,Mean gapfilled
16,Lepidoperca_pulchella-81,614354,2001,0.5599846303268277,1,1,Mean gapfilled
16,Cyttus_novaezealandiae-81,614575,2001,13.300753263750831,1,1,Mean gapfilled
16,Brama_australis-81,654793,2001,5.628560056363636e-4,1,1,Mean gapfilled
17,Scorpaenidae-71,400264,2001,3.8807734553614286,0.8970922590568551,1,Mean gapfilled
17,Leiognathidae-71,400318,2001,138.8166795,0.8970922590568551,1,Mean gapfilled
17,Mullidae-71,400332,2001,1261.3101372,0.8970922590568551,1,Mean gapfilled
17,Acanthuridae-71,400412,2001,1473.775089075,0.8970922590568551,1,Mean gapfilled
17,Bothidae-71,400439,2001,7.031437451807143,0.8970922590568551,1,Mean gapfilled
17,Engraulidae-71,400454,2001,92.544452775,0.8970922590568551,1,Mean gapfilled
18,Holocentridae-71,400243,2001,346.91711985,1,1,Mean gapfilled
18,Leiognathidae-71,400318,2001,139.4812824525,1,1,Mean gapfilled
18,Gerreidae-71,400326,2001,44.61242412375,1,1,Mean gapfilled
18,Mullidae-71,400332,2001,1515.55297725,1,1,Mean gapfilled
18,Labridae-71,400362,2001,383.92267295943,1,1,Mean gapfilled
18,Acanthuridae-71,400412,2001,1245.042071325,1,1,Mean gapfilled
18,Decapterus-71,502102,2001,2.90343243285,1,1,Mean gapfilled
18,Rastrelliger_kanagurta-71,600111,2001,604.11159855,1,0,NA
18,Pellona_ditchela-71,601641,2001,0.5146925679000001,1,1,Mean gapfilled
