iucn_sid,sciname,sis_id,scientific_name,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,subpopulation_name,infra_name,authority,ssc_groups,common_names,synonyms
19855,Salmo salar,196580263,Salmo salar Lake Ontario subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,Lake Ontario subpopulation,NA,NA,,,
19855,Salmo salar,196579685,Salmo salar Leven subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,Leven subpopulation,NA,NA,,,
19855,Salmo salar,196580041,Salmo salar Long Island Sound subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,Long Island Sound subpopulation,NA,NA,,,
19855,Salmo salar,196579697,Salmo salar Mid and Southwest Norway subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,Mid and Southwest Norway subpopulation,NA,NA,,,
19855,Salmo salar,196580272,Salmo salar Northeast Newfoundland subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,Northeast Newfoundland subpopulation,NA,NA,,,
19855,Salmo salar,196579726,Salmo salar North Iceland subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,North Iceland subpopulation,NA,NA,,,
19855,Salmo salar,196580326,Salmo salar Northwest Newfoundland subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,Northwest Newfoundland subpopulation,NA,NA,,,
19855,Salmo salar,196580379,Salmo salar Nova Scotia Southern Upland subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,Nova Scotia Southern Upland subpopulation,NA,NA,,,
19855,Salmo salar,196580055,Salmo salar Nunavik subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,Nunavik subpopulation,NA,NA,,,
19855,Salmo salar,196580388,Salmo salar Outer Bay of Fundy subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,Outer Bay of Fundy subpopulation,NA,NA,,,
19855,Salmo salar,196580391,Salmo salar Quebec Eastern North Shore subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,Quebec Eastern North Shore subpopulation,NA,NA,,,
19855,Salmo salar,196580426,Salmo salar Quebec Western North Shore subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,Quebec Western North Shore subpopulation,NA,NA,,,
19855,Salmo salar,218709807,Salmo salar Southeastern Barents Sea subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,Southeastern Barents Sea subpopulation,NA,NA,,,
19855,Salmo salar,196580441,Salmo salar South Newfoundland subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,South Newfoundland subpopulation,NA,NA,,,
19855,Salmo salar,196579767,Salmo salar South Norway subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,South Norway subpopulation,NA,NA,,,
19855,Salmo salar,196580462,Salmo salar Southwest Newfoundland subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,Southwest Newfoundland subpopulation,NA,NA,,,
19855,Salmo salar,196579912,Salmo salar Teno/Tana subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,Teno/Tana subpopulation,NA,NA,,,
19855,Salmo salar,196579892,Salmo salar West coast Sweden and Enningdalselva subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,West coast Sweden and Enningdalselva subpopulation,NA,NA,,,
19855,Salmo salar,216299894,Salmo salar West Greenland subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,West Greenland subpopulation,NA,NA,,,
19855,Salmo salar,196579957,Salmo salar West Iceland subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,West Iceland subpopulation,NA,NA,,,
19855,Salmo salar,196580032,Salmo salar White Sea subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,White Sea subpopulation,NA,NA,,,
20731,Stenella coeruleoalba,210188066,Stenella coeruleoalba Gulf of Corinth subpopulation,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Stenella,coeruleoalba,Gulf of Corinth subpopulation,NA,"(Meyen, 1833)",,,
20731,Stenella coeruleoalba,16674437,Stenella coeruleoalba Mediterranean subpopulation,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Stenella,coeruleoalba,Mediterranean subpopulation,NA,"(Meyen, 1833)",,,
22563,Tursiops truncatus,194300,Tursiops truncatus Fiordland subpopulation,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Tursiops,truncatus,Fiordland subpopulation,NA,"(Montagu, 1821)",,,
22563,Tursiops truncatus,181208820,Tursiops truncatus Gulf of Ambracia subpopulation,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Tursiops,truncatus,Gulf of Ambracia subpopulation,NA,"(Montagu, 1821)",,,
22563,Tursiops truncatus,16369383,Tursiops truncatus Mediterranean subpopulation,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,DELPHINIDAE,Tursiops,truncatus,Mediterranean subpopulation,NA,"(Montagu, 1821)",,,
23211,Ziphius cavirostris,16381144,Ziphius cavirostris Mediterranean subpopulation,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,ZIPHIIDAE,Ziphius,cavirostris,Mediterranean subpopulation,NA,"G. Cuvier, 1823",,,
245,Acipenser oxyrinchus,182572773,Acipenser oxyrinchus Baltic Sea subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,oxyrinchus,Baltic Sea subpopulation,NA,"Mitchill, 1815",,,
245,Acipenser oxyrinchus,216648039,Acipenser oxyrinchus Canadian Maritime subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,oxyrinchus,Canadian Maritime subpopulation,NA,"Mitchill, 1815",,,
245,Acipenser oxyrinchus,216648226,Acipenser oxyrinchus Carolina subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,oxyrinchus,Carolina subpopulation,NA,"Mitchill, 1815",,,
245,Acipenser oxyrinchus,216648271,Acipenser oxyrinchus Chesapeake Bay subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,oxyrinchus,Chesapeake Bay subpopulation,NA,"Mitchill, 1815",,,
245,Acipenser oxyrinchus,216648437,Acipenser oxyrinchus Gulf of Maine subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,oxyrinchus,Gulf of Maine subpopulation,NA,"Mitchill, 1815",,,
245,Acipenser oxyrinchus,216648499,Acipenser oxyrinchus New York Bight subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,oxyrinchus,New York Bight subpopulation,NA,"Mitchill, 1815",,,
245,Acipenser oxyrinchus,216648545,Acipenser oxyrinchus South Atlantic subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,oxyrinchus,South Atlantic subpopulation,NA,"Mitchill, 1815",,,
3851,Carcharhinus limbatus,71769326,Carcharhinus limbatus Australia-New Guinea subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,limbatus,Australia-New Guinea subpopulation,NA,"(Müller &amp; Henle, 1839)",,,
3851,Carcharhinus limbatus,39373,Carcharhinus limbatus Northwest Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,limbatus,Northwest Atlantic subpopulation,NA,"(Müller &amp; Henle, 1839)",,,
3852,Carcharhinus obscurus,203229,Carcharhinus obscurus Australia subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,obscurus,Australia subpopulation,NA,"(Lesueur, 1818)",,,
3852,Carcharhinus obscurus,203225,Carcharhinus obscurus Mediterranean Sea subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,obscurus,Mediterranean Sea subpopulation,NA,"(Lesueur, 1818)",,,
3852,Carcharhinus obscurus,39376,Carcharhinus obscurus Northwest and Western Central Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,obscurus,Northwest and Western Central Atlantic subpopulation,NA,"(Lesueur, 1818)",,,
3852,Carcharhinus obscurus,203227,Carcharhinus obscurus Southwest Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,obscurus,Southwest Atlantic subpopulation,NA,"(Lesueur, 1818)",,,
3853,Carcharhinus plumbeus,39377,Carcharhinus plumbeus Northwest Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,plumbeus,Northwest Atlantic subpopulation,NA,"(Nardo, 1827)",,,
3854,Carcharias taurus,44070,Carcharias taurus East coast of Australia subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ODONTASPIDIDAE,Carcharias,taurus,East coast of Australia subpopulation,NA,"Rafinesque, 1810",,,
3854,Carcharias taurus,63163,Carcharias taurus Southwest Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ODONTASPIDIDAE,Carcharias,taurus,Southwest Atlantic subpopulation,NA,"Rafinesque, 1810",,,
3854,Carcharias taurus,44071,Carcharias taurus Western Australia subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ODONTASPIDIDAE,Carcharias,taurus,Western Australia subpopulation,NA,"Rafinesque, 1810",,,
91209505,Squalus acanthias,61409,Squalus acanthias Australasia subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,Australasia subpopulation,NA,"Linnaeus, 1758",,,
91209505,Squalus acanthias,61410,Squalus acanthias Black Sea subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,Black Sea subpopulation,NA,"Linnaeus, 1758",,,
91209505,Squalus acanthias,61411,Squalus acanthias Mediterranean subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,Mediterranean subpopulation,NA,"Linnaeus, 1758",,,
91209505,Squalus acanthias,44168,Squalus acanthias Northeast Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,Northeast Atlantic subpopulation,NA,"Linnaeus, 1758",,,
91209505,Squalus acanthias,44169,Squalus acanthias Northwest Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,Northwest Atlantic subpopulation,NA,"Linnaeus, 1758",,,
91209505,Squalus acanthias,61414,Squalus acanthias South America subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,South America subpopulation,NA,"Linnaeus, 1758",,,
91209505,Squalus acanthias,61415,Squalus acanthias Southern Africa subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,Southern Africa subpopulation,NA,"Linnaeus, 1758",,,
39341,Isurus oxyrinchus,161749,Isurus oxyrinchus Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Isurus,oxyrinchus,Atlantic subpopulation,NA,"Rafinesque, 1810",,,
39341,Isurus oxyrinchus,161751,Isurus oxyrinchus Eastern North Pacific subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Isurus,oxyrinchus,Eastern North Pacific subpopulation,NA,"Rafinesque, 1810",,,
39341,Isurus oxyrinchus,161750,Isurus oxyrinchus Indo-west Pacific subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Isurus,oxyrinchus,Indo-west Pacific subpopulation,NA,"Rafinesque, 1810",,,
39368,Carcharhinus brevipinna,39544,Carcharhinus brevipinna Northwest Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,brevipinna,Northwest Atlantic subpopulation,NA,"(Müller &amp; Henle, 1839)",,,
39385,Sphyrna lewini,165291,Sphyrna lewini Eastern Central and Southeast Pacific subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,lewini,Eastern Central and Southeast Pacific subpopulation,NA,"(Griffith &amp; Smith, 1834)",,,
39385,Sphyrna lewini,165297,Sphyrna lewini Eastern Central Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,lewini,Eastern Central Atlantic subpopulation,NA,"(Griffith &amp; Smith, 1834)",,,
39385,Sphyrna lewini,165293,Sphyrna lewini Northwest and Western Central Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,lewini,Northwest and Western Central Atlantic subpopulation,NA,"(Griffith &amp; Smith, 1834)",,,
39385,Sphyrna lewini,165296,Sphyrna lewini Southwest Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,lewini,Southwest Atlantic subpopulation,NA,"(Griffith &amp; Smith, 1834)",,,
39385,Sphyrna lewini,165294,Sphyrna lewini Western Indian Ocean subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SPHYRNIDAE,Sphyrna,lewini,Western Indian Ocean subpopulation,NA,"(Griffith &amp; Smith, 1834)",,,
41736,Carcharhinus galapagensis,71770440,Carcharhinus galapagensis Oceania subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,galapagensis,Oceania subpopulation,NA,"(Snodgrass &amp; Heller, 1905)",,,
41741,Carcharhinus brachyurus,41742,Carcharhinus brachyurus East Asia subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,brachyurus,East Asia subpopulation,NA,"(Günther, 1870)",,,
41755,Physeter macrocephalus,16370739,Physeter macrocephalus Mediterranean subpopulation,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,PHYSETERIDAE,Physeter,macrocephalus,Mediterranean subpopulation,NA,"Linnaeus, 1758",,,
44993,Discopyge tschudii,44995,Discopyge tschudii Southeast Pacific subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,NARCINIDAE,Discopyge,tschudii,Southeast Pacific subpopulation,NA,"Heckel in Tschudi, 1844",,,
44993,Discopyge tschudii,44994,Discopyge tschudii Southwest Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,TORPEDINIFORMES,NARCINIDAE,Discopyge,tschudii,Southwest Atlantic subpopulation,NA,"Heckel in Tschudi, 1844",,,
60219,Carcharhinus signatus,60221,Carcharhinus signatus Eastern Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Carcharhinus,signatus,Eastern Atlantic subpopulation,NA,"(Poey, 1868)",,,
144141186,Ginglymostoma cirratum,60224,Ginglymostoma cirratum Western Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,GINGLYMOSTOMATIDAE,Ginglymostoma,cirratum,Western Atlantic subpopulation,NA,"(Bonnaterre, 1788)",,,
10269,Huso huso,10273,Huso huso Adriatic Sea subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Huso,huso,Adriatic Sea subpopulation,NA,"(Linnaeus, 1758)",,,
10269,Huso huso,182586509,Huso huso Black Sea and Sea of Azov subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Huso,huso,Black Sea and Sea of Azov subpopulation,NA,NA,,,
10269,Huso huso,10272,Huso huso Caspian Sea subpopulation,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Huso,huso,Caspian Sea subpopulation,NA,"(Linnaeus, 1758)",,,
13006,Megaptera novaeangliae,132835,Megaptera novaeangliae Arabian Sea subpopulation,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENOPTERIDAE,Megaptera,novaeangliae,Arabian Sea subpopulation,NA,"(Borowski, 1781)",,,
13006,Megaptera novaeangliae,132832,Megaptera novaeangliae Oceania subpopulation,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENOPTERIDAE,Megaptera,novaeangliae,Oceania subpopulation,NA,"(Borowski, 1781)",,,
135301,Oncorhynchus nerka,135322,"Oncorhynchus nerka ALASKA COASTAL DOWNWELLING, EASTERN GULF OF ALASKA",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"ALASKA COASTAL DOWNWELLING, EASTERN GULF OF ALASKA",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135361,"Oncorhynchus nerka ALASKA COASTAL DOWNWELLING, WESTERN GULF OF ALASKA",ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,"ALASKA COASTAL DOWNWELLING, WESTERN GULF OF ALASKA",NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135374,Oncorhynchus nerka ALSEK RIVER,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,ALSEK RIVER,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135318,Oncorhynchus nerka ANADYR CURRENT,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,ANADYR CURRENT,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135377,Oncorhynchus nerka ANADYR RIVER,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,ANADYR RIVER,NA,NA,,,
135301,Oncorhynchus nerka,135320,Oncorhynchus nerka BERING-ALASKAN MIXING,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,BERING-ALASKAN MIXING,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135331,Oncorhynchus nerka BERING SLOPE/KAMCHATKA CURRENTS,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,BERING SLOPE/KAMCHATKA CURRENTS,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135317,Oncorhynchus nerka COLUMBIA RIVER: Okanogan R/Osoyoos Lk,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,COLUMBIA RIVER: Okanogan R/Osoyoos Lk,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135339,Oncorhynchus nerka COLUMBIA RIVER: Payette R,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,COLUMBIA RIVER: Payette R,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135309,Oncorhynchus nerka COLUMBIA RIVER: Redfish Lk,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,COLUMBIA RIVER: Redfish Lk,NA,"(Walbaum, 1792)",,,
135301,Oncorhynchus nerka,135341,Oncorhynchus nerka COLUMBIA RIVER: Suttle Lk/Deschutes R,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,nerka,COLUMBIA RIVER: Suttle Lk/Deschutes R,NA,"(Walbaum, 1792)",,,
