year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,scopes
2024,TRUE,FALSE,FALSE,4657,https://www.iucnredlist.org/species/4657/228181133,Chioglossa lusitanica,NT,228181133,
2024,TRUE,FALSE,FALSE,54598,https://www.iucnredlist.org/species/54598/228181470,Epidalea calamita,LC,228181470,
2024,TRUE,FALSE,FALSE,59449,https://www.iucnredlist.org/species/59449/228181894,Euproctus montanus,LC,228181894,
2024,TRUE,FALSE,FALSE,79079411,https://www.iucnredlist.org/species/79079411/228184459,Lissotriton boscai,LC,228184459,
2024,TRUE,FALSE,FALSE,59475,https://www.iucnredlist.org/species/59475/228185144,Lissotriton helveticus,LC,228185144,
2024,TRUE,FALSE,FALSE,79079357,https://www.iucnredlist.org/species/79079357/228185515,Lissotriton maltzani,LC,228185515,
2024,TRUE,FALSE,FALSE,59478,https://www.iucnredlist.org/species/59478/228185921,Lissotriton montandoni,LC,228185921,
2024,TRUE,FALSE,FALSE,61918,https://www.iucnredlist.org/species/61918/228186236,Lyciasalamandra helverseni,VU,228186236,
2024,TRUE,FALSE,FALSE,172312067,https://www.iucnredlist.org/species/172312067/228186498,Pelobates balcanicus,LC,228186498,
2024,TRUE,FALSE,FALSE,58052,https://www.iucnredlist.org/species/58052/228187495,Pelobates cultripes,VU,228187495,
2024,TRUE,FALSE,FALSE,55517,https://www.iucnredlist.org/species/55517/229001009,Hyla intermedia,LC,229001009,
2024,TRUE,FALSE,FALSE,58892549,https://www.iucnredlist.org/species/58892549/229002620,Pelophylax cypriensis,VU,229002620,
2024,TRUE,FALSE,FALSE,58637,https://www.iucnredlist.org/species/58637/229003815,Pelophylax kurtmuelleri,LC,229003815,
2024,TRUE,FALSE,FALSE,58605,https://www.iucnredlist.org/species/58605/229005415,Rana graeca,LC,229005415,
2024,TRUE,FALSE,FALSE,59448,https://www.iucnredlist.org/species/59448/229005750,Calotriton asper,LC,229005750,
2024,TRUE,FALSE,FALSE,79078647,https://www.iucnredlist.org/species/79078647/229006372,Lissotriton vulgaris,LC,229006372,
2024,TRUE,FALSE,FALSE,58893474,https://www.iucnredlist.org/species/58893474/200682549,Pelophylax bedriagae,LC,200682549,
2024,TRUE,FALSE,FALSE,19156,https://www.iucnredlist.org/species/19156/227232074,Rana latastei,VU,227232074,
2024,TRUE,FALSE,FALSE,173103952,https://www.iucnredlist.org/species/173103952/227232549,Rana parvipalmata,LC,227232549,
2024,TRUE,FALSE,FALSE,19183,https://www.iucnredlist.org/species/19183/227233345,Rana pyrenaica,EN,227233345,
2024,TRUE,FALSE,FALSE,58592,https://www.iucnredlist.org/species/58592/207981785,Pelophylax epeiroticus,NT,207981785,
2024,TRUE,FALSE,FALSE,58715,https://www.iucnredlist.org/species/58715/207982996,Pelophylax shqipericus,VU,207982996,
2024,TRUE,FALSE,FALSE,58622,https://www.iucnredlist.org/species/58622/227229860,Rana iberica,VU,227229860,
2024,TRUE,FALSE,FALSE,58624,https://www.iucnredlist.org/species/58624/227231646,Rana italica,LC,227231646,
2024,TRUE,FALSE,FALSE,19843,https://www.iucnredlist.org/species/19843/227233771,Salamandra atra,LC,227233771,
2024,TRUE,FALSE,FALSE,59465,https://www.iucnredlist.org/species/59465/227234846,Salamandra corsica,LC,227234846,
2024,TRUE,FALSE,FALSE,59468,https://www.iucnredlist.org/species/59468/227235526,Salamandrina terdigitata,LC,227235526,
2024,TRUE,FALSE,FALSE,20455,https://www.iucnredlist.org/species/20455/227235866,Speleomantes flavus,EN,227235866,
2024,TRUE,FALSE,FALSE,20456,https://www.iucnredlist.org/species/20456/227236143,Speleomantes genei,VU,227236143,
2024,TRUE,FALSE,FALSE,20457,https://www.iucnredlist.org/species/20457/227236400,Speleomantes imperialis,NT,227236400,
2024,TRUE,FALSE,FALSE,58692,https://www.iucnredlist.org/species/58692/227226945,Pelophylax perezi,LC,227226945,
2024,TRUE,FALSE,FALSE,18377,https://www.iucnredlist.org/species/18377/227229041,Proteus anguinus,VU,227229041,
2024,TRUE,FALSE,FALSE,135825,https://www.iucnredlist.org/species/135825/227236611,Speleomantes sarrabusensis,CR,227236611,
2024,TRUE,FALSE,FALSE,22216,https://www.iucnredlist.org/species/22216/227237457,Triturus dobrogicus,LC,227237457,
2024,TRUE,FALSE,FALSE,59479,https://www.iucnredlist.org/species/59479/227238403,Triturus pygmaeus,NT,227238403,
2024,TRUE,FALSE,FALSE,58055,https://www.iucnredlist.org/species/58055/227224480,Pelodytes ibericus,LC,227224480,
2024,TRUE,FALSE,FALSE,20459,https://www.iucnredlist.org/species/20459/227237010,Speleomantes supramontis,EN,227237010,
2024,TRUE,FALSE,FALSE,88104000,https://www.iucnredlist.org/species/88104000/227237916,Triturus macedonicus,VU,227237916,
2024,TRUE,FALSE,FALSE,58705,https://www.iucnredlist.org/species/58705/200716374,Pelophylax ridibundus,LC,200716374,
2024,TRUE,FALSE,FALSE,58707,https://www.iucnredlist.org/species/58707/200717357,Pelophylax saharicus,NA,200717357,
2024,TRUE,FALSE,FALSE,58548,https://www.iucnredlist.org/species/58548/200717774,Rana arvalis,LC,200717774,
2024,TRUE,FALSE,FALSE,58584,https://www.iucnredlist.org/species/58584/200718410,Rana dalmatina,LC,200718410,
2024,TRUE,FALSE,FALSE,173101508,https://www.iucnredlist.org/species/173101508/200721782,Rana temporaria,LC,200721782,
2024,TRUE,FALSE,FALSE,59463,https://www.iucnredlist.org/species/59463/200741141,Pleurodeles waltl,NT,200741141,
2024,TRUE,FALSE,FALSE,59464,https://www.iucnredlist.org/species/59464/200741882,Salamandra algira,NA,200741882,
2024,TRUE,FALSE,FALSE,54703,https://www.iucnredlist.org/species/54703/202016456,Sclerophrys mauritanica,NA,202016456,
2024,TRUE,FALSE,FALSE,110466172,https://www.iucnredlist.org/species/110466172/202022250,Xenopus laevis,NA,202022250,
2024,TRUE,FALSE,FALSE,136687833,https://www.iucnredlist.org/species/136687833/202049049,Salamandrella keyserlingii,LC,202049049,
2024,TRUE,FALSE,FALSE,220668295,https://www.iucnredlist.org/species/220668295/220668328,Tlalocohyla celeste,CR,220668328,
2022,TRUE,FALSE,FALSE,219709082,https://www.iucnredlist.org/species/219709082/219667057,Theloderma corticale,LC,219667057,
2023,TRUE,FALSE,FALSE,59467,https://www.iucnredlist.org/species/59467/219148292,Salamandra salamandra,VU,219148292,
2023,FALSE,FALSE,FALSE,214696589,https://www.iucnredlist.org/species/214696589/219149418,Triturus carnifex,VU,219149418,
2023,FALSE,FALSE,FALSE,59477,https://www.iucnredlist.org/species/59477/219150517,Triturus marmoratus,VU,219150517,
2023,TRUE,FALSE,FALSE,214696589,https://www.iucnredlist.org/species/214696589/264468745,Triturus carnifex,VU,264468745,
2025,TRUE,FALSE,FALSE,59477,https://www.iucnredlist.org/species/59477/270778119,Triturus marmoratus,VU,270778119,
2024,TRUE,FALSE,FALSE,136162,https://www.iucnredlist.org/species/136162/245671083,Atelopus epikeisthos,CR,245671083,
2024,TRUE,FALSE,FALSE,54523,https://www.iucnredlist.org/species/54523/245671401,Atelopus lozanoi,CR,245671401,
2024,TRUE,FALSE,FALSE,54533,https://www.iucnredlist.org/species/54533/245671681,Atelopus nepiozomus,CR,245671681,
2024,TRUE,FALSE,FALSE,81646204,https://www.iucnredlist.org/species/81646204/245672075,Atelopus marinkellei,CR,245672075,
2024,TRUE,FALSE,FALSE,135809,https://www.iucnredlist.org/species/135809/245672429,Pristimantis dendrobatoides,DD,245672429,
2024,TRUE,FALSE,FALSE,54480,https://www.iucnredlist.org/species/54480/245672668,Ansonia platysoma,NT,245672668,
2024,TRUE,FALSE,FALSE,54484,https://www.iucnredlist.org/species/54484/245673232,Ansonia tiomanica,NT,245673232,
2024,TRUE,FALSE,FALSE,54485,https://www.iucnredlist.org/species/54485/245674696,Ansonia torrentis,NT,245674696,
2024,TRUE,FALSE,FALSE,78903312,https://www.iucnredlist.org/species/78903312/245674934,Feihyla inexpectata,NT,245674934,
2024,TRUE,FALSE,FALSE,57841,https://www.iucnredlist.org/species/57841/245675165,Kalophrynus nubicola,NT,245675165,
2024,TRUE,FALSE,FALSE,57552,https://www.iucnredlist.org/species/57552/245675391,Leptobrachium gunungense,NT,245675391,
2024,TRUE,FALSE,FALSE,57562,https://www.iucnredlist.org/species/57562/245675602,Leptobrachella arayai,NT,245675602,
2024,TRUE,FALSE,FALSE,57543,https://www.iucnredlist.org/species/57543/245675863,Leptobrachella brevicrus,NT,245675863,
2024,TRUE,FALSE,FALSE,114107161,https://www.iucnredlist.org/species/114107161/245676167,Leptobrachella itiokai,NT,245676167,
2024,TRUE,FALSE,FALSE,57569,https://www.iucnredlist.org/species/57569/245676402,Leptobrachella maura,NT,245676402,
2024,TRUE,FALSE,FALSE,54466,https://www.iucnredlist.org/species/54466/245676723,Ansonia fuliginea,NT,245676723,
2024,TRUE,FALSE,FALSE,57833,https://www.iucnredlist.org/species/57833/245678583,Kalophrynus baluensis,NT,245678583,
2023,TRUE,FALSE,FALSE,57631,https://www.iucnredlist.org/species/57631/245679074,Megophrys baluensis,NT,245679074,
2024,TRUE,FALSE,FALSE,57636,https://www.iucnredlist.org/species/57636/245679736,Sarawakiphrys dringi,NT,245679736,
2024,TRUE,FALSE,FALSE,79096218,https://www.iucnredlist.org/species/79096218/245680029,Meristogenys stenocephalus,NT,245680029,
2024,TRUE,FALSE,FALSE,79096248,https://www.iucnredlist.org/species/79096248/245680412,Meristogenys stigmachilus,NT,245680412,
2024,TRUE,FALSE,FALSE,54865,https://www.iucnredlist.org/species/54865/245680683,Pelophryne api,NT,245680683,
2024,TRUE,FALSE,FALSE,136041,https://www.iucnredlist.org/species/136041/245681619,Leptomantis gadingensis,NT,245681619,
2024,TRUE,FALSE,FALSE,79681539,https://www.iucnredlist.org/species/79681539/245681958,Leptomantis malkmusi,EN,245681958,
2024,TRUE,FALSE,FALSE,54863,https://www.iucnredlist.org/species/54863/245683030,Sabahphrynus maculatus,EN,245683030,
2024,TRUE,FALSE,FALSE,61862,https://www.iucnredlist.org/species/61862/245684615,Amolops aniqiaoensis,NT,245684615,
2024,TRUE,FALSE,FALSE,54566,https://www.iucnredlist.org/species/54566/245685890,Bufo ailaoanus,NT,245685890,
2024,TRUE,FALSE,FALSE,49546174,https://www.iucnredlist.org/species/49546174/245687935,Boophis elenae,EN,245687935,
2024,TRUE,FALSE,FALSE,58317,https://www.iucnredlist.org/species/58317/245689112,Liurana alpina,NT,245689112,
2024,TRUE,FALSE,FALSE,54853,https://www.iucnredlist.org/species/54853/245690066,Oreophrynella quelchii,EN,245690066,
2024,TRUE,FALSE,FALSE,59155,https://www.iucnredlist.org/species/59155/245691087,Bolitoglossa diminuta,NT,245691087,
2024,TRUE,FALSE,FALSE,89022323,https://www.iucnredlist.org/species/89022323/252398412,Tepuihyla luteolabris,NT,252398412,
2022,TRUE,FALSE,FALSE,54758,https://www.iucnredlist.org/species/54758/218296607,Duttaphrynus scorteccii,DD,218296607,
2022,TRUE,FALSE,FALSE,217017330,https://www.iucnredlist.org/species/217017330/217017347,Micryletta lineata,LC,217017347,
2022,TRUE,FALSE,FALSE,175371,https://www.iucnredlist.org/species/175371/16930026,Phrynobatrachus intermedius,CR,16930026,
2022,TRUE,FALSE,FALSE,217017716,https://www.iucnredlist.org/species/217017716/217017721,Rana sangzhiensis,LC,217017721,
2022,TRUE,FALSE,FALSE,217017930,https://www.iucnredlist.org/species/217017930/217017939,Cornufer boulengeri,LC,217017939,
2022,TRUE,FALSE,FALSE,57541,https://www.iucnredlist.org/species/57541/122167658,Megophrys platyparietus,LC,122167658,
2022,TRUE,FALSE,FALSE,216796753,https://www.iucnredlist.org/species/216796753/123768192,Limnonectes limborgi,LC,123768192,
2022,TRUE,FALSE,FALSE,74724049,https://www.iucnredlist.org/species/74724049/74723820,Phrynobatrachus ogoensis,DD,74723820,
2022,TRUE,FALSE,FALSE,82465863,https://www.iucnredlist.org/species/82465863/82466074,Cacosternum nanum,LC,82466074,
2022,TRUE,FALSE,FALSE,190997,https://www.iucnredlist.org/species/190997/122177028,Odorrana geminata,VU,122177028,
2022,TRUE,FALSE,FALSE,190989,https://www.iucnredlist.org/species/190989/1965273,Gastrophrynoides immaculatus,VU,1965273,
2022,TRUE,FALSE,FALSE,56194,https://www.iucnredlist.org/species/56194/216480009,Hyperolius raveni,DD,216480009,
2022,TRUE,FALSE,FALSE,59018,https://www.iucnredlist.org/species/59018/216600784,Rhacophorus rhyssocephalus,DD,216600784,
2023,TRUE,FALSE,FALSE,88329405,https://www.iucnredlist.org/species/88329405/99944694,Hyperolius platyceps,LC,99944694,
2023,TRUE,FALSE,FALSE,113263541,https://www.iucnredlist.org/species/113263541/122017571,Amietia delalandii,LC,122017571,
2023,TRUE,FALSE,FALSE,55180,https://www.iucnredlist.org/species/55180/216197488,Andinobates claudiae,EN,216197488,
2022,FALSE,FALSE,FALSE,18377,https://www.iucnredlist.org/species/18377/89698593,Proteus anguinus,VU,89698593,
2022,TRUE,FALSE,FALSE,18582,https://www.iucnredlist.org/species/18582/78432063,Pseudophryne corroboree,CR,78432063,
2023,TRUE,FALSE,FALSE,215691032,https://www.iucnredlist.org/species/215691032/215691260,Bolitoglossa awajun,EN,215691260,
2022,TRUE,FALSE,FALSE,41050,https://www.iucnredlist.org/species/41050/78435819,Pseudophryne pengilleyi,CR,78435819,
2022,FALSE,FALSE,FALSE,88104000,https://www.iucnredlist.org/species/88104000/89695495,Triturus macedonicus,VU,89695495,
2023,TRUE,FALSE,FALSE,59466,https://www.iucnredlist.org/species/59466/175607822,Salamandra infraimmaculata,LC,175607822,
2023,TRUE,FALSE,FALSE,213585900,https://www.iucnredlist.org/species/213585900/213585906,Litoria balatus,LC,213585906,
2023,TRUE,FALSE,FALSE,213585924,https://www.iucnredlist.org/species/213585924/213585945,Litoria quiritatus,LC,213585945,
2022,FALSE,FALSE,FALSE,79077482,https://www.iucnredlist.org/species/79077482/202009837,Lissotriton graecus,LC,202009837,
2023,TRUE,FALSE,FALSE,79099268,https://www.iucnredlist.org/species/79099268/63854530,Onychodactylus fischeri,NT,63854530,
2023,TRUE,FALSE,FALSE,79098997,https://www.iucnredlist.org/species/79098997/110101876,Onychodactylus koreanus,LC,110101876,
2023,TRUE,FALSE,FALSE,215155811,https://www.iucnredlist.org/species/215155811/207456640,Aubria subsigillata,LC,207456640,
2023,TRUE,FALSE,FALSE,58489,https://www.iucnredlist.org/species/58489/207456941,Ptychadena aequiplicata,LC,207456941,
2023,TRUE,FALSE,FALSE,79100326,https://www.iucnredlist.org/species/79100326/122172412,Onychodactylus zhaoermii,NT,122172412,
2023,TRUE,FALSE,FALSE,179284569,https://www.iucnredlist.org/species/179284569/202634979,Eupsophus roseus,LC,202634979,
2023,TRUE,FALSE,FALSE,12152,https://www.iucnredlist.org/species/12152/78435466,Litoria raniformis,VU,78435466,
2023,TRUE,FALSE,FALSE,13597,https://www.iucnredlist.org/species/13597/78427838,Mixophyes fleayi,EN,78427838,
2023,TRUE,FALSE,FALSE,41038,https://www.iucnredlist.org/species/41038/78433011,Litoria subglandulosa,VU,78433011,
2023,TRUE,FALSE,FALSE,61891,https://www.iucnredlist.org/species/61891/63869331,Kurixalus hainanus,LC,63869331,
2023,FALSE,FALSE,FALSE,55670,https://www.iucnredlist.org/species/55670/136611348,Dryophytes suweonensis,EN,136611348,
2024,TRUE,FALSE,FALSE,55670,https://www.iucnredlist.org/species/55670/258842200,Dryophytes suweonensis,EN,258842200,
2023,TRUE,FALSE,FALSE,55512,https://www.iucnredlist.org/species/55512/63861493,Dryophytes immaculatus,LC,63861493,
2023,TRUE,FALSE,FALSE,13198,https://www.iucnredlist.org/species/13198/179333799,Mertensiella caucasica,NT,179333799,
2023,TRUE,FALSE,FALSE,184673273,https://www.iucnredlist.org/species/184673273/188099200,Dryophytes flaviventris,EN,188099200,
2024,TRUE,FALSE,FALSE,88416883,https://www.iucnredlist.org/species/88416883/207983513,Pelophylax lessonae,LC,207983513,
2023,TRUE,FALSE,FALSE,78499773,https://www.iucnredlist.org/species/78499773/78500143,Epipedobates espinosai,DD,78500143,
2023,TRUE,FALSE,FALSE,135806,https://www.iucnredlist.org/species/135806/176124496,Pelophylax caralitanus,VU,176124496,
2023,TRUE,FALSE,FALSE,19304,https://www.iucnredlist.org/species/19304/63879814,Ranodon sibiricus,EN,63879814,
2023,TRUE,FALSE,FALSE,121387264,https://www.iucnredlist.org/species/121387264/121387390,Ommatotriton ophryticus,NT,121387390,
2023,TRUE,FALSE,FALSE,121387164,https://www.iucnredlist.org/species/121387164/121387209,Ommatotriton nesterovi,LC,121387209,
2023,TRUE,FALSE,FALSE,61916,https://www.iucnredlist.org/species/61916/176136311,Lyciasalamandra fazilae,EN,176136311,
2023,TRUE,FALSE,FALSE,207895755,https://www.iucnredlist.org/species/207895755/207895777,Dendropsophus tapacurensis,DD,207895777,
2023,TRUE,FALSE,FALSE,59480,https://www.iucnredlist.org/species/59480/67727067,Ommatotriton vittatus,LC,67727067,
2022,FALSE,FALSE,FALSE,79078647,https://www.iucnredlist.org/species/79078647/79077642,Lissotriton vulgaris,LC,79077642,
2023,TRUE,FALSE,FALSE,39424,https://www.iucnredlist.org/species/39424/174222087,Lissotriton lantzi,LC,174222087,
2023,TRUE,FALSE,FALSE,211757868,https://www.iucnredlist.org/species/211757868/211757988,Lissotriton schmidtleri,LC,211757988,
2023,TRUE,FALSE,FALSE,55718,https://www.iucnredlist.org/species/55718/78449437,Litoria daviesae,VU,78449437,
2023,TRUE,FALSE,FALSE,79115706,https://www.iucnredlist.org/species/79115706/79115556,Proceratophrys cristiceps,LC,79115556,
2023,TRUE,FALSE,FALSE,121369786,https://www.iucnredlist.org/species/121369786/121369794,Pseudopaludicola jaredi,LC,121369794,
2023,TRUE,FALSE,FALSE,57188,https://www.iucnredlist.org/species/57188/172226474,Odontophrynus carvalhoi,LC,172226474,
2023,TRUE,FALSE,FALSE,72766797,https://www.iucnredlist.org/species/72766797/72767812,Euphlyctis adolfi,LC,72767812,
2023,TRUE,FALSE,FALSE,45505582,https://www.iucnredlist.org/species/45505582/45509197,Pseudopaludicola ameghini,LC,45509197,
2023,TRUE,FALSE,FALSE,13595,https://www.iucnredlist.org/species/13595/78427104,Mixophyes balbus,VU,78427104,
2022,FALSE,FALSE,FALSE,4657,https://www.iucnredlist.org/species/4657/89698017,Chioglossa lusitanica,NT,89698017,
2022,FALSE,FALSE,FALSE,173103952,https://www.iucnredlist.org/species/173103952/202054420,Rana parvipalmata,LC,202054420,
2023,TRUE,FALSE,FALSE,211150139,https://www.iucnredlist.org/species/211150139/78440087,Assa darlingtoni,VU,78440087,
2023,TRUE,FALSE,FALSE,79077589,https://www.iucnredlist.org/species/79077589/176721862,Lissotriton kosswigi,VU,176721862,
2023,TRUE,FALSE,FALSE,211150007,https://www.iucnredlist.org/species/211150007/211150075,Assa wollumbin,CR,211150075,
2022,TRUE,FALSE,FALSE,145409214,https://www.iucnredlist.org/species/145409214/63865898,Scutiger nyingchiensis,LC,63865898,
2023,TRUE,FALSE,FALSE,57617,https://www.iucnredlist.org/species/57617/166097360,Scutiger nepalensis,NT,166097360,
2023,TRUE,FALSE,FALSE,58437,https://www.iucnredlist.org/species/58437/166104163,Nanorana rostandi,LC,166104163,
2023,TRUE,FALSE,FALSE,58816,https://www.iucnredlist.org/species/58816/166106343,Raorchestes annandalii,LC,166106343,
2023,TRUE,FALSE,FALSE,88428372,https://www.iucnredlist.org/species/88428372/166116723,Polypedates teraiensis,LC,166116723,
2023,TRUE,FALSE,FALSE,58736,https://www.iucnredlist.org/species/58736/122176413,Pelophylax terentievi,LC,122176413,
2023,TRUE,FALSE,FALSE,58642,https://www.iucnredlist.org/species/58642/166104857,Hylarana leptoglossa,LC,166104857,
2023,TRUE,FALSE,FALSE,88127632,https://www.iucnredlist.org/species/88127632/166116683,Microhyla nilphamariensis,LC,166116683,
2023,TRUE,FALSE,FALSE,57659,https://www.iucnredlist.org/species/57659/184408076,Megophrys zhangi,LC,184408076,
2022,FALSE,FALSE,FALSE,79079411,https://www.iucnredlist.org/species/79079411/79079118,Lissotriton boscai,LC,79079118,
2022,FALSE,FALSE,FALSE,59448,https://www.iucnredlist.org/species/59448/89707795,Calotriton asper,LC,89707795,
2022,FALSE,FALSE,FALSE,79079357,https://www.iucnredlist.org/species/79079357/200734557,Lissotriton maltzani,LC,200734557,
2022,FALSE,FALSE,FALSE,79079357,https://www.iucnredlist.org/species/79079357/267265255,Lissotriton maltzani,LC,267265255,
2023,TRUE,FALSE,FALSE,195402,https://www.iucnredlist.org/species/195402/2382194,Nanorana chayuensis,LC,2382194,
2023,TRUE,FALSE,FALSE,39421,https://www.iucnredlist.org/species/39421/2926184,Bufo verrucosissimus,LC,2926184,
2023,TRUE,FALSE,FALSE,41241,https://www.iucnredlist.org/species/41241/89698259,Lyciasalamandra luschani,EN,89698259,
2022,FALSE,FALSE,FALSE,172962880,https://www.iucnredlist.org/species/172962880/173020835,Bufotes cypriensis,NT,173020835,
2022,TRUE,FALSE,FALSE,58893474,https://www.iucnredlist.org/species/58893474/173829632,Pelophylax bedriagae,LC,173829632,
2023,TRUE,FALSE,FALSE,39422,https://www.iucnredlist.org/species/39422/177302458,Pelodytes caucasicus,LC,177302458,
2023,TRUE,FALSE,FALSE,182523980,https://www.iucnredlist.org/species/182523980/182524260,Bufotes perrini,LC,182524260,
2023,TRUE,FALSE,FALSE,161759,https://www.iucnredlist.org/species/161759/898094,Tomopterna monticola,DD,898094,
2023,TRUE,FALSE,FALSE,56077,https://www.iucnredlist.org/species/56077/201601986,Afrixalus septentrionalis,LC,201601986,
2023,TRUE,FALSE,FALSE,195582264,https://www.iucnredlist.org/species/195582264/195582458,Adenomera amicorum,LC,195582458,
2023,TRUE,FALSE,FALSE,195582528,https://www.iucnredlist.org/species/195582528/195582589,Adenomera aurantiaca,LC,195582589,
2023,TRUE,FALSE,FALSE,195582879,https://www.iucnredlist.org/species/195582879/195582898,Adenomera gridipappi,DD,195582898,
2023,TRUE,FALSE,FALSE,195583073,https://www.iucnredlist.org/species/195583073/195583170,Adenomera inopinata,DD,195583170,
2023,TRUE,FALSE,FALSE,195583215,https://www.iucnredlist.org/species/195583215/195583245,Adenomera kayapo,LC,195583245,
2023,TRUE,FALSE,FALSE,195583308,https://www.iucnredlist.org/species/195583308/195583381,Adenomera tapajonica,LC,195583381,
2023,TRUE,FALSE,FALSE,209667886,https://www.iucnredlist.org/species/209667886/207455258,Sclerophrys togoensis,LC,207455258,
2023,TRUE,FALSE,FALSE,59557,https://www.iucnredlist.org/species/59557/207457188,Geotrypetes seraphini,LC,207457188,
2023,TRUE,FALSE,FALSE,211137592,https://www.iucnredlist.org/species/211137592/211137839,Brachycephalus rotenbergae,VU,211137839,
