year,latest,possibly_extinct,possibly_extinct_in_the_wild,iucn_sid,url,sciname,category,assessment_id,code,code_type,scopes,description
2019,TRUE,FALSE,FALSE,191310,https://www.iucnredlist.org/species/191310/1975431,Jordanella pulchra,LC,1975431,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,191751,https://www.iucnredlist.org/species/191751/2002420,Poecilia orri,LC,2002420,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,191822,https://www.iucnredlist.org/species/191822/2006513,Elops saurus,LC,2006513,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,192284,https://www.iucnredlist.org/species/192284/2065628,Conus luquei,NT,2065628,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192287,https://www.iucnredlist.org/species/192287/2066065,Conus melissae,LC,2066065,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192288,https://www.iucnredlist.org/species/192288/2066174,Conus isabelarum,LC,2066174,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,192321,https://www.iucnredlist.org/species/192321/2073367,Conus striatus,LC,2073367,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192329,https://www.iucnredlist.org/species/192329/2075450,Conus fantasmalis,LC,2075450,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192331,https://www.iucnredlist.org/species/192331/2075683,Conus ambiguus,LC,2075683,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192336,https://www.iucnredlist.org/species/192336/2076432,Conus serranegrae,LC,2076432,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192348,https://www.iucnredlist.org/species/192348/2078270,Conus curralensis,NT,2078270,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192354,https://www.iucnredlist.org/species/192354/2079008,Conus kersteni,NT,2079008,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,192368,https://www.iucnredlist.org/species/192368/2081737,Conus evorai,NT,2081737,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192381,https://www.iucnredlist.org/species/192381/2084717,Conus antoniomonteiroi,LC,2084717,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192418,https://www.iucnredlist.org/species/192418/2091198,Conus chytreus,LC,2091198,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192438,https://www.iucnredlist.org/species/192438/2095334,Conus felitae,VU,2095334,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192455,https://www.iucnredlist.org/species/192455/2098106,Conus venulatus,LC,2098106,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192461,https://www.iucnredlist.org/species/192461/2099319,Conus claudiae,LC,2099319,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,192469,https://www.iucnredlist.org/species/192469/2100385,Conus derrubado,NT,2100385,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192472,https://www.iucnredlist.org/species/192472/2100723,Conus miruchae,LC,2100723,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,192485,https://www.iucnredlist.org/species/192485/2102641,Conus navarroi,NT,2102641,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192492,https://www.iucnredlist.org/species/192492/2103507,Conus xicoi,VU,2103507,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192530,https://www.iucnredlist.org/species/192530/2110172,Conus teodorae,VU,2110172,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192534,https://www.iucnredlist.org/species/192534/2110921,Conus pulcher,LC,2110921,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192544,https://www.iucnredlist.org/species/192544/2112534,Conus crotchii,EN,2112534,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192571,https://www.iucnredlist.org/species/192571/2118557,Conus infinitus,LC,2118557,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192572,https://www.iucnredlist.org/species/192572/2118657,Conus fontonae,VU,2118657,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192584,https://www.iucnredlist.org/species/192584/2121079,Conus diminutus,NT,2121079,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192651,https://www.iucnredlist.org/species/192651/2135107,Conus tabidus,LC,2135107,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,192674,https://www.iucnredlist.org/species/192674/2138878,Conus sponsalis,LC,2138878,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,192685,https://www.iucnredlist.org/species/192685/2141093,Conasprella dictator,LC,2141093,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192687,https://www.iucnredlist.org/species/192687/2141446,Conus cloveri,EN,2141446,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192702,https://www.iucnredlist.org/species/192702/2145041,Conus maioensis,LC,2145041,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192726,https://www.iucnredlist.org/species/192726/2150490,Conus verdensis,LC,2150490,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192742,https://www.iucnredlist.org/species/192742/2153645,Conus raulsilvai,LC,2153645,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,192743,https://www.iucnredlist.org/species/192743/2153746,Conus tessulatus,LC,2153746,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192744,https://www.iucnredlist.org/species/192744/2154590,Conus ateralbus,EN,2154590,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,192767,https://www.iucnredlist.org/species/192767/2157974,Conasprella eucoronata,LC,2157974,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192771,https://www.iucnredlist.org/species/192771/2158564,Conus crioulus,LC,2158564,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192785,https://www.iucnredlist.org/species/192785/2161145,Conus regonae,VU,2161145,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192808,https://www.iucnredlist.org/species/192808/2165033,Conus grahami,LC,2165033,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192841,https://www.iucnredlist.org/species/192841/2171321,Conus irregularis,LC,2171321,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,192858,https://www.iucnredlist.org/species/192858/2175321,Conus fuscoflavus,LC,2175321,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,192933,https://www.iucnredlist.org/species/192933/2180099,Awaous banana,LC,2180099,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,192986,https://www.iucnredlist.org/species/192986/2181127,Trimma okinawae,LC,2181127,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193000,https://www.iucnredlist.org/species/193000/2182841,Asterropteryx ensifera,LC,2182841,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,193007,https://www.iucnredlist.org/species/193007/2183717,Istigobius decoratus,LC,2183717,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193009,https://www.iucnredlist.org/species/193009/2184082,Pleurosicya fringilla,LC,2184082,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193025,https://www.iucnredlist.org/species/193025/2185790,Eviota queenslandica,LC,2185790,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193031,https://www.iucnredlist.org/species/193031/2186546,Palutrus scapulopunctatus,LC,2186546,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193032,https://www.iucnredlist.org/species/193032/2186642,Trimma flavatrum,LC,2186642,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193035,https://www.iucnredlist.org/species/193035/2187038,Eviota punctulata,LC,2187038,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193040,https://www.iucnredlist.org/species/193040/2187549,Trimma stobbsi,LC,2187549,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,193048,https://www.iucnredlist.org/species/193048/2188454,Gnatholepis anjerensis,LC,2188454,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,193063,https://www.iucnredlist.org/species/193063/2190268,Valenciennea muralis,LC,2190268,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193076,https://www.iucnredlist.org/species/193076/2191917,Eviota zebrina,LC,2191917,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193109,https://www.iucnredlist.org/species/193109/2196524,Trimma emeryi,LC,2196524,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193123,https://www.iucnredlist.org/species/193123/2198332,Eviota zonura,LC,2198332,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193130,https://www.iucnredlist.org/species/193130/2199074,Eviota smaragdus,LC,2199074,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193150,https://www.iucnredlist.org/species/193150/2201191,Paragobiodon echinocephalus,LC,2201191,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193151,https://www.iucnredlist.org/species/193151/2201395,Trimma benjamini,LC,2201395,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,193154,https://www.iucnredlist.org/species/193154/2201797,Bathygobius coalitus,LC,2201797,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193159,https://www.iucnredlist.org/species/193159/2202335,Eviota prasites,LC,2202335,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193167,https://www.iucnredlist.org/species/193167/2203616,Fusigobius neophytus,LC,2203616,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193175,https://www.iucnredlist.org/species/193175/2204973,Eviota saipanensis,LC,2204973,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,193179,https://www.iucnredlist.org/species/193179/2205373,Bathygobius cocosensis,LC,2205373,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193196,https://www.iucnredlist.org/species/193196/2207443,Trimma annosum,LC,2207443,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193204,https://www.iucnredlist.org/species/193204/2208640,Trimma taylori,LC,2208640,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193205,https://www.iucnredlist.org/species/193205/2208765,Palutrus reticularis,LC,2208765,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193212,https://www.iucnredlist.org/species/193212/2209635,Trimma preclarum,LC,2209635,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193246,https://www.iucnredlist.org/species/193246/2214006,Eviota sparsa,LC,2214006,2,population_trend,,Stable
2021,TRUE,FALSE,FALSE,193463,https://www.iucnredlist.org/species/193463/2238842,Acentrogobius janthinopterus,LC,2238842,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,193471,https://www.iucnredlist.org/species/193471/2239311,Eviota shimadai,LC,2239311,2,population_trend,,Stable
2015,TRUE,FALSE,FALSE,193647,https://www.iucnredlist.org/species/193647/2253412,Acanthostracion quadricornis,LC,2253412,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,193659,https://www.iucnredlist.org/species/193659/2255638,Takifugu exascurus,LC,2255638,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,193662,https://www.iucnredlist.org/species/193662/2255983,Arothron meleagris,LC,2255983,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,193685,https://www.iucnredlist.org/species/193685/2260243,Reicheltia halsteadi,LC,2260243,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,193696,https://www.iucnredlist.org/species/193696/2261887,Takifugu chrysops,LC,2261887,2,population_trend,,Stable
2024,TRUE,FALSE,FALSE,194088,https://www.iucnredlist.org/species/194088/2297435,Gramma brasiliensis,LC,2297435,2,population_trend,,Stable
2022,TRUE,FALSE,FALSE,194357,https://www.iucnredlist.org/species/194357/2320449,Lutjanus bitaeniatus,LC,2320449,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,194376,https://www.iucnredlist.org/species/194376/2325523,Lutjanus monostigma,LC,2325523,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,194384,https://www.iucnredlist.org/species/194384/2327894,Lutjanus carponotatus,LC,2327894,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,194905,https://www.iucnredlist.org/species/194905/2366870,Starksia atlantica,LC,2366870,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,194906,https://www.iucnredlist.org/species/194906/2367029,Starksia sangreyae,LC,2367029,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,194909,https://www.iucnredlist.org/species/194909/2367448,Starksia weigti,LC,2367448,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,194911,https://www.iucnredlist.org/species/194911/2367701,Starksia robertsoni,LC,2367701,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,194912,https://www.iucnredlist.org/species/194912/2367847,Starksia sluiteri,LC,2367847,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,194914,https://www.iucnredlist.org/species/194914/2368127,Starksia langi,LC,2368127,2,population_trend,,Stable
2021,TRUE,FALSE,FALSE,195297,https://www.iucnredlist.org/species/195297/2377107,Subdoluseps bowringii,LC,2377107,2,population_trend,,Stable
2021,TRUE,FALSE,FALSE,195313,https://www.iucnredlist.org/species/195313/2378717,Gekko monarchus,LC,2378717,2,population_trend,,Stable
2021,TRUE,FALSE,FALSE,195316,https://www.iucnredlist.org/species/195316/2379075,Emoia atrocostata,LC,2379075,2,population_trend,,Stable
2021,TRUE,FALSE,FALSE,195318,https://www.iucnredlist.org/species/195318/2379399,Bronchocela cristatella,LC,2379399,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,195488,https://www.iucnredlist.org/species/195488/2382480,Squalus suckleyi,LC,2382480,2,population_trend,,Stable
2015,TRUE,FALSE,FALSE,195885,https://www.iucnredlist.org/species/195885/2429395,Apogon axillaris,LC,2429395,2,population_trend,,Stable
2015,TRUE,FALSE,FALSE,195886,https://www.iucnredlist.org/species/195886/2429460,Apogon imberbis,LC,2429460,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,196408,https://www.iucnredlist.org/species/196408/2454631,Plectorhinchus gibbosus,LC,2454631,2,population_trend,,Stable
2021,TRUE,FALSE,FALSE,196560,https://www.iucnredlist.org/species/196560/2459801,Candoia paulsoni,LC,2459801,2,population_trend,,Stable
2021,TRUE,FALSE,FALSE,196596,https://www.iucnredlist.org/species/196596/2464213,Cryptoblepharus novohebridicus,LC,2464213,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,196616,https://www.iucnredlist.org/species/196616/2466801,Emoia rennellensis,LC,2466801,2,population_trend,,Stable
2021,TRUE,FALSE,FALSE,196630,https://www.iucnredlist.org/species/196630/2468433,Ornithuroscincus noctua,LC,2468433,2,population_trend,,Stable
2015,TRUE,FALSE,FALSE,196679,https://www.iucnredlist.org/species/196679/2473222,Fundulus pulvereus,LC,2473222,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,169360,https://www.iucnredlist.org/species/169360/2477670,Neoarius berneyi,LC,2477670,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,196864,https://www.iucnredlist.org/species/196864/2477684,Neoarius graeffei,LC,2477684,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,197010,https://www.iucnredlist.org/species/197010/2477832,Neoarius leptaspis,LC,2477832,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,197011,https://www.iucnredlist.org/species/197011/2477839,Neoarius midgleyi,LC,2477839,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,197032,https://www.iucnredlist.org/species/197032/2478127,Neoarius paucus,LC,2478127,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,197063,https://www.iucnredlist.org/species/197063/2478758,Trachystoma petardi,LC,2478758,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,197278,https://www.iucnredlist.org/species/197278/2481170,Galaxias fasciatus,LC,2481170,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,197320,https://www.iucnredlist.org/species/197320/2482119,Gobiomorphus gobioides,LC,2482119,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,197325,https://www.iucnredlist.org/species/197325/2482269,Retropinna retropinna,LC,2482269,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,198389,https://www.iucnredlist.org/species/198389/2523790,Oxybelis fulgidus,LC,2523790,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,198845,https://www.iucnredlist.org/species/198845/2540634,Halopyrgus pupoides,LC,2540634,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,198892,https://www.iucnredlist.org/species/198892/2544486,Potamopyrgus estuarinus,LC,2544486,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,198985,https://www.iucnredlist.org/species/198985/2546860,Heteroconger hassi,LC,2546860,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199035,https://www.iucnredlist.org/species/199035/2552239,Congriscus megastomus,LC,2552239,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199039,https://www.iucnredlist.org/species/199039/2552676,Gnathophis capensis,LC,2552676,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199097,https://www.iucnredlist.org/species/199097/2558596,Ariosoma meeki,LC,2558596,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199107,https://www.iucnredlist.org/species/199107/2559791,Conger oligoporus,LC,2559791,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199133,https://www.iucnredlist.org/species/199133/2562488,Ariosoma marginatum,LC,2562488,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199136,https://www.iucnredlist.org/species/199136/2562793,Gnathophis habenatus,LC,2562793,2,population_trend,,Stable
2022,TRUE,FALSE,FALSE,199145,https://www.iucnredlist.org/species/199145/2563740,Scolecenchelys breviceps,LC,2563740,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199191,https://www.iucnredlist.org/species/199191/2568205,Bathycongrus aequoreus,LC,2568205,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199234,https://www.iucnredlist.org/species/199234/2572999,Bathycongrus guttulatus,LC,2572999,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199264,https://www.iucnredlist.org/species/199264/2576185,Uroconger lepturus,LC,2576185,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199282,https://www.iucnredlist.org/species/199282/2578271,Ariosoma megalops,DD,2578271,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199294,https://www.iucnredlist.org/species/199294/2579554,Congriscus maldivensis,LC,2579554,2,population_trend,,Stable
2022,TRUE,FALSE,FALSE,199340,https://www.iucnredlist.org/species/199340/2584816,Callechelys marmorata,LC,2584816,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199356,https://www.iucnredlist.org/species/199356/2586686,Ariosoma howensis,LC,2586686,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199400,https://www.iucnredlist.org/species/199400/2591403,Ariosoma scheelei,LC,2591403,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199411,https://www.iucnredlist.org/species/199411/2592594,Gorgasia preclara,LC,2592594,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,199414,https://www.iucnredlist.org/species/199414/2592909,Bathycongrus dubius,LC,2592909,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,199624,https://www.iucnredlist.org/species/199624/2607287,Eubleekeria splendens,LC,2607287,2,population_trend,,Stable
2017,TRUE,FALSE,FALSE,200787,https://www.iucnredlist.org/species/200787/2681555,Striostrea margaritacea,LC,2681555,2,population_trend,,Stable
2021,TRUE,FALSE,FALSE,201643,https://www.iucnredlist.org/species/201643/2710659,Leucothrinax morrisii,LC,2710659,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,202909,https://www.iucnredlist.org/species/202909/2757955,Achillea millefolium,LC,2757955,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,202932,https://www.iucnredlist.org/species/202932/2758093,Artemisia absinthium,LC,2758093,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,202953,https://www.iucnredlist.org/species/202953/2758219,Drimia maritima,LC,2758219,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,202975,https://www.iucnredlist.org/species/202975/2758351,Stellaria media,LC,2758351,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,202996,https://www.iucnredlist.org/species/202996/2758471,Sedum acre,LC,2758471,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,203075,https://www.iucnredlist.org/species/203075/2759902,Phyllodactylus palmeus,LC,2759902,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,203223,https://www.iucnredlist.org/species/203223/2762421,Geranium sanguineum,LC,2762421,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,203359,https://www.iucnredlist.org/species/203359/2764355,Malva sylvestris,LC,2764355,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,203383,https://www.iucnredlist.org/species/203383/2764797,Digitalis purpurea,LC,2764797,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,203388,https://www.iucnredlist.org/species/203388/2764827,Plantago lanceolata,LC,2764827,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,203393,https://www.iucnredlist.org/species/203393/2764857,Polygonum aviculare,LC,2764857,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,203395,https://www.iucnredlist.org/species/203395/2764869,Rumex acetosella,LC,2764869,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,203483,https://www.iucnredlist.org/species/203483/2766163,Solanum dulcamara,LC,2766163,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,203796,https://www.iucnredlist.org/species/203796/2771486,Agama insularis,LC,2771486,2,population_trend,,Stable
2012,TRUE,FALSE,FALSE,22383,https://www.iucnredlist.org/species/22383/2782026,Truncatella guerinii,LC,2782026,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,33989,https://www.iucnredlist.org/species/33989/2839596,Pinus luchuensis,LC,2839596,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,39347,https://www.iucnredlist.org/species/39347/2906921,Schroederichthys bivius,LC,2906921,2,population_trend,,Stable
2015,TRUE,FALSE,FALSE,40711,https://www.iucnredlist.org/species/40711/2933145,Stegastes sanctipauli,LC,2933145,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,44221,https://www.iucnredlist.org/species/44221/2994285,Apristurus parvipinnis,LC,2994285,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,44582,https://www.iucnredlist.org/species/44582/2996098,Psammobatis bergi,LC,2996098,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,44583,https://www.iucnredlist.org/species/44583/2996319,Psammobatis extenta,LC,2996319,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,44590,https://www.iucnredlist.org/species/44590/2996991,Scyliorhinus hesperius,LC,2996991,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,44603,https://www.iucnredlist.org/species/44603/2998283,Euprotomicroides zantedeschia,LC,2998283,2,population_trend,,Stable
2021,TRUE,FALSE,FALSE,44645,https://www.iucnredlist.org/species/44645/2999023,Rajella sadowskii,LC,2999023,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,44993,https://www.iucnredlist.org/species/44993/2999889,Discopyge tschudii,LC,2999889,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,46585,https://www.iucnredlist.org/species/46585/3009813,Caiman latirostris,LC,3009813,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,45433088,https://www.iucnredlist.org/species/45433088/3010181,Crocodylus niloticus,LC,3010181,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,5667,https://www.iucnredlist.org/species/5667/3046723,Crocodylus palustris,VU,3046723,2,population_trend,,Stable
2021,TRUE,FALSE,FALSE,5668,https://www.iucnredlist.org/species/5668/3047556,Crocodylus porosus,LC,3047556,2,population_trend,,Stable
2016,TRUE,FALSE,FALSE,60140,https://www.iucnredlist.org/species/60140/3088899,Harriotta raleighana,LC,3088899,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,60189,https://www.iucnredlist.org/species/60189/3091090,Hydrolagus alberti,LC,3091090,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,60214,https://www.iucnredlist.org/species/60214/3093390,Squaliolus laticaudus,LC,3093390,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,60215,https://www.iucnredlist.org/species/60215/3093577,Zameus squamulosus,LC,3093577,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,60230,https://www.iucnredlist.org/species/60230/3096513,Parmaturus campechiensis,LC,3096513,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,60236,https://www.iucnredlist.org/species/60236/3096618,Etmopterus bigelowi,LC,3096618,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,60239,https://www.iucnredlist.org/species/60239/3097165,Etmopterus hillianus,LC,3097165,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,6026,https://www.iucnredlist.org/species/6026/3097754,Cyclura carinata,EN,3097754,2,population_trend,,Stable
2017,TRUE,FALSE,FALSE,61649,https://www.iucnredlist.org/species/61649/3106569,Euphorbia margalidiana,VU,3106569,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,62217,https://www.iucnredlist.org/species/62217/3110044,Mayaheros urophthalmus,LC,3110044,2,population_trend,,Stable
2021,TRUE,FALSE,FALSE,62241,https://www.iucnredlist.org/species/62241/3110222,Naja naja,LC,3110222,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,63101,https://www.iucnredlist.org/species/63101/3117368,Psammobatis rutrum,LC,3117368,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,63108,https://www.iucnredlist.org/species/63108/3118179,Etmopterus gracilispinis,LC,3118179,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,63121,https://www.iucnredlist.org/species/63121/3120509,Psammobatis lentiginosa,LC,3120509,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,63133,https://www.iucnredlist.org/species/63133/3121233,Malacoraja obscura,LC,3121233,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,63137,https://www.iucnredlist.org/species/63137/3121362,Bathyraja schroederi,LC,3121362,2,population_trend,,Stable
2019,TRUE,FALSE,FALSE,63142,https://www.iucnredlist.org/species/63142/3121523,Narcine bancroftii,LC,3121523,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,63143,https://www.iucnredlist.org/species/63143/3121739,Bathyraja magellanica,LC,3121739,2,population_trend,,Stable
2020,TRUE,FALSE,FALSE,63161,https://www.iucnredlist.org/species/63161/3124285,Gurgesiella atlantica,LC,3124285,2,population_trend,,Stable
2013,TRUE,FALSE,FALSE,63758,https://www.iucnredlist.org/species/63758/3128953,Conophis lineatus,LC,3128953,2,population_trend,,Stable
2014,TRUE,FALSE,FALSE,7778,https://www.iucnredlist.org/species/7778/3142703,Entomacrodus cadenati,LC,3142703,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,11470,https://www.iucnredlist.org/species/11470/3281916,Leiostyla relevata,NT,3281916,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,135301,https://www.iucnredlist.org/species/135301/4071001,Oncorhynchus nerka,LC,4071001,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,135567,https://www.iucnredlist.org/species/135567/4147805,Mugil cephalus,LC,4147805,2,population_trend,,Stable
2011,TRUE,FALSE,FALSE,135689,https://www.iucnredlist.org/species/135689/4181953,Chelon labrosus,LC,4181953,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,153535,https://www.iucnredlist.org/species/153535/4516419,Cymodocea nodosa,LC,4516419,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,153814,https://www.iucnredlist.org/species/153814/4548448,Cambarus diogenes,LC,4548448,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154623,https://www.iucnredlist.org/species/154623/4590807,Cheilinus trilobatus,LC,4590807,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154632,https://www.iucnredlist.org/species/154632/4593528,Uranoscopus oligolepis,LC,4593528,2,population_trend,,Stable
2010,TRUE,FALSE,FALSE,154643,https://www.iucnredlist.org/species/154643/4595759,Parenchelyurus hepburni,LC,4595759,2,population_trend,,Stable
