rgn_id,year,revenue
6,2008,0.3129029111552349
6,2009,0.3518983806847989
6,2010,0.35102575848724255
6,2011,0.3027424931635278
6,2012,0.35468762706177215
6,2013,0.3993421539917608
6,2014,0.35538101526702076
6,2015,0.31145071687293713
6,2016,0.3271030182661601
6,2017,0.3179533329144094
6,2018,0.3099274497556504
6,2019,0.2637946199399949
6,2020,0.07539110726761647
6,2021,0.019707368833905264
6,2022,0.06185073700750504
6,2023,0.05364528049399268
7,2008,0.05273428120136238
7,2009,0.05934850307521005
7,2010,0.06649095905869236
7,2011,0.07096011834576535
7,2012,0.0651905949667725
7,2013,0.06459855433911553
7,2014,0.05943419210706539
7,2015,0.05742339574046473
7,2016,0.06051926070626206
7,2017,0.06119374310118702
7,2018,0.06273538013840721
7,2019,0.05596654895141264
7,2020,0.014934366638750442
7,2021,0.01647060110848456
7,2022,0.01834981675294926
7,2023,0.03336401037570017
14,2008,0.04066643728764867
14,2009,0.04322873275444317
14,2010,0.04506186823910936
14,2011,0.04635492729188866
14,2012,0.04879420286329109
14,2013,0.04882538566879081
14,2014,0.05235219787922974
14,2015,0.05052050325709902
14,2016,0.04470531780198858
14,2017,0.04534725371101178
14,2018,0.04714364983922892
14,2019,0.050398568104841834
14,2020,0.02182262261463176
14,2021,0.01811108320900847
14,2022,0.025475709519238332
14,2023,0.03725509661741062
15,2008,0.05318091034678839
15,2009,0.05329604799648681
15,2010,0.06176042433799149
15,2011,0.07180876336192053
15,2012,0.07519754031158452
15,2013,0.07844921784176227
15,2014,0.08708167182726816
15,2015,0.09388896324358746
15,2016,0.10104699565988065
15,2017,0.11810849485265769
15,2018,0.13010243868616367
15,2019,0.13594520518747266
15,2020,0.02725136359061508
15,2021,0.030487841057133497
15,2022,0.06114170715651821
15,2023,0.09929881957012678
16,2008,0.05396131775466038
16,2009,0.05221424383879467
16,2010,0.048976353764004305
16,2011,0.04810478279426641
16,2012,0.04829210640708093
16,2013,0.04895482466641417
16,2014,0.04917448234742622
16,2015,0.051011143804317705
16,2016,0.05162412019921449
16,2017,0.05164322838835515
16,2018,0.05421470691855311
16,2019,0.04678888710168879
16,2020,0.0337987022478997
16,2021,0.033792154112141475
16,2022,0.05045655219622752
16,2023,0.051514612033400284
17,2008,0.005375871422852613
