"plumeData","quantile_99"
"pourpoints_crop_manure_leached_volt_N_2005_joined.tif",16.6471850204468
"pourpoints_crop_manure_leached_volt_N_2006_joined.tif",16.4184198570251
"pourpoints_crop_manure_leached_volt_N_2007_joined.tif",16.2284347534179
"pourpoints_crop_manure_leached_volt_N_2008_joined.tif",16.1064585113525
"pourpoints_crop_manure_leached_volt_N_2009_joined.tif",16.3778782653807
"pourpoints_crop_manure_leached_volt_N_2010_joined.tif",16.5631986236572
"pourpoints_crop_manure_leached_volt_N_2011_joined.tif",16.6738588714603
"pourpoints_crop_manure_leached_volt_N_2012_joined.tif",16.6790943145752
"pourpoints_crop_manure_leached_volt_N_2013_joined.tif",16.7361072158813
"pourpoints_crop_manure_leached_volt_N_2014_joined.tif",16.7447413444517
"pourpoints_crop_manure_leached_volt_N_2015_joined.tif",16.7475812721256
"pourpoints_crop_manure_leached_volt_N_2016_joined.tif",16.7412927246094
"pourpoints_crop_manure_leached_volt_N_2017_joined.tif",16.7652442169189
"pourpoints_crop_manure_leached_volt_N_2018_joined.tif",16.6982509613042
"pourpoints_crop_manure_leached_volt_N_2019_joined.tif",16.6611606216431
