rgn_id,km2,year,habitat
1,0,2001,tidal wetland
2,0,2001,tidal wetland
3,0,2001,tidal wetland
4,0,2001,tidal wetland
5,943.9604797363281,2001,tidal wetland
6,366.03810119628906,2001,tidal wetland
7,2638.8386328220367,2001,tidal wetland
8,151.83089685440063,2001,tidal wetland
9,93.95550072193146,2001,tidal wetland
10,0,2001,tidal wetland
11,77.07149696350098,2001,tidal wetland
12,0,2001,tidal wetland
13,19.293299674987793,2001,tidal wetland
14,201.29219436645508,2001,tidal wetland
15,10316.125617980957,2001,tidal wetland
16,29153.03525543213,2001,tidal wetland
17,16720.542826652527,2001,tidal wetland
18,1304.1988487243652,2001,tidal wetland
19,42.054299116134644,2001,tidal wetland
20,1970.1402893066406,2001,tidal wetland
21,1575.6973573574796,2001,tidal wetland
24,1109.0223236083984,2001,tidal wetland
25,5092.991022109985,2001,tidal wetland
26,1429.4754047393799,2001,tidal wetland
28,42.136199951171875,2001,tidal wetland
29,30.289499282836914,2001,tidal wetland
30,0,2001,tidal wetland
31,31.95989990234375,2001,tidal wetland
32,20.382299423217773,2001,tidal wetland
33,0,2001,tidal wetland
34,0,2001,tidal wetland
35,0,2001,tidal wetland
36,0,2001,tidal wetland
37,36.753299713134766,2001,tidal wetland
38,0,2001,tidal wetland
39,41.80409827828407,2001,tidal wetland
40,660.36328744888306,2001,tidal wetland
41,8489.700498580933,2001,tidal wetland
42,7926.476173400879,2001,tidal wetland
43,737.4137878417969,2001,tidal wetland
44,313.34345149993896,2001,tidal wetland
45,381.20628356933594,2001,tidal wetland
46,14.472707271575928,2001,tidal wetland
47,114.17966175079346,2001,tidal wetland
48,148.42623960971832,2001,tidal wetland
49,94.22836685180664,2001,tidal wetland
50,879.9798250198364,2001,tidal wetland
51,343.45713806152344,2001,tidal wetland
52,28.948017597198486,2001,tidal wetland
53,1615.383159339428,2001,tidal wetland
54,949.7582206726074,2001,tidal wetland
55,6.300000190734863,2001,tidal wetland
56,3.5954999923706055,2001,tidal wetland
57,0,2001,tidal wetland
58,12.830399990081787,2001,tidal wetland
59,78.93455696105957,2001,tidal wetland
60,0.010897160973399878,2001,tidal wetland
61,427.9172058105469,2001,tidal wetland
62,191.74482643604279,2001,tidal wetland
63,53.58440399169922,2001,tidal wetland
64,275.99190521240234,2001,tidal wetland
65,824.5010948181152,2001,tidal wetland
66,1578.5734481811523,2001,tidal wetland
67,232.4253900051117,2001,tidal wetland
68,0.03870000001916196,2001,tidal wetland
69,422.38669776916504,2001,tidal wetland
70,925.9707946777344,2001,tidal wetland
71,25.987536251544952,2001,tidal wetland
72,807.3307647705078,2001,tidal wetland
73,12042.245009929873,2001,tidal wetland
74,185.00328874588013,2001,tidal wetland
75,1433.3755912780762,2001,tidal wetland
76,574.4307670593262,2001,tidal wetland
77,4.322080925107002,2001,tidal wetland
78,4.948866039514542,2001,tidal wetland
79,9.839117407798767,2001,tidal wetland
80,355.41564178466797,2001,tidal wetland
81,9.075599402189255,2001,tidal wetland
82,128.27805709838867,2001,tidal wetland
84,53.00784778594971,2001,tidal wetland
85,0,2001,tidal wetland
86,0,2001,tidal wetland
88,0,2001,tidal wetland
89,46.38240051269531,2001,tidal wetland
90,0,2001,tidal wetland
91,0,2001,tidal wetland
92,0,2001,tidal wetland
93,386.3240966796875,2001,tidal wetland
94,0,2001,tidal wetland
95,513.7397766113281,2001,tidal wetland
96,2295.1127601861954,2001,tidal wetland
97,1192.354165315628,2001,tidal wetland
98,12.271389946341515,2001,tidal wetland
99,126.63996887207031,2001,tidal wetland
100,164.32788276672363,2001,tidal wetland
101,33.003247141838074,2001,tidal wetland
102,842.3906288594007,2001,tidal wetland
103,0,2001,tidal wetland
104,520.5824909210205,2001,tidal wetland
105,0,2001,tidal wetland
106,272.9110779762268,2001,tidal wetland
107,0,2001,tidal wetland
108,0,2001,tidal wetland
110,3081.528932571411,2001,tidal wetland
111,156.49109840393066,2001,tidal wetland
112,9536.029602050781,2001,tidal wetland
113,122.47380065917969,2001,tidal wetland
114,360.6424425840378,2001,tidal wetland
115,452.1826515197754,2001,tidal wetland
116,170.38628387451172,2001,tidal wetland
117,7.551813364028931,2001,tidal wetland
118,0.7721999883651733,2001,tidal wetland
119,2.908799886703491,2001,tidal wetland
120,16.27559995651245,2001,tidal wetland
121,0.7613999545574188,2001,tidal wetland
122,20.18429970741272,2001,tidal wetland
123,12.962699890136719,2001,tidal wetland
124,3.8789998292922974,2001,tidal wetland
125,15.913800239562988,2001,tidal wetland
126,172.7891960144043,2001,tidal wetland
127,15.53849983215332,2001,tidal wetland
129,2984.4678955078125,2001,tidal wetland
130,852.8857803344727,2001,tidal wetland
131,3242.388168334961,2001,tidal wetland
132,4294.36332988739,2001,tidal wetland
133,2031.2322082519531,2001,tidal wetland
134,437.44876861572266,2001,tidal wetland
135,15334.689359664917,2001,tidal wetland
136,503.9027111530304,2001,tidal wetland
137,2451.0499267578125,2001,tidal wetland
138,298.76684856414795,2001,tidal wetland
139,8284.284606933594,2001,tidal wetland
140,109.41479682922363,2001,tidal wetland
141,0,2001,tidal wetland
143,0,2001,tidal wetland
144,0,2001,tidal wetland
145,9.280799865722656,2001,tidal wetland
146,0,2001,tidal wetland
147,53.025299072265625,2001,tidal wetland
148,26.08289909362793,2001,tidal wetland
149,0,2001,tidal wetland
150,0,2001,tidal wetland
151,17.158499240875244,2001,tidal wetland
152,79.02360153198242,2001,tidal wetland
153,24.1766996383667,2001,tidal wetland
154,11.379599928855896,2001,tidal wetland
155,98.31239700317383,2001,tidal wetland
156,0,2001,tidal wetland
157,0,2001,tidal wetland
158,0,2001,tidal wetland
159,0,2001,tidal wetland
161,9.48419976234436,2001,tidal wetland
162,2735.9946060180664,2001,tidal wetland
163,44592.88947314024,2001,tidal wetland
164,1433.6209106445312,2001,tidal wetland
166,236.12939453125,2001,tidal wetland
167,2263.8238220214844,2001,tidal wetland
168,2773.5730934143066,2001,tidal wetland
169,2487.7715454101562,2001,tidal wetland
171,33144.1362991333,2001,tidal wetland
172,7648.946075439453,2001,tidal wetland
173,921.6811618804932,2001,tidal wetland
174,172.30409240722656,2001,tidal wetland
175,1839.1512318849564,2001,tidal wetland
176,4862.558262825012,2001,tidal wetland
177,1878.2236938476562,2001,tidal wetland
178,708.6073254346848,2001,tidal wetland
179,3103.048667907715,2001,tidal wetland
180,5519.8426513671875,2001,tidal wetland
181,1297.4521484375,2001,tidal wetland
182,615.264392375946,2001,tidal wetland
183,569.63262939453125,2001,tidal wetland
184,671.8002554345876,2001,tidal wetland
185,0.02490808069705963,2001,tidal wetland
186,55.80082148313522,2001,tidal wetland
187,135.40175127983093,2001,tidal wetland
188,4.716552883386612,2001,tidal wetland
189,158.90968418121338,2001,tidal wetland
190,151.41105473041534,2001,tidal wetland
191,1820.4697570800781,2001,tidal wetland
192,112.19123077392578,2001,tidal wetland
193,3954.5964965820312,2001,tidal wetland
194,3001.365936279297,2001,tidal wetland
195,325.81996393203735,2001,tidal wetland
196,12441.189147949219,2001,tidal wetland
197,2862.1825408935547,2001,tidal wetland
198,4270.594177246094,2001,tidal wetland
