food_system,N_excreted,N_volatized,prop_volatized,year
chickens_backyard_eggs&meat,1951074.372264706,504021.7273183952,0.2583303509508727,2013
chickens_backyard_eggs&meat,1951074.7495546439,504021.79952917685,0.2583303380068989,2014
chickens_backyard_eggs&meat,1942181.7947651704,501615.416059317,0.25827418288614296,2015
chickens_backyard_eggs&meat,1942181.7947651704,501615.416059317,0.25827418288614296,2016
chickens_backyard_eggs&meat,1942205.5877312678,501621.907204452,0.25827436105279017,2017
chickens_backyard_eggs&meat,1941328.4939542469,501454.3397336667,0.25830473374048407,2018
chickens_backyard_eggs&meat,1941328.074743677,501454.25949974597,0.25830474818943494,2019
chickens_industrial_eggs,3239254.838209597,1376370.6178334388,0.4249034690318429,2005
chickens_industrial_eggs,3239254.838209597,1376370.6178334388,0.4249034690318429,2006
chickens_industrial_eggs,3239254.838209597,1376370.6178334388,0.4249034690318429,2007
chickens_industrial_eggs,3239254.838209597,1376370.6178334388,0.4249034690318429,2008
chickens_industrial_eggs,3239254.838209597,1376370.6178334388,0.4249034690318429,2009
chickens_industrial_eggs,3239254.838209597,1376370.6178334388,0.4249034690318429,2010
chickens_industrial_eggs,3239254.838209597,1376370.6178334388,0.4249034690318429,2011
chickens_industrial_eggs,3240537.722017387,1376551.5130598536,0.4247910782544095,2012
chickens_industrial_eggs,3240537.722017387,1376551.5130598536,0.4247910782544095,2013
chickens_industrial_eggs,3240537.722017387,1376551.5130598536,0.4247910782544095,2014
chickens_industrial_eggs,3240537.722017387,1376551.5130598536,0.4247910782544095,2015
chickens_industrial_eggs,3240537.722017387,1376551.5130598536,0.4247910782544095,2016
chickens_industrial_eggs,3240537.722017387,1376551.5130598536,0.4247910782544095,2017
chickens_industrial_eggs,3157309.034866769,1339255.539416804,0.42417626042530154,2018
chickens_industrial_eggs,3157309.034866769,1339255.539416804,0.42417626042530154,2019
chickens_industrial_meat,2145450.215879738,996550.9890161089,0.46449504241116824,2005
chickens_industrial_meat,2145450.215879738,996550.9890161089,0.46449504241116824,2006
chickens_industrial_meat,2145450.215879738,996550.9890161089,0.46449504241116824,2007
chickens_industrial_meat,2145450.215879738,996550.9890161089,0.46449504241116824,2008
chickens_industrial_meat,2145450.215879738,996550.9890161089,0.46449504241116824,2009
chickens_industrial_meat,2145450.215879738,996550.9890161089,0.46449504241116824,2010
chickens_industrial_meat,2145450.215879738,996550.9890161089,0.46449504241116824,2011
chickens_industrial_meat,2146310.686729704,996671.6859338919,0.46436505772260916,2012
chickens_industrial_meat,2146310.686729704,996671.6859338919,0.46436505772260916,2013
chickens_industrial_meat,2146310.686729704,996671.6859338919,0.46436505772260916,2014
chickens_industrial_meat,2146310.686729704,996671.6859338919,0.46436505772260916,2015
chickens_industrial_meat,2146310.686729704,996671.6859338919,0.46436505772260916,2016
chickens_industrial_meat,2146310.686729704,996671.6859338919,0.46436505772260916,2017
chickens_industrial_meat,2098627.5847707666,975007.0650904442,0.46459270437777284,2018
chickens_industrial_meat,2098627.5847707666,975007.0650904442,0.46459270437777284,2019
cows_feedlot_meat,894999.6196422031,373316.9366160258,0.41711407292582753,2005
cows_feedlot_meat,894999.6196408322,373316.9366154614,0.41711407292583585,2006
cows_feedlot_meat,894999.6196422031,373316.9366160258,0.41711407292582753,2007
cows_feedlot_meat,894999.6196422012,373316.9366160249,0.41711407292582736,2008
cows_feedlot_meat,894999.6196422031,373316.9366160258,0.41711407292582753,2009
cows_feedlot_meat,894999.6196420541,373316.9366159513,0.41711407292581376,2010
cows_feedlot_meat,894999.6196422012,373316.9366160249,0.41711407292582736,2011
cows_feedlot_meat,894999.619642686,373316.93661625235,0.4171140729258556,2012
cows_feedlot_meat,894999.6196422031,373316.9366160258,0.41711407292582753,2013
cows_feedlot_meat,894999.6196422031,373316.9366160258,0.41711407292582753,2014
cows_feedlot_meat,894999.6196428126,373316.9366163157,0.41711407292586733,2015
cows_feedlot_meat,894999.6196422012,373316.9366160249,0.41711407292582736,2016
cows_feedlot_meat,894999.6196422031,373316.9366160258,0.41711407292582753,2017
cows_feedlot_meat,894999.6196420541,373316.9366159513,0.41711407292581376,2018
cows_feedlot_meat,894999.6196409737,373316.9366155322,0.41711407292584896,2019
cows_grassland_meat,14617184.406939257,3769004.8056486566,0.25784752389518917,2005
cows_grassland_meat,14617184.406927157,3768296.3170280205,0.2577990543269199,2006
cows_grassland_meat,14617184.406939257,3774565.931887609,0.25822797515612506,2007
cows_grassland_meat,14617184.406939257,3769933.453842919,0.25791105515869445,2008
cows_grassland_meat,14617184.406943072,3761940.960734018,0.2573642677003596,2009
cows_grassland_meat,14617184.406943072,3771261.1824711184,0.25800188856342215,2010
cows_grassland_meat,14617184.406935442,3772145.95796784,0.25806241838052363,2011
cows_grassland_meat,14687319.071091348,3790897.306106911,0.2581068258786882,2012
cows_grassland_meat,14687319.07107021,3794533.0746319364,0.25835437061526595,2013
cows_grassland_meat,14687319.071074024,3799503.6556400494,0.2586927973208529,2014
cows_grassland_meat,14687319.071092123,3798762.2598369783,0.2586423186865858,2015
cows_grassland_meat,14687319.071066394,3800905.922951365,0.25878827201616683,2016
cows_grassland_meat,14687319.07107021,3804083.708007278,0.2590046345149693,2017
cows_grassland_meat,14687319.071066752,3802357.98680949,0.2588871371562926,2018
cows_grassland_meat,14687319.07106115,3802228.2348372363,0.2588783028707313,2019
cows_grassland_milk,4592049.385818561,1177184.6967128953,0.25635279540946293,2005
cows_grassland_milk,4592049.385820379,1175521.1703170852,0.2559905331042245,2006
cows_grassland_milk,4592049.38581872,1177353.1625968744,0.25638948183632465,2007
cows_grassland_milk,4592049.3858195525,1177196.3955307936,0.2563553430339898,2008
cows_grassland_milk,4592049.385819224,1174016.1167969636,0.25566278107166274,2009
cows_grassland_milk,4592049.385838948,1177579.312361886,0.2564387299477502,2010
cows_grassland_milk,4592049.385823357,1178313.3001949245,0.25659856878556897,2011
cows_grassland_milk,4768156.372127418,1224808.4410222576,0.2568725405445925,2012
cows_grassland_milk,4768156.372108901,1225614.77855512,0.2570416494149173,2013
cows_grassland_milk,4768156.372101457,1227579.7857130487,0.2574537598841417,2014
cows_grassland_milk,4768156.372124051,1229021.3316437926,0.25775608762099084,2015
cows_grassland_milk,4768156.372122142,1229613.2098166316,0.2578802190728852,2016
cows_grassland_milk,4768156.3721101275,1230437.8129297276,0.25805315868556605,2017
cows_grassland_milk,4768156.372112617,1230048.3231969022,0.2579714730815146,2018
cows_grassland_milk,4768156.3721166095,1230109.7909216736,0.2579843643793128,2019
cows_mixed_meat,28529346.127104215,11141828.20495865,0.3905392067283796,2005
cows_mixed_meat,28529346.127082173,11141828.204950152,0.3905392067283835,2006
cows_mixed_meat,28529346.127104573,11141828.204958828,0.390539206728381,2007
cows_mixed_meat,28529346.127102844,11141828.20495844,0.39053920672839104,2008
cows_mixed_meat,28529346.127117984,11141828.204961719,0.3905392067282987,2009
cows_mixed_meat,28529346.127117537,11141828.204961503,0.3905392067282973,2010
cows_mixed_meat,28529346.12709903,11141828.20495844,0.3905392067284433,2011
cows_mixed_meat,28636315.265329555,11161570.831109326,0.38976979851254884,2012
cows_mixed_meat,28636315.26533112,11161570.83111025,0.3897697985125598,2013
cows_mixed_meat,28636315.265340537,11161570.831111144,0.3897697985124628,2014
cows_mixed_meat,28636315.265335336,11161570.83111174,0.38976979851255444,2015
cows_mixed_meat,28636315.26532775,11161570.831110481,0.3897697985126137,2016
cows_mixed_meat,28636315.265329152,11161570.831109744,0.3897697985125689,2017
cows_mixed_meat,28636315.265327692,11161570.831110451,0.38976979851261345,2018
cows_mixed_meat,28636315.265322488,11161570.831104644,0.3897697985124815,2019
cows_mixed_milk,12497798.26689216,4465975.951328567,0.3573410176702369,2005
cows_mixed_milk,12497798.266872646,4465975.951322659,0.35734101767032206,2006
cows_mixed_milk,12497798.266861048,4465975.9513178095,0.3573410176702657,2007
cows_mixed_milk,12497798.266879013,4465975.95132249,0.35734101767012655,2008
cows_mixed_milk,12497798.266885879,4465975.951330652,0.35734101767058335,2009
cows_mixed_milk,12497798.266885879,4465975.951329238,0.35734101767047016,2010
cows_mixed_milk,12497798.266876675,4465975.9513245765,0.3573410176703603,2011
cows_mixed_milk,12766396.010463828,4521498.169406126,0.3541718559960174,2012
cows_mixed_milk,12766396.010454152,4521498.169401987,0.3541718559959617,2013
cows_mixed_milk,12766396.010459937,4521498.16940412,0.35417185599596823,2014
cows_mixed_milk,12766396.010478657,4521498.169409403,0.3541718559958627,2015
cows_mixed_milk,12766396.010419829,4521498.169390363,0.3541718559960033,2016
cows_mixed_milk,12766396.010458589,4521498.169402304,0.35417185599586337,2017
cows_mixed_milk,12766396.01047248,4521498.169406323,0.35417185599579276,2018
cows_mixed_milk,12766396.01045298,4521498.169408009,0.3541718559964659,2019
goats_grassland_meat,3119831.4227559865,793169.2585324232,0.25423465279151397,2005
goats_grassland_meat,3119738.9968758645,793368.3538427266,0.25430600272561676,2006
goats_grassland_meat,3119738.9968753913,793227.1846062355,0.25426075239008805,2007
goats_grassland_meat,3119738.996875868,793268.0498268341,0.2542738513129525,2008
goats_grassland_meat,3119738.9968747953,793040.7262998626,0.2542009851126305,2009
goats_grassland_meat,3119738.996875868,793095.0318335152,0.2542183921884898,2010
goats_grassland_meat,3119738.996875868,792853.6156177758,0.25414100872276363,2011
goats_grassland_meat,3160112.258977901,803500.5724953959,0.2542633003661959,2012
goats_grassland_meat,3160112.2589778975,803544.0297565509,0.2542770521754971,2013
goats_grassland_meat,3160112.2589778975,803613.6240529411,0.2542990749046557,2014
goats_grassland_meat,3160112.258977901,803516.3974548666,0.2542683080868633,2015
goats_grassland_meat,3160112.2589778975,803538.0760527687,0.2542751681589514,2016
goats_grassland_meat,3160112.258977901,803624.8862886871,0.25430263877670267,2017
goats_grassland_meat,3160112.258977901,803657.7628265239,0.2543130423747848,2018
goats_grassland_meat,3160112.258977901,803673.6158502048,0.25431805897621595,2019
goats_grassland_milk,613504.5671075688,163822.8752220411,0.267027963613052,2005
goats_grassland_milk,613504.5671075687,163904.88883784032,0.26716164414323273,2006
goats_grassland_milk,613504.5671075688,163801.30296847422,0.2669928012773116,2007
goats_grassland_milk,613504.5671075688,163864.0992279084,0.26709515790642396,2008
goats_grassland_milk,613504.5671075686,163691.42153686337,0.2668136967726315,2009
goats_grassland_milk,613504.5671075688,163783.28279772375,0.26696342876451123,2010
goats_grassland_milk,613504.5671075688,163755.56398952217,0.2669182476693936,2011
goats_grassland_milk,655790.9685057707,174782.02688886234,0.2665209423165826,2012
goats_grassland_milk,655790.9685057703,174816.98217245936,0.26657424479446934,2013
goats_grassland_milk,655790.9685057706,174848.9688588247,0.26662302052927117,2014
goats_grassland_milk,655790.9685057707,174807.78491322394,0.2665602201133176,2015
goats_grassland_milk,655790.9685052937,174813.68468501692,0.2665692165347437,2016
goats_grassland_milk,655790.9685057111,174830.55006995818,0.26659493415764485,2017
goats_grassland_milk,655790.9685057707,174811.61318532916,0.26656605775410414,2018
goats_grassland_milk,655790.9685057707,174844.56855183045,0.26661631060613167,2019
goats_mixed_meat,8836146.014906231,2597535.676490433,0.29396703858316653,2005
goats_mixed_meat,8835706.109603662,2597427.5573528814,0.29396943777132856,2006
goats_mixed_meat,8835706.109603707,2597427.5573528926,0.29396943777132833,2007
goats_mixed_meat,8835706.109603707,2597427.5573528926,0.29396943777132833,2008
goats_mixed_meat,8835706.109602753,2597427.557352654,0.2939694377713331,2009
goats_mixed_meat,8835706.109603707,2597427.5573528926,0.29396943777132833,2010
goats_mixed_meat,8835706.109603588,2597427.557352863,0.29396943777132895,2011
goats_mixed_meat,8895137.698445637,2613649.512173626,0.2938290109472215,2012
goats_mixed_meat,8895137.698445592,2613649.512173615,0.29382901094722175,2013
goats_mixed_meat,8895137.698445592,2613649.512173615,0.29382901094722175,2014
goats_mixed_meat,8895137.698445637,2613649.512173626,0.2938290109472215,2015
goats_mixed_meat,8895137.698445473,2613649.512173585,0.29382901094722236,2016
goats_mixed_meat,8895137.698445607,2613649.5121736187,0.2938290109472217,2017
goats_mixed_meat,8895137.698445398,2613649.512173507,0.29382901094721603,2018
goats_mixed_meat,8895137.698445637,2613649.512173626,0.2938290109472215,2019
goats_mixed_milk,2283484.599892261,705166.0688922156,0.30881139681234837,2005
goats_mixed_milk,2283484.599892259,705166.0688922147,0.30881139681234826,2006
goats_mixed_milk,2283484.599892261,705166.0688922156,0.30881139681234837,2007
goats_mixed_milk,2283484.599892261,705166.0688922156,0.30881139681234837,2008
goats_mixed_milk,2283484.599892261,705166.0688922156,0.30881139681234837,2009
goats_mixed_milk,2283484.599892261,705166.0688922156,0.30881139681234837,2010
goats_mixed_milk,2283484.599892261,705166.0688922156,0.30881139681234837,2011
goats_mixed_milk,2345413.453535708,722082.2053946678,0.30786989999828374,2012
goats_mixed_milk,2345413.4535357063,722082.2053946669,0.3078698999982836,2013
goats_mixed_milk,2345413.4535357063,722082.2053946669,0.3078698999982836,2014
goats_mixed_milk,2345413.453535708,722082.2053946678,0.30786989999828374,2015
goats_mixed_milk,2345413.453535699,722082.205394665,0.3078698999982838,2016
goats_mixed_milk,2345413.4535356923,722082.2053946673,0.3078698999982856,2017
goats_mixed_milk,2345413.4535356783,722082.2053946529,0.3078698999982813,2018
goats_mixed_milk,2345413.453535708,722082.2053946678,0.30786989999828374,2019
pigs_backyard_meat,29890752.130866148,11368107.495557752,0.38032189507264624,2005
pigs_backyard_meat,29891937.279244654,11368619.138560276,0.38032393258278485,2006
pigs_backyard_meat,29891623.5140386,11368483.670950824,0.38032339279302163,2007
pigs_backyard_meat,29891625.146413542,11368484.388856644,0.3803233960406016,2008
pigs_backyard_meat,29891433.745315954,11368402.179375345,0.38032308106187096,2009
pigs_backyard_meat,29891427.436616823,11368399.4736375,0.38032307081164274,2010
pigs_backyard_meat,29892364.41329791,11368803.78199256,0.38032467505096507,2011
pigs_backyard_meat,29892279.494842555,11368766.721843746,0.38032451569326614,2012
pigs_backyard_meat,29892160.690253444,11368715.9203773,0.38032432777882635,2013
pigs_backyard_meat,29892040.234840423,11368663.143040866,0.3803240947665464,2014
pigs_backyard_meat,29891884.521533746,11368596.631123047,0.38032385087441545,2015
pigs_backyard_meat,29891914.29656128,11368609.40136833,0.38032389925178384,2016
pigs_backyard_meat,29891710.56510151,11368521.805802023,0.3803235609766254,2017
pigs_backyard_meat,29891730.55281597,11368529.712977124,0.38032357119270715,2018
pigs_backyard_meat,29891639.875681967,11368491.910283668,0.3803234602572737,2019
pigs_industrial_meat,29890752.130866148,12295318.64065411,0.4113418955409145,2005
pigs_industrial_meat,29891937.279244654,12295853.122588363,0.4113434672273964,2006
pigs_industrial_meat,29891623.5140386,12295711.59970785,0.41134305046807407,2007
pigs_industrial_meat,29891625.146413542,12295712.29960759,0.4113430514192988,2008
pigs_industrial_meat,29891433.745315954,12295626.321696118,0.4113428089953319,2009
pigs_industrial_meat,29891427.436616823,12295623.606502831,0.41134280497560866,2010
pigs_industrial_meat,29892364.41329791,12296045.896925546,0.4113440384613915,2011
pigs_industrial_meat,29892279.494842555,12296007.289527794,0.41134391546316423,2012
pigs_industrial_meat,29892160.690253444,12295954.203962717,0.4113437744221649,2013
pigs_industrial_meat,29892040.234840423,12295899.08710373,0.41134358814265026,2014
pigs_industrial_meat,29891884.521533746,12295829.79160276,0.4113434127160834,2015
pigs_industrial_meat,29891914.29656128,12295842.905741453,0.4113434416997492,2016
pigs_industrial_meat,29891710.56510151,12295751.715225685,0.41134319457719293,2017
pigs_industrial_meat,29891730.55281597,12295759.798534255,0.411343189943746,2018
pigs_industrial_meat,29891639.875681967,12295719.738008458,0.4113430975732955,2019
pigs_intermediate_meat,29890752.130866148,12268204.789229276,0.4104347972080881,2005
pigs_intermediate_meat,29891937.279244654,12268739.315137977,0.4104364063301018,2006
pigs_intermediate_meat,29891623.5140386,12268597.77678529,0.41043597953196964,2007
pigs_intermediate_meat,29891625.146413542,12268598.459833575,0.41043597996897757,2008
pigs_intermediate_meat,29891433.745315954,12268512.51802451,0.410435732944627,2009
pigs_intermediate_meat,29891427.436616823,12268509.810276613,0.410435728982543,2010
pigs_intermediate_meat,29892364.41329791,12268932.116425497,0.4104369914267318,2011
pigs_intermediate_meat,29892279.494842555,12268893.434053918,0.4104368633436177,2012
pigs_intermediate_meat,29892160.690253444,12268840.42797797,0.4104367213567909,2013
pigs_intermediate_meat,29892040.234840423,12268785.252373373,0.41043652945688164,2014
pigs_intermediate_meat,29891884.521533746,12268715.756257828,0.41043634259391026,2015
pigs_intermediate_meat,29891914.29656128,12268729.114065498,0.41043638063276777,2016
pigs_intermediate_meat,29891710.56510151,12268637.47679381,0.410436112382187,2017
pigs_intermediate_meat,29891730.55281597,12268645.772429587,0.41043611545848796,2018
pigs_intermediate_meat,29891639.875681967,12268606.220388079,0.4104360373473212,2019
sheep_grassland_meat,4643684.821914054,1177628.501049804,0.2535978530438687,2005
sheep_grassland_meat,4643684.821914054,1177176.469534894,0.25350050976321004,2006
sheep_grassland_meat,4643684.821914054,1177050.5855903514,0.25347340113086947,2007
sheep_grassland_meat,4643684.821914054,1177515.220427762,0.25357345848946067,2008
sheep_grassland_meat,4643684.821914054,1175515.6462024716,0.25314285772692524,2009
sheep_grassland_meat,4643684.821914054,1177352.8223316425,0.25353848667239137,2010
sheep_grassland_meat,4643684.821914054,1177273.61818036,0.2535214303573484,2011
sheep_grassland_meat,4690396.194859435,1189501.8956481493,0.25360371410667093,2012
sheep_grassland_meat,4690396.194859435,1190098.566225211,0.25373092523176,2013
sheep_grassland_meat,4690396.194859435,1191954.6226147362,0.25412663943423175,2014
sheep_grassland_meat,4690396.194859435,1192192.458940292,0.2541773465207283,2015
sheep_grassland_meat,4690396.194859435,1192590.846605401,0.254262283410611,2016
sheep_grassland_meat,4690396.194859435,1193460.11937742,0.25444761376137576,2017
sheep_grassland_meat,4690396.194859435,1193702.6921959277,0.2544993306757749,2018
sheep_grassland_meat,4690396.194859435,1193596.087969879,0.2544766024836095,2019
sheep_grassland_milk,969460.7466467492,259238.49724215662,0.2674048414428662,2005
sheep_grassland_milk,969460.7466467492,259320.1292876342,0.2674890450021747,2006
sheep_grassland_milk,969460.7466467492,259090.7053713413,0.2672523939391106,2007
sheep_grassland_milk,969460.7466467492,259216.86502030838,0.26738252777836446,2008
sheep_grassland_milk,969460.7466467492,258783.17377961395,0.2669351747089447,2009
sheep_grassland_milk,969460.7466467492,258926.96240114028,0.26708349285593896,2010
sheep_grassland_milk,969460.7466467492,258920.20380516668,0.26707652135554866,2011
sheep_grassland_milk,1003574.3316496968,267485.35108778556,0.26653267491216864,2012
sheep_grassland_milk,1003574.3316496968,267796.82903331716,0.2668430434974428,2013
sheep_grassland_milk,1003574.3316496968,267757.9811696659,0.26680433399439346,2014
sheep_grassland_milk,1003574.3316496968,267834.0613724909,0.26688014322986875,2015
sheep_grassland_milk,1003574.3316496968,267914.9555971002,0.2669607493415021,2016
sheep_grassland_milk,1003574.3316496968,268095.20517950517,0.2671403569467591,2017
sheep_grassland_milk,1003574.3316496968,268365.4378924567,0.2674096271985274,2018
sheep_grassland_milk,1003574.3316496968,268417.2252864052,0.267461230146426,2019
sheep_mixed_meat,7472944.415143476,2227014.329777092,0.29801028966095083,2005
sheep_mixed_meat,7472944.415143357,2227014.3297770624,0.2980102896609516,2006
sheep_mixed_meat,7472944.415143476,2227014.329777092,0.29801028966095083,2007
sheep_mixed_meat,7472944.415143476,2227014.329777092,0.29801028966095083,2008
sheep_mixed_meat,7472944.415143357,2227014.3297770624,0.2980102896609516,2009
sheep_mixed_meat,7472944.415143476,2227014.329777092,0.29801028966095083,2010
sheep_mixed_meat,7472944.415143476,2227014.329777092,0.29801028966095083,2011
sheep_mixed_meat,7539525.632094693,2245201.279613867,0.2977907880644855,2012
sheep_mixed_meat,7539525.632094693,2245201.279613867,0.2977907880644855,2013
sheep_mixed_meat,7539525.632094574,2245201.279613837,0.2977907880644863,2014
sheep_mixed_meat,7539525.632094574,2245201.279613837,0.2977907880644863,2015
sheep_mixed_meat,7539525.632094574,2245201.279613837,0.2977907880644863,2016
sheep_mixed_meat,7539525.632094574,2245201.279613837,0.2977907880644863,2017
sheep_mixed_meat,7539525.632094574,2245201.279613837,0.2977907880644863,2018
sheep_mixed_meat,7539525.632094693,2245201.279613867,0.2977907880644855,2019
sheep_mixed_milk,1889469.1457356366,598287.8819256334,0.3166433721746215,2005
sheep_mixed_milk,1889469.1457356366,598287.8819256334,0.3166433721746215,2006
sheep_mixed_milk,1889469.1457356366,598287.8819256334,0.3166433721746215,2007
sheep_mixed_milk,1889469.1457356366,598287.8819256334,0.3166433721746215,2008
sheep_mixed_milk,1889469.1457356366,598287.8819256334,0.3166433721746215,2009
sheep_mixed_milk,1889469.1457356366,598287.8819256334,0.3166433721746215,2010
sheep_mixed_milk,1889469.1457356366,598287.8819256334,0.3166433721746215,2011
sheep_mixed_milk,1938093.7922804526,611569.9162359263,0.3155522806336036,2012
sheep_mixed_milk,1938093.7922804526,611569.9162359263,0.3155522806336036,2013
sheep_mixed_milk,1938093.7922804526,611569.9162359263,0.3155522806336036,2014
sheep_mixed_milk,1938093.7922804526,611569.9162359263,0.3155522806336036,2015
sheep_mixed_milk,1938093.7922804526,611569.9162359263,0.3155522806336036,2016
sheep_mixed_milk,1938093.7922804526,611569.9162359263,0.3155522806336036,2017
sheep_mixed_milk,1938093.7922804526,611569.9162359263,0.3155522806336036,2018
sheep_mixed_milk,1938093.7922804526,611569.9162359263,0.3155522806336036,2019
