rgn_id,rgn_name,year,number_jobs,unit,sector,source
14,Taiwan,2008,235048,Persons (1),fis,OECD
14,Taiwan,2009,235048,Persons (1),fis,OECD
14,Taiwan,2010,236108,Persons (1),fis,OECD
14,Taiwan,2011,237373,Persons (1),fis,OECD
14,Taiwan,2012,227208,Persons (1),fis,OECD
14,Taiwan,2013,229048,Persons (1),fis,OECD
14,Taiwan,2014,228868,Persons (1),fis,OECD
14,Taiwan,2015,229793,Persons (1),fis,OECD
14,Taiwan,2016,228175,Persons (1),fis,OECD
14,Taiwan,2017,228411,Persons (1),fis,OECD
14,Taiwan,2018,227778,Persons (1),fis,OECD
14,Taiwan,2019,219641,Persons (1),fis,OECD
14,Taiwan,2020,220253,Persons (1),fis,OECD
14,Taiwan,2021,226958,Persons (1),fis,OECD
14,Taiwan,2022,226496,Persons (1),fis,OECD
15,Philippines,2008,1863520,Persons (1),fis,OECD
15,Philippines,2009,1863520,Persons (1),fis,OECD
15,Philippines,2010,1868435,Persons (1),fis,OECD
15,Philippines,2011,1868435,Persons (1),fis,OECD
15,Philippines,2012,1868435,Persons (1),fis,OECD
15,Philippines,2013,1868435,Persons (1),fis,OECD
15,Philippines,2014,1868435,Persons (1),fis,OECD
15,Philippines,2015,1868435,Persons (1),fis,OECD
15,Philippines,2016,1868435,Persons (1),fis,OECD
15,Philippines,2017,1868435,Persons (1),fis,OECD
15,Philippines,2018,1868435,Persons (1),fis,OECD
15,Philippines,2019,1868435,Persons (1),fis,OECD
15,Philippines,2020,1868435,Persons (1),fis,OECD
15,Philippines,2021,1789695,Persons (1),fis,OECD
15,Philippines,2022,1789695,Persons (1),fis,OECD
16,Australia,2008,14000,Persons (1),fis,OECD
16,Australia,2009,14000,Persons (1),fis,OECD
16,Australia,2010,13000,Persons (1),fis,OECD
16,Australia,2011,13000,Persons (1),fis,OECD
16,Australia,2012,14000,Persons (1),fis,OECD
16,Australia,2013,12000,Persons (1),fis,OECD
16,Australia,2014,11000,Persons (1),fis,OECD
16,Australia,2015,11000,Persons (1),fis,OECD
16,Australia,2016,10000,Persons (1),fis,OECD
16,Australia,2017,10000,Persons (1),fis,OECD
16,Australia,2018,11000,Persons (1),fis,OECD
16,Australia,2019,10000,Persons (1),fis,OECD
16,Australia,2020,10000,Persons (1),fis,OECD
16,Australia,2021,10000,Persons (1),fis,OECD
16,Australia,2022,10000,Persons (1),fis,OECD
20,South Korea,2008,129590,Persons (1),fis,OECD
20,South Korea,2009,129590,Persons (1),fis,OECD
20,South Korea,2010,131446,Persons (1),fis,OECD
20,South Korea,2011,121025,Persons (1),fis,OECD
20,South Korea,2012,117266,Persons (1),fis,OECD
20,South Korea,2013,112560,Persons (1),fis,OECD
20,South Korea,2014,108476,Persons (1),fis,OECD
20,South Korea,2015,100282,Persons (1),fis,OECD
20,South Korea,2016,94884,Persons (1),fis,OECD
20,South Korea,2017,93635,Persons (1),fis,OECD
20,South Korea,2018,86175,Persons (1),fis,OECD
20,South Korea,2019,84001,Persons (1),fis,OECD
20,South Korea,2020,76913,Persons (1),fis,OECD
20,South Korea,2021,72817,Persons (1),fis,OECD
20,South Korea,2022,70380,Persons (1),fis,OECD
25,Thailand,2008,24871,Persons (1),fis,OECD
25,Thailand,2009,24871,Persons (1),fis,OECD
25,Thailand,2010,24844,Persons (1),fis,OECD
25,Thailand,2011,24842,Persons (1),fis,OECD
25,Thailand,2012,24825,Persons (1),fis,OECD
25,Thailand,2013,24801,Persons (1),fis,OECD
25,Thailand,2014,24732,Persons (1),fis,OECD
25,Thailand,2015,24737,Persons (1),fis,OECD
25,Thailand,2016,24725,Persons (1),fis,OECD
25,Thailand,2017,24666,Persons (1),fis,OECD
25,Thailand,2018,24133,Persons (1),fis,OECD
25,Thailand,2019,24408,Persons (1),fis,OECD
25,Thailand,2020,54181,Persons (1),fis,OECD
25,Thailand,2021,54436,Persons (1),fis,OECD
25,Thailand,2022,141842,Persons (1),fis,OECD
59,Belgium,2008,599,Persons (1),fis,OECD
59,Belgium,2009,599,Persons (1),fis,OECD
59,Belgium,2010,614,Persons (1),fis,OECD
59,Belgium,2011,587,Persons (1),fis,OECD
59,Belgium,2012,585,Persons (1),fis,OECD
59,Belgium,2013,382,Persons (1),fis,OECD
59,Belgium,2014,605,Persons (1),fis,OECD
59,Belgium,2015,563,Persons (1),fis,OECD
59,Belgium,2016,491,Persons (1),fis,OECD
59,Belgium,2017,483,Persons (1),fis,OECD
59,Belgium,2018,521,Persons (1),fis,OECD
59,Belgium,2019,490,Persons (1),fis,OECD
59,Belgium,2020,504,Persons (1),fis,OECD
59,Belgium,2021,516,Persons (1),fis,OECD
59,Belgium,2022,517,Persons (1),fis,OECD
69,Latvia,2008,741,Persons (1),fis,OECD
69,Latvia,2009,741,Persons (1),fis,OECD
69,Latvia,2010,667,Persons (1),fis,OECD
69,Latvia,2011,601,Persons (1),fis,OECD
69,Latvia,2012,553,Persons (1),fis,OECD
69,Latvia,2013,559,Persons (1),fis,OECD
69,Latvia,2014,518,Persons (1),fis,OECD
69,Latvia,2015,510,Persons (1),fis,OECD
69,Latvia,2016,1004,Persons (1),fis,OECD
69,Latvia,2017,437,Persons (1),fis,OECD
69,Latvia,2018,485,Persons (1),fis,OECD
69,Latvia,2019,411,Persons (1),fis,OECD
69,Latvia,2020,398,Persons (1),fis,OECD
69,Latvia,2021,336,Persons (1),fis,OECD
69,Latvia,2022,318,Persons (1),fis,OECD
70,Estonia,2008,2999,Persons (1),fis,OECD
70,Estonia,2009,2999,Persons (1),fis,OECD
70,Estonia,2010,2761,Persons (1),fis,OECD
70,Estonia,2011,2251,Persons (1),fis,OECD
70,Estonia,2012,2295,Persons (1),fis,OECD
70,Estonia,2013,2315,Persons (1),fis,OECD
70,Estonia,2014,2369,Persons (1),fis,OECD
70,Estonia,2015,2387,Persons (1),fis,OECD
70,Estonia,2016,2416,Persons (1),fis,OECD
70,Estonia,2017,2404,Persons (1),fis,OECD
70,Estonia,2018,2384,Persons (1),fis,OECD
70,Estonia,2019,2392,Persons (1),fis,OECD
70,Estonia,2020,2543,Persons (1),fis,OECD
70,Estonia,2021,2849,Persons (1),fis,OECD
70,Estonia,2022,2524,Persons (1),fis,OECD
71,Bulgaria,2008,1195,Persons (1),fis,OECD
71,Bulgaria,2009,1195,Persons (1),fis,OECD
71,Bulgaria,2010,1368,Persons (1),fis,OECD
71,Bulgaria,2011,1344,Persons (1),fis,OECD
71,Bulgaria,2012,1541,Persons (1),fis,OECD
71,Bulgaria,2013,1331,Persons (1),fis,OECD
71,Bulgaria,2014,1298,Persons (1),fis,OECD
71,Bulgaria,2015,1800,Persons (1),fis,OECD
71,Bulgaria,2016,1601,Persons (1),fis,OECD
71,Bulgaria,2017,2151,Persons (1),fis,OECD
71,Bulgaria,2018,1738,Persons (1),fis,OECD
71,Bulgaria,2019,2055,Persons (1),fis,OECD
71,Bulgaria,2020,1761,Persons (1),fis,OECD
71,Bulgaria,2021,1589,Persons (1),fis,OECD
71,Bulgaria,2022,1711,Persons (1),fis,OECD
72,Romania,2008,546,Persons (1),fis,OECD
72,Romania,2009,546,Persons (1),fis,OECD
72,Romania,2010,522,Persons (1),fis,OECD
72,Romania,2011,500,Persons (1),fis,OECD
72,Romania,2012,477,Persons (1),fis,OECD
72,Romania,2013,455,Persons (1),fis,OECD
72,Romania,2014,432,Persons (1),fis,OECD
72,Romania,2015,406,Persons (1),fis,OECD
72,Romania,2016,383,Persons (1),fis,OECD
72,Romania,2017,571,Persons (1),fis,OECD
72,Romania,2018,581,Persons (1),fis,OECD
72,Romania,2019,591,Persons (1),fis,OECD
72,Romania,2020,597,Persons (1),fis,OECD
72,Romania,2021,607,Persons (1),fis,OECD
72,Romania,2022,549,Persons (1),fis,OECD
76,Turkey,2008,47413,Persons (1),fis,OECD
76,Turkey,2009,47413,Persons (1),fis,OECD
76,Turkey,2010,46361,Persons (1),fis,OECD
76,Turkey,2011,37747,Persons (1),fis,OECD
76,Turkey,2012,36776,Persons (1),fis,OECD
76,Turkey,2013,33455,Persons (1),fis,OECD
76,Turkey,2014,32599,Persons (1),fis,OECD
76,Turkey,2015,31350,Persons (1),fis,OECD
76,Turkey,2016,32631,Persons (1),fis,OECD
76,Turkey,2017,31842,Persons (1),fis,OECD
76,Turkey,2018,30878,Persons (1),fis,OECD
76,Turkey,2019,28717,Persons (1),fis,OECD
76,Turkey,2020,35540,Persons (1),fis,OECD
76,Turkey,2021,35107,Persons (1),fis,OECD
76,Turkey,2022,34684,Persons (1),fis,OECD
79,Israel,2008,1344,Persons (1),fis,OECD
79,Israel,2009,1344,Persons (1),fis,OECD
79,Israel,2010,1309,Persons (1),fis,OECD
79,Israel,2011,1275,Persons (1),fis,OECD
79,Israel,2012,1240,Persons (1),fis,OECD
79,Israel,2013,1240,Persons (1),fis,OECD
79,Israel,2014,734,Persons (1),fis,OECD
79,Israel,2015,820,Persons (1),fis,OECD
79,Israel,2016,840,Persons (1),fis,OECD
79,Israel,2017,830,Persons (1),fis,OECD
79,Israel,2018,897,Persons (1),fis,OECD
79,Israel,2019,965,Persons (1),fis,OECD
79,Israel,2020,1032,Persons (1),fis,OECD
79,Israel,2021,1040,Persons (1),fis,OECD
79,Israel,2022,1040,Persons (1),fis,OECD
80,Greece,2008,24403,Persons (1),fis,OECD
80,Greece,2009,24403,Persons (1),fis,OECD
80,Greece,2010,24319,Persons (1),fis,OECD
80,Greece,2011,21923,Persons (1),fis,OECD
80,Greece,2012,21941,Persons (1),fis,OECD
80,Greece,2013,21590,Persons (1),fis,OECD
80,Greece,2014,21662,Persons (1),fis,OECD
80,Greece,2015,21674,Persons (1),fis,OECD
80,Greece,2016,21600,Persons (1),fis,OECD
80,Greece,2017,21153,Persons (1),fis,OECD
80,Greece,2018,20565,Persons (1),fis,OECD
80,Greece,2019,19889,Persons (1),fis,OECD
80,Greece,2020,18535,Persons (1),fis,OECD
80,Greece,2021,16779,Persons (1),fis,OECD
80,Greece,2022,17196,Persons (1),fis,OECD
130,Costa Rica,2008,5496,Persons (1),fis,OECD
130,Costa Rica,2009,5496,Persons (1),fis,OECD
130,Costa Rica,2010,5747,Persons (1),fis,OECD
130,Costa Rica,2011,5907,Persons (1),fis,OECD
130,Costa Rica,2012,6741,Persons (1),fis,OECD
130,Costa Rica,2013,7564,Persons (1),fis,OECD
130,Costa Rica,2014,4846,Persons (1),fis,OECD
130,Costa Rica,2015,3695,Persons (1),fis,OECD
130,Costa Rica,2016,3888,Persons (1),fis,OECD
130,Costa Rica,2017,3338,Persons (1),fis,OECD
130,Costa Rica,2018,5763,Persons (1),fis,OECD
130,Costa Rica,2019,6315,Persons (1),fis,OECD
130,Costa Rica,2020,5348,Persons (1),fis,OECD
130,Costa Rica,2021,7039,Persons (1),fis,OECD
130,Costa Rica,2022,4117,Persons (1),fis,OECD
132,Colombia,2008,24495,Persons (1),fis,OECD
132,Colombia,2009,24495,Persons (1),fis,OECD
132,Colombia,2010,24495,Persons (1),fis,OECD
132,Colombia,2011,24495,Persons (1),fis,OECD
132,Colombia,2012,24495,Persons (1),fis,OECD
132,Colombia,2013,20561,Persons (1),fis,OECD
132,Colombia,2014,16105,Persons (1),fis,OECD
132,Colombia,2015,15938,Persons (1),fis,OECD
132,Colombia,2016,17287,Persons (1),fis,OECD
132,Colombia,2017,17674,Persons (1),fis,OECD
132,Colombia,2018,17420,Persons (1),fis,OECD
132,Colombia,2019,23173,Persons (1),fis,OECD
132,Colombia,2020,20239,Persons (1),fis,OECD
132,Colombia,2021,32826,Persons (1),fis,OECD
132,Colombia,2022,32920,Persons (1),fis,OECD
135,Mexico,2008,231511,Persons (1),fis,OECD
135,Mexico,2009,231511,Persons (1),fis,OECD
135,Mexico,2010,241678,Persons (1),fis,OECD
135,Mexico,2011,213831,Persons (1),fis,OECD
135,Mexico,2012,199340,Persons (1),fis,OECD
135,Mexico,2013,201539,Persons (1),fis,OECD
135,Mexico,2014,204384,Persons (1),fis,OECD
135,Mexico,2015,226968,Persons (1),fis,OECD
135,Mexico,2016,226580,Persons (1),fis,OECD
135,Mexico,2017,227182,Persons (1),fis,OECD
135,Mexico,2018,233990,Persons (1),fis,OECD
135,Mexico,2019,230596,Persons (1),fis,OECD
135,Mexico,2020,228519,Persons (1),fis,OECD
135,Mexico,2021,224769,Persons (1),fis,OECD
135,Mexico,2022,228296,Persons (1),fis,OECD
138,Peru,2008,69486,Persons (1),fis,OECD
138,Peru,2009,69486,Persons (1),fis,OECD
138,Peru,2010,63532,Persons (1),fis,OECD
138,Peru,2011,67228,Persons (1),fis,OECD
138,Peru,2012,57952,Persons (1),fis,OECD
138,Peru,2013,65025,Persons (1),fis,OECD
138,Peru,2014,65214,Persons (1),fis,OECD
138,Peru,2015,65500,Persons (1),fis,OECD
138,Peru,2016,65100,Persons (1),fis,OECD
138,Peru,2017,66413,Persons (1),fis,OECD
138,Peru,2018,62610,Persons (1),fis,OECD
138,Peru,2019,61991,Persons (1),fis,OECD
138,Peru,2020,55140,Persons (1),fis,OECD
138,Peru,2021,68017,Persons (1),fis,OECD
138,Peru,2022,57713,Persons (1),fis,OECD
143,Iceland,2008,4010,Persons (1),fis,OECD
143,Iceland,2009,4010,Persons (1),fis,OECD
143,Iceland,2010,4416,Persons (1),fis,OECD
143,Iceland,2011,5222,Persons (1),fis,OECD
143,Iceland,2012,5161,Persons (1),fis,OECD
143,Iceland,2013,5004,Persons (1),fis,OECD
143,Iceland,2014,4777,Persons (1),fis,OECD
143,Iceland,2015,4046,Persons (1),fis,OECD
143,Iceland,2016,4363,Persons (1),fis,OECD
143,Iceland,2017,4157,Persons (1),fis,OECD
143,Iceland,2018,3944,Persons (1),fis,OECD
143,Iceland,2019,3730,Persons (1),fis,OECD
143,Iceland,2020,3460,Persons (1),fis,OECD
143,Iceland,2021,3478,Persons (1),fis,OECD
143,Iceland,2022,3478,Persons (1),fis,OECD
162,New Zealand,2008,1900,Persons (1),fis,OECD
162,New Zealand,2009,1900,Persons (1),fis,OECD
162,New Zealand,2010,1800,Persons (1),fis,OECD
162,New Zealand,2011,1800,Persons (1),fis,OECD
162,New Zealand,2012,1700,Persons (1),fis,OECD
162,New Zealand,2013,1800,Persons (1),fis,OECD
162,New Zealand,2014,1850,Persons (1),fis,OECD
162,New Zealand,2015,2050,Persons (1),fis,OECD
162,New Zealand,2016,1950,Persons (1),fis,OECD
162,New Zealand,2017,2450,Persons (1),fis,OECD
162,New Zealand,2018,2550,Persons (1),fis,OECD
162,New Zealand,2019,2550,Persons (1),fis,OECD
162,New Zealand,2020,2650,Persons (1),fis,OECD
162,New Zealand,2021,2600,Persons (1),fis,OECD
162,New Zealand,2022,2600,Persons (1),fis,OECD
163,United States,2008,135466,Persons (1),fis,OECD
163,United States,2009,135466,Persons (1),fis,OECD
163,United States,2010,159739,Persons (1),fis,OECD
163,United States,2011,186726,Persons (1),fis,OECD
163,United States,2012,175565,Persons (1),fis,OECD
163,United States,2013,198647,Persons (1),fis,OECD
163,United States,2014,185263,Persons (1),fis,OECD
163,United States,2015,164047,Persons (1),fis,OECD
163,United States,2016,166952,Persons (1),fis,OECD
163,United States,2017,168746,Persons (1),fis,OECD
163,United States,2018,158811,Persons (1),fis,OECD
163,United States,2019,164522,Persons (1),fis,OECD
163,United States,2020,138342,Persons (1),fis,OECD
163,United States,2021,182568,Persons (1),fis,OECD
163,United States,2022,182568,Persons (1),fis,OECD
171,Brazil,2008,532912,Persons (1),fis,OECD
171,Brazil,2009,532912,Persons (1),fis,OECD
171,Brazil,2010,546755,Persons (1),fis,OECD
171,Brazil,2011,560073,Persons (1),fis,OECD
171,Brazil,2012,822274,Persons (1),fis,OECD
171,Brazil,2013,822274,Persons (1),fis,OECD
171,Brazil,2014,822274,Persons (1),fis,OECD
171,Brazil,2015,822274,Persons (1),fis,OECD
171,Brazil,2016,822274,Persons (1),fis,OECD
171,Brazil,2017,822274,Persons (1),fis,OECD
171,Brazil,2018,822274,Persons (1),fis,OECD
171,Brazil,2019,822274,Persons (1),fis,OECD
171,Brazil,2020,821973,Persons (1),fis,OECD
171,Brazil,2021,821973,Persons (1),fis,OECD
171,Brazil,2022,821973,Persons (1),fis,OECD
172,Argentina,2008,16967,Persons (1),fis,OECD
172,Argentina,2009,16967,Persons (1),fis,OECD
172,Argentina,2010,16050,Persons (1),fis,OECD
172,Argentina,2011,16563,Persons (1),fis,OECD
172,Argentina,2012,15514,Persons (1),fis,OECD
172,Argentina,2013,15178,Persons (1),fis,OECD
172,Argentina,2014,15223,Persons (1),fis,OECD
172,Argentina,2015,15160,Persons (1),fis,OECD
172,Argentina,2016,14085,Persons (1),fis,OECD
172,Argentina,2017,14273,Persons (1),fis,OECD
172,Argentina,2018,14596,Persons (1),fis,OECD
172,Argentina,2019,13594,Persons (1),fis,OECD
172,Argentina,2020,13525,Persons (1),fis,OECD
172,Argentina,2021,14744,Persons (1),fis,OECD
172,Argentina,2022,14574,Persons (1),fis,OECD
174,Finland,2008,2077,Persons (1),fis,OECD
174,Finland,2009,2077,Persons (1),fis,OECD
174,Finland,2010,2195,Persons (1),fis,OECD
174,Finland,2011,2199,Persons (1),fis,OECD
174,Finland,2012,2155,Persons (1),fis,OECD
174,Finland,2013,2063,Persons (1),fis,OECD
174,Finland,2014,2067,Persons (1),fis,OECD
174,Finland,2015,2084,Persons (1),fis,OECD
174,Finland,2016,2360,Persons (1),fis,OECD
174,Finland,2017,2491,Persons (1),fis,OECD
174,Finland,2018,2499,Persons (1),fis,OECD
174,Finland,2019,2231,Persons (1),fis,OECD
174,Finland,2020,2276,Persons (1),fis,OECD
174,Finland,2021,2357,Persons (1),fis,OECD
174,Finland,2022,2136,Persons (1),fis,OECD
175,Denmark,2008,2170,Persons (1),fis,OECD
175,Denmark,2009,2170,Persons (1),fis,OECD
175,Denmark,2010,2106,Persons (1),fis,OECD
175,Denmark,2011,2045,Persons (1),fis,OECD
175,Denmark,2012,1949,Persons (1),fis,OECD
175,Denmark,2013,1934,Persons (1),fis,OECD
