"zone","uv_2005_2009.2005_2009_mol_1km","uv_2006_2010.2005_2009_mol_1km","uv_2007_2011.2005_2009_mol_1km","uv_2008_2012.2005_2009_mol_1km","uv_2009_2013.2005_2009_mol_1km","uv_2010_2014.2005_2009_mol_1km","uv_2011_2015.2005_2009_mol_1km","uv_2012_2016.2005_2009_mol_1km","uv_2013_2017.2005_2009_mol_1km","uv_2014_2018.2005_2009_mol_1km","uv_2015_2019.2005_2009_mol_1km"
54,0,0,0.00783859976629813,0,0,0,0,0,0,3.59187391016316e-05,0.060733270022048
55,0,0.00172761327958401,0.0590038128887862,0.127501156205401,0.0238816226886032,0.0372958239869514,0.0756448390042515,0.0518212667358758,0.0878114544869563,0.175842370877698,0.247996896603829
56,0,0.0990793926211072,0.0763202982054903,0.0740105696949625,0.160209123557695,0.0944418163085047,0.014896205560714,0.0800513048549276,0.14638774813412,0.106879153277545,0.32672545470495
57,0,0.00457164660488472,0.0274475811783394,0.167481712816299,0.149907839485589,0.10165103390869,0.168785659874464,0.18555216415253,0.179960730895733,0.123096138148226,0.283255797540223
58,0,0.0190103323621679,0.00332551518283054,0.0458553659119973,0.0964267069486714,0.0566829274830349,0.0274822048643942,0.097615608021319,0.0617871569355993,0.0323315743885006,0.149016722893894
59,0,0,0,0.0136020018369449,0.00680100091847246,0.0102015016880711,0.0238035047664654,0.0782269923899478,0.102035656006237,0.170066305557937,0.251698964397163
60,0,0,0.0593616762944699,0.100798943675072,0.0593616762944699,0,0.119965228624264,0,0.11872335258894,0.098936129565413,0.219522289040122
61,0,0.0194236057062537,0.112780158875589,0.181775130163638,0.0725594996013067,0.0802182793955125,0.114001517295307,0.121077676951807,0.0642140842488103,0.0870447697518242,0.121958757392489
62,0,0.00622457742522974,0.0145500542848023,0.084579390363799,0.106650351896547,0.101191542761318,0.157893574038335,0.134067742468543,0.149707273831019,0.0990256288066917,0.231544900258644
63,0,0.0518356509542133,0.0313258346645199,0.0398062432230946,0.104477796551317,0.0772175138265678,0.0128740129113752,0.0438358099131315,0.0733676633197517,0.0331971001966964,0.24347510272676
64,0,0.0560651464843325,0.0800691846906612,0.148242273513955,0.233637055839685,0.183354217472822,0.0571791013578564,0.118254592519671,0.162398732196915,0.0862099401881183,0.387236577584628
65,0,0.0552266884466677,0.000319201733747733,0,0.0402625111831407,0.0341202723529664,0,0.181817310230995,0.24493227582336,0.241363603263089,0.435100702543688
66,0,0.0681098640969662,0.0492971424896463,0.0551667007311906,0.121097424743,0.0898475239053451,0.0423957042615276,0.172544745771086,0.216359880393841,0.203812523090351,0.409264151114559
67,0,0.0653708787977829,0.0979175949872906,0.112611859172083,0.112966710445214,0.206425995499957,0.128573320969204,0.306072265892337,0.274312207360863,0.201382119724951,0.134171187910969
68,0,0.0148363424702683,0.0501818701700966,0.110204656849848,0.116041179480231,0.199537923959339,0.210214826198412,0.316365851916779,0.205464278140191,0.205088968252476,0.190630175258015
69,0,0,0,0,0,0,0.00316974960469485,0.00163097008500314,0.0472919456848232,0.0647518663741007,0.0747158817959109
70,0,0,0,0,0,0.00374269736985228,0.0253564791978465,0.0360821891677755,0.104619844823967,0.171294538362133,0.113273846922935
71,0,0.0349126175032518,0.239318928617062,0.298392085981268,0.1953873948603,0.163333903079637,0.218211610587568,0.167072561261884,0.13554597637516,0.1514731338029,0.291271976905112
72,0,0.0479396525721096,0.239804513479802,0.315669961979534,0.26330572253884,0.238122259188308,0.307687391659403,0.203125348378099,0.0951637793600288,0.113811688770994,0.319172672507629
73,0,0.0111216136282739,0.149643567359851,0.196954916742396,0.147659355480234,0.16328109718672,0.217991575444387,0.16149648666422,0.143014246712875,0.151183810719924,0.15360034851633
74,0,0.0219655915959118,0.00958891702684361,0.0598481769609614,0.0673620841217865,0.106266559269936,0.100139116662461,0.142138928435466,0.15802469615826,0.12353956978362,0.164755596390969
75,0,0.0349701704201058,0.148659058479273,0.211314160251481,0.13094537831017,0.192595056971682,0.270968733245364,0.236562788877066,0.202197862497959,0.1696801336215,0.267533191662112
76,0,0.0187036194512319,0.07408346666758,0.124789414893853,0.0761945591360028,0.0992341540005571,0.114791147125852,0.135494390237753,0.130719667529427,0.0915897771153992,0.123533344381567
77,0,0.0274742750818903,0.00415016092163448,0.0489610614510678,0,0.040881009311306,0.0272540053783831,0.162127244254966,0.202293260727274,0.112307829880493,0.0825329626351467
78,0,0.0934817183995641,0.0250931720175089,0.0343780252840199,0.0116491119145731,0.0259559321352675,0.0017458856540754,0.0438794941918261,0.157488891720883,0.0828184846113239,0.110105587293051
79,0,0.0735018575401681,0.0563714247859416,0.0507425577616371,0.0337725459491883,0.0584293080793902,0,0.0888381401001245,0.154188669355894,0.0211890945257906,0.0667211663486524
80,0,0.0559919048866997,0.111966369336507,0.164329452724871,0.119118824500281,0.225605689027601,0.234399864630171,0.357101082273229,0.335301593193967,0.270537517009074,0.197562007612215
81,0,0.0210240215047476,0.0553703839958417,0.0561751785981095,0.0303963317327736,0.0369533149956908,0.0302251995604221,0.0863171717166939,0.122558889952164,0.0568431770923606,0.064025646194143
82,0,0,0.0822855748006052,0.20793788801949,0.097423629466368,0.0908702535311839,0.200668718737937,0.100606008984507,0.0663962562972606,0.0900625666341978,0.120554711177353
84,0,0.00817069660058837,0.0840719054164385,0.185848853114268,0.0793154908711038,0.0545794782505015,0.181887824633855,0.205720605248384,0.19272336997959,0.192963915166171,0.272408622430619
85,0,0.0579252433618706,0.081175697686317,0.0241903070178711,0.0133178315759248,0.000141292616887123,0,0,0,0.00582948318379296,0.0462411775779333
86,0,0.0515544360171034,0.0136758386703127,0.00766722148215373,0.00311645552598174,0,0,0.0439293174234216,0.0545779633391457,0.0566246514289794,0.170508637135931
88,0,0.0772528652173079,0.0450394503154192,0.0685945564079909,0.124709918874289,0.0838020894121129,0.11551850766204,0.104216855793372,0.0946932486938997,0.0336817874695949,0.038482727354345
89,0,0.0050569522324699,0.0239947731786616,0.0541955685008539,0.0333789513699143,0.0836988700197937,0.133307656278057,0.165819869942893,0.153203574167199,0.226423417037042,0.187242163683581
90,0,0.0998057188171593,0.181409516519368,0.20782776965618,0.20019778416627,0.199719582102291,0.277357339000415,0.228896637073574,0.199504532586834,0.214776216237194,0.206627160861921
91,0,0.079462249426552,0.113747505648983,0.132715466424921,0.181912681931664,0.200054337591475,0.300787209798628,0.26502100623528,0.292313999404109,0.240770742272903,0.225161690781508
92,0,0.12809926623588,0.0741327567608072,0.0799843358691255,0.0621492264782764,0.0449948726635044,0.0644832998185087,0.121150219262958,0.169519476847334,0.113191064325873,0.171377791213343
93,0,0.0998776900615252,0.124657844272139,0.142165448686375,0.200036558438347,0.13122384011412,0.241710052493188,0.281634776941873,0.313833312079049,0.265009835276858,0.309315836898472
94,0,0.0997761232957669,0.150378706750781,0.203929429380707,0.23631756071308,0.179932823115654,0.255460580444838,0.265020007109527,0.313051046561172,0.291176780918566,0.293569262052652
95,0,0.0383426535949118,0.0966601191054716,0.161463379624404,0.171206485407223,0.211722112322493,0.172886468027614,0.181608389605453,0.122063490601889,0.0693958309207546,0.109018823972141
96,0,0.029606972048503,0.0598422818091967,0.0591585224057168,0.076525158340359,0.0192238269468948,0.00795036980471729,0.0415136626792901,0.0253078808726645,0.151009392608268,0.198006705570085
97,0,0.0132055148649961,0.0991632850387466,0.0463299970948203,0.0408097772375746,0.0103472711470815,0.00672388727747327,0.0144868412191462,0.00964683455627196,0.0424507509821049,0.0414421993639351
98,0,0.0523178794996481,0.117784976688226,0.134352406658525,0.148156104664493,0.0494439241883909,0,0.0061761847617239,0,0.0123523695234478,0.0123523695234478
99,0,0.0463048580251988,0.08390146404319,0.102471717397206,0.109550761738738,0.0384894751371039,0,0.00431894905906286,0,0.00863789811812572,0.00863789811812572
100,0,0.0031853372829148,0.0685402097383364,0.0587905401970155,0.0553896244939432,0.01770764840479,0.0031853372829148,0.00212355812400442,0.00811048926299415,0.0819555694362263,0.149950135429517
101,0,0.0414870523028744,0.000664923559004458,7.12418098933348e-05,0.000284967246075552,0,0,0.0248524221232434,0.0256354798581161,0.0182138080579991,0.0478364195505762
102,0,0.084054838126156,0.00948487599670867,0.011342546319469,0.016480075666359,0.042742756531483,0.0248672689941569,0.0852981416553179,0.0718032140657009,0.0289513828145296,0.0423307342055344
103,0,0.0249398051440994,0.12650642933715,0.086338427967261,0.0881913272568618,0.0291192553597256,0,0,0,0,0.00142095344231021
104,0,0.00913788654087687,0.0812690125500824,0.0369199557672588,0.0293098645495834,0.00773455881205397,0,0,0,0,0.00677281491984623
105,0,0.0298177456492545,0.0290780828713232,0.0718679366690248,0.0487684057986035,0.09267584925784,0.0992015177645987,0.0602794469335066,0.100445096768548,0.16514766111889,0.208012573112095
106,0,0.0119816829097777,0.0540061605422686,0.0225616910006362,0.0228889997962654,0.00205008375431599,0,0.000116727670532542,0,0.000233455341065085,0.00356549979471019
107,0,0.0481615890395052,0.0490770971586774,0.0733597274232549,0.0275683028980269,0.0151333712638204,0.000580005779139757,0.00314075362809469,0.00256074769014422,0.00152504068393608,0.0144105404452589
108,0,0.0360006184727669,0.126671701795356,0.191992329512445,0.129781370311953,0.0654309551710976,0.0672505570489133,0.0681160854649673,0.120888187868025,0.183664987701541,0.351193816901416
110,0,0.0319967043639116,0.0534967237968779,0.0706704847110958,0.079653150320233,0.0435695219559689,0.0225723829274363,0.0441711124999419,0.112783083390107,0.140572719789971,0.347130997125226
111,0,0.0139378292040717,0.0162113899916819,0.0163789321333568,0.018654574338417,0.0127804097066962,0.00587543645679561,0.0229550648271216,0.0425375405764634,0.0489924967083459,0.28128753491021
112,0,0.0383710104248539,0.0222468692697468,0.0441175743717258,0.0422834278640675,0.00606482311942854,0.00263457514227702,0.0272326708315849,0.056708797804098,0.0633971458591937,0.243615067365401
113,0,0.047974752032045,0.0100272225643038,0.0270284851334871,0.070202335744054,0.0312142214236483,0.0174573841312962,0.138152682393919,0.169081603888133,0.15043875138995,0.380732919431604
114,0,0.0373729358039143,0.0287887975589227,0.0592820321466782,0.126524980531904,0.0866727345575488,0.0422008460872297,0.122620853088184,0.18739445745104,0.183035803123207,0.43526279948172
115,0,0.0328769984005456,0.00747460390333325,0.0227566333459594,0.0907661569699309,0.0613280478811423,0.0276683358006196,0.101143142124818,0.173773931313736,0.151703111773967,0.480123868092198
116,0,0.0332090931517452,0.00628347186212667,0.00414420828804641,0.050806229410242,0.0214905376030479,0.00463051545709687,0.0382297816713603,0.06205117857468,0.0464276992626215,0.297974408621718
117,0,0.00217099162677665,0,0,0.00638652009925381,0.00250052703235323,0.000179827114244889,0.0185735721248389,0.00970889248172351,0.00777707977126791,0.239956922962313
118,0,0.000659140852362711,0,0,0.000150451881654302,0,0,0.00298691244706803,2.88590565833061e-06,0.000996599420676837,0.121192072298507
119,0,0.0150479507775681,0.0047646330957049,0,0.0105375713358111,0.00158821098358316,0,0.00259651598302905,0.0198839841208184,0,0.122511671291642
120,0,0.0321257771671138,0.0105453432440125,0,0.0180273010434249,0.00259533180072614,0,0.000292862289063702,0.00729181083247328,0,0.142290812878422
121,0,0.0690662215653157,0.0492758511806652,0,0.0822013043864183,0.0164627251037472,0,7.48837531371587e-05,0.0264035436317193,0,0.0981164384544026
122,0,0.0951337057928987,0.0598969529530267,0.0875288565793142,0.20309260259142,0.111049192130818,0,0.0704021192336789,0.0520249861016428,0.0253636913647815,0.205713136282307
123,0,0.0655130398596614,0.017052418717883,0.0401839051927321,0.161791311905105,0.0927518513746419,0.0230346685385043,0.0779821125468905,0.0588617521785856,0.0166676287215211,0.15019360382971
124,0,0.0781427166430826,0.0791024360096929,0.0366629971492749,0.156761195891273,0.0782500693796588,0,0.0356816895968228,0.0632256510972945,0.0199457930548774,0.120733738423024
125,0,0.0692699648646831,0.0643107403076935,0.0375709337536399,0.0773365203990352,0.0196607436558221,0,0,0,0,0.111368261627946
126,0,0.0639921309146309,0.0731190681394218,0.00551853154006187,0.0521890832329133,0.028570248698595,0,0.0108856117959371,0.0175869719889357,0.00353621964026064,0.068591103260688
127,0,0.05290773061773,0.0270224871109113,0.0151358051766648,0.0974335645592414,0.0376357698725065,0,0.0207074120178189,0.017849123458321,0.0101220455077347,0.0940766923511573
129,0,0.0163669147942644,0.0489950484385675,0.0715206252488315,0.0928832259211408,0.0522191993577571,0.0553845291450806,0.11564446664773,0.118067931767486,0.174852448751089,0.245720870081487
130,0,0.0140279135704648,0.0125240949026937,0.0078223518428588,0.0187152643938493,0.00558186737932691,0.00687800422909819,0.0402255327526222,0.0393579758988328,0.0457114523075331,0.0853839825877183
131,0,0.0476718374751425,0.0570401345716676,0.0692271667756305,0.144296754927425,0.0831845286482617,0.0562248049213124,0.247816413296118,0.248965339261416,0.219784635566475,0.461785158962994
132,0,0.0224960572417779,0.0468690078956621,0.0505298719470413,0.0872228858076781,0.0457187759959095,0.0361684858726313,0.114995991785635,0.144233002890569,0.187385389782254,0.346182376170619
133,0,0.0386478036303074,0.0529171830566718,0.0835490225694919,0.131412620657088,0.0840868974074148,0.0541541626576793,0.215945327359909,0.211043603267936,0.209577120159663,0.518985474076456
134,0,0.0199599005718881,0.00259677937778847,0.0165037142570151,0.0508487355050268,0.0135444619325226,0.00766326433779259,0.0644322088649551,0.0655789067277254,0.063456524553115,0.150695204141455
135,0,0.0282464443658161,0.0297614706067769,0.0582819605263815,0.042777716186393,0.0190360396831833,0.0113737171355862,0.0365872944183262,0.0659807627880846,0.0606318504254132,0.183800630547523
136,0,0.0632477062589838,0.0349471031624996,0.0803621538299974,0.170116303584572,0.018836426787494,0.000375378315880854,0.0343312178537885,0.0241955511366057,0.035743822110136,0.131359356781689
137,0,0.0166651808759229,0.0515530858725807,0.0934331965728934,0.0752728770186085,0.0379325981264312,0.041637505614228,0.0588609185188029,0.0251172132006576,0.0962863268738791,0.0482131266019417
138,0,0.060907755897285,0.0349646968233455,0.0968977321192468,0.0905749205495515,0.0925533248763163,0.0558229906779066,0.225046193379426,0.12857391022465,0.166875178280704,0.181888242955276
139,0,0.0366980917850304,0.0382843436802779,0.023040331742064,0.0871363533439835,0.0230421849174401,0.000534171638556861,0.0210676711698604,0.0360659657935566,0.00693742382545308,0.140866594935716
140,0,0.0561894115033408,0.0198733655021333,0.0287454728321948,0.115795351272854,0.0497905017333282,0.00368695079227166,0.0267227665861429,0.0316789438941515,0.00511127585344524,0.175112459566472
141,0,0.0131181342941683,0.0354662811670495,0.115945801177525,0.0852765654582698,0.0495882008201918,0.0259636460399614,0.0819808859089556,0.0459890136978227,0.0646104863172495,0.112371818433121
143,0,0.0173521156610852,0.0445060451359781,0.166526227546201,0.101993633611246,0.0781335652233651,0.0216737751617899,0.0860606947352653,0.0345750518415907,0.0276087723004876,0.055341131793724
144,0,0.0040618042621754,0.0184710476723425,0.0912820619056385,0.0230888404710753,0.0245773099059498,0.0313674034229812,0.0733167599374181,0.0750469629554171,0.101073697791268,0.186403841493048
145,0,0.015123417139648,0.0572781423709374,0.121165252361098,0.0765204232648356,0.0868095014034427,0.0570371334193444,0.0631623761188503,0.0389238123634528,0.0417422571598823,0.0664712250614422
146,0,0.0596968254971565,0.00746923090551246,0.00356515211961175,0.0179947887533892,0.0104117686110676,0.0135836041318273,0.044037754780345,0.0668321824701825,0.0157196387672465,0.039622960781452
147,0,0.0304379387734377,0.0174323947314488,0.019616673047938,0.0310276175155456,0.0162071353453984,0.0228827822544943,0.0705517055827803,0.0684997055122926,0.0430334162178294,0.10500788933208
148,0,0.016906461835765,0.00443846262582099,0.00858547572755068,0.0132290724989278,0.00387096452594786,0.00516605373751577,0.0126238302016568,0.0130543855700342,0.0324603196388346,0.0647304321896236
149,0,0,0.000220977792877706,0,0,0,0,0,0,0,0
150,0,0.0029210189124049,0.0151183823786089,0.0566884975903686,0.0829869737931491,0.0156633905954939,0.0500212614834666,0.117158787763282,0.0824852527554621,0.117203772765069,0.197192818257469
151,0,0.071074249413885,0.0187417454958903,0.0351030823690132,0.027661641684837,0.00434940567878788,0.00519383092128526,0.145429020449154,0.124135376149664,0.141202644064285,0.203780851899394
152,0,0.0742146907511932,0.0381808837253267,0.0769856409592603,0.0477986461995708,0.0165605736139605,0.0181854445354871,0.132648949692034,0.0844103453562131,0.111981909860066,0.207449895215874
153,0,0.0402638940806982,0.0030706673242998,0.00531601923347008,0.0157930785036061,0.0138418306120052,0.0302908540059302,0.12678276308506,0.145842248964036,0.0942345417175607,0.113311897976735
154,0,0.0329060121627302,0,0.000404672078233418,1.27685073120979e-05,0,0.0290950606966132,0.227652915949839,0.236388086766446,0.120729040652883,0.165382081847633
155,0,0.0303656455511151,0,0.000437876863563723,0.000373695131672527,0.000756090157148184,0.0197900436948783,0.204761106132444,0.203821704789782,0.133656739154233,0.203858158736088
156,0,0.00470350285515062,0.00762631807220471,0.0148649175039271,0.000267985312406607,0,0,0,0,0.000794468234287329,0.00646599163758666
157,0,0,5.64956083520467e-05,0.00067818557777982,0.00067818557777982,0,0,0,0,0.00101727836666973,0
158,0,0,0.0010397231001652,0.00306857724177826,0.00189323630207524,0.000165574230331366,6.34945416717064e-05,0.00219385854587259,0.00195424804109823,0.0434968959569223,0.0509277096604056
159,0,0.00182260210296687,0.000754953327372614,0,0,0,0,0.00732191837712351,0.0387650284275231,0.0463271735858884,0.417835568589306
161,0,0.0454581760972268,0.0454903552927913,0.065326041906493,0.0507691719838251,0.0119236857709398,0.00224697557214986,0.0441070250001632,0.0214846767734251,0.0449353625978926,0.0870341298645515
162,0,0.0685681911179058,0.0424091226784769,0.0703183475264277,0.0907122992411695,0.0763156685660196,0.092188803974073,0.151378439574815,0.155418873031621,0.103861233275667,0.185847632312249
163,0,0.0172541608331,0.0731483712357383,0.0946323274861348,0.0978656895829791,0.1139802580462,0.131287619232762,0.170796686575937,0.264180118381909,0.290567266927031,0.419141297194203
164,0,0.0372331875420804,0.0498503483211136,0.0832154886059985,0.0601392592326005,0.0244824754567608,0.0165213181163271,0.158985724657371,0.154766975534787,0.171918951409599,0.517275381954755
166,0,0.0439755925380999,0.0309726010374048,0.0605441551004001,0.13943426802705,0.0799672013456546,0.0479429823685496,0.142437668292355,0.16144977834423,0.149834084735876,0.442908751708966
167,0,0.0152924040245317,0.0566675246188957,0.0530389614380663,0.0915337574435774,0.015646075624477,0.000286517006513395,0.0132221127273208,0.00968918743050156,0.00677763601354216,0.0360074660935567
168,0,0.023708173554367,0.0645521605864564,0.0590779961022041,0.0889091615656264,0.0172711940357695,0,0,0,0,0.000737227478832232
169,0,0.0176634029767426,0.116577832184584,0.122191845580583,0.133053753003811,0.0456474940245564,5.78425403740674e-05,5.78425403740674e-05,5.78425403740674e-05,0.00135916823847155,0.00546625152728818
171,0,0.0140618789075664,0.016584659824479,0.0173848370217059,0.0246977944563176,0.00275442892322398,0.00534415016227804,0.0279660726866993,0.0354082819142829,0.0223969160584274,0.0615442278714684
172,0,0.031023376053176,0.073002300326265,0.0966691219614496,0.0729586114912977,0.0814524547494877,0.113624569408177,0.129672605104906,0.0983475173605286,0.0511860718881412,0.0774258820178576
173,0,0.018230228167444,0.00132422229953902,0.00913100012232722,0.0335549303576125,0.00902214496793473,0.0229335239388994,0.0459292117672919,0.023329989807639,0.00918404675986053,0.0169857132500629
174,0,0,0,0,6.26031231368168e-05,0.00212736796519057,0.0125217632108694,0.0245479377757337,0.0626170120874816,0.105459175314936,0.0914536039005049
175,0,0,0.00872776774676636,0.0185679543070698,0.0151145236829884,0.0420792362283596,0.0625697952592715,0.0870796449248256,0.092602951823347,0.0904083205261063,0.124689188455128
176,0,0,0.00936645203445868,0.0208673434264096,0.0148740653439355,0.0495315028209023,0.0806846158047249,0.107655645114384,0.0917339842903755,0.104823022589448,0.160277603788594
