rgn_id,rgn_name,year,usd,unit,sector,usd_yr
84,Algeria,2003,270618,USD (1),mar,2003
84,Algeria,2004,217830,USD (1),mar,2004
84,Algeria,2005,208290,USD (1),mar,2005
84,Algeria,2006,288108,USD (1),mar,2006
84,Algeria,2007,392730,USD (1),mar,2007
84,Algeria,2008,3202132.8000000003,USD (1),mar,2008
84,Algeria,2009,3554238.3000000003,USD (1),mar,2009
84,Algeria,2010,2684810.4,USD (1),mar,2010
84,Algeria,2011,2954824.1999999997,USD (1),mar,2011
84,Algeria,2012,4797284.4,USD (1),mar,2012
84,Algeria,2013,2607266.1,USD (1),mar,2013
84,Algeria,2014,14785553.100000001,USD (1),mar,2014
84,Algeria,2015,5556573,USD (1),mar,2015
84,Algeria,2016,4619840.4,USD (1),mar,2016
84,Algeria,2017,25580333.400000002,USD (1),mar,2017
84,Algeria,2018,20004203.400000002,USD (1),mar,2018
84,Algeria,2019,25289140.8,USD (1),mar,2019
84,Algeria,2020,45264692.400000006,USD (1),mar,2020
84,Algeria,2021,29573729.700000003,USD (1),mar,2021
84,Algeria,2022,31455669.6,USD (1),mar,2022
120,Antigua and Barbuda,1984,29415,USD (1),mar,1984
120,Antigua and Barbuda,1985,29415,USD (1),mar,1985
120,Antigua and Barbuda,1986,29415,USD (1),mar,1986
120,Antigua and Barbuda,1987,29415,USD (1),mar,1987
120,Antigua and Barbuda,1988,29415,USD (1),mar,1988
120,Antigua and Barbuda,1989,29415,USD (1),mar,1989
120,Antigua and Barbuda,1990,29415,USD (1),mar,1990
120,Antigua and Barbuda,1991,29415,USD (1),mar,1991
120,Antigua and Barbuda,1992,29415,USD (1),mar,1992
120,Antigua and Barbuda,1993,29415,USD (1),mar,1993
120,Antigua and Barbuda,1994,29415,USD (1),mar,1994
120,Antigua and Barbuda,1995,29415,USD (1),mar,1995
120,Antigua and Barbuda,1996,29415,USD (1),mar,1996
120,Antigua and Barbuda,1997,29415,USD (1),mar,1997
120,Antigua and Barbuda,1998,29415,USD (1),mar,1998
120,Antigua and Barbuda,1999,29446.800000000003,USD (1),mar,1999
120,Antigua and Barbuda,2000,29446.800000000003,USD (1),mar,2000
120,Antigua and Barbuda,2001,29446.800000000003,USD (1),mar,2001
120,Antigua and Barbuda,2002,29446.800000000003,USD (1),mar,2002
120,Antigua and Barbuda,2003,29446.800000000003,USD (1),mar,2003
120,Antigua and Barbuda,2004,29446.800000000003,USD (1),mar,2004
120,Antigua and Barbuda,2005,29446.800000000003,USD (1),mar,2005
120,Antigua and Barbuda,2006,29446.800000000003,USD (1),mar,2006
120,Antigua and Barbuda,2007,29446.800000000003,USD (1),mar,2007
120,Antigua and Barbuda,2008,47111.700000000004,USD (1),mar,2008
120,Antigua and Barbuda,2009,47111.700000000004,USD (1),mar,2009
120,Antigua and Barbuda,2010,47111.700000000004,USD (1),mar,2010
120,Antigua and Barbuda,2011,47111.700000000004,USD (1),mar,2011
120,Antigua and Barbuda,2012,47111.700000000004,USD (1),mar,2012
120,Antigua and Barbuda,2013,47111.700000000004,USD (1),mar,2013
120,Antigua and Barbuda,2014,47111.700000000004,USD (1),mar,2014
120,Antigua and Barbuda,2015,58893.600000000006,USD (1),mar,2015
120,Antigua and Barbuda,2016,58893.600000000006,USD (1),mar,2016
120,Antigua and Barbuda,2017,58893.600000000006,USD (1),mar,2017
120,Antigua and Barbuda,2018,76558.5,USD (1),mar,2018
120,Antigua and Barbuda,2019,76558.5,USD (1),mar,2019
120,Antigua and Barbuda,2020,76558.5,USD (1),mar,2020
120,Antigua and Barbuda,2021,76558.5,USD (1),mar,2021
120,Antigua and Barbuda,2022,76558.5,USD (1),mar,2022
172,Argentina,1984,15900,USD (1),mar,1984
172,Argentina,1985,15900,USD (1),mar,1985
172,Argentina,1986,15900,USD (1),mar,1986
172,Argentina,1987,2623.5,USD (1),mar,1987
172,Argentina,1988,2862,USD (1),mar,1988
172,Argentina,1989,159,USD (1),mar,1989
172,Argentina,1990,159,USD (1),mar,1990
172,Argentina,1991,159,USD (1),mar,1991
172,Argentina,1992,159,USD (1),mar,1992
172,Argentina,1993,159,USD (1),mar,1993
172,Argentina,1994,3842.5,USD (1),mar,1994
172,Argentina,1995,7526,USD (1),mar,1995
172,Argentina,1996,11209.5,USD (1),mar,1996
172,Argentina,1997,14893,USD (1),mar,1997
172,Argentina,1998,18576.500000000004,USD (1),mar,1998
172,Argentina,1999,22260,USD (1),mar,1999
172,Argentina,2000,119250,USD (1),mar,2000
172,Argentina,2001,119250,USD (1),mar,2001
172,Argentina,2002,181260,USD (1),mar,2002
172,Argentina,2003,119091,USD (1),mar,2003
172,Argentina,2004,210070.80000000002,USD (1),mar,2004
172,Argentina,2005,491310,USD (1),mar,2005
172,Argentina,2006,394956,USD (1),mar,2006
172,Argentina,2007,429459,USD (1),mar,2007
172,Argentina,2008,451083,USD (1),mar,2008
172,Argentina,2009,318874.5,USD (1),mar,2009
172,Argentina,2010,1292097.6,USD (1),mar,2010
172,Argentina,2011,2098275.3,USD (1),mar,2011
172,Argentina,2012,536211.6,USD (1),mar,2012
172,Argentina,2013,168699,USD (1),mar,2013
172,Argentina,2014,66748.20000000001,USD (1),mar,2014
172,Argentina,2015,482708.10000000003,USD (1),mar,2015
172,Argentina,2016,295088.10000000003,USD (1),mar,2016
172,Argentina,2017,85494.29999999999,USD (1),mar,2017
172,Argentina,2018,38160,USD (1),mar,2018
172,Argentina,2019,163388.4,USD (1),mar,2019
172,Argentina,2020,28635.899999999994,USD (1),mar,2020
172,Argentina,2021,223331.40000000002,USD (1),mar,2021
172,Argentina,2022,81805.5,USD (1),mar,2022
16,Australia,1984,45216197.26,USD (1),mar,1984
16,Australia,1985,42576134.669999994,USD (1),mar,1985
16,Australia,1986,58893883.12,USD (1),mar,1986
16,Australia,1987,65105720.989999995,USD (1),mar,1987
16,Australia,1988,113869638.29,USD (1),mar,1988
16,Australia,1989,150481998.81,USD (1),mar,1989
16,Australia,1990,151492627.89999998,USD (1),mar,1990
16,Australia,1991,161724709.64,USD (1),mar,1991
16,Australia,1992,188505394.07,USD (1),mar,1992
16,Australia,1993,216983208.96,USD (1),mar,1993
16,Australia,1994,255300853.05,USD (1),mar,1994
16,Australia,1995,310127261.30999994,USD (1),mar,1995
16,Australia,1996,376989537.76,USD (1),mar,1996
16,Australia,1997,331086672.73999995,USD (1),mar,1997
16,Australia,1998,262507988.35999998,USD (1),mar,1998
16,Australia,1999,428759718.27,USD (1),mar,1999
16,Australia,2000,572887710.8399999,USD (1),mar,2000
16,Australia,2001,579978349.38,USD (1),mar,2001
16,Australia,2002,596219629.7399999,USD (1),mar,2002
16,Australia,2003,652891255.56,USD (1),mar,2003
16,Australia,2004,875265666.91,USD (1),mar,2004
16,Australia,2005,811755340.78,USD (1),mar,2005
16,Australia,2006,1013553132.7799999,USD (1),mar,2006
16,Australia,2007,1284424762.03,USD (1),mar,2007
16,Australia,2008,1400281572.32,USD (1),mar,2008
16,Australia,2009,1449020127.03,USD (1),mar,2009
16,Australia,2010,1685931224.4999998,USD (1),mar,2010
16,Australia,2011,1988563376.9499998,USD (1),mar,2011
16,Australia,2012,2269442770.4500003,USD (1),mar,2012
16,Australia,2013,2198844824.5699997,USD (1),mar,2013
16,Australia,2014,1680248649.4499998,USD (1),mar,2014
16,Australia,2015,1571202134.32,USD (1),mar,2015
16,Australia,2016,1773950036.9899998,USD (1),mar,2016
16,Australia,2017,1932739579.4899998,USD (1),mar,2017
16,Australia,2018,2186162768.93,USD (1),mar,2018
16,Australia,2019,2074281039.5099998,USD (1),mar,2019
16,Australia,2020,2282969540.58,USD (1),mar,2020
16,Australia,2021,3010006794.8399997,USD (1),mar,2021
16,Australia,2022,2665157815.04,USD (1),mar,2022
110,Bahamas,1984,111300,USD (1),mar,1984
110,Bahamas,1985,76320,USD (1),mar,1985
110,Bahamas,1986,114480,USD (1),mar,1986
110,Bahamas,1987,190800,USD (1),mar,1987
110,Bahamas,1988,190800,USD (1),mar,1988
110,Bahamas,1989,142146,USD (1),mar,1989
110,Bahamas,1990,57399,USD (1),mar,1990
110,Bahamas,1991,20988,USD (1),mar,1991
110,Bahamas,1992,40068,USD (1),mar,1992
110,Bahamas,1993,38478,USD (1),mar,1993
110,Bahamas,1994,19398,USD (1),mar,1994
110,Bahamas,1995,95718,USD (1),mar,1995
110,Bahamas,1996,24168,USD (1),mar,1996
110,Bahamas,1997,23850,USD (1),mar,1997
110,Bahamas,1998,23850,USD (1),mar,1998
110,Bahamas,1999,23850,USD (1),mar,1999
110,Bahamas,2000,44520,USD (1),mar,2000
110,Bahamas,2001,289380,USD (1),mar,2001
110,Bahamas,2002,397500,USD (1),mar,2002
110,Bahamas,2003,795000,USD (1),mar,2003
110,Bahamas,2004,342390.60000000003,USD (1),mar,2004
110,Bahamas,2005,932312.4,USD (1),mar,2005
110,Bahamas,2006,458206.2,USD (1),mar,2006
110,Bahamas,2007,381600,USD (1),mar,2007
110,Bahamas,2008,636000,USD (1),mar,2008
110,Bahamas,2009,536466,USD (1),mar,2009
110,Bahamas,2010,490623.12000000005,USD (1),mar,2010
110,Bahamas,2011,444780.24000000005,USD (1),mar,2011
110,Bahamas,2012,398937.36000000004,USD (1),mar,2012
110,Bahamas,2013,353094.48000000004,USD (1),mar,2013
110,Bahamas,2014,307251.60000000003,USD (1),mar,2014
110,Bahamas,2015,306520.2,USD (1),mar,2015
110,Bahamas,2016,292560,USD (1),mar,2016
110,Bahamas,2017,182850,USD (1),mar,2017
110,Bahamas,2018,251665.2,USD (1),mar,2018
110,Bahamas,2019,182850,USD (1),mar,2019
110,Bahamas,2020,182850,USD (1),mar,2020
110,Bahamas,2021,182850,USD (1),mar,2021
110,Bahamas,2022,182850,USD (1),mar,2022
52,Bahrain,1984,28620,USD (1),mar,1984
52,Bahrain,1985,28620,USD (1),mar,1985
52,Bahrain,1986,28620,USD (1),mar,1986
52,Bahrain,1987,28620,USD (1),mar,1987
52,Bahrain,1988,28620,USD (1),mar,1988
52,Bahrain,1989,28620,USD (1),mar,1989
52,Bahrain,1990,28620,USD (1),mar,1990
52,Bahrain,1991,28620,USD (1),mar,1991
52,Bahrain,1992,28620,USD (1),mar,1992
52,Bahrain,1993,28620,USD (1),mar,1993
52,Bahrain,1994,28620,USD (1),mar,1994
52,Bahrain,1995,28620,USD (1),mar,1995
52,Bahrain,1996,21465,USD (1),mar,1996
52,Bahrain,1997,159,USD (1),mar,1997
52,Bahrain,1998,7155,USD (1),mar,1998
52,Bahrain,1999,21465,USD (1),mar,1999
52,Bahrain,2000,87768,USD (1),mar,2000
52,Bahrain,2001,159,USD (1),mar,2001
52,Bahrain,2002,12402,USD (1),mar,2002
52,Bahrain,2003,17490,USD (1),mar,2003
52,Bahrain,2004,34026,USD (1),mar,2004
52,Bahrain,2005,13356,USD (1),mar,2005
52,Bahrain,2006,8935.800000000001,USD (1),mar,2006
52,Bahrain,2007,7314,USD (1),mar,2007
52,Bahrain,2008,21147,USD (1),mar,2008
52,Bahrain,2009,24327,USD (1),mar,2009
52,Bahrain,2010,55777.200000000004,USD (1),mar,2010
52,Bahrain,2011,62439.29999999999,USD (1),mar,2011
52,Bahrain,2012,36506.4,USD (1),mar,2012
52,Bahrain,2013,68656.2,USD (1),mar,2013
52,Bahrain,2014,100806,USD (1),mar,2014
52,Bahrain,2015,101489.70000000001,USD (1),mar,2015
52,Bahrain,2016,243095.1,USD (1),mar,2016
52,Bahrain,2017,270633.89999999997,USD (1),mar,2017
52,Bahrain,2018,270633.89999999997,USD (1),mar,2018
52,Bahrain,2019,270633.89999999997,USD (1),mar,2019
52,Bahrain,2020,270633.89999999997,USD (1),mar,2020
52,Bahrain,2021,270633.89999999997,USD (1),mar,2021
52,Bahrain,2022,270633.89999999997,USD (1),mar,2022
204,Bangladesh,1984,62004737.1,USD (1),mar,1984
204,Bangladesh,1985,75246590.99999999,USD (1),mar,1985
204,Bangladesh,1986,92933289.9,USD (1),mar,1986
204,Bangladesh,1987,95640408,USD (1),mar,1987
204,Bangladesh,1988,104851977.60000001,USD (1),mar,1988
204,Bangladesh,1989,124595564.09999998,USD (1),mar,1989
204,Bangladesh,1990,188130644.4,USD (1),mar,1990
204,Bangladesh,1991,191654545.50000003,USD (1),mar,1991
204,Bangladesh,1992,220755600,USD (1),mar,1992
204,Bangladesh,1993,284272125,USD (1),mar,1993
204,Bangladesh,1994,301174779,USD (1),mar,1994
204,Bangladesh,1995,325607164.2,USD (1),mar,1995
204,Bangladesh,1996,435660508.8,USD (1),mar,1996
204,Bangladesh,1997,501982350.3,USD (1),mar,1997
204,Bangladesh,1998,535278969.6,USD (1),mar,1998
204,Bangladesh,1999,386661812.70000005,USD (1),mar,1999
204,Bangladesh,2000,380356588.20000005,USD (1),mar,2000
204,Bangladesh,2001,345262728.3,USD (1),mar,2001
204,Bangladesh,2002,364815753.3,USD (1),mar,2002
204,Bangladesh,2003,374330392.8,USD (1),mar,2003
204,Bangladesh,2004,389214541.8,USD (1),mar,2004
204,Bangladesh,2005,382341528.3,USD (1),mar,2005
204,Bangladesh,2006,451452293.40000004,USD (1),mar,2006
204,Bangladesh,2007,479473563,USD (1),mar,2007
204,Bangladesh,2008,528185629.80000013,USD (1),mar,2008
204,Bangladesh,2009,862045434.6000003,USD (1),mar,2009
204,Bangladesh,2010,762928571.1,USD (1),mar,2010
204,Bangladesh,2011,914014775.3999999,USD (1),mar,2011
204,Bangladesh,2012,1107490332,USD (1),mar,2012
204,Bangladesh,2013,1310040797.7,USD (1),mar,2013
204,Bangladesh,2014,1561868368.5,USD (1),mar,2014
204,Bangladesh,2015,1571867592.3000002,USD (1),mar,2015
204,Bangladesh,2016,1686860907.9,USD (1),mar,2016
204,Bangladesh,2017,1717240640.4,USD (1),mar,2017
204,Bangladesh,2018,1604021701.1999998,USD (1),mar,2018
204,Bangladesh,2019,1621095550.5,USD (1),mar,2019
204,Bangladesh,2020,1678467759.0000002,USD (1),mar,2020
204,Bangladesh,2021,1759111048.5,USD (1),mar,2021
204,Bangladesh,2022,1690277865.6000004,USD (1),mar,2022
164,Belize,1984,159,USD (1),mar,1984
164,Belize,1985,159,USD (1),mar,1985
164,Belize,1986,365700,USD (1),mar,1986
164,Belize,1987,3403660,USD (1),mar,1987
164,Belize,1988,6441620,USD (1),mar,1988
164,Belize,1989,9479580,USD (1),mar,1989
164,Belize,1990,1731510,USD (1),mar,1990
164,Belize,1991,2745930,USD (1),mar,1991
164,Belize,1992,4770000,USD (1),mar,1992
164,Belize,1993,9063000,USD (1),mar,1993
164,Belize,1994,9335208,USD (1),mar,1994
164,Belize,1995,11905920,USD (1),mar,1995
164,Belize,1996,9120240,USD (1),mar,1996
164,Belize,1997,14084220,USD (1),mar,1997
164,Belize,1998,15664680,USD (1),mar,1998
164,Belize,1999,24140016,USD (1),mar,1999
164,Belize,2000,27704160,USD (1),mar,2000
164,Belize,2001,53327328,USD (1),mar,2001
164,Belize,2002,48972000,USD (1),mar,2002
164,Belize,2003,102257352,USD (1),mar,2003
164,Belize,2004,78991200,USD (1),mar,2004
164,Belize,2005,76222215,USD (1),mar,2005
164,Belize,2006,51766425,USD (1),mar,2006
164,Belize,2007,20549160,USD (1),mar,2007
164,Belize,2008,19969605,USD (1),mar,2008
164,Belize,2009,29624085,USD (1),mar,2009
164,Belize,2010,37907508,USD (1),mar,2010
164,Belize,2011,28086555,USD (1),mar,2011
164,Belize,2012,32372241,USD (1),mar,2012
164,Belize,2013,39463800,USD (1),mar,2013
164,Belize,2014,45574233.6,USD (1),mar,2014
164,Belize,2015,26420235,USD (1),mar,2015
164,Belize,2016,6961020,USD (1),mar,2016
164,Belize,2017,3601350,USD (1),mar,2017
164,Belize,2018,3610890,USD (1),mar,2018
164,Belize,2019,4025085,USD (1),mar,2019
164,Belize,2020,4028662.5,USD (1),mar,2020
164,Belize,2021,4267162.5,USD (1),mar,2021
164,Belize,2022,9243465,USD (1),mar,2022
99,Benin,1984,19716,USD (1),mar,1984
99,Benin,1985,11781.900000000001,USD (1),mar,1985
99,Benin,1986,22768.800000000003,USD (1),mar,1986
99,Benin,1987,29796.600000000002,USD (1),mar,1987
99,Benin,1988,372918.6000000001,USD (1),mar,1988
99,Benin,1989,372306.9176470589,USD (1),mar,1989
99,Benin,1990,371695.2352941177,USD (1),mar,1990
99,Benin,1991,371083.5529411765,USD (1),mar,1991
99,Benin,1992,370471.8705882353,USD (1),mar,1992
99,Benin,1993,369860.18823529413,USD (1),mar,1993
99,Benin,1994,369248.505882353,USD (1),mar,1994
99,Benin,1995,368636.8235294118,USD (1),mar,1995
99,Benin,1996,368025.1411764706,USD (1),mar,1996
99,Benin,1997,367413.4588235295,USD (1),mar,1997
99,Benin,1998,366801.7764705883,USD (1),mar,1998
99,Benin,1999,366190.0941176471,USD (1),mar,1999
99,Benin,2000,365578.41176470596,USD (1),mar,2000
99,Benin,2001,364966.72941176477,USD (1),mar,2001
99,Benin,2002,364355.0470588236,USD (1),mar,2002
99,Benin,2003,363743.3647058824,USD (1),mar,2003
99,Benin,2004,363131.6823529412,USD (1),mar,2004
99,Benin,2005,362520,USD (1),mar,2005
99,Benin,2006,364428,USD (1),mar,2006
99,Benin,2007,518276.4,USD (1),mar,2007
99,Benin,2008,556500,USD (1),mar,2008
99,Benin,2009,525844.8,USD (1),mar,2009
99,Benin,2010,501295.2,USD (1),mar,2010
99,Benin,2011,526353.6,USD (1),mar,2011
99,Benin,2012,597935.4,USD (1),mar,2012
99,Benin,2013,618096.6,USD (1),mar,2013
99,Benin,2014,618287.4,USD (1),mar,2014
99,Benin,2015,484091.4,USD (1),mar,2015
99,Benin,2016,482946.60000000003,USD (1),mar,2016
99,Benin,2017,492884.10000000003,USD (1),mar,2017
99,Benin,2018,644077.2000000001,USD (1),mar,2018
99,Benin,2019,407055.9,USD (1),mar,2019
99,Benin,2020,538676.1,USD (1),mar,2020
99,Benin,2021,559123.5,USD (1),mar,2021
99,Benin,2022,497065.80000000005,USD (1),mar,2022
232,Bosnia and Herzegovina,1984,2942725.9999999995,USD (1),mar,1984
232,Bosnia and Herzegovina,1985,2942725.9999999995,USD (1),mar,1985
232,Bosnia and Herzegovina,1986,2942725.9999999995,USD (1),mar,1986
232,Bosnia and Herzegovina,1987,2942725.9999999995,USD (1),mar,1987
232,Bosnia and Herzegovina,1988,2942725.9999999995,USD (1),mar,1988
232,Bosnia and Herzegovina,1989,2942725.9999999995,USD (1),mar,1989
232,Bosnia and Herzegovina,1990,2942725.9999999995,USD (1),mar,1990
232,Bosnia and Herzegovina,1991,2942725.9999999995,USD (1),mar,1991
232,Bosnia and Herzegovina,1992,2942725.9999999995,USD (1),mar,1992
232,Bosnia and Herzegovina,1993,2942725.9999999995,USD (1),mar,1993
232,Bosnia and Herzegovina,1994,2942725.9999999995,USD (1),mar,1994
232,Bosnia and Herzegovina,1995,2942725.9999999995,USD (1),mar,1995
232,Bosnia and Herzegovina,1996,2942725.9999999995,USD (1),mar,1996
232,Bosnia and Herzegovina,1997,2942725.9999999995,USD (1),mar,1997
232,Bosnia and Herzegovina,1998,2942725.9999999995,USD (1),mar,1998
232,Bosnia and Herzegovina,1999,2942725.9999999995,USD (1),mar,1999
232,Bosnia and Herzegovina,2000,2942725.9999999995,USD (1),mar,2000
232,Bosnia and Herzegovina,2001,2942725.9999999995,USD (1),mar,2001
232,Bosnia and Herzegovina,2002,2942725.9999999995,USD (1),mar,2002
232,Bosnia and Herzegovina,2003,3144770.9999999995,USD (1),mar,2003
232,Bosnia and Herzegovina,2004,1459477.9999999998,USD (1),mar,2004
232,Bosnia and Herzegovina,2005,4055637.3999999994,USD (1),mar,2005
232,Bosnia and Herzegovina,2006,4315918.899999999,USD (1),mar,2006
232,Bosnia and Herzegovina,2007,4796072.899999999,USD (1),mar,2007
232,Bosnia and Herzegovina,2008,4928947.199999999,USD (1),mar,2008
232,Bosnia and Herzegovina,2009,4209667,USD (1),mar,2009
232,Bosnia and Herzegovina,2010,4209667,USD (1),mar,2010
232,Bosnia and Herzegovina,2011,5088325.05,USD (1),mar,2011
232,Bosnia and Herzegovina,2012,1070125.4,USD (1),mar,2012
232,Bosnia and Herzegovina,2013,3026158.7,USD (1),mar,2013
232,Bosnia and Herzegovina,2014,2782753.9,USD (1),mar,2014
232,Bosnia and Herzegovina,2015,2423589.1999999997,USD (1),mar,2015
232,Bosnia and Herzegovina,2016,2413320.5599999996,USD (1),mar,2016
232,Bosnia and Herzegovina,2017,2917173.2499999995,USD (1),mar,2017
232,Bosnia and Herzegovina,2018,2875456.9,USD (1),mar,2018
232,Bosnia and Herzegovina,2019,2824161.24,USD (1),mar,2019
232,Bosnia and Herzegovina,2020,2061334.4,USD (1),mar,2020
232,Bosnia and Herzegovina,2021,1961619.2499999998,USD (1),mar,2021
232,Bosnia and Herzegovina,2022,1808207.6699999995,USD (1),mar,2022
171,Brazil,1984,3259500,USD (1),mar,1984
171,Brazil,1985,5662785,USD (1),mar,1985
171,Brazil,1986,8710020,USD (1),mar,1986
171,Brazil,1987,12231870,USD (1),mar,1987
171,Brazil,1988,12885360,USD (1),mar,1988
171,Brazil,1989,12567360,USD (1),mar,1989
171,Brazil,1990,10977360,USD (1),mar,1990
171,Brazil,1991,9118650,USD (1),mar,1991
171,Brazil,1992,9563850,USD (1),mar,1992
171,Brazil,1993,9563850,USD (1),mar,1993
171,Brazil,1994,9563850,USD (1),mar,1994
171,Brazil,1995,12380376,USD (1),mar,1995
171,Brazil,1996,19996794,USD (1),mar,1996
171,Brazil,1997,22886778,USD (1),mar,1997
171,Brazil,1998,39523584,USD (1),mar,1998
171,Brazil,1999,76672662,USD (1),mar,1999
171,Brazil,2000,113201163,USD (1),mar,2000
171,Brazil,2001,140231163,USD (1),mar,2001
171,Brazil,2002,203102148,USD (1),mar,2002
171,Brazil,2003,298915866,USD (1),mar,2003
171,Brazil,2004,256029750,USD (1),mar,2004
171,Brazil,2005,215975265,USD (1),mar,2005
171,Brazil,2006,221439061.5,USD (1),mar,2006
171,Brazil,2007,307767634.50000006,USD (1),mar,2007
171,Brazil,2008,447670621.5,USD (1),mar,2008
171,Brazil,2009,470017721.70000005,USD (1),mar,2009
171,Brazil,2010,662812376.7,USD (1),mar,2010
171,Brazil,2011,806752580.4000001,USD (1),mar,2011
171,Brazil,2012,756806578.2,USD (1),mar,2012
171,Brazil,2013,608029403.7,USD (1),mar,2013
171,Brazil,2014,599954779.5,USD (1),mar,2014
171,Brazil,2015,477207081.6,USD (1),mar,2015
171,Brazil,2016,436600103.40000004,USD (1),mar,2016
171,Brazil,2017,485668425.6,USD (1),mar,2017
171,Brazil,2018,507427194.0000001,USD (1),mar,2018
171,Brazil,2019,504503661,USD (1),mar,2019
171,Brazil,2020,433887213.60000014,USD (1),mar,2020
171,Brazil,2021,496441025.40000004,USD (1),mar,2021
171,Brazil,2022,715833979.5,USD (1),mar,2022
117,British Virgin Islands,1984,21862.5,USD (1),mar,1984
117,British Virgin Islands,1985,21862.5,USD (1),mar,1985
117,British Virgin Islands,1986,21862.5,USD (1),mar,1986
117,British Virgin Islands,1987,21862.5,USD (1),mar,1987
117,British Virgin Islands,1988,21862.5,USD (1),mar,1988
117,British Virgin Islands,1989,21862.5,USD (1),mar,1989
117,British Virgin Islands,1990,21862.5,USD (1),mar,1990
117,British Virgin Islands,1991,21862.5,USD (1),mar,1991
117,British Virgin Islands,1992,21862.5,USD (1),mar,1992
117,British Virgin Islands,1993,21862.5,USD (1),mar,1993
117,British Virgin Islands,1994,21862.5,USD (1),mar,1994
117,British Virgin Islands,1995,21862.5,USD (1),mar,1995
117,British Virgin Islands,1996,21862.5,USD (1),mar,1996
117,British Virgin Islands,1997,21862.5,USD (1),mar,1997
117,British Virgin Islands,1998,21862.5,USD (1),mar,1998
117,British Virgin Islands,1999,21862.5,USD (1),mar,1999
117,British Virgin Islands,2000,21862.5,USD (1),mar,2000
117,British Virgin Islands,2001,21862.5,USD (1),mar,2001
117,British Virgin Islands,2002,21862.5,USD (1),mar,2002
117,British Virgin Islands,2003,21862.5,USD (1),mar,2003
117,British Virgin Islands,2004,21862.5,USD (1),mar,2004
117,British Virgin Islands,2005,21862.5,USD (1),mar,2005
117,British Virgin Islands,2006,21862.5,USD (1),mar,2006
117,British Virgin Islands,2007,21862.5,USD (1),mar,2007
117,British Virgin Islands,2008,21862.5,USD (1),mar,2008
117,British Virgin Islands,2009,21862.5,USD (1),mar,2009
117,British Virgin Islands,2010,21862.5,USD (1),mar,2010
117,British Virgin Islands,2011,21862.5,USD (1),mar,2011
