rgn_id,loss,rgn_name
5,0.008100000122797133,New Caledonia
14,0.0071999998690444045,Taiwan
15,0.0044999999954598024,Philippines
16,4.018499998783683,Australia
17,0.031500000972303224,Papua New Guinea
20,0.4275000043271575,South Korea
21,0.27263999526621774,North Korea
25,0.01349999985541217,Thailand
41,0.2645999984234052,Mozambique
42,0.03509999939706688,Madagascar
50,0.008999999554362148,Saudi Arabia
54,0.003599999996367842,United Arab Emirates
59,0.21558000461676427,Belgium
61,0.18180000418219242,Tunisia
62,0.20520000176114528,Morocco
65,0.0027000002228305675,Gambia
69,1.370700026293184,Latvia
70,0.14095199769878672,Estonia
71,0.011700000322889537,Bulgaria
72,1.188000012425955,Romania
73,10.777247999709779,Russia
74,0.10961999899158774,Georgia
75,2.6627400343282477,Ukraine
76,0.5975999922085635,Turkey
77,0.009899999597109854,Syria
79,0.02609999947890692,Israel
81,0.0035999998654027876,Cyprus
84,0.05490000059947215,Algeria
89,0.0017999999108724296,South Georgia and the South Sandwich Islands
95,0.08550000083055684,Falkland Islands
97,9.000000136440394e-4,Liberia
100,8.999999554363785e-4,Republique du Congo
101,0.0225599995756112,Namibia
102,0.7991400068786786,South Africa
106,8.999999554363785e-4,Ghana
110,0.023399999816327472,Bahamas
112,0.12509999832400845,Cuba
129,0.00989999969897337,Panama
130,0.001799999998183921,Costa Rica
131,0.002699999997276973,Nicaragua
132,0.005399999994554805,Colombia
133,0.007200000189189268,Honduras
135,0.6227999983187565,Mexico
137,0.008999999728987313,Ecuador
138,0.006299999775369961,Peru
152,8.999999845400453e-4,Samoa
162,2.0996999994898013,New Zealand
163,107.19336023975534,United States
164,0.008099999991827644,Belize
166,8.999999990919605e-4,Jamaica
167,0.0018000000272880789,Guyana
169,8.999999481604209e-4,French Guiana
171,4.333259965198998,Brazil
172,3.8255040437512715,Argentina
173,0.6954359964148275,Uruguay
174,0.08999999949087319,Finland
175,1.6209000124221158,Denmark
176,1.037699996290346,Germany
177,1.9021200068823692,Netherlands
178,0.5165999994553475,Poland
179,1.0494000012990583,France
180,0.6111000040948653,United Kingdom
181,0.07110000167815494,Ireland
182,0.546420001581475,Spain
183,0.4084800120072654,Portugal
184,1.3598999919853934,Italy
187,0.07109999917885303,Croatia
188,0.004499999777181074,Slovenia
189,0.1425599985905653,Lithuania
191,0.12419999739360095,Iran
192,0.013499999680793935,Iraq
193,9.000000500236638e-4,Guinea Bissau
194,9.000000500236638e-4,Guinea
196,0.001799999910872757,Nigeria
197,8.999999554363785e-4,Cameroon
202,0.002699999895412966,Tanzania
203,0.014399999970919453,India
204,0.9990000092657283,Bangladesh
205,0.4644000079424586,Myanmar
207,0.01980000006005872,Vietnam
209,15.083400040199535,China
210,3.1679999830159877,Japan
214,1.3856399916622655,Egypt
216,0.020699999979115254,Indonesia
218,4.602240043621556,Canada
222,1.2438000033528918,Sweden
223,0.07739999960908761,Norway
224,1.5885000018464854,Chile
231,0.0027000000700354576,East Timor
232,0.008999999763548636,Bosnia and Herzegovina
247,8.999999699882937e-4,Brunei
