rgn_id,gain,rgn_name
14,0.012600000249224978,Taiwan
20,12.15900004572226,South Korea
21,2.8274712042688783,North Korea
50,0.00809999987177483,Saudi Arabia
53,9.000000209200516e-4,Pakistan
54,9.000000209200516e-4,United Arab Emirates
55,0.0017999999472522177,Azores
59,0.17200960087443337,Belgium
60,0.006948000285774469,Gibraltar
61,0.2880000018376558,Tunisia
62,0.34470000285728064,Morocco
67,0.03959999975268976,Libya
69,0.8198999981798657,Latvia
70,0.3146893370850389,Estonia
71,0.07830000121795666,Bulgaria
72,3.386700019440704,Romania
73,9.706264023232881,Russia
74,0.6408000049764516,Georgia
75,3.3634199945020526,Ukraine
76,1.874699998912775,Turkey
77,0.04859999982000038,Syria
79,0.05669999797465789,Israel
80,0.6228000051597099,Greece
81,0.0215999995052733,Cyprus
82,0.9361213348930089,Albania
84,0.030599999856359104,Algeria
110,0.05489999923157408,Bahamas
111,0.005399999907240272,Turks and Caicos Islands
112,0.016199999197852685,Cuba
114,0.018899999558926447,Haiti
115,0.005400000081863254,Dominican Republic
116,0.00360000005457714,Puerto Rico and Virgin Islands of the United States
120,0.004499999922700226,Antigua and Barbuda
121,0.015300000086426735,Montserrat
129,0.06659999897238297,Panama
131,0.032399999297923296,Nicaragua
132,0.0054000000527596285,Colombia
135,2.21580005619089,Mexico
136,0.0198000003292693,Guatemala
139,0.008999999990919605,Venezuela
163,60.1470000999287,United States
164,0.04680000068039019,Belize
166,0.01799999942886643,Jamaica
174,0.019800000282896326,Finland
175,1.5434103818551552,Denmark
176,0.5710496008179393,Germany
177,2.572090422760357,Netherlands
178,0.3015000009755495,Poland
179,1.1600999996892603,France
180,0.8739000087000773,United Kingdom
181,0.27899999909823237,Ireland
182,0.7148519978918704,Spain
183,0.3375000006053597,Portugal
184,0.6443999928048243,Italy
186,0.7736986740674329,Montenegro
187,0.04907040211219359,Croatia
188,4.2959999018421513e-4,Slovenia
189,0.14779866718347545,Lithuania
191,0.05400000109149383,Iran
209,70.41583690201901,China
210,0.9774000056052278,Japan
214,11.041440082746917,Egypt
218,3.0726000045385695,Canada
222,0.2187000025543637,Sweden
223,0.03149999981588776,Norway
232,0.021600000022778405,Bosnia and Herzegovina
250,0.004499999922700226,Aruba
