rgn_id,gain,rgn_name
14,8.999999627123907e-4,Taiwan
20,7.848000012600494,South Korea
21,1.2579952174292521,North Korea
50,0.1665000001812589,Saudi Arabia
53,0.0063000002992354715,Pakistan
54,0.0018000000418401032,United Arab Emirates
59,0.021599999319290363,Belgium
61,0.10800000010934585,Tunisia
62,0.05219999985274626,Morocco
67,0.015300000661230023,Libya
69,0.5463000006567039,Latvia
70,0.9909000138443871,Estonia
71,0.17010000539815312,Bulgaria
72,8.452231510807351,Romania
73,24.878361930165575,Russia
74,0.24389999877486873,Georgia
75,5.27426853369605,Ukraine
76,3.6805234900968617,Turkey
77,0.029699999722666542,Syria
79,0.005400000227383716,Israel
80,1.293776532667982,Greece
81,0.005400000103692001,Cyprus
82,1.3854533111662843,Albania
84,0.05219999935071062,Algeria
110,0.01979999960167803,Bahamas
112,0.0755999994580638,Cuba
114,0.021600000327453017,Haiti
115,0.043199998763157464,Dominican Republic
116,9.00000013644285e-4,Puerto Rico and Virgin Islands of the United States
129,0.0071999996434897184,Panama
131,0.003600000083679538,Nicaragua
132,0.007199999963632058,Colombia
135,1.265399997246664,Mexico
136,0.0017999999399766692,Guatemala
139,0.028800000465708468,Venezuela
163,56.66579997331535,United States
164,8.999999554362148e-4,Belize
167,0.009000000020023435,Guyana
174,0.03149999997188334,Finland
175,0.8162104036129973,Denmark
176,1.1430896001756725,Germany
177,0.9225000052886111,Netherlands
178,0.5448530718550905,Poland
179,1.6919999776450891,France
180,1.440536004383517,United Kingdom
181,0.28656399935425725,Ireland
182,0.6040800048940672,Spain
183,0.7801199999594246,Portugal
184,2.3976000127859542,Italy
186,1.0888266729162392,Montenegro
187,0.031474399934280375,Croatia
188,0.00182559995300835,Slovenia
189,0.2353010698153131,Lithuania
191,0.0026999998990511085,Iran
209,59.793628960899945,China
210,0.5418000031462844,Japan
214,7.699379987683858,Egypt
218,4.872600009042846,Canada
222,0.2025000024319329,Sweden
223,0.032400000314742466,Norway
232,0.08190000151628714,Bosnia and Herzegovina
