"rgn_id","taxa_code","year","tonnes_sust"
14,"Laver (Nori)_3",1995,0.0469
14,"Laver (Nori)_3",1996,0.0603
14,"Laver (Nori)_3",1997,0.0402
14,"Laver (Nori)_3",1998,0.0268
14,"Laver (Nori)_3",1999,0.0201
14,"Laver (Nori)_3",2000,0.1273
14,"Laver (Nori)_3",2001,0.1139
14,"Laver (Nori)_3",2002,0.1608
14,"Laver (Nori)_3",2003,0.1608
14,"Laver (Nori)_3",2004,0.0469
14,"Laver (Nori)_3",2005,0.0402
14,"Laver (Nori)_3",2006,0.0335
14,"Laver (Nori)_3",2007,0.0536
14,"Laver (Nori)_3",2008,0.1206
14,"Laver (Nori)_3",2009,0
14,"Laver (Nori)_3",2010,0
14,"Laver (Nori)_3",2011,0.11725
14,"Laver (Nori)_3",2012,0.1206
14,"Laver (Nori)_3",2013,0.1608
14,"Laver (Nori)_3",2014,0.1474
14,"Laver (Nori)_3",2015,0.0469
14,"Laver (Nori)_3",2016,0.1206
14,"Laver (Nori)_3",2017,1.675
14,"Laver (Nori)_3",2018,0.0201
14,"Seaweeds nei_4",1968,3.3615
14,"Seaweeds nei_4",1969,0.1245
14,"Seaweeds nei_4",1970,0.1245
14,"Seaweeds nei_4",1971,0.249
14,"Seaweeds nei_4",1972,0
14,"Seaweeds nei_4",1973,33.4905
14,"Seaweeds nei_4",1974,46.812
14,"Seaweeds nei_4",1975,120.8895
14,"Seaweeds nei_4",1976,84.66
14,"Seaweeds nei_4",1977,63.744
14,"Seaweeds nei_4",1978,34.7355
14,"Seaweeds nei_4",1979,16.434
14,"Seaweeds nei_4",1980,7.3455
14,"Seaweeds nei_4",1981,4.8555
14,"Seaweeds nei_4",1982,0.6225
14,"Seaweeds nei_4",1983,12.8235
14,"Seaweeds nei_4",1984,0.6225
14,"Seaweeds nei_4",1985,0
14,"Seaweeds nei_4",1986,0.249
14,"Seaweeds nei_4",1987,6.474
14,"Seaweeds nei_4",1988,2.241
14,"Seaweeds nei_4",1989,0
14,"Seaweeds nei_4",1990,0.1245
14,"Seaweeds nei_4",1991,0.249
14,"Seaweeds nei_4",1992,0
14,"Seaweeds nei_4",1993,0
14,"Seaweeds nei_4",1994,0
14,"Seaweeds nei_4",1995,0
14,"Seaweeds nei_4",1996,0
14,"Seaweeds nei_4",1997,0
14,"Seaweeds nei_4",1998,0
14,"Seaweeds nei_4",1999,0
14,"Seaweeds nei_4",2000,0
14,"Seaweeds nei_4",2001,0
14,"Seaweeds nei_4",2002,0
14,"Seaweeds nei_4",2003,0
14,"Seaweeds nei_4",2004,0
14,"Seaweeds nei_4",2005,0.249
14,"Seaweeds nei_4",2006,0
14,"Seaweeds nei_4",2007,0
14,"Seaweeds nei_4",2008,0
14,"Seaweeds nei_4",2009,0
14,"Seaweeds nei_4",2010,0
14,"Seaweeds nei_4",2011,0
14,"Seaweeds nei_4",2012,0
14,"Seaweeds nei_4",2013,0
14,"Seaweeds nei_4",2014,0
14,"Seaweeds nei_4",2015,0
14,"Seaweeds nei_4",2016,0
14,"Seaweeds nei_4",2017,0
14,"Seaweeds nei_4",2018,0
14,"Warty gracilaria_5",1954,78.85
14,"Warty gracilaria_5",1955,78.85
14,"Warty gracilaria_5",1956,78.85
14,"Warty gracilaria_5",1957,78.85
14,"Warty gracilaria_5",1958,78.85
14,"Warty gracilaria_5",1959,78.85
14,"Warty gracilaria_5",1960,78.85
14,"Warty gracilaria_5",1961,86.735
14,"Warty gracilaria_5",1962,83.581
14,"Warty gracilaria_5",1963,82.004
14,"Warty gracilaria_5",1964,59.926
14,"Warty gracilaria_5",1965,63.08
14,"Warty gracilaria_5",1966,467.5805
14,"Warty gracilaria_5",1967,826.348
14,"Warty gracilaria_5",1968,1971.25
14,"Warty gracilaria_5",1969,1380.6635
14,"Warty gracilaria_5",1970,1219.021
14,"Warty gracilaria_5",1971,1509.9775
14,"Warty gracilaria_5",1972,2558.6825
14,"Warty gracilaria_5",1973,3979.5595
14,"Warty gracilaria_5",1974,4708.1335
14,"Warty gracilaria_5",1975,4449.5055
14,"Warty gracilaria_5",1976,5390.9745
14,"Warty gracilaria_5",1977,5364.954
14,"Warty gracilaria_5",1978,9383.9385
14,"Warty gracilaria_5",1979,8707.4055
14,"Warty gracilaria_5",1980,7586.1585
14,"Warty gracilaria_5",1981,8414.0835
14,"Warty gracilaria_5",1982,7646.873
14,"Warty gracilaria_5",1983,7898.4045
14,"Warty gracilaria_5",1984,7909.4435
14,"Warty gracilaria_6",1984,43.3675
14,"Warty gracilaria_5",1985,7862.922
14,"Warty gracilaria_6",1985,41.7905
14,"Warty gracilaria_5",1986,7258.931
14,"Warty gracilaria_6",1986,19.7125
14,"Warty gracilaria_5",1987,4279.1895
14,"Warty gracilaria_6",1987,7.0965
14,"Warty gracilaria_5",1988,5170.983
14,"Warty gracilaria_6",1988,7.0965
14,"Warty gracilaria_5",1989,6818.1595
14,"Warty gracilaria_6",1989,500.6975
14,"Warty gracilaria_5",1990,8319.4635
14,"Warty gracilaria_6",1990,49.6755
14,"Warty gracilaria_5",1991,7284.9515
14,"Warty gracilaria_6",1991,22.8665
14,"Warty gracilaria_5",1992,8700.309
14,"Warty gracilaria_6",1992,0
14,"Warty gracilaria_5",1993,6248.074
14,"Warty gracilaria_6",1993,0
14,"Warty gracilaria_5",1994,4813.004
14,"Warty gracilaria_6",1994,0.7885
14,"Warty gracilaria_5",1995,6508.279
14,"Warty gracilaria_6",1995,0
14,"Warty gracilaria_5",1996,7825.074
14,"Warty gracilaria_6",1996,0
14,"Warty gracilaria_5",1997,9916.176
14,"Warty gracilaria_6",1997,0
14,"Warty gracilaria_5",1998,11642.991
14,"Warty gracilaria_6",1998,0
14,"Warty gracilaria_5",1999,12082.974
14,"Warty gracilaria_6",1999,0
14,"Warty gracilaria_5",2000,8929.7625
14,"Warty gracilaria_6",2000,934.3725
14,"Warty gracilaria_5",2001,10729.1195
14,"Warty gracilaria_6",2001,1580.154
14,"Warty gracilaria_5",2002,13197.913
14,"Warty gracilaria_6",2002,29.1745
14,"Warty gracilaria_5",2003,9611.0265
14,"Warty gracilaria_6",2003,29.1745
14,"Warty gracilaria_5",2004,7163.5225
14,"Warty gracilaria_6",2004,56.772
14,"Warty gracilaria_5",2005,1886.8805
14,"Warty gracilaria_6",2005,29.1745
14,"Warty gracilaria_5",2006,4686.0555
14,"Warty gracilaria_6",2006,0.7885
14,"Warty gracilaria_5",2007,7396.9185
14,"Warty gracilaria_6",2007,0.7885
14,"Warty gracilaria_5",2008,5409.8985
14,"Warty gracilaria_6",2008,0
14,"Warty gracilaria_5",2009,3455.9955
14,"Warty gracilaria_6",2009,0
14,"Warty gracilaria_5",2010,3854.188
14,"Warty gracilaria_6",2010,0
14,"Warty gracilaria_5",2011,3836.28905
14,"Warty gracilaria_6",2011,0
14,"Warty gracilaria_5",2012,2742.403
14,"Warty gracilaria_6",2012,0
14,"Warty gracilaria_5",2013,2531.085
14,"Warty gracilaria_6",2013,0
14,"Warty gracilaria_5",2014,738.036
14,"Warty gracilaria_6",2014,0
14,"Warty gracilaria_5",2015,499.909
14,"Warty gracilaria_6",2015,0
14,"Warty gracilaria_5",2016,354.825
14,"Warty gracilaria_6",2016,0
14,"Warty gracilaria_5",2017,464.1111
14,"Warty gracilaria_6",2017,0
14,"Warty gracilaria_5",2018,541.644305
14,"Warty gracilaria_6",2018,0
15,"Caulerpa seaweeds_7",1950,1.5355
15,"Caulerpa seaweeds_7",1951,1.7264
15,"Caulerpa seaweeds_7",1952,1.9339
15,"Caulerpa seaweeds_7",1953,2.1663
15,"Caulerpa seaweeds_7",1954,2.4319
15,"Caulerpa seaweeds_7",1955,2.7224
15,"Caulerpa seaweeds_7",1956,3.0544
15,"Caulerpa seaweeds_7",1957,3.4196
15,"Caulerpa seaweeds_7",1958,3.8346
15,"Caulerpa seaweeds_7",1959,4.2911
15,"Caulerpa seaweeds_7",1960,4.814
15,"Caulerpa seaweeds_7",1961,5.395
15,"Caulerpa seaweeds_7",1962,6.0424
15,"Caulerpa seaweeds_7",1963,6.7728
15,"Caulerpa seaweeds_7",1964,7.5945
15,"Caulerpa seaweeds_7",1965,8.5075
15,"Caulerpa seaweeds_7",1966,9.5367
15,"Caulerpa seaweeds_7",1967,10.6904
15,"Caulerpa seaweeds_7",1968,11.9852
15,"Caulerpa seaweeds_7",1969,13.4294
15,"Caulerpa seaweeds_7",1970,15.0479
15,"Caulerpa seaweeds_7",1971,16.8656
15,"Caulerpa seaweeds_7",1972,18.9074
15,"Caulerpa seaweeds_7",1973,21.1899
15,"Caulerpa seaweeds_7",1974,23.7463
15,"Caulerpa seaweeds_7",1975,26.6098
15,"Caulerpa seaweeds_7",1976,29.8302
15,"Caulerpa seaweeds_7",1977,33.4241
15,"Caulerpa seaweeds_7",1978,37.4662
15,"Caulerpa seaweeds_7",1979,41.9897
15,"Caulerpa seaweeds_7",1980,66.1012
15,"Caulerpa seaweeds_7",1981,41.3257
15,"Caulerpa seaweeds_7",1982,54.1409
15,"Caulerpa seaweeds_7",1983,65.8356
15,"Caulerpa seaweeds_7",1984,72.8823
15,"Caulerpa seaweeds_7",1985,93.6074
15,"Caulerpa seaweeds_7",1986,86.6188
15,"Caulerpa seaweeds_7",1987,109.975
15,"Caulerpa seaweeds_7",1988,127.6872
15,"Caulerpa seaweeds_7",1989,133.8126
15,"Caulerpa seaweeds_7",1990,145.0093
15,"Caulerpa seaweeds_7",1991,141.3241
15,"Caulerpa seaweeds_7",1992,174.051
15,"Caulerpa seaweeds_7",1993,208.9027
15,"Caulerpa seaweeds_7",1994,222.3321
15,"Caulerpa seaweeds_7",1995,33.532
15,"Caulerpa seaweeds_7",1996,42.6703
15,"Caulerpa seaweeds_7",1997,113.8179
15,"Caulerpa seaweeds_7",1998,238.2432
15,"Caulerpa seaweeds_7",1999,188.8333
15,"Caulerpa seaweeds_7",2000,234.8568
15,"Caulerpa seaweeds_7",2001,208.7865
15,"Caulerpa seaweeds_7",2002,89.557
15,"Caulerpa seaweeds_7",2003,34.5529
15,"Caulerpa seaweeds_7",2004,35.2916
15,"Caulerpa seaweeds_7",2005,35.7647
15,"Caulerpa seaweeds_7",2006,45.1852
15,"Caulerpa seaweeds_7",2007,42.9691
15,"Caulerpa seaweeds_7",2008,35.5904
15,"Caulerpa seaweeds_7",2009,32.2123
15,"Caulerpa seaweeds_7",2010,35.7647
15,"Caulerpa seaweeds_7",2011,42.7035
15,"Caulerpa seaweeds_7",2012,32.6024
15,"Caulerpa seaweeds_7",2013,25.1407
15,"Caulerpa seaweeds_7",2014,9.9517
15,"Caulerpa seaweeds_7",2015,10.1177
15,"Caulerpa seaweeds_7",2016,4.8555
15,"Caulerpa seaweeds_7",2017,7.9265
15,"Caulerpa seaweeds_7",2018,10.110562
15,"Elkhorn sea moss_8",1965,821.7
15,"Elkhorn sea moss_8",1966,821.7
15,"Elkhorn sea moss_8",1967,821.7
15,"Elkhorn sea moss_8",1968,821.7
15,"Elkhorn sea moss_8",1969,821.7
15,"Elkhorn sea moss_8",1970,821.7
15,"Elkhorn sea moss_8",1971,2465.1
15,"Elkhorn sea moss_8",1972,2465.1
15,"Elkhorn sea moss_8",1973,4108.5
15,"Elkhorn sea moss_8",1974,13147.2
15,"Elkhorn sea moss_8",1975,11503.8
15,"Elkhorn sea moss_8",1976,9860.4
15,"Elkhorn sea moss_8",1977,18640.2645
15,"Elkhorn sea moss_8",1978,61634.8953
15,"Elkhorn sea moss_8",1979,77546.2941
15,"Elkhorn sea moss_8",1980,97067.421
15,"Elkhorn sea moss_8",1981,60686.6535
15,"Elkhorn sea moss_8",1982,79501.1184
15,"Elkhorn sea moss_8",1983,96682.0437
15,"Elkhorn sea moss_8",1984,103887.531
15,"Elkhorn sea moss_8",1985,133431.7545
15,"Elkhorn sea moss_8",1986,123467.8203
15,"Elkhorn sea moss_8",1987,161503.4916
15,"Elkhorn sea moss_8",1988,187512.7617
15,"Elkhorn sea moss_8",1989,196502.9814
15,"Elkhorn sea moss_8",1990,212940.2682
15,"Elkhorn sea moss_8",1991,207533.4822
15,"Elkhorn sea moss_8",1992,255598.002
15,"Elkhorn sea moss_8",1993,294166.1349
15,"Elkhorn sea moss_8",1994,362097.7173
15,"Elkhorn sea moss_8",1995,461797.8651
15,"Elkhorn sea moss_8",1996,524945.5101
15,"Elkhorn sea moss_8",1997,517979.1375
15,"Elkhorn sea moss_8",1998,525236.3919
15,"Elkhorn sea moss_8",1999,536797.7109
15,"Elkhorn sea moss_8",2000,529436.9223
15,"Elkhorn sea moss_8",2001,565402.7313
15,"Elkhorn sea moss_8",2002,656844.7941
15,"Elkhorn sea moss_8",2003,741487.2894
15,"Elkhorn sea moss_8",2004,915713.1621
15,"Elkhorn sea moss_8",2005,1013308.9362
15,"Elkhorn sea moss_8",2006,1138281.2892
15,"Elkhorn sea moss_8",2007,1149891.0885
15,"Elkhorn sea moss_8",2008,1278912.7791
15,"Elkhorn sea moss_8",2009,1332455.5728
15,"Elkhorn sea moss_8",2010,1371620.2599
15,"Elkhorn sea moss_8",2011,1394985.2994
15,"Elkhorn sea moss_8",2012,1321623.1017
15,"Elkhorn sea moss_8",2013,1173968.5419
15,"Elkhorn sea moss_8",2014,1178904.4938
15,"Elkhorn sea moss_8",2015,1197927.6705
15,"Elkhorn sea moss_8",2016,1069157.4201
15,"Elkhorn sea moss_8",2017,1093099.293
15,"Elkhorn sea moss_8",2018,1154827.796364
15,"Gracilaria seaweeds_9",2002,1022.7675
15,"Gracilaria seaweeds_9",2003,631.8375
15,"Gracilaria seaweeds_9",2004,242.1525
15,"Gracilaria seaweeds_9",2005,703.425
15,"Gracilaria seaweeds_9",2006,885.8175
15,"Gracilaria seaweeds_9",2007,860.9175
15,"Gracilaria seaweeds_9",2008,1543.1775
15,"Gracilaria seaweeds_9",2009,1436.73
15,"Gracilaria seaweeds_9",2010,1260.5625
15,"Gracilaria seaweeds_9",2011,1134.8175
15,"Gracilaria seaweeds_9",2012,709.0275
15,"Gracilaria seaweeds_9",2013,1508.94
15,"Gracilaria seaweeds_9",2014,333.66
15,"Gracilaria seaweeds_9",2015,203.5575
15,"Gracilaria seaweeds_9",2016,177.4125
15,"Gracilaria seaweeds_9",2017,123.8775
15,"Gracilaria seaweeds_9",2018,61.683525
15,"Spiny eucheuma_10",1974,2241
15,"Spiny eucheuma_10",1975,2241
15,"Spiny eucheuma_10",1976,2241
15,"Spiny eucheuma_10",1977,2506.932
15,"Spiny eucheuma_10",1978,2809.467
15,"Spiny eucheuma_10",1979,3149.352
15,"Spiny eucheuma_10",1980,4957.839
15,"Spiny eucheuma_10",1981,3099.303
15,"Spiny eucheuma_10",1982,4060.692
15,"Spiny eucheuma_10",1983,4937.67
15,"Spiny eucheuma_10",1984,5137.119
15,"Spiny eucheuma_10",1985,6598.251
15,"Spiny eucheuma_10",1986,6105.231
15,"Spiny eucheuma_10",1987,8247.627
15,"Spiny eucheuma_10",1988,9576.54
15,"Spiny eucheuma_10",1989,10035.945
15,"Spiny eucheuma_10",1990,10875.573
15,"Spiny eucheuma_10",1991,10599.93
15,"Spiny eucheuma_10",1992,13053.825
15,"Spiny eucheuma_10",1993,13731.354
15,"Spiny eucheuma_10",1994,10487.133
15,"Spiny eucheuma_10",1995,9705.024
15,"Spiny eucheuma_10",1996,10547.64
15,"Spiny eucheuma_10",1997,9861.894
15,"Spiny eucheuma_10",1998,13016.475
15,"Spiny eucheuma_10",1999,15002.748
15,"Spiny eucheuma_10",2000,25714.728
15,"Spiny eucheuma_10",2001,54195.597
15,"Spiny eucheuma_10",2002,62039.097
15,"Spiny eucheuma_10",2003,60752.763
15,"Spiny eucheuma_10",2004,64058.238
15,"Spiny eucheuma_10",2005,74679.084
15,"Spiny eucheuma_10",2006,57341.214
15,"Spiny eucheuma_10",2007,74031.435
15,"Spiny eucheuma_10",2008,77214.402
15,"Spiny eucheuma_10",2009,83829.834
15,"Spiny eucheuma_10",2010,93891.177
15,"Spiny eucheuma_10",2011,101728.701
15,"Spiny eucheuma_10",2012,102789.441
15,"Spiny eucheuma_10",2013,92790.846
15,"Spiny eucheuma_10",2014,84505.869
15,"Spiny eucheuma_10",2015,79891.65
15,"Spiny eucheuma_10",2016,76564.512
15,"Spiny eucheuma_10",2017,62656.119
15,"Spiny eucheuma_10",2018,53463.30543
17,"Elkhorn sea moss_11",2010,82.17
17,"Elkhorn sea moss_11",2011,205.425
17,"Elkhorn sea moss_11",2012,1150.38
17,"Elkhorn sea moss_11",2013,2054.25
17,"Elkhorn sea moss_11",2014,2465.1
17,"Elkhorn sea moss_11",2015,3286.8
17,"Elkhorn sea moss_11",2016,3286.8
17,"Elkhorn sea moss_11",2017,3533.31
17,"Elkhorn sea moss_11",2018,3533.31
18,"Eucheuma seaweeds nei_12",1985,560.25
18,"Eucheuma seaweeds nei_12",1986,6461.55
18,"Eucheuma seaweeds nei_12",1987,8104.95
18,"Eucheuma seaweeds nei_12",1988,3735
18,"Eucheuma seaweeds nei_12",1989,4482
18,"Eucheuma seaweeds nei_12",1990,4706.1
18,"Eucheuma seaweeds nei_12",1991,2577.15
18,"Eucheuma seaweeds nei_12",1992,1792.8
18,"Eucheuma seaweeds nei_12",1993,1232.55
18,"Eucheuma seaweeds nei_12",1994,0
18,"Eucheuma seaweeds nei_12",1995,0
18,"Eucheuma seaweeds nei_12",1996,0
18,"Eucheuma seaweeds nei_12",1997,0
18,"Eucheuma seaweeds nei_12",1998,1568.7
18,"Eucheuma seaweeds nei_12",1999,11272.23
18,"Eucheuma seaweeds nei_12",2000,3884.4
18,"Eucheuma seaweeds nei_12",2001,2390.4
18,"Eucheuma seaweeds nei_12",2002,597.6
18,"Eucheuma seaweeds nei_12",2003,186.75
18,"Eucheuma seaweeds nei_12",2004,336.15
18,"Eucheuma seaweeds nei_12",2005,336.15
18,"Eucheuma seaweeds nei_12",2006,888.93
18,"Eucheuma seaweeds nei_12",2007,485.55
18,"Eucheuma seaweeds nei_12",2008,493.02
18,"Eucheuma seaweeds nei_12",2009,328.68
18,"Eucheuma seaweeds nei_12",2010,418.32
18,"Eucheuma seaweeds nei_12",2011,336.15
18,"Eucheuma seaweeds nei_12",2012,418.32
18,"Eucheuma seaweeds nei_12",2013,351.09
18,"Eucheuma seaweeds nei_12",2014,410.85
18,"Eucheuma seaweeds nei_12",2015,410.85
18,"Eucheuma seaweeds nei_12",2016,410.85
18,"Eucheuma seaweeds nei_12",2017,410.85
18,"Eucheuma seaweeds nei_12",2018,410.85
20,"[Capsosiphon fulvescens]_13",1967,0.083
20,"[Capsosiphon fulvescens]_13",1968,0.083
20,"[Capsosiphon fulvescens]_13",1969,0.083
20,"[Capsosiphon fulvescens]_13",1970,62.748
20,"[Capsosiphon fulvescens]_13",1971,159.194
20,"[Capsosiphon fulvescens]_13",1972,80.676
20,"[Capsosiphon fulvescens]_13",1973,24.817
20,"[Capsosiphon fulvescens]_13",1974,21.995
20,"[Capsosiphon fulvescens]_13",1975,112.88
20,"[Capsosiphon fulvescens]_13",1976,170.648
20,"[Capsosiphon fulvescens]_13",1977,196.461
20,"[Capsosiphon fulvescens]_13",1978,187.248
20,"[Capsosiphon fulvescens]_13",1979,279.959
20,"[Capsosiphon fulvescens]_13",1980,101.675
20,"[Capsosiphon fulvescens]_13",1981,124.251
20,"[Capsosiphon fulvescens]_13",1982,118.69
20,"[Capsosiphon fulvescens]_13",1983,218.539
20,"[Capsosiphon fulvescens]_13",1984,0.249
20,"[Capsosiphon fulvescens]_13",1985,21.165
20,"[Capsosiphon fulvescens]_13",1986,45.65
20,"[Capsosiphon fulvescens]_13",1987,48.804
20,"[Capsosiphon fulvescens]_13",1988,0.83
20,"[Capsosiphon fulvescens]_13",1989,18.592
20,"[Capsosiphon fulvescens]_13",1990,35.856
20,"[Capsosiphon fulvescens]_13",1991,0.166
20,"[Capsosiphon fulvescens]_13",1992,0.415
20,"[Capsosiphon fulvescens]_13",1993,0.83
20,"[Capsosiphon fulvescens]_13",1994,0.498
20,"[Capsosiphon fulvescens]_13",1995,0.166
20,"[Capsosiphon fulvescens]_13",1996,0.996
20,"[Capsosiphon fulvescens]_13",1997,0
20,"[Capsosiphon fulvescens]_13",1998,0
20,"[Capsosiphon fulvescens]_13",1999,0
20,"[Capsosiphon fulvescens]_13",2000,0
20,"[Capsosiphon fulvescens]_13",2001,0
20,"[Capsosiphon fulvescens]_13",2002,20.501
20,"[Capsosiphon fulvescens]_13",2003,4.482
20,"[Capsosiphon fulvescens]_13",2004,11.786
20,"[Capsosiphon fulvescens]_13",2005,72.791
20,"[Capsosiphon fulvescens]_13",2006,147.242
20,"[Capsosiphon fulvescens]_13",2007,91.3
20,"[Capsosiphon fulvescens]_13",2008,298.385
20,"[Capsosiphon fulvescens]_13",2009,385.535
20,"[Capsosiphon fulvescens]_13",2010,343.786
20,"[Capsosiphon fulvescens]_13",2011,181.023
20,"[Capsosiphon fulvescens]_13",2012,227.337
20,"[Capsosiphon fulvescens]_13",2013,392.341
20,"[Capsosiphon fulvescens]_13",2014,416.743
20,"[Capsosiphon fulvescens]_13",2015,313.491
20,"[Capsosiphon fulvescens]_13",2016,265.019
20,"[Capsosiphon fulvescens]_13",2017,520.908
20,"[Capsosiphon fulvescens]_13",2018,581
20,"Fragile codium_14",2005,132.551
20,"Fragile codium_14",2006,13.695
20,"Fragile codium_14",2007,13.114
20,"Fragile codium_14",2008,98.438
20,"Fragile codium_14",2009,149.068
20,"Fragile codium_14",2010,115.702
20,"Fragile codium_14",2011,83.415
20,"Fragile codium_14",2012,70.965
20,"Fragile codium_14",2013,169.735
20,"Fragile codium_14",2014,460.65
20,"Fragile codium_14",2015,323.285
20,"Fragile codium_14",2016,355.157
20,"Fragile codium_14",2017,330.34
20,"Fragile codium_14",2018,282.2
20,"Green laver_15",1974,4.98
20,"Green laver_15",1975,6.2416
20,"Green laver_15",1976,7.7605
20,"Green laver_15",1977,9.6529
20,"Green laver_15",1978,12.2591
20,"Green laver_15",1979,15.3467
20,"Green laver_15",1980,20.335
20,"Green laver_15",1981,24.8502
20,"Green laver_15",1982,35.5655
20,"Green laver_15",1983,43.6995
20,"Green laver_15",1984,39.2922
20,"Green laver_15",1985,88.4614
20,"Green laver_15",1986,91.632
20,"Green laver_15",1987,62.9804
20,"Green laver_15",1988,71.961
20,"Green laver_15",1989,83.9628
20,"Green laver_15",1990,103.4429
20,"Green laver_15",1991,119.2461
20,"Green laver_15",1992,143.1584
20,"Green laver_15",1993,100.0399
20,"Green laver_15",1994,57.4194
20,"Green laver_15",1995,36.0552
20,"Green laver_15",1996,68.6991
20,"Green laver_15",1997,64.6902
20,"Green laver_15",1998,43.9734
20,"Green laver_15",1999,48.7459
20,"Green laver_15",2000,43.8904
20,"Green laver_15",2001,47.808
20,"Green laver_15",2002,77.1153
20,"Green laver_15",2003,11.2465
20,"Green laver_15",2004,95.5662
20,"Green laver_15",2005,6.7562
20,"Green laver_15",2006,5.6606
20,"Green laver_15",2007,5.6772
20,"Green laver_15",2008,66.4249
20,"Green laver_15",2009,48.9949
20,"Green laver_15",2010,37.6073
20,"Green laver_15",2011,50.5055
20,"Green laver_15",2012,49.8166
20,"Green laver_15",2013,41.7822
20,"Green laver_15",2014,50.2565
20,"Green laver_15",2015,56.0084
20,"Green laver_15",2016,59.4114
20,"Green laver_15",2017,51.1197
20,"Green laver_15",2018,56.44
20,"Japanese kelp_16",1974,193.722
20,"Japanese kelp_16",1975,228.914
20,"Japanese kelp_16",1976,692.386
20,"Japanese kelp_16",1977,176.126
20,"Japanese kelp_16",1978,457.828
20,"Japanese kelp_16",1979,430.936
20,"Japanese kelp_16",1980,78.02
20,"Japanese kelp_16",1981,162.929
20,"Japanese kelp_16",1982,330.921
20,"Japanese kelp_16",1983,963.298
20,"Japanese kelp_16",1984,657.941
20,"Japanese kelp_16",1985,979.068
20,"Japanese kelp_16",1986,783.935
20,"Japanese kelp_16",1987,828.34
20,"Japanese kelp_16",1988,963.796
20,"Japanese kelp_16",1989,217.211
20,"Japanese kelp_16",1990,670.972
20,"Japanese kelp_16",1991,741.854
20,"Japanese kelp_16",1992,793.48
20,"Japanese kelp_16",1993,1425.94
20,"Japanese kelp_16",1994,2524.943
20,"Japanese kelp_16",1995,2265.485
20,"Japanese kelp_16",1996,2958.12
20,"Japanese kelp_16",1997,2777.678
20,"Japanese kelp_16",1998,658.273
20,"Japanese kelp_16",1999,2112.101
20,"Japanese kelp_16",2000,1175.28
20,"Japanese kelp_16",2001,1452.998
20,"Japanese kelp_16",2002,2064.459
20,"Japanese kelp_16",2003,2096.497
20,"Japanese kelp_16",2004,1868.33
