"rgn_id","year","tonnes","tonnes_orig","tonnes_peak","tonnes_rel"
7,2002,4.9302,4.9302,9604.52262,0.000513320671423438
7,2003,166.8051,328.68,9604.52262,0.0173673493831597
7,2004,579.90108,1406.09304,9604.52262,0.060377918085428
7,2005,970.83855,2143.65096,9604.52262,0.101081395547799
7,2006,1247.66928,1112.25312,9604.52262,0.129904351248225
7,2007,1343.31516,711.26352,9604.52262,0.139862772273839
7,2008,1229.92056,952.51464,9604.52262,0.1280563968311
7,2009,1521.62406,3310.46496,9604.52262,0.15842786989032
7,2010,2702.89998,5837.3568,9604.52262,0.281419502763376
7,2011,4007.75958,5930.70192,9604.52262,0.417278373800113
7,2012,5205.63384,5744.01168,9604.52262,0.541998186266961
7,2013,6804.4977,9705.9204,9604.52262,0.708468080009582
7,2014,7843.61952,9993.84408,9604.52262,0.816658966856595
7,2015,8867.12904,10024.74,9604.52262,0.923224338244101
7,2016,9604.52262,8693.586,9604.52262,1
7,2017,8159.97402,3927.726,9604.52262,0.849597043272933
7,2018,6795.459,4535.784,9604.52262,0.707526992111972
9,1985,63.495,63.495,63.495,1
9,1986,32.121,0.747,63.495,0.505882352941177
9,1987,21.663,0.747,63.495,0.341176470588235
9,1988,16.434,0.747,63.495,0.258823529411765
9,1989,0.747,0.747,63.495,0.0117647058823529
9,1990,0.56025,0,63.495,0.00882352941176471
9,1991,0.3735,0,63.495,0.00588235294117647
9,1992,0.18675,0,63.495,0.00294117647058824
9,1993,0,0,63.495,0
9,1994,0,0,63.495,0
9,1995,0,0,63.495,0
9,1996,0,0,63.495,0
9,1997,0,0,63.495,0
9,1998,0,0,63.495,0
9,1999,0,0,63.495,0
9,2000,0,0,63.495,0
9,2001,0,0,63.495,0
9,2002,0,0,63.495,0
9,2003,0,0,63.495,0
9,2004,0,0,63.495,0
9,2005,0,0,63.495,0
9,2006,0,0,63.495,0
9,2007,0,0,63.495,0
9,2008,0,0,63.495,0
9,2009,0,0,63.495,0
9,2010,0,0,63.495,0
9,2011,0,0,63.495,0
9,2012,0,0,63.495,0
9,2013,0,0,63.495,0
9,2014,0,0,63.495,0
9,2015,0,0,63.495,0
9,2016,0,0,63.495,0
9,2017,0,0,63.495,0
9,2018,0,0,63.495,0
14,1954,78.85,78.85,4535.628375,0.0173845812488992
14,1955,78.85,78.85,4535.628375,0.0173845812488992
14,1956,78.85,78.85,4535.628375,0.0173845812488992
14,1957,78.85,78.85,4535.628375,0.0173845812488992
14,1958,78.85,78.85,4535.628375,0.0173845812488992
14,1959,78.85,78.85,4535.628375,0.0173845812488992
14,1960,78.85,78.85,4535.628375,0.0173845812488992
14,1961,80.82125,86.735,4535.628375,0.0178191957801216
14,1962,82.004,83.581,4535.628375,0.0180799644988551
14,1963,82.7925,82.004,4535.628375,0.0182538103113441
14,1964,78.0615,59.926,4535.628375,0.0172107354364102
14,1965,72.14775,63.08,4535.628375,0.0159068918427427
14,1966,168.147625,467.5805,4535.628375,0.0370726195132775
14,1967,354.233625,826.348,4535.628375,0.0781002312606795
14,1968,340.0925,3.3615,4535.628375,0.0749824438603835
14,1968,817.135,1971.25,4535.628375,0.180159160416223
14,1969,700.271,0.1245,4535.628375,0.154393381049434
14,1969,838.849875,1380.6635,4535.628375,0.184946782594374
14,1970,838.040625,0.1245,4535.628375,0.184768361892083
14,1970,649.983375,1219.021,4535.628375,0.143306135613458
14,1971,650.0145,0.249,4535.628375,0.143312997948162
14,1971,682.343,1509.9775,4535.628375,0.150440676260211
14,1972,682.311875,0,4535.628375,0.150433813925507
14,1972,1017.22725,2558.6825,4535.628375,0.224274822780206
14,1973,1025.537625,33.4905,4535.628375,0.226107066146044
14,1973,1642.933125,3979.5595,4535.628375,0.362228337324925
14,1974,1654.636125,46.812,4535.628375,0.364808575173446
14,1974,2191.998875,4708.1335,4535.628375,0.483284496384693
14,1975,2213.848625,120.8895,4535.628375,0.488101855346559
14,1975,2331.335125,4449.5055,4535.628375,0.514004881407419
14,1976,2340.797125,84.66,4535.628375,0.516091031157287
14,1976,2511.507375,5390.9745,4535.628375,0.553728649561154
14,1977,2497.221,63.744,4535.628375,0.550578837932241
14,1977,2726.083125,5364.954,4535.628375,0.601037585007171
14,1978,2713.602,34.7355,4535.628375,0.598285788791062
14,1978,3711.843,9383.9385,4535.628375,0.818374587402126
14,1979,3700.0155,16.434,4535.628375,0.815766900214791
14,1979,4535.628375,8707.4055,4535.628375,1
14,1980,4528.780875,7.3455,4535.628375,0.998490286365227
14,1980,4079.335875,7586.1585,4535.628375,0.899398173246502
14,1981,4076.44125,4.8555,4535.628375,0.898759976119075
14,1981,4003.11075,8414.0835,4535.628375,0.882592315557599
14,1982,4001.29615,0.0871,4535.628375,0.882192238688426
14,1982,2104.91215,0.6225,4535.628375,0.464083909872797
14,1982,4015.416525,7646.873,4535.628375,0.88530545119892
14,1983,1911.89565,0,4535.628375,0.421528284931413
14,1983,1915.07975,12.8235,4535.628375,0.42223030452754
14,1983,3889.52525,7898.4045,4535.628375,0.857549368779579
14,1984,1977.915875,0.4355,4535.628375,0.436084200791693
14,1984,1978.0715,0.6225,4535.628375,0.43611851246521
14,1984,3952.2265,7909.4435,4535.628375,0.871373528260018
14,1984,1988.46725,43.3675,4535.628375,0.438410532256184
14,1985,1988.462225,0.4154,4535.628375,0.438409424361183
14,1985,1988.3066,0,4535.628375,0.438375112687666
14,1985,1976.676225,7862.922,4535.628375,0.435810886953453
14,1985,1976.281975,41.7905,4535.628375,0.435723964047209
14,1986,1976.29035,0.4489,4535.628375,0.435725810538876
14,1986,1976.3526,0.249,4535.628375,0.435739535208283
14,1986,1825.35485,7258.931,4535.628375,0.402448062116641
14,1986,1819.83535,19.7125,4535.628375,0.401231141429218
14,1987,1819.796825,0.2948,4535.628375,0.401222647567549
14,1987,1821.353075,6.474,4535.628375,0.401565764302725
14,1987,1076.4177,4279.1895,4535.628375,0.23732493295375
14,1987,1073.2637,7.0965,4535.628375,0.236629549703794
14,1988,1073.275425,0.3417,4535.628375,0.236632134792128
14,1988,1072.217175,2.241,4535.628375,0.236398815412208
14,1988,1295.16555,5170.983,4535.628375,0.285553718893471
14,1988,1295.16555,7.0965,4535.628375,0.285553718893471
14,1989,1295.163875,0.335,4535.628375,0.285553349595137
14,1989,1294.603625,0,4535.628375,0.285429827570474
14,1989,1706.39775,6818.1595,4535.628375,0.37622080314285
14,1989,1829.798,500.6975,4535.628375,0.403427672797377
14,1990,1829.752775,0.1541,4535.628375,0.403417701742374
14,1990,1829.7839,0.1245,4535.628375,0.403424564077078
14,1990,2205.1099,8319.4635,4535.628375,0.486175170821838
14,1990,2092.3544,49.6755,4535.628375,0.461315219635912
14,1991,2092.35105,0.1407,4535.628375,0.461314481039245
14,1991,2092.382175,0.249,4535.628375,0.461321343373949
14,1991,1833.754175,7284.9515,4535.628375,0.404299916877559
14,1991,1827.051925,22.8665,4535.628375,0.402822227471403
14,1992,1827.04355,0.1072,4535.628375,0.402820380979736
14,1992,1826.9813,0,4535.628375,0.402806656310329
14,1992,2180.820675,8700.309,4535.628375,0.480819964664764
14,1992,2175.10405,0,4535.628375,0.479559582524219
14,1993,2175.0873,0.0402,4535.628375,0.479555889540884
14,1993,2175.0873,0,4535.628375,0.479555889540884
14,1993,1562.02855,6248.074,4535.628375,0.344390770330693
14,1993,1562.02855,0,4535.628375,0.344390770330693
14,1994,1562.0386,0.0804,4535.628375,0.344392986120694
14,1994,1562.0386,0,4535.628375,0.344392986120694
14,1994,1203.2711,4813.004,4535.628375,0.265293141438203
14,1994,1203.468225,0.7885,4535.628375,0.265336602891325
14,1995,1203.45985,0.0469,4535.628375,0.265334756399658
14,1995,1203.45985,0,4535.628375,0.265334756399658
14,1995,1627.2786,6508.279,4535.628375,0.358776880612491
14,1995,1627.081475,0,4535.628375,0.358733419159368
14,1996,1627.084825,0.0603,4535.628375,0.358734157756035
14,1996,1627.084825,0,4535.628375,0.358734157756035
14,1996,1956.283575,7825.074,4535.628375,0.431314784470189
14,1996,1956.283575,0,4535.628375,0.431314784470189
14,1997,1956.27855,0.0402,4535.628375,0.431313676575189
14,1997,1956.27855,0,4535.628375,0.431313676575189
14,1997,2479.05405,9916.176,4535.628375,0.54657345025539
14,1997,2479.05405,0,4535.628375,0.54657345025539
14,1998,2479.0507,0.0268,4535.628375,0.546572711658723
14,1998,2479.0507,0,4535.628375,0.546572711658723
14,1998,2910.75445,11642.991,4535.628375,0.641753293996446
14,1998,2910.75445,0,4535.628375,0.641753293996446
14,1999,2910.752775,0.0201,4535.628375,0.641752924698113
14,1999,2910.752775,0,4535.628375,0.641752924698113
14,1999,3020.748525,12082.974,4535.628375,0.666004415540327
14,1999,3020.748525,0,4535.628375,0.666004415540327
14,2000,3020.775325,0.1273,4535.628375,0.666010324313662
14,2000,3020.775325,0,4535.628375,0.666010324313662
14,2000,2232.47245,8929.7625,4535.628375,0.492207973277793
14,2000,2466.065575,934.3725,4535.628375,0.543709795227657
14,2001,2466.062225,0.1139,4535.628375,0.54370905663099
14,2001,2466.062225,0,4535.628375,0.54370905663099
14,2001,2915.901475,10729.1195,4535.628375,0.64288809265596
14,2001,3077.34685,1580.154,4535.628375,0.678483022763081
14,2002,3077.358575,0.1608,4535.628375,0.678485607851415
14,2002,3077.358575,0,4535.628375,0.678485607851415
14,2002,3694.55695,13197.913,4535.628375,0.814563417577173
14,2002,3306.812075,29.1745,4535.628375,0.729074739285711
14,2003,3306.812075,0.1608,4535.628375,0.729074739285711
14,2003,3306.812075,0,4535.628375,0.729074739285711
14,2003,2410.09045,9611.0265,4535.628375,0.531368589032606
14,2003,2410.09045,29.1745,4535.628375,0.531368589032606
14,2004,2410.061975,0.0469,4535.628375,0.531362310960937
14,2004,2410.061975,0,4535.628375,0.531362310960937
14,2004,1798.185975,7163.5225,4535.628375,0.39645796046948
14,2004,1805.08535,56.772,4535.628375,0.397979111328758
14,2005,1805.083675,0.0402,4535.628375,0.397978742030425
14,2005,1805.145925,0.249,4535.628375,0.397992466699832
14,2005,485.985425,1886.8805,4535.628375,0.107148422405749
14,2005,479.08605,29.1745,4535.628375,0.10562727154647
14,2006,479.084375,0.0335,4535.628375,0.105626902248137
14,2006,479.022125,0,4535.628375,0.10561317757873
14,2006,1178.815875,4686.0555,4535.628375,0.25990133616271
14,2006,1171.719375,0.7885,4535.628375,0.258336723850309
14,2007,1171.7244,0.0536,4535.628375,0.258337831745309
14,2007,1171.7244,0,4535.628375,0.258337831745309
14,2007,1849.44015,7396.9185,4535.628375,0.407758307579597
14,2007,1849.44015,0.7885,4535.628375,0.407758307579597
14,2008,1849.4569,0.1206,4535.628375,0.407762000562932
14,2008,1849.4569,0,4535.628375,0.407762000562932
14,2008,1352.7019,5409.8985,4535.628375,0.298239138694867
14,2008,1352.504775,0,4535.628375,0.298195677241745
14,2009,1352.474625,0,4535.628375,0.298189029871743
14,2009,1352.474625,0,4535.628375,0.298189029871743
14,2009,863.998875,3455.9955,4535.628375,0.190491549034813
14,2009,863.998875,0,4535.628375,0.190491549034813
14,2010,863.998875,0,4535.628375,0.190491549034813
14,2010,863.998875,0,4535.628375,0.190491549034813
14,2010,963.547,3854.188,4535.628375,0.212439582861548
14,2010,963.547,0,4535.628375,0.212439582861548
14,2011,963.5763125,0.11725,4535.628375,0.212446045582383
14,2011,963.5763125,0,4535.628375,0.212446045582383
14,2011,959.101575,3836.28905,4535.628375,0.211459470596508
14,2011,959.101575,0,4535.628375,0.211459470596508
14,2012,959.1024125,0.1206,4535.628375,0.211459655245675
14,2012,959.1024125,0,4535.628375,0.211459655245675
14,2012,685.6309,2742.403,4535.628375,0.15116558132918
14,2012,685.6309,0,4535.628375,0.15116558132918
14,2013,685.64095,0.1608,4535.628375,0.151167797119181
14,2013,685.64095,0,4535.628375,0.151167797119181
14,2013,632.81145,2531.085,4535.628375,0.139520127682418
14,2013,632.81145,0,4535.628375,0.139520127682418
14,2014,632.8081,0.1474,4535.628375,0.139519389085752
14,2014,632.8081,0,4535.628375,0.139519389085752
14,2014,184.54585,738.036,4535.628375,0.0406880446857598
14,2014,184.54585,0,4535.628375,0.0406880446857598
14,2015,184.520725,0.0469,4535.628375,0.0406825052107581
14,2015,184.520725,0,4535.628375,0.0406825052107581
14,2015,124.988975,499.909,4535.628375,0.0275571463678393
14,2015,124.988975,0,4535.628375,0.0275571463678393
14,2016,125.0074,0.1206,4535.628375,0.0275612086495071
14,2016,125.0074,0,4535.628375,0.0275612086495071
14,2016,88.7364,354.825,4535.628375,0.0195643012750135
14,2016,88.7364,0,4535.628375,0.0195643012750135
14,2017,89.125,1.675,4535.628375,0.0196499784883721
14,2017,89.125,0,4535.628375,0.0196499784883721
14,2017,116.446525,464.1111,4535.628375,0.0256737358911156
14,2017,116.446525,0,4535.628375,0.0256737358911156
14,2018,116.0328,0.0201,4535.628375,0.0255825192027555
14,2018,116.0328,0,4535.628375,0.0255825192027555
14,2018,135.41610125,541.644305,4535.628375,0.0298560838882661
14,2018,135.41610125,0,4535.628375,0.0298560838882661
15,1950,1.5355,1.5355,374472.88035,4.10043044656491e-06
15,1951,1.63095,1.7264,374472.88035,4.35532206891895e-06
15,1952,1.73193333333333,1.9339,374472.88035,4.62499001720655e-06
15,1953,1.840525,2.1663,374472.88035,4.91497541365281e-06
15,1954,2.064625,2.4319,374472.88035,5.51341661396228e-06
15,1955,2.313625,2.7224,374472.88035,6.17835128097281e-06
15,1956,2.59375,3.0544,374472.88035,6.92640278135965e-06
15,1957,2.907075,3.4196,374472.88035,7.7631122373479e-06
15,1958,3.25775,3.8346,374472.88035,8.69956189338772e-06
15,1959,3.649925,4.2911,374472.88035,9.7468339939293e-06
15,1960,4.089825,4.814,374472.88035,1.09215519056479e-05
15,1961,4.583675,5.395,374472.88035,1.22403389952188e-05
15,1962,5.135625,6.0424,374472.88035,1.37142775070921e-05
15,1963,5.75605,6.7728,374472.88035,1.53710730523933e-05
15,1964,6.451175,7.5945,374472.88035,1.72273489977977e-05
15,1965,7.2293,8.5075,374472.88035,1.93052698322056e-05
15,1965,211.1437,821.7,374472.88035,0.000563842433136026
15,1966,211.834675,9.5367,374472.88035,0.00056568762683698
15,1966,415.36105,821.7,374472.88035,0.00110918860028471
15,1967,415.906775,10.6904,374472.88035,0.00111064591542991
15,1967,415.906775,821.7,374472.88035,0.00111064591542991
15,1968,416.5189,11.9852,374472.88035,0.00111228054648631
15,1968,416.5189,821.7,374472.88035,0.00111228054648631
15,1969,417.20365,13.4294,374472.88035,0.00111410911682059
15,1969,417.20365,821.7,374472.88035,0.00111410911682059
15,1970,417.969325,15.0479,374472.88035,0.00111615379092164
15,1970,417.969325,821.7,374472.88035,0.00111615379092164
15,1971,418.828375,16.8656,374472.88035,0.00111844781552283
15,1971,829.678375,2465.1,374472.88035,0.0022155900160902
15,1972,830.64325,18.9074,374472.88035,0.00221816663792487
15,1972,1241.49325,2465.1,374472.88035,0.00331530883849223
15,1973,1242.574325,21.1899,374472.88035,0.00331819576317151
15,1973,1653.424325,4108.5,374472.88035,0.00441533796373887
15,1974,1654.63405,23.7463,374472.88035,0.0044185684379961
15,1974,4325.15905,13147.2,374472.88035,0.011549992741684
15,1974,4880.111575,2241,374472.88035,0.013031949257417
15,1975,3859.639025,26.6098,374472.88035,0.0103068585938522
15,1975,6729.65245,11503.8,374472.88035,0.0179710008471378
15,1975,4003.10245,2241,374472.88035,0.0106899662433726
15,1976,3450.31,29.8302,374472.88035,0.00921377803587586
15,1976,5908.75755,9860.4,374472.88035,0.0157788664014264
15,1976,3593.05755,2241,374472.88035,0.00959497399822855
15,1977,3041.163575,33.4241,374472.88035,0.00812118509665529
15,1977,7693.77215,18640.2645,374472.88035,0.0205456057133137
15,1977,5855.40515,2506.932,374472.88035,0.015636393066775
15,1978,5304.5217,37.4662,374472.88035,0.0141653026917254
15,1978,20704.8895,61634.8953,374472.88035,0.0552907582537038
15,1978,16747.190125,2809.467,374472.88035,0.0447220373057384
15,1979,16130.95455,41.9897,374472.88035,0.0430764292862096
15,1979,35508.161525,77546.2941,374472.88035,0.0948217171075577
15,1979,20886.7757,3149.352,374472.88035,0.0557764708634661
15,1980,20200.93425,66.1012,374472.88035,0.0539449858988967
15,1980,44457.292075,97067.421,374472.88035,0.118719657438072
15,1980,26310.1783,4957.839,374472.88035,0.0702592355297112
15,1981,25533.171725,41.3257,374472.88035,0.0681843013601826
15,1981,40688.3098,60686.6535,374472.88035,0.108654890474234
15,1981,17196.2803,3099.303,374472.88035,0.0459212968477919
15,1982,15970.355775,54.1409,374472.88035,0.0426475630493545
15,1982,35835.30395,79501.1184,374472.88035,0.0956953248964428
15,1982,21678.813575,4060.692,374472.88035,0.0578915449223932
15,1983,20920.446725,65.8356,374472.88035,0.0558663866538126
15,1983,45077.422425,96682.0437,374472.88035,0.120375666144017
15,1983,26436.560325,4937.67,374472.88035,0.0705967286610746
15,1984,25439.6079,72.8823,374472.88035,0.0679344466179312
15,1984,51395.03175,103887.531,374472.88035,0.137246338645308
15,1984,28508.800575,5137.119,374472.88035,0.076130481193603
15,1985,27297.784925,93.6074,374472.88035,0.0728965603583528
15,1985,60637.502975,133431.7545,374472.88035,0.16192762188366
15,1985,36315.182975,6598.251,374472.88035,0.0969768036100722
15,1986,35052.557925,86.6188,374472.88035,0.0936050639828396
15,1986,65896.11115,123467.8203,374472.88035,0.175970316163911
15,1986,34064.480275,6105.231,374472.88035,0.0909664813194529
15,1987,32442.411275,109.975,374472.88035,0.0866348752536573
15,1987,72796.629475,161503.4916,374472.88035,0.194397600720674
15,1987,43991.58115,8247.627,374472.88035,0.117476013506995
15,1988,42497.1952,127.6872,374472.88035,0.113485374856198
15,1988,89347.891875,187512.7617,374472.88035,0.238596428642553
15,1988,51366.153975,9576.54,374472.88035,0.137169222847301
15,1989,49337.700375,133.8126,374472.88035,0.131752399075967
15,1989,98431.523925,196502.9814,374472.88035,0.262853544515697
15,1989,54062.31975,10035.945,374472.88035,0.144369118798325
