"rgn_id","year","fis_catch"
1,2005,189.42234122
1,2006,195.3145543
1,2007,201.1134553198
1,2008,174.6536438
1,2009,166.41347259
1,2010,164.19383438
1,2011,169.09615737
1,2012,14526.23657528
1,2013,24899.04821276
1,2014,179.069147376
1,2015,181.5936412097
1,2016,196.06149045
1,2017,248.30626783
1,2018,206.667706115
2,2005,25.3829813333
2,2006,26.75708842
2,2007,28.134165354
2,2008,27.4714411994
2,2009,30.8082623108
2,2010,29.30550116
2,2011,30.2414466714
2,2012,11228.9319229068
2,2013,31.0016577
2,2014,32.8814356766
2,2015,26.86127118
2,2016,29.35132046
2,2017,28.8751500382
2,2018,24.77224905
3,2005,121.8525155359
3,2006,24.6856996584
3,2007,71.3139592419
3,2008,14.0851115777
3,2009,24.5461482188
3,2010,414.9237905033
3,2011,413.3900914341
3,2012,370.12606438307
3,2013,417.8558082015
3,2014,712.7919444672
3,2015,677.0419943852
3,2016,307.5632732484
3,2017,648.1737871289
3,2018,245.9732868502
4,2005,55.71213
4,2006,248.7209227
4,2007,321.2556081
4,2008,389.7396673
4,2009,516.5680132
4,2010,263.670101
4,2011,314.3047311
4,2012,302.8318917
4,2013,368.6646246
4,2014,408.6405225
4,2015,324.2868245
4,2016,434.112865
4,2017,434.112865
4,2018,434.112865
5,2005,9843.309928764
5,2006,9957.0753148916
5,2007,11044.7728033242
5,2008,11606.25072653
5,2009,10649.90195737
5,2010,12475.20440327
5,2011,12086.5425417
5,2012,14016.644880377
5,2013,14242.077326274
5,2014,15147.9331491453
5,2015,12648.3017789429
5,2016,13395.0127327922
5,2017,15092.2291763169
5,2018,14743.3216397424
6,2005,15515.4707990692
6,2006,16569.9601514607
6,2007,15550.030695592
6,2008,19415.7667087844
6,2009,17272.0962152796
6,2010,16979.5154158998
6,2011,14393.6049480369
6,2012,17154.4686633895
6,2013,13954.415457298
6,2014,12442.4650425989
6,2015,10656.0939458738
6,2016,9704.34381702951
6,2017,21926.7415218961
6,2018,15060.9422618386
7,2005,152292.248913665
7,2006,149843.858548398
7,2007,153120.759944128
7,2008,192713.234475377
7,2009,149574.002815603
7,2010,186607.83062068
7,2011,208265.517423827
7,2012,121168.119178774
7,2013,147259.368631805
7,2014,100579.96302269
7,2015,118647.42524841
7,2016,99851.9636171691
7,2017,135790.051031495
7,2018,127662.122262674
8,2005,88833.2307641454
8,2006,92152.8006281249
8,2007,81994.1391306148
8,2008,96222.589942954
8,2009,80223.6847953909
8,2010,56504.72850407
8,2011,41140.8449864943
8,2012,51737.0763838097
8,2013,113201.135195108
8,2014,93895.7485675955
8,2015,59928.4924595574
8,2016,81422.0200158798
8,2017,59728.8831821931
8,2018,85825.5299118423
9,2005,247086.562098562
9,2006,189095.8960381
9,2007,308942.888156579
9,2008,180757.635265854
9,2009,242094.863652446
9,2010,238840.857156591
9,2011,185922.977437143
9,2012,217226.158302422
9,2013,216978.819602676
9,2014,140249.619425732
9,2015,152931.408631556
9,2016,136519.732852509
9,2017,138122.39528202
9,2018,154910.35310918
10,2005,65357.8039059577
10,2006,53169.5729586697
10,2007,82522.1559252172
10,2008,75051.7074399609
10,2009,60238.8578381337
10,2010,69456.8234900078
10,2011,80182.7348358539
10,2012,51310.9774234301
10,2013,101041.268019687
10,2014,135956.140874077
10,2015,64941.5559171825
10,2016,93864.8523333281
10,2017,60968.4650228392
10,2018,99348.7547500056
11,2005,35268.334379215
11,2006,40668.7910193923
11,2007,18667.3518529435
11,2008,28976.1594873395
11,2009,29868.8550326456
11,2010,32104.9328330395
11,2011,28957.2493481625
11,2012,43628.9278260847
11,2013,57213.8649192248
11,2014,114844.55832569
11,2015,58328.4584558617
11,2016,83820.0368323459
11,2017,60475.0212488578
11,2018,78439.7556973397
12,2005,1.8374473094
12,2006,3.70942832054
12,2007,14.07129181478
12,2008,4.53075670711
12,2009,4.22407258065
12,2010,2.37696461835
12,2011,4.36427964605
12,2012,5.66374943735
12,2013,5.52287106075
12,2014,4.66601826355
12,2015,6.04310674035
12,2016,6.73402962215
12,2017,4.65341580145
12,2018,6.38900165245
