rgn_id,year,quantity
6,2008,1.9267301929128073e-4
6,2009,2.2721317894001174e-4
6,2010,2.381860003948624e-4
6,2011,2.133602634595479e-4
6,2012,2.5049319947719953e-4
6,2013,2.798966880135208e-4
6,2014,2.553486148635026e-4
6,2015,2.3946285055129432e-4
6,2016,2.5479174706842804e-4
6,2017,2.6117070919831885e-4
6,2018,2.59763106382154e-4
6,2019,2.1716348731805942e-4
6,2020,1.4112227357795042e-4
6,2021,1.462228573278693e-4
6,2022,1.5546726956106076e-4
6,2023,1.5669301870226132e-4
7,2008,6.516090918426999e-5
7,2009,7.530548057117193e-5
7,2010,9.200835636867596e-5
7,2011,8.231377539920811e-5
7,2012,7.906988488933006e-5
7,2013,7.627884543898837e-5
7,2014,6.999515094036329e-5
7,2015,7.063141618282646e-5
7,2016,7.556680729297997e-5
7,2017,6.884191515389646e-5
7,2018,7.718062935685498e-5
7,2019,6.885541446157284e-5
7,2020,5.178417746819064e-5
7,2021,5.270215113537891e-5
7,2022,5.564219898054625e-5
7,2023,5.662349333517081e-5
14,2008,6.082477982717115e-5
14,2009,5.8444576932971e-5
14,2010,6.203183580504879e-5
14,2011,6.723643508221996e-5
14,2012,6.982162518933152e-5
14,2013,7.06534323704685e-5
14,2014,7.460987688734936e-5
14,2015,6.85409622996105e-5
14,2016,5.914937737933541e-5
14,2017,6.26962789839929e-5
14,2018,6.466009488574728e-5
14,2019,6.639781006603187e-5
14,2020,5.947961700818284e-5
14,2021,5.70666644347989e-5
14,2022,6.229540156161924e-5
14,2023,6.537733457273317e-5
15,2008,1.6379569501267084e-4
15,2009,1.701311796396634e-4
15,2010,1.7653502939341345e-4
15,2011,1.8621077917228357e-4
15,2012,1.8723747659356917e-4
15,2013,1.884019337011705e-4
15,2014,1.863932373268465e-4
15,2015,1.8040093619855078e-4
15,2016,1.8911665244258558e-4
15,2017,1.987719426236069e-4
15,2018,2.1017077846092149e-4
15,2019,2.1646696740841958e-4
15,2020,7.949590015089874e-5
15,2021,9.299308055523666e-5
15,2022,1.5555475817472412e-4
15,2023,1.9821542790116948e-4
16,2008,9.194957359297619e-5
16,2009,9.554192848378558e-5
16,2010,9.84778406342302e-5
16,2011,9.325483361534652e-5
16,2012,9.244613070283139e-5
16,2013,9.287178615734022e-5
16,2014,9.281661727968825e-5
16,2015,9.240132647195515e-5
16,2016,9.448509518021319e-5
16,2017,9.590041263772538e-5
16,2018,9.962133710503794e-5
16,2019,9.24365719907553e-5
16,2020,7.337018311299762e-5
16,2021,7.144524272801017e-5
16,2022,8.952421255928664e-5
16,2023,9.323643162232807e-5
17,2008,1.0648953598443587e-5
17,2009,1.692051771676788e-5
17,2010,1.564839451390327e-5
17,2011,1.2744669125675404e-5
17,2012,1.0330313115350123e-5
17,2013,1.0239314294070502e-5
17,2014,9.47346762071057e-6
17,2015,6.264526224462068e-6
17,2016,6.190901521049653e-6
17,2017,6.896069475274448e-6
17,2018,7.227674446582471e-6
17,2019,6.5649524217272065e-6
17,2020,5.549181620299623e-6
17,2021,5.667346579120313e-6
17,2022,7.6120534759837655e-6
17,2023,8.07427217218164e-6
18,2008,2.0425118554609291e-4
18,2009,2.2192793212949473e-4
18,2010,2.0500191499453745e-4
18,2011,1.933653084221136e-4
18,2012,2.124332804741832e-4
18,2013,2.2826439619079352e-4
18,2014,2.399909777369208e-4
18,2015,2.2308779234180766e-4
18,2016,2.3492564915766212e-4
18,2017,2.3485769349161525e-4
18,2018,2.4139037876619434e-4
18,2019,2.387145999156537e-4
18,2020,1.5998932039617582e-4
18,2021,1.7279573239219195e-4
18,2022,2.050790833979911e-4
18,2023,2.2733421995256936e-4
20,2008,3.675086347800425e-5
20,2009,3.725767361435381e-5
20,2010,3.5007078144743936e-5
20,2011,3.532183734940783e-5
20,2012,3.717962125802912e-5
20,2013,3.728625669881639e-5
20,2014,3.744087111831411e-5
20,2015,3.561798757952488e-5
20,2016,3.7884996416278025e-5
20,2017,3.755717941831312e-5
20,2018,4.104205441535892e-5
20,2019,4.333850091645438e-5
20,2020,3.804546462411095e-5
20,2021,3.9270613080827345e-5
20,2022,3.973139627438983e-5
20,2023,4.132537150472313e-5
24,2008,1.5409197921356297e-5
24,2009,1.6612551402520858e-5
24,2010,1.717977994840393e-5
24,2011,1.7482192721130605e-5
24,2012,1.9437820894287875e-5
24,2013,1.8268534718393372e-5
24,2014,1.9750385597570945e-5
24,2015,2.0030034664121637e-5
24,2016,1.8952554707187187e-5
24,2017,1.933091964891928e-5
24,2018,2.0267562720511458e-5
24,2019,2.0421714631593918e-5
24,2020,1.5743715693792247e-5
24,2021,1.8063194481410136e-5
24,2022,1.8216972192100986e-5
24,2023,1.8574065742164275e-5
25,2008,5.6919504812354125e-5
25,2009,5.447988493619031e-5
25,2010,5.241548755630036e-5
25,2011,4.924185498565028e-5
25,2012,5.5798236932911337e-5
25,2013,5.81706117690911e-5
25,2014,5.987100215788565e-5
25,2015,5.8190782211147834e-5
25,2016,5.9683963892856046e-5
25,2017,6.2412110295514e-5
25,2018,6.515794571113183e-5
25,2019,6.425734071752676e-5
25,2020,6.369704115393784e-5
25,2021,6.951871401782358e-5
25,2022,6.525688227457317e-5
25,2023,7.034884269645837e-5
28,2008,8.020754453142357e-5
28,2009,7.049067402453741e-5
28,2010,7.806490143163144e-5
28,2011,8.292841883705608e-5
28,2012,7.966509340591365e-5
28,2013,7.755061337855539e-5
28,2014,8.70125248111196e-5
28,2015,8.590790690171445e-5
28,2016,8.396002115921586e-5
28,2017,9.028985841412711e-5
28,2018,9.360900753735384e-5
28,2019,9.193854424933329e-5
28,2020,6.47701331916576e-5
28,2021,8.304138024783782e-5
28,2022,8.353792494212258e-5
28,2023,8.584875516817522e-5
31,2008,3.874433500493051e-4
31,2009,4.1221785177424775e-4
31,2010,3.8029395116789957e-4
31,2011,3.9377297480499684e-4
31,2012,3.990392537453427e-4
31,2013,3.441332160163075e-4
31,2014,2.8515367010856576e-4
31,2015,5.576707523095407e-4
31,2016,4.6869976297570783e-4
31,2017,4.7154832547464823e-4
31,2018,4.6728447177549605e-4
31,2019,4.605823950703234e-4
31,2020,3.06387067735211e-4
31,2021,3.645499593799876e-4
31,2022,4.0762479689088454e-4
