iso3c,nutrient,country_application,reported_by_fao,year
BRN,K2O,571,Yes,2010
BRN,K2O,132,Yes,2011
BRN,K2O,81,Yes,2012
BRN,K2O,77,Yes,2013
BRN,K2O,234,Yes,2014
BRN,K2O,234,Yes,2015
BRN,K2O,234,Yes,2016
BRN,K2O,234,Yes,2017
BRN,K2O,234,Yes,2018
BRN,K2O,234,Yes,2019
BRN,K2O,234,Yes,2020
BGR,N,157085.342,Yes,2005
BGR,N,121471.414,Yes,2006
BGR,N,165496.75900000002,Yes,2007
BGR,N,176615.774,Yes,2008
BGR,N,230203.72,Yes,2009
BGR,N,223396.68300000002,Yes,2010
BGR,N,306829.405,Yes,2011
BGR,N,202615,Yes,2012
BGR,N,241799.087,Yes,2013
BGR,N,245280.757,Yes,2014
BGR,N,272534.542,Yes,2015
BGR,N,302610.051,Yes,2016
BGR,N,290376.24,Yes,2017
BGR,N,280625.083,Yes,2018
BGR,N,291505.922,Yes,2019
BGR,N,301305.045,Yes,2020
BGR,P2O5,35353.175,Yes,2005
BGR,P2O5,68708.772,Yes,2006
BGR,P2O5,98371.277,Yes,2007
BGR,P2O5,110007.034,Yes,2008
BGR,P2O5,42152.312,Yes,2009
BGR,P2O5,25305.052,Yes,2010
BGR,P2O5,43853.22,Yes,2011
BGR,P2O5,44051,Yes,2012
BGR,P2O5,46858.577,Yes,2013
BGR,P2O5,48786.932,Yes,2014
BGR,P2O5,59271.969,Yes,2015
BGR,P2O5,74278.077,Yes,2016
BGR,P2O5,60910.081849999995,Yes,2017
BGR,P2O5,68570.71256999999,Yes,2018
BGR,P2O5,69026.06506000001,Yes,2019
BGR,P2O5,70962.86167,Yes,2020
BGR,K2O,5377.086,Yes,2005
BGR,K2O,7095.66,Yes,2006
BGR,K2O,4426.4220000000005,Yes,2007
BGR,K2O,6512.22,Yes,2008
BGR,K2O,3281.85,Yes,2009
BGR,K2O,9382.23,Yes,2010
BGR,K2O,10916.334,Yes,2011
BGR,K2O,20592,Yes,2012
BGR,K2O,30191.304,Yes,2013
BGR,K2O,24392.082000000002,Yes,2014
BGR,K2O,28068.612,Yes,2015
BGR,K2O,29182.296000000002,Yes,2016
BGR,K2O,31667.922,Yes,2017
BGR,K2O,36822.786,Yes,2018
BGR,K2O,36822.786,Yes,2019
BGR,K2O,36822.786,Yes,2020
BFA,N,35435,Yes,2005
BFA,N,30000,Yes,2006
BFA,N,23580,Yes,2007
BFA,N,30584,Yes,2008
BFA,N,28392,Yes,2009
BFA,N,41122,Yes,2010
BFA,N,29705,Yes,2011
BFA,N,47525.11,Yes,2012
BFA,N,50680,Yes,2013
BFA,N,48799.56,Yes,2014
BFA,N,51085.61,Yes,2015
BFA,N,67638.22,Yes,2016
BFA,N,58292.15,Yes,2017
BFA,N,56654.7,Yes,2018
BFA,N,30051.78,Yes,2019
BFA,N,50466.13,Yes,2020
BFA,P2O5,22147,Yes,2005
BFA,P2O5,18000,Yes,2006
BFA,P2O5,13354,Yes,2007
BFA,P2O5,13460,Yes,2008
BFA,P2O5,12742,Yes,2009
BFA,P2O5,7726,Yes,2010
BFA,P2O5,15274,Yes,2011
BFA,P2O5,16735.25,Yes,2012
BFA,P2O5,23080.43,Yes,2013
BFA,P2O5,21379.37,Yes,2014
BFA,P2O5,22526.13,Yes,2015
BFA,P2O5,30393.64,Yes,2016
BFA,P2O5,25222.34,Yes,2017
BFA,P2O5,22853.6,Yes,2018
BFA,P2O5,13654.05,Yes,2019
BFA,P2O5,27745.68,Yes,2020
BFA,K2O,17112,Yes,2005
BFA,K2O,15000,Yes,2006
BFA,K2O,12561,Yes,2007
BFA,K2O,13163,Yes,2008
BFA,K2O,12742,Yes,2009
BFA,K2O,7723,Yes,2010
BFA,K2O,16025,Yes,2011
BFA,K2O,17141.47,Yes,2012
BFA,K2O,22096.51,Yes,2013
BFA,K2O,25105.61,Yes,2014
BFA,K2O,24112.62,Yes,2015
BFA,K2O,32609.24,Yes,2016
BFA,K2O,25530.23,Yes,2017
BFA,K2O,25923.51,Yes,2018
BFA,K2O,13543.27,Yes,2019
BFA,K2O,24875.05,Yes,2020
BDI,N,1098,Yes,2005
BDI,N,1488,Yes,2006
BDI,N,809,Yes,2007
BDI,N,997,Yes,2008
BDI,N,1049,Yes,2009
BDI,N,1942,Yes,2010
BDI,N,2673,Yes,2011
BDI,N,3167.75,Yes,2012
BDI,N,3938.82,Yes,2013
BDI,N,5613.82,Yes,2014
BDI,N,4617.71,Yes,2015
BDI,N,8086.77,Yes,2016
BDI,N,10147.51,Yes,2017
BDI,N,13456.65,Yes,2018
BDI,N,6888.5,Yes,2019
BDI,N,6888.5,Yes,2020
BDI,P2O5,2256,Yes,2005
BDI,P2O5,639,Yes,2006
BDI,P2O5,685,Yes,2007
BDI,P2O5,372,Yes,2008
BDI,P2O5,623,Yes,2009
BDI,P2O5,1333,Yes,2010
BDI,P2O5,2677,Yes,2011
BDI,P2O5,2494.9,Yes,2012
BDI,P2O5,6798.6,Yes,2013
BDI,P2O5,4511.66,Yes,2014
BDI,P2O5,3882.46,Yes,2015
BDI,P2O5,4939.49,Yes,2016
BDI,P2O5,6541.2,Yes,2017
BDI,P2O5,9689.37,Yes,2018
BDI,P2O5,13649,Yes,2019
BDI,P2O5,13649,Yes,2020
BDI,K2O,36,Yes,2005
BDI,K2O,882,Yes,2006
BDI,K2O,222,Yes,2007
BDI,K2O,585,Yes,2008
BDI,K2O,96,Yes,2009
BDI,K2O,171,Yes,2010
BDI,K2O,285,Yes,2011
BDI,K2O,712.51,Yes,2012
BDI,K2O,424.33,Yes,2013
BDI,K2O,2852.69,Yes,2014
BDI,K2O,1503.33,Yes,2015
BDI,K2O,4273.31,Yes,2016
BDI,K2O,4613.24,Yes,2017
BDI,K2O,5391.09,Yes,2018
BDI,K2O,3686.94,Yes,2019
BDI,K2O,3686.94,Yes,2020
CPV,N,NA,Yes,2005
CPV,N,NA,Yes,2006
CPV,N,NA,Yes,2007
CPV,N,NA,Yes,2008
CPV,N,NA,Yes,2009
CPV,N,NA,Yes,2010
CPV,N,NA,Yes,2011
CPV,N,NA,Yes,2012
CPV,N,NA,Yes,2013
CPV,N,NA,Yes,2014
CPV,N,120.5,Yes,2015
CPV,N,135.71,Yes,2016
CPV,N,161.97,Yes,2017
CPV,N,178.65,Yes,2018
CPV,N,176.96,Yes,2019
CPV,N,203.57,Yes,2020
CPV,P2O5,NA,Yes,2005
CPV,P2O5,NA,Yes,2006
CPV,P2O5,NA,Yes,2007
CPV,P2O5,NA,Yes,2008
CPV,P2O5,NA,Yes,2009
CPV,P2O5,NA,Yes,2010
CPV,P2O5,NA,Yes,2011
CPV,P2O5,NA,Yes,2012
CPV,P2O5,NA,Yes,2013
CPV,P2O5,NA,Yes,2014
CPV,P2O5,26.68,Yes,2015
CPV,P2O5,16.6,Yes,2016
CPV,P2O5,22.7,Yes,2017
CPV,P2O5,10.95,Yes,2018
CPV,P2O5,17.95,Yes,2019
CPV,P2O5,26.51,Yes,2020
CPV,K2O,NA,Yes,2005
CPV,K2O,NA,Yes,2006
CPV,K2O,NA,Yes,2007
CPV,K2O,NA,Yes,2008
CPV,K2O,NA,Yes,2009
CPV,K2O,NA,Yes,2010
CPV,K2O,NA,Yes,2011
CPV,K2O,NA,Yes,2012
CPV,K2O,NA,Yes,2013
CPV,K2O,NA,Yes,2014
CPV,K2O,4.55,Yes,2015
CPV,K2O,1.77,Yes,2016
CPV,K2O,11,Yes,2017
CPV,K2O,13.9,Yes,2018
CPV,K2O,9.47,Yes,2019
CPV,K2O,53.56,Yes,2020
KHM,N,11053.86,Yes,2005
KHM,N,10663.04,Yes,2006
KHM,N,11211.83,Yes,2007
KHM,N,12570.64,Yes,2008
KHM,N,17392.67,Yes,2009
KHM,N,22657.53,Yes,2010
KHM,N,36491.15,Yes,2011
KHM,N,54838.43,Yes,2012
KHM,N,50441.59,Yes,2013
KHM,N,64090.24,Yes,2014
KHM,N,80858.37,Yes,2015
KHM,N,55652.86,Yes,2016
KHM,N,114997.96,Yes,2017
KHM,N,127805.95,Yes,2018
KHM,N,112118.62,Yes,2019
KHM,N,110158.3,Yes,2020
KHM,P2O5,26083.57,Yes,2005
KHM,P2O5,26756.42,Yes,2006
KHM,P2O5,25552.23,Yes,2007
KHM,P2O5,22997.62,Yes,2008
KHM,P2O5,30653.24,Yes,2009
KHM,P2O5,34895.67,Yes,2010
KHM,P2O5,38028.08,Yes,2011
KHM,P2O5,44012.31,Yes,2012
KHM,P2O5,40837.52,Yes,2013
KHM,P2O5,37152.94,Yes,2014
KHM,P2O5,32038.51,Yes,2015
KHM,P2O5,24590.03,Yes,2016
KHM,P2O5,41369.95,Yes,2017
KHM,P2O5,38064.91,Yes,2018
KHM,P2O5,53063.66,Yes,2019
KHM,P2O5,59863.14,Yes,2020
KHM,K2O,1555.91,Yes,2005
KHM,K2O,762.75,Yes,2006
KHM,K2O,822.04,Yes,2007
KHM,K2O,948.7,Yes,2008
KHM,K2O,991.33,Yes,2009
KHM,K2O,1017.46,Yes,2010
KHM,K2O,1727.03,Yes,2011
KHM,K2O,4718.72,Yes,2012
KHM,K2O,2786.51,Yes,2013
KHM,K2O,4128.07,Yes,2014
KHM,K2O,4040.73,Yes,2015
KHM,K2O,4326.83,Yes,2016
KHM,K2O,2779.92,Yes,2017
KHM,K2O,4202.96,Yes,2018
KHM,K2O,8463.49,Yes,2019
KHM,K2O,10942.14,Yes,2020
CMR,N,22773,Yes,2005
CMR,N,25383,Yes,2006
CMR,N,22299,Yes,2007
CMR,N,22895,Yes,2008
CMR,N,25297,Yes,2009
CMR,N,25457,Yes,2010
CMR,N,36977,Yes,2011
CMR,N,28128.81,Yes,2012
CMR,N,37118.28,Yes,2013
CMR,N,26009.73,Yes,2014
CMR,N,42633.41,Yes,2015
CMR,N,39758.69,Yes,2016
CMR,N,46470.08,Yes,2017
CMR,N,42024.56,Yes,2018
CMR,N,42024.56,Yes,2019
CMR,N,42024.56,Yes,2020
CMR,P2O5,6177,Yes,2005
CMR,P2O5,11364,Yes,2006
CMR,P2O5,6898,Yes,2007
CMR,P2O5,6821,Yes,2008
CMR,P2O5,4509,Yes,2009
CMR,P2O5,10725,Yes,2010
CMR,P2O5,8684,Yes,2011
CMR,P2O5,12593.08,Yes,2012
CMR,P2O5,10135.34,Yes,2013
CMR,P2O5,11820.74,Yes,2014
CMR,P2O5,12682.99,Yes,2015
CMR,P2O5,12895.23,Yes,2016
CMR,P2O5,9930.39,Yes,2017
CMR,P2O5,17304.88,Yes,2018
CMR,P2O5,17304.88,Yes,2019
CMR,P2O5,17304.88,Yes,2020
CMR,K2O,18748,Yes,2005
CMR,K2O,17112,Yes,2006
CMR,K2O,22221,Yes,2007
CMR,K2O,9386,Yes,2008
CMR,K2O,11952,Yes,2009
CMR,K2O,21100,Yes,2010
CMR,K2O,22762,Yes,2011
CMR,K2O,23359.66,Yes,2012
CMR,K2O,15108.08,Yes,2013
CMR,K2O,21819.95,Yes,2014
CMR,K2O,28947.54,Yes,2015
CMR,K2O,14948.54,Yes,2016
CMR,K2O,24375.49,Yes,2017
CMR,K2O,23659.6,Yes,2018
CMR,K2O,23659.6,Yes,2019
CMR,K2O,23659.6,Yes,2020
CAN,N,1734044.56,Yes,2005
CAN,N,1339034.912,Yes,2006
CAN,N,2018399.232,Yes,2007
CAN,N,1863421.168,Yes,2008
CAN,N,1868600.8,Yes,2009
CAN,N,2002033.664,Yes,2010
CAN,N,2430714.336,Yes,2011
CAN,N,2720810.9136,Yes,2012
CAN,N,2401936,Yes,2013
CAN,N,2481968,Yes,2014
CAN,N,2519056,Yes,2015
CAN,N,2401936,Yes,2016
CAN,N,2411696,Yes,2017
CAN,N,2702544,Yes,2018
CAN,N,2505392,Yes,2019
CAN,N,2972896,Yes,2020
CAN,P2O5,693121,Yes,2005
CAN,P2O5,615799,Yes,2006
CAN,P2O5,743994,Yes,2007
CAN,P2O5,671423,Yes,2008
CAN,P2O5,561811,Yes,2009
CAN,P2O5,650749,Yes,2010
CAN,P2O5,822189,Yes,2011
CAN,P2O5,768247.17,Yes,2012
CAN,P2O5,857000,Yes,2013
CAN,P2O5,942000,Yes,2014
CAN,P2O5,1004000,Yes,2015
CAN,P2O5,971000,Yes,2016
CAN,P2O5,1023000,Yes,2017
CAN,P2O5,1130000,Yes,2018
CAN,P2O5,1131000,Yes,2019
CAN,P2O5,1194000,Yes,2020
CAN,K2O,328596,Yes,2005
CAN,K2O,132275,Yes,2006
CAN,K2O,253413,Yes,2007
CAN,K2O,250000,Yes,2008
CAN,K2O,250000,Yes,2009
CAN,K2O,300000,Yes,2010
CAN,K2O,300000,Yes,2011
CAN,K2O,356000,Yes,2012
CAN,K2O,328000,Yes,2013
CAN,K2O,400000,Yes,2014
CAN,K2O,410000,Yes,2015
CAN,K2O,393000,Yes,2016
CAN,K2O,427000,Yes,2017
CAN,K2O,427000,Yes,2018
CAN,K2O,427000,Yes,2019
CAN,K2O,784000,Yes,2020
CYM,N,9.85,Yes,2005
CYM,N,13.11,Yes,2006
CYM,N,11.54,Yes,2007
CYM,N,11.21,Yes,2008
CYM,N,9.05,Yes,2009
CYM,N,15.98,Yes,2010
CYM,N,14.96,Yes,2011
CYM,N,15.04,Yes,2012
CYM,N,16.65,Yes,2013
CYM,N,18.97,Yes,2014
CYM,N,18.48,Yes,2015
CYM,N,17.55,Yes,2016
CYM,N,18.58,Yes,2017
CYM,N,19.46,Yes,2018
CYM,N,19.64,Yes,2019
CYM,N,19.38,Yes,2020
CYM,P2O5,2.84,Yes,2005
CYM,P2O5,4.21,Yes,2006
CYM,P2O5,4.71,Yes,2007
CYM,P2O5,6.19,Yes,2008
CYM,P2O5,3.43,Yes,2009
CYM,P2O5,7.18,Yes,2010
CYM,P2O5,6.31,Yes,2011
CYM,P2O5,7.71,Yes,2012
CYM,P2O5,7.67,Yes,2013
CYM,P2O5,6.6,Yes,2014
CYM,P2O5,7.06,Yes,2015
CYM,P2O5,6.38,Yes,2016
CYM,P2O5,5.09,Yes,2017
CYM,P2O5,5.53,Yes,2018
CYM,P2O5,5.73,Yes,2019
CYM,P2O5,5.68,Yes,2020
CYM,K2O,5.4,Yes,2005
CYM,K2O,6.46,Yes,2006
CYM,K2O,7.32,Yes,2007
CYM,K2O,9.12,Yes,2008
CYM,K2O,1.98,Yes,2009
CYM,K2O,6.66,Yes,2010
CYM,K2O,5.92,Yes,2011
CYM,K2O,7.53,Yes,2012
CYM,K2O,7.25,Yes,2013
CYM,K2O,12.45,Yes,2014
CYM,K2O,11.56,Yes,2015
CYM,K2O,11.02,Yes,2016
CYM,K2O,10.96,Yes,2017
CYM,K2O,11.49,Yes,2018
CYM,K2O,11.93,Yes,2019
CYM,K2O,11.33,Yes,2020
CAF,N,245.07,Yes,2005
CAF,N,300.82,Yes,2006
CAF,N,349.7,Yes,2007
CAF,N,176.77,Yes,2008
CAF,N,190.06,Yes,2009
CAF,N,221.67,Yes,2010
CAF,N,402.7,Yes,2011
CAF,N,226.51,Yes,2012
CAF,N,113.26,Yes,2013
CAF,N,0,Yes,2014
CAF,N,219.25,Yes,2015
CAF,N,210.43,Yes,2016
CAF,N,86.18,Yes,2017
CAF,N,213.5,Yes,2018
CAF,N,208.73,Yes,2019
CAF,N,223.7,Yes,2020
CAF,P2O5,0,Yes,2005
CAF,P2O5,97.2,Yes,2006
CAF,P2O5,194.4,Yes,2007
CAF,P2O5,82.51,Yes,2008
CAF,P2O5,81,Yes,2009
CAF,P2O5,210,Yes,2010
CAF,P2O5,247.8,Yes,2011
CAF,P2O5,62.4,Yes,2012
CAF,P2O5,31.2,Yes,2013
CAF,P2O5,0,Yes,2014
CAF,P2O5,29.48,Yes,2015
CAF,P2O5,80.2,Yes,2016
CAF,P2O5,67.7,Yes,2017
CAF,P2O5,27.2,Yes,2018
CAF,P2O5,26.11,Yes,2019
CAF,P2O5,29,Yes,2020
CAF,K2O,0.01,Yes,2005
CAF,K2O,30.01,Yes,2006
CAF,K2O,60,Yes,2007
CAF,K2O,140,Yes,2008
CAF,K2O,135,Yes,2009
CAF,K2O,108,Yes,2010
CAF,K2O,150.01,Yes,2011
CAF,K2O,218.4,Yes,2012
CAF,K2O,114.6,Yes,2013
CAF,K2O,10.79,Yes,2014
CAF,K2O,364.48,Yes,2015
CAF,K2O,113.74,Yes,2016
CAF,K2O,182.3,Yes,2017
CAF,K2O,97.2,Yes,2018
CAF,K2O,191.11,Yes,2019
CAF,K2O,176.53,Yes,2020
TCD,N,5678.4,Yes,2005
TCD,N,6405.9,Yes,2006
TCD,N,5896.5,Yes,2007
TCD,N,6722.01,Yes,2008
TCD,N,7061.25,Yes,2009
TCD,N,8088.85,Yes,2010
TCD,N,2217.5,Yes,2011
TCD,N,2217.5,Yes,2012
TCD,N,2631.2,Yes,2013
TCD,N,4817.5,Yes,2014
TCD,N,3026.6,Yes,2015
TCD,N,3026.6,Yes,2016
TCD,N,3026.6,Yes,2017
TCD,N,7080.8,Yes,2018
TCD,N,2808.1,Yes,2019
TCD,N,2145.9,Yes,2020
TCD,P2O5,3893.7,Yes,2005
TCD,P2O5,2475.9,Yes,2006
TCD,P2O5,1886.9,Yes,2007
TCD,P2O5,2201.36,Yes,2008
TCD,P2O5,1977.15,Yes,2009
TCD,P2O5,3430.35,Yes,2010
TCD,P2O5,1667,Yes,2011
TCD,P2O5,2449,Yes,2012
TCD,P2O5,3777,Yes,2013
TCD,P2O5,1655.3,Yes,2014
TCD,P2O5,1778.4,Yes,2015
TCD,P2O5,4242.78,Yes,2016
TCD,P2O5,4976.1,Yes,2017
TCD,P2O5,1372,Yes,2018
TCD,P2O5,2808,Yes,2019
TCD,P2O5,2942.1,Yes,2020
TCD,K2O,4244.4,Yes,2005
TCD,K2O,4440.9,Yes,2006
TCD,K2O,5188.9,Yes,2007
TCD,K2O,5306.85,Yes,2008
TCD,K2O,4075.35,Yes,2009
TCD,K2O,5420.8,Yes,2010
TCD,K2O,7976.4,Yes,2011
TCD,K2O,6605.85,Yes,2012
TCD,K2O,5942.48,Yes,2013
TCD,K2O,6440.28,Yes,2014
TCD,K2O,7907.87,Yes,2015
TCD,K2O,5499.9,Yes,2016
TCD,K2O,8223.66,Yes,2017
TCD,K2O,7490.34,Yes,2018
TCD,K2O,6861.78,Yes,2019
TCD,K2O,6809.4,Yes,2020
CHL,N,192566.4,Yes,2005
CHL,N,216923.2,Yes,2006
CHL,N,259512.8,Yes,2007
CHL,N,315679.2,Yes,2008
CHL,N,283507.2,Yes,2009
CHL,N,278755.2,Yes,2010
CHL,N,220862.4,Yes,2011
CHL,N,218722.4,Yes,2012
CHL,N,231077.6,Yes,2013
CHL,N,223822.4,Yes,2014
CHL,N,263170.4,Yes,2015
CHL,N,210944.304,Yes,2016
CHL,N,171189.096,Yes,2017
CHL,N,164418.264,Yes,2018
CHL,N,169353.56,Yes,2019
CHL,N,176429.704,Yes,2020
CHL,P2O5,84218.784,Yes,2005
CHL,P2O5,96889.052,Yes,2006
CHL,P2O5,113853.272,Yes,2007
CHL,P2O5,89490.23199999999,Yes,2008
CHL,P2O5,64956.84,Yes,2009
CHL,P2O5,85145.58,Yes,2010
CHL,P2O5,82347.61600000001,Yes,2011
CHL,P2O5,81508.7,Yes,2012
CHL,P2O5,86909.264,Yes,2013
CHL,P2O5,102528.244,Yes,2014
CHL,P2O5,112267.37599999999,Yes,2015
CHL,P2O5,90134.0206,Yes,2016
CHL,P2O5,97773.44251999998,Yes,2017
CHL,P2O5,100675.30772,Yes,2018
CHL,P2O5,84263.32564,Yes,2019
CHL,P2O5,99137.75248,Yes,2020
CHL,K2O,91800,Yes,2005
CHL,K2O,80750,Yes,2006
CHL,K2O,94775,Yes,2007
CHL,K2O,75650,Yes,2008
CHL,K2O,76500,Yes,2009
CHL,K2O,80155,Yes,2010
CHL,K2O,79900,Yes,2011
CHL,K2O,80750,Yes,2012
CHL,K2O,85850,Yes,2013
CHL,K2O,85595,Yes,2014
CHL,K2O,85340,Yes,2015
CHL,K2O,83300,Yes,2016
CHL,K2O,81770,Yes,2017
CHL,K2O,84915,Yes,2018
CHL,K2O,81260,Yes,2019
CHL,K2O,74205,Yes,2020
HKG,N,1134.6635999999999,Yes,2005
HKG,N,959.322,Yes,2006
HKG,N,981.47,Yes,2007
HKG,N,984.557,Yes,2008
HKG,N,998.326,Yes,2009
HKG,N,918.9166,Yes,2010
HKG,N,937.9187999999999,Yes,2011
HKG,N,868.0056000000001,Yes,2012
HKG,N,872.2293999999999,Yes,2013
HKG,N,877.7762,Yes,2014
HKG,N,871.2592,Yes,2015
HKG,N,841.6239999999999,Yes,2016
HKG,N,839.9187999999999,Yes,2017
HKG,N,783.412,Yes,2018
HKG,N,742.644,Yes,2019
HKG,N,536.1384,Yes,2020
HKG,P2O5,491.0976,Yes,2005
HKG,P2O5,419.472,Yes,2006
HKG,P2O5,366.336,Yes,2007
HKG,P2O5,371.664,Yes,2008
HKG,P2O5,438.76800000000003,Yes,2009
HKG,P2O5,440.98560000000003,Yes,2010
HKG,P2O5,423.1488,Yes,2011
HKG,P2O5,388.8768,Yes,2012
HKG,P2O5,387.7344,Yes,2013
HKG,P2O5,376.71360000000004,Yes,2014
HKG,P2O5,357.5424,Yes,2015
HKG,P2O5,344.0256,Yes,2016
HKG,P2O5,340.0704,Yes,2017
HKG,P2O5,304.2432,Yes,2018
HKG,P2O5,285.6576,Yes,2019
HKG,P2O5,205.8912,Yes,2020
HKG,K2O,315.444,Yes,2005
HKG,K2O,228.09550000000002,Yes,2006
HKG,K2O,302.252,Yes,2007
HKG,K2O,218.6865,Yes,2008
HKG,K2O,177.07350000000002,Yes,2009
HKG,K2O,234.0125,Yes,2010
HKG,K2O,284.38460000000003,Yes,2011
HKG,K2O,267.138,Yes,2012
HKG,K2O,255.60469999999998,Yes,2013
HKG,K2O,312.4758,Yes,2014
HKG,K2O,333.51509999999996,Yes,2015
HKG,K2O,323.9412,Yes,2016
HKG,K2O,323.4465,Yes,2017
HKG,K2O,301.3596,Yes,2018
HKG,K2O,287.0036,Yes,2019
HKG,K2O,208.1232,Yes,2020
MAC,N,45.08,Yes,2005
MAC,N,38.22,Yes,2006
MAC,N,25.48,Yes,2007
MAC,N,21.56,Yes,2008
MAC,N,1.96,Yes,2009
MAC,N,NA,Yes,2010
MAC,N,1.96,Yes,2011
MAC,N,0,Yes,2012
MAC,N,0,Yes,2013
MAC,N,0,Yes,2014
MAC,N,0,Yes,2015
MAC,N,0,Yes,2016
MAC,N,0,Yes,2017
MAC,N,0,Yes,2018
MAC,N,NA,Yes,2019
MAC,N,NA,Yes,2020
MAC,P2O5,16.32,Yes,2005
MAC,P2O5,18.24,Yes,2006
MAC,P2O5,11.52,Yes,2007
MAC,P2O5,3.84,Yes,2008
MAC,P2O5,1.92,Yes,2009
MAC,P2O5,NA,Yes,2010
MAC,P2O5,NA,Yes,2011
MAC,P2O5,0,Yes,2012
MAC,P2O5,0,Yes,2013
MAC,P2O5,0,Yes,2014
MAC,P2O5,0,Yes,2015
MAC,P2O5,0,Yes,2016
MAC,P2O5,0,Yes,2017
MAC,P2O5,0,Yes,2018
MAC,P2O5,NA,Yes,2019
MAC,P2O5,NA,Yes,2020
MAC,K2O,11.64,Yes,2005
MAC,K2O,14.55,Yes,2006
MAC,K2O,11.64,Yes,2007
MAC,K2O,4.85,Yes,2008
MAC,K2O,1.94,Yes,2009
MAC,K2O,NA,Yes,2010
MAC,K2O,NA,Yes,2011
MAC,K2O,0,Yes,2012
MAC,K2O,0,Yes,2013
MAC,K2O,0,Yes,2014
MAC,K2O,0,Yes,2015
MAC,K2O,0,Yes,2016
MAC,K2O,0,Yes,2017
MAC,K2O,0,Yes,2018
MAC,K2O,NA,Yes,2019
MAC,K2O,NA,Yes,2020
CHN,N,26104091.7634,Yes,2005
CHN,N,26699584.382799998,Yes,2006
CHN,N,27422367.0854,Yes,2007
CHN,N,27822981.0992,Yes,2008
CHN,N,28382106.663399998,Yes,2009
CHN,N,28941188.450999998,Yes,2010
CHN,N,29528497.276600003,Yes,2011
CHN,N,30019458.2058,Yes,2012
CHN,N,30184690.106200002,Yes,2013
CHN,N,30362033.336600002,Yes,2014
CHN,N,30179567.46,Yes,2015
CHN,N,29780172.38,Yes,2016
CHN,N,28954091.18,Yes,2017
CHN,N,27578642.56,Yes,2018
CHN,N,22559473.903399996,Yes,2019
CHN,N,21599453.496600002,Yes,2020
CHN,P2O5,11034117.8784,Yes,2005
CHN,P2O5,11434446.9792,Yes,2006
CHN,P2O5,9883799.9712,Yes,2007
CHN,P2O5,10298241.0432,Yes,2008
CHN,P2O5,12288649.228799999,Yes,2009
CHN,P2O5,13689078.2304,Yes,2010
CHN,P2O5,13128642.24,Yes,2011
CHN,P2O5,13256379.8304,Yes,2012
CHN,P2O5,13211705.0976,Yes,2013
CHN,P2O5,12806793.9264,Yes,2014
CHN,P2O5,12136631.424,Yes,2015
CHN,P2O5,11499312,Yes,2016
CHN,P2O5,11209392,Yes,2017
CHN,P2O5,10627423.9968,Yes,2018
CHN,P2O5,10112371.7568,Yes,2019
CHN,P2O5,9830317.1232,Yes,2020
CHN,K2O,6915300.3319999995,Yes,2005
CHN,K2O,6006603.488100001,Yes,2006
CHN,K2O,8075233.7816,Yes,2007
CHN,K2O,5863248.3327,Yes,2008
CHN,K2O,4700371.1174,Yes,2009
CHN,K2O,7074888.4762,Yes,2010
CHN,K2O,8695322.6552,Yes,2011
CHN,K2O,8940517.0242,Yes,2012
CHN,K2O,8533190.4823,Yes,2013
CHN,K2O,10560940.9891,Yes,2014
CHN,K2O,11376148.8935,Yes,2015
CHN,K2O,11102620,Yes,2016
CHN,K2O,10799689,Yes,2017
CHN,K2O,10287507.4466,Yes,2018
CHN,K2O,9765408.1088,Yes,2019
CHN,K2O,9414229.648300001,Yes,2020
TWN,N,186582,Yes,2005
TWN,N,186966,Yes,2006
TWN,N,184172,Yes,2007
TWN,N,169260,Yes,2008
TWN,N,168812,Yes,2009
TWN,N,171046.2,Yes,2010
TWN,N,164560.37,Yes,2011
TWN,N,166808.97,Yes,2012
TWN,N,161180.14,Yes,2013
TWN,N,157796.89,Yes,2014
TWN,N,152879.41,Yes,2015
TWN,N,154736.78,Yes,2016
TWN,N,146160.07,Yes,2017
TWN,N,143709.23,Yes,2018
TWN,N,135143.28,Yes,2019
TWN,N,142654.78,Yes,2020
TWN,P2O5,143914,Yes,2005
TWN,P2O5,157172,Yes,2006
TWN,P2O5,151065,Yes,2007
TWN,P2O5,133596,Yes,2008
TWN,P2O5,128101,Yes,2009
TWN,P2O5,133338.78,Yes,2010
TWN,P2O5,129570.64,Yes,2011
TWN,P2O5,130974.29,Yes,2012
TWN,P2O5,133077.39,Yes,2013
TWN,P2O5,127637.82,Yes,2014
TWN,P2O5,123248.18,Yes,2015
TWN,P2O5,127887.81,Yes,2016
TWN,P2O5,118123.68,Yes,2017
TWN,P2O5,116944.33,Yes,2018
TWN,P2O5,109562.37,Yes,2019
TWN,P2O5,114873.5,Yes,2020
TWN,K2O,113303,Yes,2005
TWN,K2O,120706,Yes,2006
TWN,K2O,117458,Yes,2007
TWN,K2O,110648,Yes,2008
TWN,K2O,110888,Yes,2009
TWN,K2O,117294.6,Yes,2010
TWN,K2O,116553.6,Yes,2011
TWN,K2O,118402.65,Yes,2012
TWN,K2O,123082.65,Yes,2013
TWN,K2O,117745.2,Yes,2014
TWN,K2O,116138.1,Yes,2015
TWN,K2O,121340.61,Yes,2016
TWN,K2O,112242.3,Yes,2017
TWN,K2O,111770.17,Yes,2018
TWN,K2O,105101.25,Yes,2019
TWN,K2O,112711.04,Yes,2020
COL,N,345419.36,Yes,2005
COL,N,345085.17,Yes,2006
