iso3c,year,nutrient,country_application
BFA,2020,K2O,0
BDI,2005,N,0
BDI,2006,N,0
BDI,2007,N,0
BDI,2008,N,0
BDI,2009,N,0
BDI,2010,N,0
BDI,2011,N,0
BDI,2012,N,0
BDI,2013,N,0
BDI,2014,N,0
BDI,2015,N,0
BDI,2016,N,0
BDI,2017,N,0
BDI,2018,N,0
BDI,2019,N,0
BDI,2020,N,0
BDI,2005,P2O5,0
BDI,2006,P2O5,0
BDI,2007,P2O5,0
BDI,2008,P2O5,0
BDI,2009,P2O5,0
BDI,2010,P2O5,0
BDI,2011,P2O5,0
BDI,2012,P2O5,0
BDI,2013,P2O5,0
BDI,2014,P2O5,0
BDI,2015,P2O5,0
BDI,2016,P2O5,0
BDI,2017,P2O5,0
BDI,2018,P2O5,0
BDI,2019,P2O5,0
BDI,2020,P2O5,0
BDI,2005,K2O,0
BDI,2006,K2O,0
BDI,2007,K2O,0
BDI,2008,K2O,0
BDI,2009,K2O,0
BDI,2010,K2O,0
BDI,2011,K2O,0
BDI,2012,K2O,0
BDI,2013,K2O,0
BDI,2014,K2O,0
BDI,2015,K2O,0
BDI,2016,K2O,0
BDI,2017,K2O,0
BDI,2018,K2O,0
BDI,2019,K2O,0
BDI,2020,K2O,0
CPV,2005,N,NA
CPV,2006,N,NA
CPV,2007,N,NA
CPV,2008,N,NA
CPV,2009,N,NA
CPV,2010,N,NA
CPV,2011,N,NA
CPV,2012,N,NA
CPV,2013,N,NA
CPV,2014,N,NA
CPV,2015,N,0
CPV,2016,N,0
CPV,2017,N,0
CPV,2018,N,0
CPV,2019,N,0
CPV,2020,N,0
CPV,2005,P2O5,NA
CPV,2006,P2O5,NA
CPV,2007,P2O5,NA
CPV,2008,P2O5,NA
CPV,2009,P2O5,NA
CPV,2010,P2O5,NA
CPV,2011,P2O5,NA
CPV,2012,P2O5,NA
CPV,2013,P2O5,NA
CPV,2014,P2O5,NA
CPV,2015,P2O5,0
CPV,2016,P2O5,0
CPV,2017,P2O5,0
CPV,2018,P2O5,0
CPV,2019,P2O5,0
CPV,2020,P2O5,0
CPV,2005,K2O,NA
CPV,2006,K2O,NA
CPV,2007,K2O,NA
CPV,2008,K2O,NA
CPV,2009,K2O,NA
CPV,2010,K2O,NA
CPV,2011,K2O,NA
CPV,2012,K2O,NA
CPV,2013,K2O,NA
CPV,2014,K2O,NA
CPV,2015,K2O,0
CPV,2016,K2O,0
CPV,2017,K2O,0
CPV,2018,K2O,0
CPV,2019,K2O,0
CPV,2020,K2O,0
KHM,2005,N,0
KHM,2006,N,0
KHM,2007,N,0
KHM,2008,N,0
KHM,2009,N,0
KHM,2010,N,0
KHM,2011,N,0
KHM,2012,N,0
KHM,2013,N,0
KHM,2014,N,0
KHM,2015,N,0
KHM,2016,N,0
KHM,2017,N,0
KHM,2018,N,0
KHM,2019,N,0
KHM,2020,N,0
KHM,2005,P2O5,0
KHM,2006,P2O5,0
KHM,2007,P2O5,0
KHM,2008,P2O5,0
KHM,2009,P2O5,0
KHM,2010,P2O5,0
KHM,2011,P2O5,0
KHM,2012,P2O5,0
KHM,2013,P2O5,0
KHM,2014,P2O5,0
KHM,2015,P2O5,0
KHM,2016,P2O5,0
KHM,2017,P2O5,0
KHM,2018,P2O5,0
KHM,2019,P2O5,0
KHM,2020,P2O5,0
KHM,2005,K2O,0
KHM,2006,K2O,0
KHM,2007,K2O,0
KHM,2008,K2O,0
KHM,2009,K2O,0
KHM,2010,K2O,0
KHM,2011,K2O,0
KHM,2012,K2O,0
KHM,2013,K2O,0
KHM,2014,K2O,0
KHM,2015,K2O,0
KHM,2016,K2O,0
KHM,2017,K2O,0
KHM,2018,K2O,0
KHM,2019,K2O,0
KHM,2020,K2O,0
CMR,2005,N,0
CMR,2006,N,0
CMR,2007,N,0
CMR,2008,N,0
CMR,2009,N,0
CMR,2010,N,0
CMR,2011,N,0
CMR,2012,N,0
CMR,2013,N,0
CMR,2014,N,0
CMR,2015,N,0
CMR,2016,N,0
CMR,2017,N,0
CMR,2018,N,0
CMR,2019,N,0
CMR,2020,N,0
CMR,2005,P2O5,0
CMR,2006,P2O5,0
CMR,2007,P2O5,0
CMR,2008,P2O5,0
CMR,2009,P2O5,0
CMR,2010,P2O5,0
CMR,2011,P2O5,0
CMR,2012,P2O5,0
CMR,2013,P2O5,0
CMR,2014,P2O5,0
CMR,2015,P2O5,0
CMR,2016,P2O5,0
CMR,2017,P2O5,0
CMR,2018,P2O5,0
CMR,2019,P2O5,0
CMR,2020,P2O5,0
CMR,2005,K2O,0
CMR,2006,K2O,0
CMR,2007,K2O,0
CMR,2008,K2O,0
CMR,2009,K2O,0
CMR,2010,K2O,0
CMR,2011,K2O,0
CMR,2012,K2O,0
CMR,2013,K2O,0
CMR,2014,K2O,0
CMR,2015,K2O,0
CMR,2016,K2O,0
CMR,2017,K2O,0
CMR,2018,K2O,0
CMR,2019,K2O,0
CMR,2020,K2O,0
CAN,2005,N,42640.44
CAN,2006,N,32927.088
CAN,2007,N,49632.768
CAN,2008,N,45821.832
CAN,2009,N,45949.2
CAN,2010,N,49230.336
CAN,2011,N,59771.664
CAN,2012,N,66905.1864
CAN,2013,N,59064
CAN,2014,N,61032
CAN,2015,N,61944
CAN,2016,N,59064
CAN,2017,N,59304
CAN,2018,N,66456
CAN,2019,N,61608
CAN,2020,N,73104
CAN,2005,P2O5,0
CAN,2006,P2O5,0
CAN,2007,P2O5,0
CAN,2008,P2O5,0
CAN,2009,P2O5,0
CAN,2010,P2O5,0
CAN,2011,P2O5,0
CAN,2012,P2O5,0
CAN,2013,P2O5,0
CAN,2014,P2O5,0
CAN,2015,P2O5,0
CAN,2016,P2O5,0
CAN,2017,P2O5,0
CAN,2018,P2O5,0
CAN,2019,P2O5,0
CAN,2020,P2O5,0
CAN,2005,K2O,0
CAN,2006,K2O,0
CAN,2007,K2O,0
CAN,2008,K2O,0
CAN,2009,K2O,0
CAN,2010,K2O,0
CAN,2011,K2O,0
CAN,2012,K2O,0
CAN,2013,K2O,0
CAN,2014,K2O,0
CAN,2015,K2O,0
CAN,2016,K2O,0
CAN,2017,K2O,0
CAN,2018,K2O,0
CAN,2019,K2O,0
CAN,2020,K2O,0
CYM,2005,N,0
CYM,2006,N,0
CYM,2007,N,0
CYM,2008,N,0
CYM,2009,N,0
CYM,2010,N,0
CYM,2011,N,0
CYM,2012,N,0
CYM,2013,N,0
CYM,2014,N,0
CYM,2015,N,0
CYM,2016,N,0
CYM,2017,N,0
CYM,2018,N,0
CYM,2019,N,0
CYM,2020,N,0
CYM,2005,P2O5,0
CYM,2006,P2O5,0
CYM,2007,P2O5,0
CYM,2008,P2O5,0
CYM,2009,P2O5,0
CYM,2010,P2O5,0
CYM,2011,P2O5,0
CYM,2012,P2O5,0
CYM,2013,P2O5,0
CYM,2014,P2O5,0
CYM,2015,P2O5,0
CYM,2016,P2O5,0
CYM,2017,P2O5,0
CYM,2018,P2O5,0
CYM,2019,P2O5,0
CYM,2020,P2O5,0
CYM,2005,K2O,0
CYM,2006,K2O,0
CYM,2007,K2O,0
CYM,2008,K2O,0
CYM,2009,K2O,0
CYM,2010,K2O,0
CYM,2011,K2O,0
CYM,2012,K2O,0
CYM,2013,K2O,0
CYM,2014,K2O,0
CYM,2015,K2O,0
CYM,2016,K2O,0
CYM,2017,K2O,0
CYM,2018,K2O,0
CYM,2019,K2O,0
CYM,2020,K2O,0
CAF,2005,N,0
CAF,2006,N,0
CAF,2007,N,0
CAF,2008,N,0
CAF,2009,N,0
CAF,2010,N,0
CAF,2011,N,0
CAF,2012,N,0
CAF,2013,N,0
CAF,2014,N,0
CAF,2015,N,0
CAF,2016,N,0
CAF,2017,N,0
CAF,2018,N,0
CAF,2019,N,0
CAF,2020,N,0
CAF,2005,P2O5,0
CAF,2006,P2O5,0
CAF,2007,P2O5,0
CAF,2008,P2O5,0
CAF,2009,P2O5,0
CAF,2010,P2O5,0
CAF,2011,P2O5,0
CAF,2012,P2O5,0
CAF,2013,P2O5,0
CAF,2014,P2O5,0
CAF,2015,P2O5,0
CAF,2016,P2O5,0
CAF,2017,P2O5,0
CAF,2018,P2O5,0
CAF,2019,P2O5,0
CAF,2020,P2O5,0
CAF,2005,K2O,0
CAF,2006,K2O,0
CAF,2007,K2O,0
CAF,2008,K2O,0
CAF,2009,K2O,0
CAF,2010,K2O,0
CAF,2011,K2O,0
CAF,2012,K2O,0
CAF,2013,K2O,0
CAF,2014,K2O,0
CAF,2015,K2O,0
CAF,2016,K2O,0
CAF,2017,K2O,0
CAF,2018,K2O,0
CAF,2019,K2O,0
CAF,2020,K2O,0
TCD,2005,N,0
TCD,2006,N,0
TCD,2007,N,0
TCD,2008,N,0
TCD,2009,N,0
TCD,2010,N,0
TCD,2011,N,0
TCD,2012,N,0
TCD,2013,N,0
TCD,2014,N,0
TCD,2015,N,0
TCD,2016,N,0
TCD,2017,N,0
TCD,2018,N,0
TCD,2019,N,0
TCD,2020,N,0
TCD,2005,P2O5,0
TCD,2006,P2O5,0
TCD,2007,P2O5,0
TCD,2008,P2O5,0
TCD,2009,P2O5,0
TCD,2010,P2O5,0
TCD,2011,P2O5,0
TCD,2012,P2O5,0
TCD,2013,P2O5,0
TCD,2014,P2O5,0
TCD,2015,P2O5,0
TCD,2016,P2O5,0
TCD,2017,P2O5,0
TCD,2018,P2O5,0
TCD,2019,P2O5,0
TCD,2020,P2O5,0
TCD,2005,K2O,0
TCD,2006,K2O,0
TCD,2007,K2O,0
TCD,2008,K2O,0
TCD,2009,K2O,0
TCD,2010,K2O,0
TCD,2011,K2O,0
TCD,2012,K2O,0
TCD,2013,K2O,0
TCD,2014,K2O,0
TCD,2015,K2O,0
TCD,2016,K2O,0
TCD,2017,K2O,0
TCD,2018,K2O,0
TCD,2019,K2O,0
TCD,2020,K2O,0
CHL,2005,N,48141.600000000006
CHL,2006,N,54230.8
CHL,2007,N,64878.2
CHL,2008,N,78919.8
CHL,2009,N,70876.8
CHL,2010,N,69688.8
CHL,2011,N,55215.600000000006
CHL,2012,N,54680.600000000006
CHL,2013,N,57769.4
CHL,2014,N,55955.600000000006
CHL,2015,N,65792.6
CHL,2016,N,52736.076
CHL,2017,N,42797.274000000005
CHL,2018,N,41104.566
CHL,2019,N,42338.39000000001
CHL,2020,N,44107.42600000001
CHL,2005,P2O5,40365.216
CHL,2006,P2O5,46437.948
CHL,2007,P2O5,54568.728
CHL,2008,P2O5,42891.768
CHL,2009,P2O5,31133.16
CHL,2010,P2O5,40809.42
CHL,2011,P2O5,39468.384
CHL,2012,P2O5,39066.3
CHL,2013,P2O5,41654.736
CHL,2014,P2O5,49140.756
CHL,2015,P2O5,53808.624
CHL,2016,P2O5,43200.3294
CHL,2017,P2O5,46861.82748
CHL,2018,P2O5,48252.66228
CHL,2019,P2O5,40386.56436
CHL,2020,P2O5,47515.72752000001
CHL,2005,K2O,16200
CHL,2006,K2O,14250
CHL,2007,K2O,16725
CHL,2008,K2O,13350
CHL,2009,K2O,13500
CHL,2010,K2O,14145
CHL,2011,K2O,14100
CHL,2012,K2O,14250
CHL,2013,K2O,15150
CHL,2014,K2O,15105
CHL,2015,K2O,15060
CHL,2016,K2O,14700
CHL,2017,K2O,14430
CHL,2018,K2O,14985
CHL,2019,K2O,14340
CHL,2020,K2O,13095
HKG,2005,N,23.1564
HKG,2006,N,19.578
HKG,2007,N,20.03
HKG,2008,N,20.093
HKG,2009,N,20.374
HKG,2010,N,18.7534
HKG,2011,N,19.1412
HKG,2012,N,17.7144
HKG,2013,N,17.8006
HKG,2014,N,17.913800000000002
HKG,2015,N,17.7808
HKG,2016,N,17.176
HKG,2017,N,17.141199999999998
HKG,2018,N,15.988
HKG,2019,N,15.156
HKG,2020,N,10.9416
HKG,2005,P2O5,20.4624
HKG,2006,P2O5,17.478
HKG,2007,P2O5,15.264
HKG,2008,P2O5,15.486
HKG,2009,P2O5,18.282
HKG,2010,P2O5,18.3744
HKG,2011,P2O5,17.6312
HKG,2012,P2O5,16.2032
HKG,2013,P2O5,16.1556
HKG,2014,P2O5,15.6964
HKG,2015,P2O5,14.8976
HKG,2016,P2O5,14.3344
HKG,2017,P2O5,14.1696
HKG,2018,P2O5,12.6768
HKG,2019,P2O5,11.9024
HKG,2020,P2O5,8.5788
HKG,2005,K2O,9.755999999999998
HKG,2006,K2O,7.0545
HKG,2007,K2O,9.348
HKG,2008,K2O,6.7635
HKG,2009,K2O,5.4765
HKG,2010,K2O,7.2375
HKG,2011,K2O,8.795399999999999
HKG,2012,K2O,8.261999999999999
HKG,2013,K2O,7.9053
HKG,2014,K2O,9.6642
HKG,2015,K2O,10.3149
HKG,2016,K2O,10.0188
HKG,2017,K2O,10.0035
HKG,2018,K2O,9.3204
HKG,2019,K2O,8.8764
HKG,2020,K2O,6.4368
MAC,2005,N,0.92
MAC,2006,N,0.78
MAC,2007,N,0.52
MAC,2008,N,0.44
MAC,2009,N,0.04
MAC,2010,N,NA
MAC,2011,N,0.04
MAC,2012,N,0
MAC,2013,N,0
MAC,2014,N,0
MAC,2015,N,0
MAC,2016,N,0
MAC,2017,N,0
MAC,2018,N,0
MAC,2019,N,NA
MAC,2020,N,NA
MAC,2005,P2O5,0.68
MAC,2006,P2O5,0.76
MAC,2007,P2O5,0.48
MAC,2008,P2O5,0.16
MAC,2009,P2O5,0.08
MAC,2010,P2O5,NA
MAC,2011,P2O5,NA
MAC,2012,P2O5,0
MAC,2013,P2O5,0
MAC,2014,P2O5,0
MAC,2015,P2O5,0
MAC,2016,P2O5,0
MAC,2017,P2O5,0
MAC,2018,P2O5,0
MAC,2019,P2O5,NA
MAC,2020,P2O5,NA
MAC,2005,K2O,0.36
MAC,2006,K2O,0.45
MAC,2007,K2O,0.36
MAC,2008,K2O,0.15
MAC,2009,K2O,0.06
MAC,2010,K2O,NA
MAC,2011,K2O,NA
MAC,2012,K2O,0
MAC,2013,K2O,0
MAC,2014,K2O,0
MAC,2015,K2O,0
MAC,2016,K2O,0
MAC,2017,K2O,0
MAC,2018,K2O,0
MAC,2019,K2O,NA
MAC,2020,K2O,NA
CHN,2005,N,532736.5666
CHN,2006,N,544889.4772
CHN,2007,N,559640.1446
CHN,2008,N,567815.9408
CHN,2009,N,579226.6666
CHN,2010,N,590636.499
CHN,2011,N,602622.3934000001
CHN,2012,N,612642.0042000001
CHN,2013,N,616014.0838
CHN,2014,N,619633.3334
CHN,2015,N,615909.54
CHN,2016,N,607758.62
CHN,2017,N,590899.8200000001
CHN,2018,N,562829.4400000001
CHN,2019,N,460397.42659999995
CHN,2020,N,440805.1734
CHN,2005,P2O5,459754.9116
CHN,2006,P2O5,476435.2908
CHN,2007,P2O5,411824.99880000006
CHN,2008,P2O5,429093.3768
CHN,2009,P2O5,512027.0512
CHN,2010,P2O5,570378.2596
CHN,2011,P2O5,547026.76
CHN,2012,P2O5,552349.1596
CHN,2013,P2O5,550487.7124000001
CHN,2014,P2O5,533616.4136
CHN,2015,P2O5,505692.976
CHN,2016,P2O5,479138
CHN,2017,P2O5,467058
CHN,2018,P2O5,442809.3332
CHN,2019,P2O5,421348.8232
CHN,2020,P2O5,409596.5468
CHN,2005,K2O,213875.268
CHN,2006,K2O,185771.2419
CHN,2007,K2O,249749.4984
CHN,2008,K2O,181337.5773
CHN,2009,K2O,145372.3026
CHN,2010,K2O,218810.9838
CHN,2011,K2O,268927.5048
CHN,2012,K2O,276510.8358
CHN,2013,K2O,263913.1077
CHN,2014,K2O,326627.04089999996
CHN,2015,K2O,351839.6565
CHN,2016,K2O,343380
CHN,2017,K2O,334011
CHN,2018,K2O,318170.33339999994
CHN,2019,K2O,302022.93119999993
CHN,2020,K2O,291161.7417
TWN,2005,N,0
TWN,2006,N,0
TWN,2007,N,0
TWN,2008,N,0
TWN,2009,N,0
TWN,2010,N,0
TWN,2011,N,0
TWN,2012,N,0
TWN,2013,N,0
TWN,2014,N,0
TWN,2015,N,0
TWN,2016,N,0
TWN,2017,N,0
TWN,2018,N,0
TWN,2019,N,0
TWN,2020,N,0
TWN,2005,P2O5,0
TWN,2006,P2O5,0
TWN,2007,P2O5,0
TWN,2008,P2O5,0
TWN,2009,P2O5,0
TWN,2010,P2O5,0
TWN,2011,P2O5,0
TWN,2012,P2O5,0
TWN,2013,P2O5,0
TWN,2014,P2O5,0
TWN,2015,P2O5,0
TWN,2016,P2O5,0
TWN,2017,P2O5,0
TWN,2018,P2O5,0
TWN,2019,P2O5,0
TWN,2020,P2O5,0
TWN,2005,K2O,0
TWN,2006,K2O,0
TWN,2007,K2O,0
TWN,2008,K2O,0
TWN,2009,K2O,0
TWN,2010,K2O,0
TWN,2011,K2O,0
TWN,2012,K2O,0
TWN,2013,K2O,0
TWN,2014,K2O,0
TWN,2015,K2O,0
TWN,2016,K2O,0
TWN,2017,K2O,0
TWN,2018,K2O,0
TWN,2019,K2O,0
TWN,2020,K2O,0
COL,2005,N,0
COL,2006,N,0
COL,2007,N,0
COL,2008,N,0
COL,2009,N,0
COL,2010,N,0
COL,2011,N,0
COL,2012,N,0
COL,2013,N,0
COL,2014,N,0
COL,2015,N,0
COL,2016,N,0
COL,2017,N,0
COL,2018,N,0
COL,2019,N,0
COL,2020,N,0
COL,2005,P2O5,0
COL,2006,P2O5,0
COL,2007,P2O5,0
COL,2008,P2O5,0
COL,2009,P2O5,0
COL,2010,P2O5,0
COL,2011,P2O5,0
COL,2012,P2O5,0
COL,2013,P2O5,0
COL,2014,P2O5,0
COL,2015,P2O5,0
COL,2016,P2O5,0
COL,2017,P2O5,0
COL,2018,P2O5,0
COL,2019,P2O5,0
COL,2020,P2O5,0
COL,2005,K2O,0
COL,2006,K2O,0
COL,2007,K2O,0
COL,2008,K2O,0
COL,2009,K2O,0
COL,2010,K2O,0
COL,2011,K2O,0
COL,2012,K2O,0
COL,2013,K2O,0
COL,2014,K2O,0
COL,2015,K2O,0
COL,2016,K2O,0
COL,2017,K2O,0
COL,2018,K2O,0
COL,2019,K2O,0
COL,2020,K2O,0
COM,2005,N,NA
COM,2006,N,0
COM,2007,N,NA
COM,2008,N,0
COM,2009,N,0
COM,2010,N,0
COM,2011,N,NA
COM,2012,N,0
COM,2013,N,0
COM,2014,N,0
COM,2015,N,0
COM,2016,N,0
COM,2017,N,0
COM,2018,N,0
COM,2019,N,0
COM,2020,N,0
COM,2005,P2O5,NA
COM,2006,P2O5,0
COM,2007,P2O5,NA
COM,2008,P2O5,0
COM,2009,P2O5,0
COM,2010,P2O5,0
COM,2011,P2O5,NA
COM,2012,P2O5,0
COM,2013,P2O5,0
COM,2014,P2O5,0
COM,2015,P2O5,0
COM,2016,P2O5,0
COM,2017,P2O5,0
COM,2018,P2O5,0
COM,2019,P2O5,0
COM,2020,P2O5,0
COM,2005,K2O,NA
COM,2006,K2O,0
COM,2007,K2O,NA
COM,2008,K2O,0
COM,2009,K2O,0
COM,2010,K2O,0
COM,2011,K2O,NA
COM,2012,K2O,0
COM,2013,K2O,0
COM,2014,K2O,0
COM,2015,K2O,0
COM,2016,K2O,0
COM,2017,K2O,0
COM,2018,K2O,0
COM,2019,K2O,0
COM,2020,K2O,0
COG,2005,N,0
COG,2006,N,0
COG,2007,N,0
COG,2008,N,0
COG,2009,N,0
COG,2010,N,0
COG,2011,N,0
COG,2012,N,0
COG,2013,N,0
COG,2014,N,0
COG,2015,N,0
COG,2016,N,0
COG,2017,N,0
COG,2018,N,0
COG,2019,N,0
COG,2020,N,0
COG,2005,P2O5,0
COG,2006,P2O5,0
COG,2007,P2O5,0
COG,2008,P2O5,0
COG,2009,P2O5,0
COG,2010,P2O5,0
COG,2011,P2O5,0
COG,2012,P2O5,0
COG,2013,P2O5,0
COG,2014,P2O5,0
COG,2015,P2O5,0
COG,2016,P2O5,0
COG,2017,P2O5,0
COG,2018,P2O5,0
COG,2019,P2O5,0
COG,2020,P2O5,0
COG,2005,K2O,NA
COG,2006,K2O,NA
COG,2007,K2O,0
COG,2008,K2O,0
COG,2009,K2O,0
COG,2010,K2O,0
COG,2011,K2O,0
COG,2012,K2O,0
COG,2013,K2O,0
COG,2014,K2O,0
COG,2015,K2O,0
COG,2016,K2O,0
COG,2017,K2O,0
COG,2018,K2O,0
COG,2019,K2O,0
COG,2020,K2O,0
COK,2005,N,0
COK,2006,N,0
COK,2007,N,0
COK,2008,N,0
COK,2009,N,0
COK,2010,N,0
COK,2011,N,0
COK,2012,N,0
COK,2013,N,0
COK,2014,N,0
COK,2015,N,0
COK,2016,N,0
COK,2017,N,0
COK,2018,N,0
COK,2019,N,0
COK,2020,N,0
COK,2005,P2O5,0
COK,2006,P2O5,0
COK,2007,P2O5,0
COK,2008,P2O5,0
COK,2009,P2O5,0
COK,2010,P2O5,0
COK,2011,P2O5,0
COK,2012,P2O5,0
COK,2013,P2O5,0
COK,2014,P2O5,0
COK,2015,P2O5,0
COK,2016,P2O5,0
COK,2017,P2O5,0
COK,2018,P2O5,0
COK,2019,P2O5,0
COK,2020,P2O5,0
COK,2005,K2O,0
COK,2006,K2O,0
COK,2007,K2O,0
COK,2008,K2O,0
COK,2009,K2O,0
COK,2010,K2O,0
COK,2011,K2O,0
COK,2012,K2O,0
COK,2013,K2O,0
COK,2014,K2O,0
COK,2015,K2O,0
COK,2016,K2O,0
COK,2017,K2O,0
COK,2018,K2O,0
COK,2019,K2O,0
COK,2020,K2O,0
CRI,2005,N,0
CRI,2006,N,0
CRI,2007,N,0
CRI,2008,N,0
CRI,2009,N,0
CRI,2010,N,0
CRI,2011,N,0
CRI,2012,N,0
CRI,2013,N,0
CRI,2014,N,0
CRI,2015,N,0
CRI,2016,N,0
CRI,2017,N,0
CRI,2018,N,0
CRI,2019,N,0
CRI,2020,N,0
CRI,2005,P2O5,0
CRI,2006,P2O5,0
CRI,2007,P2O5,0
CRI,2008,P2O5,0
CRI,2009,P2O5,0
CRI,2010,P2O5,0
CRI,2011,P2O5,0
CRI,2012,P2O5,0
CRI,2013,P2O5,0
CRI,2014,P2O5,0
CRI,2015,P2O5,0
CRI,2016,P2O5,0
CRI,2017,P2O5,0
CRI,2018,P2O5,0
CRI,2019,P2O5,0
CRI,2020,P2O5,0
CRI,2005,K2O,0
CRI,2006,K2O,0
CRI,2007,K2O,0
CRI,2008,K2O,0
CRI,2009,K2O,0
CRI,2010,K2O,0
CRI,2011,K2O,0
CRI,2012,K2O,0
CRI,2013,K2O,0
CRI,2014,K2O,0
CRI,2015,K2O,0
CRI,2016,K2O,0
CRI,2017,K2O,0
CRI,2018,K2O,0
CRI,2019,K2O,0
CRI,2020,K2O,0
CIV,2005,N,0
CIV,2006,N,0
CIV,2007,N,0
CIV,2008,N,0
CIV,2009,N,0
CIV,2010,N,0
CIV,2011,N,0
CIV,2012,N,0
CIV,2013,N,0
CIV,2014,N,0
CIV,2015,N,0
CIV,2016,N,0
CIV,2017,N,0
CIV,2018,N,0
CIV,2019,N,0
CIV,2020,N,0
CIV,2005,P2O5,0
CIV,2006,P2O5,0
CIV,2007,P2O5,0
CIV,2008,P2O5,0
CIV,2009,P2O5,0
CIV,2010,P2O5,0
CIV,2011,P2O5,0
CIV,2012,P2O5,0
CIV,2013,P2O5,0
CIV,2014,P2O5,0
CIV,2015,P2O5,0
CIV,2016,P2O5,0
CIV,2017,P2O5,0
CIV,2018,P2O5,0
CIV,2019,P2O5,0
CIV,2020,P2O5,0
CIV,2005,K2O,0
CIV,2006,K2O,0
CIV,2007,K2O,0
CIV,2008,K2O,0
CIV,2009,K2O,0
CIV,2010,K2O,0
CIV,2011,K2O,0
CIV,2012,K2O,0
CIV,2013,K2O,0
CIV,2014,K2O,0
CIV,2015,K2O,0
CIV,2016,K2O,0
CIV,2017,K2O,0
CIV,2018,K2O,0
CIV,2019,K2O,0
CIV,2020,K2O,0
HRV,2005,N,21600.433999999997
HRV,2006,N,33070.333999999995
HRV,2007,N,36740.702
HRV,2008,N,45573.39
HRV,2009,N,16127.752
HRV,2010,N,20310.199999999997
HRV,2011,N,24193.704
HRV,2012,N,18490.931999999997
HRV,2013,N,13480.16
HRV,2014,N,12746.64
HRV,2015,N,15125.043999999998
HRV,2016,N,12511.36
HRV,2017,N,17025.275999999998
HRV,2018,N,17199.66
HRV,2019,N,16798.127
HRV,2020,N,17120.599
HRV,2005,P2O5,7717.410000000001
HRV,2006,P2O5,8285.636
HRV,2007,P2O5,7848.508000000001
HRV,2008,P2O5,9151.206
HRV,2009,P2O5,4480.360000000001
HRV,2010,P2O5,10327.553
HRV,2011,P2O5,9946.278
HRV,2012,P2O5,3314.82
HRV,2013,P2O5,2896.6800000000003
HRV,2014,P2O5,3903.549
HRV,2015,P2O5,2983.9440000000004
HRV,2016,P2O5,1337.341
HRV,2017,P2O5,3444.5040000000004
HRV,2018,P2O5,3600.347
HRV,2019,P2O5,3476.824
HRV,2020,P2O5,3556.21
HRV,2005,K2O,7928.995999999999
HRV,2006,K2O,8843.759999999998
HRV,2007,K2O,8419.464
HRV,2008,K2O,10253.393999999998
HRV,2009,K2O,767.794
HRV,2010,K2O,6991.227999999999
HRV,2011,K2O,5759.236
HRV,2012,K2O,4795.339999999999
HRV,2013,K2O,4875.428
HRV,2014,K2O,6229.255999999999
HRV,2015,K2O,5168.941999999999
HRV,2016,K2O,2623.734
HRV,2017,K2O,5957.325999999999
HRV,2018,K2O,6051.045999999999
HRV,2019,K2O,6070.215999999999
HRV,2020,K2O,6160.3859999999995
CUB,2005,N,0
CUB,2006,N,0
CUB,2007,N,0
CUB,2008,N,0
CUB,2009,N,0
CUB,2010,N,0
CUB,2011,N,0
CUB,2012,N,0
CUB,2013,N,0
CUB,2014,N,0
CUB,2015,N,0
CUB,2016,N,0
CUB,2017,N,0
CUB,2018,N,0
CUB,2019,N,0
CUB,2020,N,0
CUB,2005,P2O5,0
CUB,2006,P2O5,0
CUB,2007,P2O5,0
CUB,2008,P2O5,0
CUB,2009,P2O5,0
CUB,2010,P2O5,0
CUB,2011,P2O5,0
CUB,2012,P2O5,0
CUB,2013,P2O5,0
CUB,2014,P2O5,0
CUB,2015,P2O5,0
CUB,2016,P2O5,0
CUB,2017,P2O5,0
CUB,2018,P2O5,0
CUB,2019,P2O5,0
CUB,2020,P2O5,0
CUB,2005,K2O,0
CUB,2006,K2O,0
CUB,2007,K2O,0
CUB,2008,K2O,0
CUB,2009,K2O,0
CUB,2010,K2O,0
CUB,2011,K2O,0
CUB,2012,K2O,0
CUB,2013,K2O,0
CUB,2014,K2O,0
CUB,2015,K2O,0
CUB,2016,K2O,0
CUB,2017,K2O,0
CUB,2018,K2O,0
CUB,2019,K2O,0
CUB,2020,K2O,0
CYP,2005,N,1249.925
CYP,2006,N,1148.374
CYP,2007,N,1096.82
CYP,2008,N,827.805
CYP,2009,N,1216.3629999999998
CYP,2010,N,1459.601
CYP,2011,N,1281.5839999999998
CYP,2012,N,1520.8429999999998
CYP,2013,N,1207.367
CYP,2014,N,1079.866
CYP,2015,N,1373.62
CYP,2016,N,1378.5037899999998
CYP,2017,N,1378.48822
CYP,2018,N,1344.75668
CYP,2019,N,1413.23527
CYP,2020,N,1396.53558
CYP,2005,P2O5,495.203
CYP,2006,P2O5,477.326
CYP,2007,P2O5,456.217
CYP,2008,P2O5,217.251
CYP,2009,P2O5,519.342
CYP,2010,P2O5,528.735
CYP,2011,P2O5,279.26500000000004
CYP,2012,P2O5,495.809
CYP,2013,P2O5,449.955
CYP,2014,P2O5,399.657
CYP,2015,P2O5,490.961
CYP,2016,P2O5,543.33051
CYP,2017,P2O5,502.29926000000006
CYP,2018,P2O5,524.3374600000001
CYP,2019,P2O5,532.78813
CYP,2020,P2O5,509.4409700000001
CYP,2005,K2O,181.192
CYP,2006,K2O,166.708
CYP,2007,K2O,170.826
CYP,2008,K2O,325.748
