"zone","hb_fish_pressure_2003_2007","hb_fish_pressure_2004_2008","hb_fish_pressure_2005_2009","hb_fish_pressure_2006_2010","hb_fish_pressure_2007_2011","hb_fish_pressure_2008_2012","hb_fish_pressure_2009_2013","hb_fish_pressure_2010_2014","hb_fish_pressure_2011_2015","hb_fish_pressure_2012_2016","hb_fish_pressure_2013_2017"
13,0.0056359137085086,0.00572946677054415,0.00597155383692667,0.0065215559381033,0.00693300482956026,0.00749096692998091,0.00858133561698502,0.00970440719971933,0.0115735091812861,0.0125527901819066,0.0134151565633335
14,0.220658319103426,0.220740195674075,0.217701343624025,0.213007557168872,0.212190587528828,0.20907631900212,0.206787961092272,0.212695602189515,0.218321320452081,0.221210002227651,0.23033483103054
15,0.182240383967655,0.1855273770986,0.188340750165924,0.190551073013882,0.189798896357004,0.188789696561085,0.187707607921253,0.185602981762733,0.184474427458906,0.183023355902565,0.181275469744945
16,0.0746672402539981,0.0721580011654358,0.0699551229648159,0.0678811409008745,0.0672688078748692,0.0666212037508266,0.0664976345831223,0.0658389190769608,0.0651226020058386,0.0637992083232265,0.0635259804924399
17,0.0991690005117683,0.100431620605446,0.0994421810814088,0.0981975841669912,0.096552243472711,0.097931952400023,0.0986630244772515,0.101479311821719,0.102750758396076,0.108649491352354,0.112012053026455
18,0.0289437240300064,0.0210730612347382,0.0210707119769056,0.0201650440246726,0.020207673871257,0.0212072525377895,0.0218061832221392,0.021478638284731,0.0205808956484256,0.0205254903351087,0.0214619352742454
19,0.0117999115239526,0.0112091405859278,0.010240031754789,0.0113087707043601,0.0126243505301454,0.0143644142759987,0.0159355351621218,0.0181816162648691,0.0198807870675095,0.022470337656814,0.0264322677095525
20,0.465074052549689,0.44166887536892,0.41214782730204,0.36806320087122,0.370116828751584,0.371028926457794,0.370353790638258,0.370388900053791,0.365998398027336,0.358629570637856,0.35603109486528
21,0.220645362103428,0.214168090438769,0.206020511494198,0.208621304582386,0.210059644605375,0.209671596624499,0.209213305331973,0.212184019458663,0.212694072625543,0.213054618501098,0.212944659581542
24,0.445383553578434,0.46970628260521,0.500421460485056,0.498689983980469,0.490724986954934,0.504327111359259,0.506791590888224,0.496520967385701,0.504273463764128,0.49917712781635,0.499191956167971
25,0.445111181679457,0.436716999650899,0.429783582331087,0.423932349587681,0.41967662587685,0.419350282668384,0.414666451866178,0.400165414998923,0.381315446001533,0.361919726177684,0.332490912895254
26,0.107629100890039,0.108267642401793,0.106056027190708,0.106363846678216,0.107003534030616,0.107001595015306,0.106172503433221,0.106795921912302,0.10811588934523,0.108559594699572,0.108959889922158
28,0.0353850435398053,0.0353870549883471,0.034598232831337,0.0325064716120657,0.0333311075102788,0.0321576515799229,0.0308276220048261,0.0280046943337102,0.0251577001009207,0.0224728178189876,0.0208057425985431
29,0.0806112781221368,0.096588655842956,0.112292958069065,0.133585704201046,0.156177159316231,0.172017222709668,0.184547542218779,0.176675832728862,0.161914579851502,0.137507577803382,0.099282864897445
30,0.0758301617095028,0.0739186039224941,0.0725371952023659,0.0626587318610024,0.0595521474411262,0.0537369503656901,0.0540930093496295,0.0569120291763244,0.0623838662835795,0.0653501721253309,0.0676060205936781
31,0.0419003038096732,0.0420619880901654,0.041187917258547,0.0405599214514312,0.0405884072246603,0.0400551277715511,0.039177259677379,0.0377070723923047,0.0363071538665042,0.0361327983931141,0.0372276710015927
32,0.0105302278590734,0.0104956360278743,0.0100777858311465,0.00937606489925112,0.00895652635870331,0.0074559516273649,0.00757771543235867,0.0081036990007654,0.00925638996232435,0.00955243968872816,0.00956482363830027
33,0.0640028411081084,0.0610372112136933,0.0551968768534128,0.0501608998329494,0.0483880902569094,0.0435271687885013,0.0409738635051503,0.0410407117077018,0.0443662697507343,0.046716464604835,0.047825317304465
34,0.0170567903290248,0.0169859876629726,0.0129081628431396,0.01281985562839,0.0132330430422403,0.0146799029421205,0.0146226217721452,0.0161320729896101,0.0167427631138467,0.0183259129194299,0.0173794822989293
35,0.00643567496678037,0.00751535052355344,0.00756346172081642,0.00817850090663052,0.00844020972707969,0.00875804465841499,0.00853431070944444,0.00963367218441048,0.0100714803079425,0.0107130616939942,0.0110124693951522
36,0.00403187343999515,0.00492056016560568,0.00545884857806807,0.00606055857746891,0.00717878858880454,0.00781635375550153,0.00771350791327247,0.00817642022534108,0.00904011205350329,0.00908684581246691,0.00872852404838882
37,0.0467830234320822,0.0420262668566368,0.0343639540229982,0.0222800957352957,0.0159357722529638,0.0104666090074048,0.0104019213956321,0.0164236500053068,0.0232059548817653,0.0285620171867764,0.0335988754955244
38,0.0215839782477967,0.0198527701566518,0.0135479777088684,0.00649102610333729,0.00625785790251005,0.00642849821230519,0.0044749704684375,0.00561595231814586,0.00560777180222383,0.00518564179932286,0.00508576103549124
39,0.061049424539697,0.0531484490835262,0.0461439028236528,0.0375534206340117,0.0281889920434793,0.0276182170694575,0.0280401931613978,0.0295053588702656,0.0303694097809426,0.0315988669309675,0.0323084807763261
40,0.0557368743683251,0.0551636520715876,0.0537284394688115,0.054439277166982,0.0542625307915725,0.0552241230923274,0.0568415185837096,0.0576444077535809,0.0566480208269967,0.0570246199727401,0.0565184797673229
41,0.1341057696981,0.132840180045958,0.129627536315033,0.122288168360296,0.123390438695135,0.12743697153536,0.12933896798968,0.131001813184335,0.142605038035962,0.145006945892911,0.146385114907021
42,0.0795496120030183,0.0781441653585863,0.0774210437324169,0.0762906398849964,0.0737378535422518,0.0714928169787712,0.0684185824265157,0.0647041357498935,0.0594977597493011,0.0601050449781766,0.059190539379843
43,0.050192613358853,0.0518648623641174,0.0518819170584357,0.0506873468441738,0.0513392500253184,0.0512572241782198,0.0509426491591773,0.0533075023933031,0.0521409473561456,0.0532751273137919,0.0523043946683323
44,0.0449540363346606,0.0381322751189493,0.0291235717112375,0.0171780860882384,0.0148223028370207,0.0149662518461219,0.0144751148812224,0.0143962914443365,0.0146405758501008,0.0144951937828567,0.0145054238794529
45,0.228627103008722,0.226867080211993,0.217273438196196,0.210776591477875,0.203830377426428,0.223663731283749,0.221954846170592,0.240066715929803,0.243108818599848,0.240495810500043,0.22765517897964
46,0.235182223897649,0.239020026783699,0.234781219511545,0.196538004247268,0.19787264495741,0.208906057711018,0.215945771461392,0.223441571203727,0.220545952547067,0.22628745894716,0.225108964165512
47,0.113101615787157,0.113185097014927,0.111425033634439,0.10935157657939,0.107644969885477,0.108762045732687,0.111842947392016,0.113814267800772,0.114177567250821,0.114134540865262,0.111173754969147
48,0.0898975517047292,0.0880570924242396,0.0840914606210416,0.0793858827094048,0.0751679834177713,0.0760849623097544,0.07852168653544,0.0803886371905413,0.0827102319654612,0.0861839391772015,0.090217000299355
49,0.43876132667272,0.455905699450796,0.45373449275479,0.449318571210788,0.447025229176722,0.447642951677461,0.435279491686265,0.440252012594305,0.441451501583932,0.446143058420353,0.445541032005597
50,0.449481680764799,0.453797839262791,0.452364276497031,0.45230149514211,0.448251010567555,0.447931157797547,0.4514863500893,0.449312968514672,0.451136683935183,0.455241822907914,0.461945967178126
51,0.537981123747899,0.546110346638335,0.54399893051511,0.546544327486979,0.547021615068762,0.54514127908088,0.537580569792156,0.53462676918166,0.529298552013806,0.535942395504501,0.54089005421423
52,0.52787231242972,0.532759348397664,0.551625426384019,0.552278562638368,0.550607420183074,0.543855035726394,0.537927284105223,0.515000714421396,0.515797158125932,0.520929451340325,0.528982072865507
53,0.158684772664277,0.159310977342096,0.158409095003352,0.157770603691787,0.156896554222222,0.156305106051888,0.156342945390258,0.156496110862368,0.156504733850814,0.156005341510127,0.154690661917444
54,0.331390601101204,0.327694111284016,0.308978090440039,0.299680457612933,0.275236104608309,0.263945609968618,0.24508656696109,0.237287272468787,0.216292279410899,0.192055843803775,0.188105416344613
55,0.0210504059960886,0.0219674620627319,0.0222862736382444,0.0224259944532693,0.0234442262626249,0.0236850789847028,0.0234193760505976,0.0230753046387696,0.0233524858934804,0.0227331482887966,0.022973725082018
56,0.0258624447538119,0.0242612944634428,0.023096346231786,0.0219455982697981,0.022836589783438,0.0237680287249184,0.0236053593848744,0.0231942441842243,0.022682318290173,0.0209187857057099,0.0194841676141342
57,0.028412000631821,0.0271749290102445,0.025276772835994,0.0250400316016388,0.0247478062474977,0.0268280883083881,0.0291533972929207,0.0300867664531523,0.0309019372329404,0.0310578563618601,0.0301123404100145
58,0.089661319856156,0.0881572334220131,0.0857296988622638,0.0877462249440168,0.0870225421495673,0.0913860683867283,0.0940086897970056,0.0981820939563448,0.0973834335542047,0.0987923864572538,0.0968304495525885
59,0.511853128098959,0.507356469429248,0.468421919721116,0.477006792622782,0.478214808970727,0.52053869807464,0.5484727565769,0.555846216110454,0.55906617033346,0.561595747654718,0.545901113861581
60,0.342910340845464,0.37158170445212,0.375454044487123,0.372477514627739,0.374498278628015,0.379151553761887,0.3401572313802,0.33215380923985,0.354935251916882,0.35979937999292,0.376616553288202
61,0.373920725813359,0.359103731975614,0.338241944090903,0.330321747250254,0.31966831549542,0.323320698440911,0.33523618742136,0.348063475213959,0.344764705388739,0.341910797707855,0.329354630641222
62,0.245735351673998,0.251870583296761,0.255763394045864,0.253658385716275,0.253095781053897,0.252310284238997,0.254807880521875,0.258132747358176,0.261828221902119,0.266362050183386,0.268134410359853
63,0.163368601351608,0.158323542161192,0.145148949533344,0.129219886012226,0.103285260983191,0.0950531336235374,0.0861691538870901,0.0685500690383999,0.0717400666478132,0.0720440260967196,0.072784444670246
64,0.139039980992655,0.139149660494943,0.139121875617751,0.143781181131098,0.156633878130333,0.158868086371041,0.15391532608521,0.15128565959294,0.150264561287169,0.144634260354859,0.148511394155918
65,0.182962005092007,0.175860003988664,0.177861741943509,0.177697164755897,0.179098259681493,0.182963223623607,0.184622034469861,0.182924409333777,0.186533647124544,0.187532281587131,0.199167751064117
66,0.14674314060266,0.139290752023083,0.135454191397276,0.134478111400004,0.129206634042078,0.133901095602051,0.135198121672032,0.136131216193401,0.134862123550238,0.138977827843968,0.141856543730743
67,0.0569053138422371,0.0611824623692944,0.0715071188501715,0.0777581394633447,0.0790759440488957,0.0815476176155905,0.0828977534047617,0.0796674344372035,0.0772688582153878,0.0770225581947583,0.0767343425944687
68,0.150406204341436,0.15885132221206,0.165521347084364,0.160587016397988,0.155710582142197,0.151451869839682,0.155703217824276,0.153980356238943,0.157083317325486,0.155971888970215,0.168171467169093
69,0.30987322578729,0.309995436378402,0.303388505283373,0.305257329045208,0.305357184042497,0.298947975789246,0.299788784547739,0.30043250179664,0.29685003923598,0.298488046402527,0.303529806243007
70,0.288141118480284,0.284919696426221,0.280141230395323,0.281643597425074,0.281186280696871,0.27697762006743,0.268288901910339,0.27076112658777,0.272971564164004,0.273266923571642,0.280020163965411
71,0.069998844196518,0.0673345171045648,0.0713367022170402,0.0709118222382781,0.0746332889364792,0.0774793943875432,0.0775734994313768,0.0728489624323518,0.0686142417847418,0.0646442116973111,0.0628636537812523
72,0.0789633679925458,0.0818289531256043,0.0807284922222282,0.0811731367401393,0.0772406282468982,0.0787388616897472,0.0824121572833277,0.0846401856838978,0.0779536467208716,0.0755796408456315,0.0714412751591589
73,0.149815032518456,0.151097407803957,0.15044820731767,0.152411511804662,0.153345329276659,0.15374184648973,0.153999025989423,0.155107207498847,0.154892008585238,0.154887401452487,0.154460037110861
74,0.0679101374090075,0.0788724994559728,0.0846084524856368,0.0882337302166163,0.102150943162975,0.0969684339105106,0.0910600658342273,0.0876496923549221,0.0857443862010223,0.0817683688383622,0.0863875320444356
75,0.155843371211338,0.156458448243224,0.15414331533928,0.15244004558057,0.149953973502592,0.149419701797901,0.161659461003577,0.159880114948799,0.170898362080392,0.180597427142595,0.182356708999171
76,0.243641930516457,0.245560741891961,0.246496483670367,0.241934295965645,0.240491900272002,0.237580393760956,0.236397314307441,0.232800909767418,0.231453402017469,0.230015663141622,0.229578217427187
77,0.211973349696926,0.20856702565186,0.198203192066311,0.188691798644244,0.186205518465628,0.184424635885832,0.185906762193237,0.187687778549216,0.184736873440049,0.179662550193559,0.172233166480084
78,0.12945691213028,0.131051796253796,0.128035874995955,0.127702846675122,0.127177801888427,0.128143560254245,0.128776030880954,0.131753591315955,0.132879605234007,0.135198496060423,0.13362512639047
79,0.137451606899745,0.140470574729791,0.140228902150874,0.142189606389538,0.144482443558476,0.149872727289242,0.151335333101894,0.151589086036618,0.15161228339853,0.152630173528705,0.142627622937086
80,0.150670422111196,0.151644964988349,0.153661747253723,0.147462145181101,0.145077703549972,0.133417796259921,0.138435636415985,0.134862431310593,0.140970361611199,0.139170509209608,0.139470738652505
81,0.0642693267322,0.0638472240757981,0.065736461240079,0.0608482070857305,0.0598448650217141,0.065205547292989,0.0733740462001635,0.0750581576350031,0.0779840151345399,0.0787064280544554,0.0748166246184917
82,0.29544972330014,0.300413285313893,0.313895671846403,0.315029594919224,0.307229238186123,0.331718923810798,0.342085255233868,0.351561791741064,0.35793111801091,0.363897582191042,0.347174417380238
84,0.128523377525099,0.130235040886412,0.130284705193328,0.128925044129338,0.128254601656964,0.128044132854078,0.12410050109786,0.122582539542899,0.123182696286489,0.122723347788831,0.12205661399415
85,0.0071338340175696,0.00744871883838538,0.00765522438746991,0.00713836295673474,0.00680532013525301,0.006863461556051,0.00743139949817262,0.00718327934824394,0.0070073337653535,0.0074261724200019,0.00848227669287203
86,0.00710290039567441,0.00715555730711503,0.00722810146861158,0.00721798814229586,0.00764246020080701,0.00705018143959746,0.00805559515170208,0.00793171377531888,0.00765207906081919,0.00732527265908444,0.0073297840940092
88,0.00826957135253083,0.00818014154365332,0.00733911051503688,0.00644811289314962,0.00627332842032059,0.00649667751239047,0.00627985772335799,0.00713583921675641,0.00648903371862694,0.00746571535007752,0.00906089906468214
89,0.0470225588867574,0.0501698459921301,0.04425093480404,0.0477574318057275,0.0467660532121434,0.0322525313309563,0.0328700641370518,0.033683554834648,0.0345101707278076,0.0344077142725139,0.0468277022774325
90,0.00411157516017886,0.00431551867925055,0.00415089612584102,0.0216305080649804,0.0190611787115098,0.0194200196146993,0.0167328350081457,0.00734862381711681,0.00727446742185217,0.00860591771022613,0.00856548116373783
91,0.00214179098558651,0.00243029531081554,0.00273218456824446,0.00391562446593277,0.00472890644903275,0.00540561833066199,0.00619764204470327,0.0097527498490466,0.00948223333581427,0.0101874264485948,0.00976357531447512
92,0.00641811740096359,0.00638568971392857,0.00539779075576027,0.00509747870082995,0.00478890697243158,0.00497559408538265,0.00470220728796723,0.00545184411407538,0.00586532974856169,0.00574511747360704,0.00560222079665767
93,0.0551245859333707,0.0491115928569015,0.0535071787967881,0.058682763293327,0.0560639897136987,0.0630414111270872,0.0630041720422775,0.0602047705736366,0.0498593459799656,0.053422293404667,0.0529599056501448
94,0.0332888089675798,0.0313378678497012,0.0316299048332868,0.0299775627283029,0.0295605402441275,0.030384724674449,0.0302040905998943,0.0317513773509873,0.0319568840277934,0.0328383289036085,0.0339006742201268
95,0.141923614381594,0.1395647334093,0.132415413567735,0.131459472306399,0.127042622044035,0.124463666655872,0.118551694882341,0.125229672476161,0.128411806920275,0.127593984003044,0.123295460440002
96,0.0812659205426726,0.0823936088143306,0.0839580782705181,0.0856327540612837,0.0878265105852147,0.0901944641259126,0.0911041860835654,0.100902972157578,0.106709862866798,0.112864336296541,0.116756590169439
97,0.0425008645619579,0.0407125630763396,0.0382539750395612,0.0360034343538663,0.0368208898883886,0.0360196812193068,0.0378170661293188,0.0391248658401305,0.0399037504029533,0.0395673977384593,0.0393664351324459
98,0.0838573988500088,0.0824776701574635,0.0789703708850234,0.0766837087949319,0.0769476998844362,0.0837076603802107,0.084951770898402,0.0861231961462672,0.0851088080887299,0.0874099070837681,0.0853940811752739
99,0.0573217137160999,0.0552224446196116,0.0520887023125027,0.0512123707834187,0.0509455983204962,0.0643362674651625,0.0674932472970458,0.0695535721991443,0.0728835264684014,0.0835637793808504,0.0771877692384662
100,0.14084302899688,0.140154473845035,0.140299576293151,0.140598202047108,0.142480534988838,0.143241938138327,0.143971949374146,0.143456331047846,0.14017420311365,0.140904190370992,0.142259726212638
101,0.148440958018602,0.142781899569801,0.138298221582086,0.135373685457243,0.131404985229896,0.13181557571321,0.134360438806451,0.136315806489242,0.139668816786795,0.142622818050976,0.143893829763172
102,0.0830148573657394,0.0761658026726238,0.0743225610880362,0.0739229057430949,0.0740866773720515,0.0724822361697476,0.0704489410030323,0.0693023608776615,0.0679520273245397,0.0666550334614742,0.0669918407228515
103,0.0559700514077913,0.0587135373696072,0.0572209043011506,0.0539081405112496,0.0501513596090855,0.0497425543381381,0.0459108086858625,0.0508893438147618,0.0565611374575363,0.0606407059412702,0.0622628356477991
104,0.0305158663281396,0.0300507428972563,0.0307393063097525,0.0308436550522763,0.0304977081115776,0.0328659730901391,0.0332176461651814,0.0326312883490554,0.0324510238913001,0.0327238327279205,0.0312974096665186
105,0.00000102213993075794,0.000000905535201045461,0.00000105314672924508,0.00000114903836851102,0.000000551477026632364,0.00000247109347660395,0.00000236879276605916,0.000000305793053960763,0.000000854877628231974,0.00000254290090270017,0.00000368511872816082
106,0.100986711548837,0.102727311353589,0.101833465539781,0.100861859807021,0.100481857875786,0.105072908268214,0.103781209940269,0.104086507806837,0.105788925632195,0.106375301197017,0.102658804572604
107,0.00741353125517173,0.00686641641360211,0.00616971907756232,0.00625864203445922,0.00646838142420583,0.00682513086534129,0.00697538348889755,0.00732046742523373,0.00806770868412027,0.00834108871235489,0.00847842604132147
108,0.00300705167616798,0.00261103828075814,0.00234589156813265,0.00236445345170192,0.00240081002493156,0.00258774839306929,0.00271975178106954,0.00285132369712005,0.0029017014065995,0.00438194035373579,0.00449276237646841
110,0.0803486788098535,0.0792200168985187,0.0785021087288922,0.0787140630143815,0.0776615918858322,0.0804218047388143,0.0792442053525374,0.0780360126595119,0.0795298491645885,0.124813772680299,0.11912520139538
111,0.0110160526392851,0.0106994016433512,0.0140130665904593,0.0141443242012491,0.0146864670601271,0.0156706593697141,0.0155785336481502,0.0105246789180773,0.0155123886859849,0.0224027101735289,0.02134608210245
112,0.118956760217556,0.115889777911288,0.115562287382721,0.112990688916131,0.11058395720726,0.10888826545823,0.106607282964527,0.103805793300811,0.103935453648828,0.101869192054552,0.101787638818466
113,0.00261594181212689,0.00180857749511013,0.00105217743060652,0.00068090128576315,0.000468678123176217,0.000379773296575311,0.000277170227202352,0.000188003735448902,0.0000507139380257703,0.000131796797648788,0.0000878058255260943
114,0.0399049821150221,0.0348931192213088,0.0288356001765745,0.0216129748454999,0.0172466068945936,0.0138065944790671,0.0136225246298776,0.0135150704578221,0.014126662715274,0.0250512335396993,0.0242302667123948
115,0.0275759237224895,0.0239630050818858,0.0245115965461782,0.027000049829981,0.0288336022098696,0.0288729143667031,0.0293775698232393,0.0289008708452969,0.0268183961647226,0.02424039586283,0.0218293084372496
116,0.0455457380936348,0.0416800766255965,0.0432932774685133,0.0442769597104887,0.0438753117749579,0.0468999784846047,0.0497822395816335,0.0508095948605255,0.0479557056323506,0.0473880429335483,0.0466898543403937
117,0.0211595224670943,0.018585725244175,0.0190105893722714,0.018488732309736,0.019096962833603,0.0197298574288296,0.0216252615709215,0.0215818523946978,0.0211958772495554,0.0206099370782132,0.0213905645071964
118,0.0120289503844429,0.0109619200113135,0.0117100792267902,0.012522618067288,0.0123740522128681,0.013007612786273,0.0128526897652642,0.0133682328978943,0.016466107523796,0.0349839533618385,0.0339279852305282
119,0.108321961786174,0.110240663695707,0.109746814095053,0.101576918129099,0.105272725075447,0.113900466209286,0.118586066457643,0.118541514175541,0.121022417070888,0.127059918554809,0.134234304354751
120,0.0296289410130622,0.0295837816087243,0.0244741444901826,0.0238361467220198,0.0255158232654091,0.0276246893014593,0.0288036065206958,0.0305051777362865,0.0382959530619925,0.0883730296670968,0.0875439901540981
121,0.0747485085012042,0.0748694464368896,0.0744357472673012,0.0738467180764463,0.0768841441300289,0.0765340474759695,0.0843847155547597,0.0864858752391387,0.0891886495291164,0.0888848446798989,0.0886152348121607
122,0.138694126124064,0.137992672860092,0.138062198991915,0.139246127575633,0.13783497407503,0.138403663121923,0.137177213178488,0.135590606891735,0.131805470237779,0.130668770577062,0.133418552141416
123,0.0562466344420015,0.052147365594241,0.0517557967012317,0.0522492995157521,0.0553705615533972,0.0535207411800266,0.0528564284840303,0.0530371846928957,0.0529161759339866,0.0500883734913533,0.0513232841510636
124,0.012407200508906,0.0121563910009851,0.0139002047344876,0.0134406133734201,0.0125253493391025,0.0130668832667476,0.0129826779610016,0.0103895265358479,0.0110176048163366,0.0115155269719057,0.011257837303564
125,0.123154227228954,0.126105665725577,0.125206502153791,0.12581764999942,0.134459660105809,0.138047273123432,0.137011952404578,0.13634880624338,0.138015663286825,0.133529016103736,0.13011468188268
126,0.117109058215168,0.119754088782949,0.123032460265193,0.123670527839204,0.126320326030624,0.124858490689467,0.125456218923699,0.125003952862393,0.126040305176599,0.127333964869754,0.127011167212116
127,0.122278834824099,0.115050562131086,0.105134910326661,0.126960045514813,0.130726180695987,0.125280838375041,0.125283513647123,0.116103128498881,0.101561523486723,0.0962241889471332,0.0995783964285798
129,0.0914598773497613,0.0903619052048576,0.0914247787073648,0.089160122479086,0.0827432420658465,0.0765935211893655,0.0774503464226658,0.0720704254633161,0.0672607962902109,0.0673906279103252,0.0700365320102715
130,0.0281342018908706,0.0295271056214259,0.0300249739629174,0.0309843571293271,0.0311393741465202,0.0306289041638079,0.0303042417240452,0.0303901821319058,0.0303182278711225,0.0302098753632552,0.0306355505775223
131,0.150407518244933,0.14822259750894,0.147930439449154,0.151408326281394,0.151252691145473,0.148451157480479,0.152130689666267,0.153778837790436,0.156768531367184,0.160483463362185,0.164135946303836
132,0.0501374557571599,0.0489317492783488,0.0492580564064696,0.0423793475741581,0.0355308626863038,0.0326381406849783,0.0303391387661228,0.0334842860820496,0.0351352866403166,0.0351916238588513,0.0382290292859109
133,0.11675265258299,0.105408658559721,0.104524090704633,0.103045377306769,0.10314928109861,0.103508648921176,0.110000767365107,0.110273719936543,0.109750476244333,0.149203444262212,0.148713619573054
134,0.104127035159476,0.10256942687461,0.105463460497423,0.10831998330998,0.109239093687362,0.111537635421399,0.109709328102412,0.10769849402056,0.104100932366195,0.100268857154469,0.0930428908246162
135,0.098223756417861,0.0971745194248212,0.0973336552175165,0.0966570629385389,0.0958129736068657,0.0961652896837045,0.0962007333425096,0.0961657015647663,0.0965868120819913,0.0971591378274822,0.0975474115929703
136,0.0638763388853639,0.0619137045290298,0.0605855729907471,0.061426526483594,0.0613995826940901,0.0608732327051461,0.0597998641354609,0.0587546396718705,0.0566555205784457,0.0544264677189771,0.0521408711373672
137,0.0515669006481792,0.0511002303268706,0.051383917939806,0.0472849352052394,0.0446487088797684,0.0454806275445668,0.0453649747937939,0.0462476616934003,0.0477613403229797,0.0476214079772589,0.0477619469501055
138,0.0975021787378587,0.0970493869804005,0.0964930548820915,0.0947703409500229,0.094669906406646,0.0932184515022509,0.0924568540499063,0.0906775720733416,0.0900831958507785,0.0881162368131401,0.0889021250614536
139,0.166290814852176,0.161346312496195,0.155636222186893,0.148131609753388,0.142342323734402,0.134530596503077,0.129930328918788,0.123679670046267,0.123750418927829,0.126579576875007,0.129661402872497
140,0.033310489053341,0.0333091811178224,0.032659212325786,0.0333861602881357,0.0343536280995334,0.0352442789593936,0.0350662440424715,0.0366170988390111,0.0364154730787673,0.0341188332931383,0.032944235268254
141,0.186814158020408,0.187963694071418,0.190275550306514,0.190400949627186,0.183668636849477,0.180837798918301,0.187130655450888,0.189431187170699,0.190646556219285,0.194800551700867,0.199294536626263
143,0.193609600486829,0.190839693743616,0.188241555882374,0.184946731943288,0.179625161933224,0.181693169948935,0.180086814552942,0.183210166354322,0.186573913261187,0.195293539300064,0.201160110299542
144,0.0604039664675499,0.048197248524812,0.049363556789892,0.0642247381732887,0.0808221758249376,0.0891226981730425,0.0885849283663446,0.0883687993059532,0.0764250146052208,0.0613816935523623,0.0504018187677113
145,0.134379047866204,0.129883852695917,0.129248701741466,0.122460328965248,0.124153759272197,0.126592720477915,0.125200803941605,0.123047715872231,0.124827943150982,0.12357374664633,0.122891725194071
146,0.00457996759853333,0.00407746592971706,0.00349051755780376,0.00338489295419129,0.0146218802414806,0.0149566147464174,0.0154278775277739,0.0158025673739146,0.0168582151718779,0.0163233311296774,0.0159167586217699
147,0.0252699669121302,0.0212772883941206,0.0154805585740566,0.009960986050282,0.00981331618801277,0.00985093268492972,0.0100607593151059,0.0102633859375179,0.0104249608454816,0.0105906468191747,0.01043261783424
148,0.0110932063715362,0.00940893421860259,0.00901777735484498,0.00937432266451269,0.0101661940109645,0.0111739585620185,0.0113721962642595,0.0120161051614071,0.0128031348317156,0.0133148073851183,0.0134930523005053
149,0.0064674362524199,0.00558470857983292,0.00556116503057384,0.00579630928668367,0.00649993514879287,0.00767459382971704,0.00868853883656789,0.00960158376397356,0.0108610979033108,0.0109334115393979,0.0109381393101499
