"zone","ahb_fish_pressure_2003_2007","ahb_fish_pressure_2004_2008","ahb_fish_pressure_2005_2009","ahb_fish_pressure_2006_2010","ahb_fish_pressure_2007_2011","ahb_fish_pressure_2008_2012","ahb_fish_pressure_2009_2013","ahb_fish_pressure_2010_2014","ahb_fish_pressure_2011_2015","ahb_fish_pressure_2012_2016","ahb_fish_pressure_2013_2017"
11,0.000000351435281165519,0.000000534886868264964,0.000000862755847829657,0.00000112583536471904,0.00000588177374260816,0.0000114850277837754,0.0000114476811366931,0.0000134329967055345,0.0000159651400121439,0.0000114607523272618,0.00000595398812834583
12,0,0,0,0,0.000078828791756235,0.000174764813706856,0.000174764813706856,0.000178071034239837,0.000217773621903693,0.000140467564349159,0.0000440682253678943
13,0.00373240093507969,0.00390441376562949,0.00419003487912789,0.00438249610248859,0.00472913828934782,0.0054926370079136,0.00516224443823661,0.00489783376984215,0.00122668042741056,0.000899168022087526,0.000661457920623142
14,0.0736711002999235,0.0632841829914969,0.0611252612638687,0.0350362225108468,0.0329530813370197,0.0364980794642724,0.0351668647150237,0.0347595480248074,0.0267160223213883,0.0279788646338587,0.0280992729630021
15,0.0209025520933081,0.0206721485178957,0.0480217616979725,0.0617717176258194,0.0547583052392267,0.0524660208788177,0.0691042310822952,0.0730077235923083,0.0683778741390576,0.0668103027858311,0.0666752258979357
16,0.000190257285025466,0.0000733613718656698,0.0000822686504314239,0.000115043600491298,0.000207546539488385,0.000417364745176392,0.000452713719230111,0.00034489820136476,0.000362390127676811,0.000386855640165047,0.000359596766606376
17,0.00063420734837353,0.000845365273275048,0.000861971808149787,0.000930169648056066,0.00098174938712011,0.000964712785188865,0.000868186301690973,0.000922751632668042,0.000891809569727069,0.000779608739797966,0.000718841279288922
18,0.0414163527948445,0.0449356793297725,0.0411532767233266,0.0386662040962718,0.0389914313793633,0.0375335000207262,0.0374893801995288,0.0394265537940262,0.0442499383880043,0.0439692591228907,0.0448447502354019
19,0.000000418483635410798,0.000000485809560053863,0.000143542571333585,0.000143981183513521,0.000143854027284171,0.000143949704963787,0.000155260020429241,0.000431895642803177,0.000449596376561382,0.000456328086556109,0.000456331157954172
20,0.157379358565522,0.151617321115968,0.0305347742043136,0.0380567957994813,0.0311969209518277,0.0252928780330917,0.0205342186749558,0.0198086995739137,0.019142889399649,0.0199040705109001,0.0197893406083186
21,0.0364948577293945,0.0285144510882956,0.018007198019305,0.0145216624700827,0.0128067256940423,0.0125842211488001,0.0111368810531564,0.0110819719692814,0.0111826082319348,0.0104263121877897,0.0107324757771678
24,0.264962640991497,0.264748816063005,0.271258998124755,0.196506506759499,0.000052818285204703,0.000052818285204703,0.0000329206601962131,0.0149574042471761,0.0207788421762906,0.0421222231960642,0.0395167998885068
25,0.000987319312663707,0.00106072097379907,0.00801711545637381,0.0109763134694943,0.0247971475774938,0.0244535478499282,0.0364624777778483,0.0692791361257032,0.0716202933996566,0.084244326208928,0.0919507488616606
26,0.0454760958877309,0.0463579891700741,0.0473506164316919,0.0857523966678307,0.231731181499293,0.24048291696202,0.249168026994631,0.259838454231685,0.271774450640768,0.282827018908639,0.289334134199928
28,0.075395825933128,0.0898722215724658,0.361719322395943,0.325051835713809,0.323485939253145,0.329907446890924,0.332593225671665,0.318948530175459,0.371696777633644,0.382353814082007,0.341061929387973
29,0.0511442893548534,0.0629852084934734,0.0905314420939475,0.0826769471094185,0.0429485424003934,0.0440040638460354,0.044255305951046,0.0415118324784854,0.0349764062889054,0.0704816375430195,0.0568681872959379
30,0.00108932509386865,0.000748936093231605,0.00149771441971427,0.000688102203052992,0.000891551378155559,0.000829802854373212,0.00093130726868256,0.000784265324733095,0.000936015538024679,0.000660782521433519,0.00141961673484951
31,0.00424316060727295,0.00412592118012194,0.0107452805211733,0.00358637831984001,0.00342922161384875,0.00327401850337289,0.00330117884793844,0.00340811547202082,0.00514021689800239,0.0161848799386638,0.0143382639309982
32,0.000540708401148548,0.000458521657870676,0.000374187630854616,0.000336326401251415,0.000207827387368538,0.000220064999905273,0.000151160974655547,0.0000696313451063346,0.0000594348338271394,0.0000544964005108192,0.0000389152393593756
33,0.00183473454405229,0.00210109024567259,0.00697946738295567,0.00127861329189505,0.00113685483525311,0.00101216162804331,0.00109885536370217,0.00143014828094777,0.00192609525293683,0.00433805702232134,0.00292328770187987
34,0.000000819537440891241,0.00000000284357798480403,0,0.000000115739475113153,0.000000111207474130348,0.000000106520338134552,0.000000106520338134552,0.000000159778878149055,0.00000000553878950170559,0,0
35,0.00000121024131587289,0.00000149634825594921,0.0000326568621163969,0.000000420197409450154,0.000000403348343689756,0.000000109570516128947,0.000000109570516128947,0.00000255493445128148,0.00000561854825314402,0.000012039892959913,0.00000440574247533104
36,0.0000010112431457024,0.00000178584794976328,0.0000328501946497219,0.00000058101202281486,0.0000000463714987749966,0.0000000458015362590948,0.0000000399639895824152,0.000000033592877618761,0.0000000241577854163002,0.0000000540047770778665,0.0000000204830365810826
37,0.00364514397391669,0.00401012083932805,0.0206903967474707,0.0170431364408975,0.0187004797895028,0.0181954196281738,0.0196991304204621,0.02065039761023,0.0242136725008463,0.0273750339967545,0.0258477316476117
38,0.00000731183168015391,0.000000766062106566259,0.0000136720608826935,0.0000136329407650238,0.0000136144419750353,0.0000135879485635539,0.0000135516691112268,0.000000983127322653541,0.000000639025970057499,0.0000877180845311801,0.0000588194433268881
39,0.0492805446982965,0.0496512362760682,0.0503870027477829,0.0492093074727238,0.04997925778207,0.0507651936321391,0.0459896827404634,0.0400516682850314,0.0297016873116392,0.0198335701653255,0.0115654018366667
40,0.0350956164765079,0.0345249959429958,0.0350939390548487,0.0651387357466626,0.165714970358334,0.168297681919035,0.172109335125313,0.176430770518317,0.170110499099161,0.169699386721441,0.16892989089465
41,0.00183996759970457,0.00186413135124612,0.00592162680518016,0.00442734309556387,0.00460643448171848,0.00492930387868977,0.00495248225706599,0.00435827501092224,0.00494005503557039,0.00629256759198954,0.00638685827945646
42,0.0197909847764262,0.0205561532473115,0.0586733866583403,0.0525957107874667,0.0190478606176578,0.0204122436033995,0.0227903303621384,0.0239478597515435,0.0256821636318395,0.0871372011028672,0.0885674558318606
43,0.0472895166524335,0.0462714946077491,0.142383010365139,0.188300121991456,0.193725060007513,0.205765619310031,0.19092520721759,0.19872375486139,0.196953171107092,0.209360820128078,0.237313253002072
44,0.0807693379716671,0.080270089783009,0.0799057983890035,0.275444088077033,0.276779765973583,0.278912147914907,0.280883304334109,0.284794422208835,0.280789366623901,0.284215981504296,0.285060412557501
45,0.184237555058251,0.166710385552841,0.142547647494414,0.12864745534963,0.0926867758122055,0.113947773884496,0.133331070099507,0.142235457508363,0.151432550513172,0.160640568869771,0.163451205794643
46,0.31494416375872,0.315464116146416,0.296478016341119,0.292404099220521,0.295800183148346,0.29623943127378,0.307238597171084,0.295673609304137,0.279379632075055,0.275706512747894,0.309005746330109
47,0.164932776287443,0.140632160803503,0.110269373617482,0.0789868372466491,0.0669603069328735,0.0757127705977346,0.0838377532288245,0.0877668648510978,0.0919815083274148,0.0951345880419315,0.090287082822153
48,0.104184171712591,0.0930585955825658,0.0931049984078237,0.0938363283662538,0.0978019600830072,0.0999301896335905,0.100951068011163,0.100484259088917,0.103483996146375,0.109352491207782,0.116202275376888
49,0.215549563200633,0.247530430430932,0.341625523317581,0.345328260808303,0.363628193609973,0.366258628299028,0.284317095039066,0.292447234966362,0.317347648436521,0.329122909076098,0.341989874232102
50,0.223197037079082,0.249068336482105,0.357082327497057,0.362538188767379,0.37885744219849,0.378353411363962,0.287693410764411,0.294641319108851,0.308538351285504,0.320957349278252,0.327960505126827
51,0.365013423853981,0.394352495333137,0.408925390394949,0.410988938097853,0.419467797848831,0.415601321585692,0.418733583888275,0.434451557835627,0.448206775793072,0.477583158901651,0.475594619980012
52,0.465163785814068,0.449495794919204,0.454430649527587,0.457504735366018,0.453175666836375,0.452621892757307,0.46460600241208,0.538004163555836,0.551035223201914,0.564631182546771,0.565551347795612
53,0.206693979363186,0.203807353407021,0.207175149418213,0.207983103335194,0.221029710185629,0.226251081785093,0.230485387168738,0.229474812799263,0.232312526324948,0.226498115193065,0.225269116413639
54,0.245098008154918,0.252147524634114,0.256078807094105,0.260088349740008,0.266050878901053,0.271275651311652,0.267964596175851,0.265471640510929,0.265463110568608,0.267967708665626,0.265058692172397
55,0,0,0,0,0.0000000115201439620226,0.0000000115201439620226,0.0000000142898461746454,0.0000000142898461746454,0.00000000350661157750330,0.00000000364582004999894,0.00000000364582004999894
56,0.0126339450159168,0.0135895650565448,0.00451326936787721,0.00540232550373834,0.00457742167213318,0.00421446267334176,0.00436514443258567,0.000734907470091571,0.000672826248323412,0.000662455791891849,0.000591000155615276
57,0.000117816720828251,0.0000576192853124289,0.0000692651221971698,0.0000592742459942214,0.0000549073473532124,0.0000512876731458296,0.0000441972740467819,0.0000199241298221087,0.0000217889512619325,0.0000273102698814274,0.0000252720905913948
58,0.000572434722379446,0.000369046673837225,0.000294066287796613,0.000207874214769949,0.000160552983941512,0.000124959548406146,0.0000602607644538114,0.0000675960691431878,0.0000786069289355038,0.00011394987106451,0.000109007510896371
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,0.00716435513400112,0.000140603900605833,0.00020084766372703,0.000200773876543633,0.000183107443013947,0.000187066573926869,0.000383411917025998,0.00034286138679172,0.000320735178877454,0.000311515506862995,0.00031851105066465
61,0.0710543786537907,0.0721973569397697,0.0320302697563684,0.0350129741370727,0.0409398871123653,0.0383716052582753,0.0326303331002394,0.0265503099913411,0.137873478720003,0.138542789786601,0.155153798070453
62,0.00225269752790724,0.0012102632281292,0.000885821878746401,0.00328850309186697,0.00251396718556316,0.00447296728371783,0.0045752656854672,0.0060073646937571,0.00150002148035819,0.00153769370077682,0.00144506100596817
63,0.00771902272686335,0.00722129638073986,0.00745062210531684,0.0273975778783482,0.0333644488594603,0.0251920239334549,0.0246521984701178,0.0305641835731273,0.0334041784337719,0.026130713631359,0.0434755368781285
64,0.105131096033931,0.159673630434369,0.161158453887301,0.186973580909947,0.111409452836986,0.116906819569528,0.125511707655435,0.131478996082589,0.135583246120551,0.392875318844141,0.435325706169236
65,0.0172304161428163,0.00565177328887017,0.000000482571538496866,0.00000237438918137894,0.00000237438918137894,0.00000116456059549344,0.00000213510581752022,0.000000134421737422036,0,0.0000951136329685076,0.00145697906286518
66,0.0105418385697227,0.00894475276605498,0.00830804157028028,0.0359916017154537,0.0371876702864368,0.0383412927561829,0.0452128086651552,0.0576978434895805,0.0561827910766418,0.0231587780302188,0.0232054592621608
67,0.0377565424760926,0.044276738038791,0.123916109915959,0.139775575359759,0.146565921649615,0.152654522909364,0.153820552948124,0.122109910282775,0.114371065656492,0.115088794325608,0.116169389916126
68,0.0287387455286791,0.0269100659486076,0.0327326297196414,0.027019785279199,0.0215916301321365,0.0183941546108798,0.0187092202737652,0.0181852014899525,0.0206644006863364,0.0211957517407397,0.0203242737394413
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,0.00262645154133273,0.00331998989879399,0.00481904145685253,0.00545213659807015,0.00561745281791855,0.00597518039206487,0.00560702384664181,0.00438523699134104,0.00406458376645257,0.00484712246954004,0.00393873044970942
72,0.00120823080676913,0.00132360970929498,0.00123252879888961,0.000446670356503267,0.000520442545339819,0.00078115761401504,0.000747774329388273,0.000853345991937847,0.000850582603115193,0.00101254606406173,0.000921529213898974
73,0.0735130796225959,0.0728132511118757,0.0739048903343058,0.0725098911447907,0.0672072262766311,0.0643287917454633,0.0614832042951098,0.0571935932340384,0.0559972843579773,0.0554489328345033,0.0546366423553586
74,0.00121683275993751,0.00198653421714831,0.00202818322145687,0.00209113153864643,0.00191105254776051,0.00191675412384813,0.00127628662724707,0.00169047379209631,0.00235186362123304,0.00286561341383441,0.00646643665429537
75,0.00198893242320499,0.000186912931826766,0.000270316346030241,0.000152813485150994,0.000105689525334126,0.0000622041822609015,0.0000620835252352093,0.0000345412997556003,0.0000415745278139691,0.0000540821048020569,0.0000753009956206406
76,0.0229025334713714,0.0236363964487346,0.0439129264748407,0.0445925379456632,0.0459175559965627,0.0427124726988441,0.0404785325515144,0.0219578522484544,0.0229234970290741,0.0254255795833498,0.0255251647914403
77,0.102340050215224,0.0988922609050699,0.101217842047386,0.197831753527636,0.192611590292625,0.199479366318675,0.194731720220065,0.189317392215225,0.120218842614402,0.119395920295116,0.0948896287297998
78,0.0750927602193663,0.0772920403786549,0.169906671659101,0.165403063318539,0.189478448298517,0.139932906435791,0.145627558370538,0.076223590669795,0.081785416901614,0.0874337196822988,0.0912246595867736
79,0.0516484123250653,0.0603163232887671,0.0918858050121667,0.0961132276115356,0.0992504512175701,0.102885903274613,0.0920052051656687,0.0746554776386752,0.0755659048876743,0.084937726320284,0.088754089962754
80,0.0530958613864383,0.0532432934325925,0.113119279099683,0.114831165372769,0.113091657641317,0.108093083753474,0.10570842356908,0.0498189039885855,0.0490488429177188,0.0531122637441957,0.0559987414791472
81,0.0121780197802371,0.014130643436359,0.0200498111036146,0.0265661008266971,0.0259963796674499,0.0221095067664062,0.0177846398032252,0.01365278328413,0.0116695637377076,0.0156671325568291,0.0197991587284519
82,0.0709210282490673,0.104275454833427,0.119074082331407,0.127445045621841,0.148984432331821,0.147544588827148,0.149769214888473,0.144928118628947,0.13272807055897,0.13317652191321,0.140186755317862
84,0.000427318603744228,0.000362782127306008,0.000570049548692641,0.0000807438413628472,NA,NA,0,0,0.0224639968894567,0.0224347730236615,0.0239362075175941
85,0.00000415807592095018,0.00000139778281580617,0.00000122190428523008,0.000000917295698043853,0.000000761446060836658,0.0000000730341000214425,0.0000000499698503601905,0.000000149138644076587,0.000000201778955291904,0.000000135476464276028,0.000000104558968488624
86,0.000248185914354631,0.000105416885756716,0.000115152288126556,0.00011310818512289,0.000130897970977905,0.0000743007431571653,0.0000709206962732927,0.0000750012963799236,0.0000736681870948625,0.0000192399370729617,0.000016850523775586
88,0.00000242134103912695,0.00000102172192702241,0.0000010700864416869,0.00000093375090162345,0.000000785765563406443,0.00000475110619006368,0.00000483977932756313,0.0000126376393719089,0.0000127517862043578,0.0000127000951214362,0.000000177321432121603
89,0.00000706485794245386,0.00000541392801858228,0.00000359780593298663,0.00000278339954293419,0.00000162534019875698,0.000000873166773274753,0.000000463842183243049,0.000000343633995160921,0,0,0
90,0.000139953255803317,0.000252387293153632,0.000454003970077923,0.000153260330657882,0.000154882680294754,0.00018295916909317,0.000171974748325052,0.0000518659537973701,0.0000514853259557252,0.00000679732014333324,0.00000657869556285633
91,0.00000087034620811297,0.00000116140539134369,0.0000259353226018047,0.0000346596311915482,0.000143613563794632,0.000147972943068874,0.000147632620690884,0.00012821802060291,0.000119011079836766,0.00000363326615466343,0.00000401843206186075
92,0.000000615717918848353,0.00000093019137453171,0.00000248228650931377,0.00000212051305527943,0.00000238145409689726,0.0000025972071463547,0.00000214897929423024,0.00000258334956522994,0.00000147430982593336,0.000000720032319613603,0.000000611047950095194
93,0,0,0,0,0,0,0,0,0,0,0
94,0,0.00000000482630091961928,0.00000000482630091961928,0.00000000482630091961928,0.0000000535766136421721,0.0000000535766136421721,0.000000049258288103511,0.0000000390728721156294,0.0000000341427441332328,0.0000000080065528130145,0.0000000388008552975257
95,0.00286720984605614,0.00335603696669597,0.00179199845287065,0.00195380764044554,0.00196226224690844,0.00116210667046345,0.0013206297311151,0.00471613669661773,0.00492622477239347,0.0046149821505651,0.00394920987379513
96,0.228396200909396,0.26411566482006,0.274511646711822,0.274886982760238,0.322537468351591,0.319652994145646,0.262933379956842,0.250827167242198,0.209544847135835,0.176726067704666,0.0753846389799903
97,0.00412618240073954,0.00439336758277943,0.00464630264055548,0.00458712154989418,0.022151965233193,0.0207252404637597,0.0203102331870518,0.0267022507815049,0.00419597581361676,0.00374128470480763,0.00336990727767459
98,0.058470047693063,0.0643855274221017,0.0649997945491965,0.0701538616706234,0.075075845531992,0.0733194706858131,0.0701498574053698,0.0701809177884489,0.0641808034424907,0.0520212673127911,0.0521663122261384
99,0.0424160098785378,0.0426416788507541,0.0482229486621283,0.050586511815745,0.0530594408357066,0.0541817199231159,0.0572874160054562,0.0563455456294143,0.061036715863555,0.0697858140548504,0.0720527783223763
100,0.00126873335999469,0.00138592933222549,0.00138386867301804,0.00124559323190099,0.00192639503818934,0.00283284543483248,0.00322934331336802,0.00351356507121011,0.0041598786291765,0.00423073949354711,0.00435058509983885
101,0.000264096029681223,0.000279523606766756,0.000587555808857745,0.000710283753026816,0.00227005414019103,0.00215930770623462,0.00266321966856086,0.000717254752925365,0.00112829107598904,0.0011793034849014,0.00166477637992705
102,0.00374750687986836,0.00389419081609729,0.00368465043499529,0.00397986561267147,0.00368337938200481,0.0104722576442614,0.011328602695951,0.0112238463729581,0.0118314156858521,0.0132930789786819,0.0139507351886657
103,0.00062752048049735,0.0000435673424539915,0.0000012566120425351,0.0000000198784668013309,0,0,0.000000013332919565173,0.0000000254846665309712,0.0000000254846665309712,0.0000000315486049399348,0.0000178865702210988
104,0.0214062716675968,0.0242486282076686,0.0276632129215003,0.0317805588752317,0.0362906785046594,0.0440216547380373,0.0454702552133591,0.0462195599362211,0.0528509801842852,0.0596110865323088,0.0595851051983708
105,0.00000411741464931347,0.00000400632790142963,0.00000244034766244094,0.0000022116873548277,0.00000214675367010609,0.0000030385001359549,0.00000413569457237328,0.00000539728696211853,0.0000130934769803098,0.0000121468075687182,0.0000115048682987646
106,0.00583545017208975,0.00665854069870801,0.00675781731134221,0.00736758564691934,0.00732105292965143,0.00727445496210904,0.00700807300254022,0.00720684802278054,0.00655413772151213,0.00552542915294475,0.00552566464948497
107,0.0000152509208925159,0,0,0,0,0,0.000000122192658895277,0.000000122192658895277,0.0000000845340095213891,0.000000151502134464677,0.000000151502134464677
108,0.000227708098235413,0.000201809674994309,0.000250158525249444,0.000470255185115258,0.000525290296465224,0.00056693833034195,0.000632003973680668,0.000695754169550125,0.000533394009434881,0.0005388080671825,0.0005513171877131
110,0.00216230861240013,0.00213979914457999,0.00219593364633671,0.00486770709731072,0.00613957635615381,0.00686650790559666,0.0066423906747165,0.00960333364990887,0.0133275767798629,0.0231390386705963,0.025312235871559
111,0.0319184371212683,0.0315356169509564,0.0319154115622497,0.0370548396454148,0.0514629905959661,0.0504175082524589,0.109402529241163,0.101056470796175,0.0875054355014021,0.0782886363951954,0.0726960115545195
112,0.000527471979224226,0.000566754456537824,0.000555690960256969,0.000555970876489815,0.000496601531243617,0.000461560756983379,0.000391140165323679,0.000427663208991801,0.000448402133633128,0.0105726052621076,0.0721939687158759
113,0.000000484523669966496,0.00031663454694234,0.000461308285333805,0.00424410221428669,0.00424410221428669,0.00424410221428669,0.0000000247489240812046,0.0000000267161350573334,0,NA,NA
114,0.136688073548035,0.144551669760019,0.14873136108642,0.418942439941796,0.424385152597224,0.426754813943227,0.433013490253881,0.434120924512103,0.440999095236272,0.511222621240164,0.510584642789569
115,0.049607994721246,0.0493573434578734,0.051507664225752,0.145993343351972,0.184190587366558,0.163849099287771,0.188261203179143,0.188702724045225,0.191374391205888,0.166666418905763,0.164132892590309
116,0.0161302552139841,0.0144479613419989,0.0144820301918458,0.013935962584585,0.0573183911756296,0.0146239717087692,0.0126021579029791,0.0123671160739832,0.0125193917205627,0.0123098952387379,0.0115856393512355
117,0.0105510461396035,0.0103787890265051,0.0106412929956381,0.0102698826218584,0.0502454402005546,0.0102801504305391,0.00950862869157357,0.00808944879559073,0.00702706708686272,0.00451916072984021,0.00478409930713795
118,0.00451174099067251,0.00454513260224167,0.00489172968137805,0.0143141680682498,0.026177832090807,0.0174195806763722,0.0176122055400742,0.0175732755888703,0.0159847274470655,0.0147630900582037,0.0134329654973691
119,0.0075671595777755,0.00736438724689854,0.0070976504887776,0.00867211215999176,0.0102306594843635,0.00681860922615522,0.00630508564111067,0.00664190464690778,0.00209998127282314,0.00445532707152356,0.0139670323210465
120,0.000404852162964109,0.000415645411950227,0.000365175405682267,0.00246831266178282,0.00308700104510782,0.00756226698722908,0.00812943982567345,0.00904085462430425,0.0103323997928415,0.0116938739037863,0.00689578825687991
121,0.000737458216663489,0.00106740995678567,0.0000477077585465152,0.00549883601181399,0.0115921602765916,0.00894952795530904,0.00893810502557835,0.00901223005823451,0.0156155622211214,0.0582265150948806,0.0755301825235133
122,0.0077994525064064,0.00761404973664617,0.0100298667382216,0.0156399753074438,0.0201367326307105,0.0195850486548292,0.0193610976156867,0.014149349368406,0.00863586782732273,0.0045752221521424,0.00177460062947127
123,0.00925006211374737,0.0198702190806138,0.0196073801061774,0.0185563182845388,0.0184358593093811,0.0199889138646739,0.0360551958827664,0.0343289251250756,0.0318409063473436,0.033289167766926,0.00926488253048591
124,0.0102196100603905,0.0105826554996816,0.0097177273588967,0.0105030772306155,0.0111377812090481,0.0106202037742076,0.0103099342766687,0.0111293445020367,0.0098997707958812,0.00947883184091264,0.00953385309083692
125,0.00161324555926442,0.0016061955200967,0.00158438350399194,0.00223904386908515,0.0141735117854707,0.012975909024321,0.0111880638384763,0.0112352233195186,0.0105790037026081,0.000270742576459399,0.000242069918997383
126,0.0168942674505345,0.0181238897930415,0.0178967644133026,0.0188341373225798,0.0321992572610027,0.0327176748477307,0.0310811056450521,0.0305955813143747,0.0260962512900011,0.0235667718502921,0.0214686043610289
127,0.000000368501516601707,0.000000376427489472467,0.000000393854883352707,0.00662615535397484,0.0106869943260041,0.0102903259573362,0.0102903261702917,0.010290442680044,0.00689722296899878,0.00106279747241444,0.000000217106846499407
129,0.0724785483092394,0.0682886119609753,0.061888879627835,0.0956162412886241,0.0830256408965792,0.0720272686896486,0.0713990588628895,0.0747175733653455,0.0645199602991923,0.0426687643832657,0.0375244429737186
130,0.00588376086308283,0.00626733456418028,0.00666216694221777,0.006647905520535,0.00691851431819918,0.00707043956808602,0.00642962922963549,0.00612716841929729,0.00643065128385192,0.00555517560030712,0.00540169451129622
131,0.00887412605027488,0.00950205575455093,0.0103821506754323,0.0242834928583677,0.0144319897081017,0.0167997166254348,0.0177216083687039,0.0206408395353757,0.0288969868321028,0.00292603408427321,0.00253681276093072
132,0.000487000168620053,0.000476424618209361,0.000395572954484467,0.000683110157810109,0.000677016567812309,0.000721302024280577,0.000996347852723167,0.00109617207113201,0.00112004194261326,0.000523966661781609,0.000514228714972022
133,0.00258744656508204,0.00358085473238723,0.00419925651421345,0.018449347791262,0.0247824624219436,0.0306444075418928,0.038110537615419,0.0456940210817787,0.0510083032089838,0.0597499769148438,0.0563839884829422
134,0.00546351096366772,0.00410754398381976,0.00360072505249335,0.00699272197477556,0.0000639915449328045,0.000131349033485914,0.000192859671929243,0.000000107634617019957,0.000000128593180725912,0.000000149747865427375,0.000000149747865427375
135,0.000155476695014231,0.000183933465452572,0.000202682437941536,0.000213459144608681,0.000225228296248969,0.000269495346226057,0.000293385918623165,0.000318472241580781,0.000352023581202312,0.000357117770940097,0.000331653647025229
136,0.00331139353873284,0.00357225328533019,0.0039811727188693,0.00424486601540738,0.00447284379262708,0.0194993660465253,0.0201611402522994,0.0200180647366562,0.0202967263791351,0.0196654961306168,0.0194120698823571
137,0.00455477917089871,0.00443424621960389,0.0053613419642294,0.0163359635570197,0.0681589194219351,0.0827324299156867,0.100866555122589,0.120847057963784,0.124197675056879,0.148323804787677,0.151695055504664
138,0.0000383814214350562,0.000030983457088808,0.0000417369772016941,0.00120328877274232,0.0552032235740791,0.0615923678736119,0.0638243023793055,0.0647566889415843,0.0683987020497767,0.0729112566607635,0.0783351252512749
139,0.00300045290103135,0.00293887452396681,0.00281884454246232,0.00269602426229991,0.0115980301371825,0.0111050563115806,0.0105210847320314,0.0147492740496225,0.0166996637416489,0.0114299198938069,0.0110839014641966
140,0.00888744896269051,0.00894328448747682,0.00730155302812753,0.0154071404518819,0.01591643936789,0.0165319493852996,0.0235120670225812,0.0202295338585453,0.0143807190961749,0.0132840632753617,0.0166527975836064
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,NA,NA,NA,NA,0.0000842160406331839,0.000128558296670403,0.000124788644205722,0.000118144664167742,0.000099854164180838,0.000103471159344426,0.0000776870237231853
145,0.00741274184090148,0.00359258196832963,0.00176558460846747,0.00150499905142542,0.00282997623596126,0.00533848115517411,0.00542041477593102,0.00338896511838402,0.00388336984396422,0.00442154062438495,0.00292203050177085
146,0.000285789607294997,0.0000124091529323657,0.0000130991295783513,0.0000133445015356283,0.0000135981705967945,0.00000252659084939835,0.0000126288229046727,0.000394656041980372,0.000394302558531757,0.000397394386756554,0.000397040715578015
147,0.00157135352020661,0.00160770226315389,0.00146181457255556,0.00188857211102827,0.00189404742526511,0.00202201770549,0.00216489703508876,0.00240814018446924,0.00193504070848847,0.00206637355487308,0.00264274369637265
148,0.00000332581183901758,0.00000231088764343595,0.00000231088764343595,0,0,0,0.0000000769138955337316,0.0000000769138955337316,0.0000000807649554373842,0.000000210660181861975,0.000000210660181861975
149,0.000000726331218841097,0,0,0,0,0,0.00000000938142690571816,0.00000000938142690571816,0.0000000106494681399662,0.0000000194188464762351,0.0000000196862716762238
