name,count,code,country,presence,origin,distribution_code
16370739,15,AL,Albania,Extant,Native,Native
16370739,15,CY,Cyprus,Extant,Native,Native
16370739,15,DZ,Algeria,Extant,Native,Native
16370739,15,EG,Egypt,Extant,Native,Native
16370739,15,ES,Spain,Extant,Native,Native
16370739,15,FR,France,Extant,Native,Native
16370739,15,GI,Gibraltar,Extant,Native,Native
16370739,15,GR,Greece,Extant,Native,Native
16370739,15,IT,Italy,Extant,Native,Native
16370739,15,LY,Libya,Extant,Native,Native
16370739,15,MA,Morocco,Extant,Native,Native
16370739,15,MC,Monaco,Extant,Native,Native
16370739,15,MT,Malta,Extant,Native,Native
16370739,15,TN,Tunisia,Extant,Native,Native
16370739,15,TR,Turkey,Extant,Native,Native
