name,count,code,country,presence,origin,distribution_code
39375,22,AU,Australia,Extant,Native,Native
39375,22,CN,China,Extant,Native,Native
39375,22,DJ,Djibouti,Extant,Native,Native
39375,22,ER,Eritrea,Extant,Native,Native
39375,22,IN,India,Extant,Native,Native
39375,22,JP,Japan,Extant,Native,Native
39375,22,KE,Kenya,Extant,Native,Native
39375,22,LK,Sri Lanka,Extant,Native,Native
39375,22,MG,Madagascar,Extant,Native,Native
39375,22,MH,Marshall Islands,Extant,Native,Native
39375,22,MU,Mauritius,Extant,Native,Native
39375,22,MV,Maldives,Extant,Native,Native
39375,22,MZ,Mozambique,Extant,Native,Native
39375,22,NC,New Caledonia,Extant,Native,Native
39375,22,PH,Philippines,Extant,Native,Native
39375,22,PK,Pakistan,Extant,Native,Native
39375,22,SB,Solomon Islands,Extant,Native,Native
39375,22,SC,Seychelles,Extant,Native,Native
39375,22,SO,Somalia,Extant,Native,Native
39375,22,TH,Thailand,Extant,Native,Native
39375,22,TZ,"Tanzania, United Republic of",Extant,Native,Native
39375,22,ZA,South Africa,Extant,Native,Native
