name,count,code,country,presence,origin,distribution_code
13246,38,AS,American Samoa,Extant,Native,Native
13246,38,AU,Australia,Extant,Native,Native
13246,38,CK,Cook Islands,Extant,Native,Native
13246,38,CL,Chile,Extant,Native,Native
13246,38,CN,China,Extant,Native,Native
13246,38,CO,Colombia,Extant,Native,Native
13246,38,EC,Ecuador,Extant,Native,Native
13246,38,FJ,Fiji,Extant,Native,Native
13246,38,FM,"Micronesia, Federated States of ",Extant,Native,Native
13246,38,ID,Indonesia,Extant,Native,Native
13246,38,IN,India,Extant,Native,Native
13246,38,JP,Japan,Extant,Native,Native
13246,38,KE,Kenya,Extant,Native,Native
13246,38,KI,Kiribati,Extant,Native,Native
13246,38,LK,Sri Lanka,Extant,Native,Native
13246,38,MH,Marshall Islands,Extant,Native,Native
13246,38,MP,Northern Mariana Islands,Extant,Native,Native
13246,38,MX,Mexico,Extant,Native,Native
13246,38,NC,New Caledonia,Extant,Native,Native
13246,38,NR,Nauru,Extant,Native,Native
13246,38,NU,Niue,Extant,Native,Native
13246,38,NZ,New Zealand,Extant,Native,Native
13246,38,PE,Peru,Extant,Native,Native
13246,38,PF,French Polynesia,Extant,Native,Native
13246,38,PG,Papua New Guinea,Extant,Native,Native
13246,38,PH,Philippines,Extant,Native,Native
13246,38,PN,Pitcairn,Extant,Native,Native
13246,38,PW,Palau,Extant,Native,Native
13246,38,TK,Tokelau,Extant,Native,Native
13246,38,TO,Tonga,Extant,Native,Native
13246,38,TV,Tuvalu,Extant,Native,Native
13246,38,TW,"Taiwan, Province of China",Extant,Native,Native
13246,38,TZ,"Tanzania, United Republic of",Extant,Native,Native
13246,38,UM,United States Minor Outlying Islands,Extant,Native,Native
13246,38,US,United States,Extant,Native,Native
13246,38,VU,Vanuatu,Extant,Native,Native
13246,38,WF,Wallis and Futuna,Extant,Native,Native
13246,38,WS,Samoa,Extant,Native,Native
