name,count,code,country,presence,origin,distribution_code
155123,20,BE,Belgium,Extant,Native,Native
155123,20,CA,Canada,Extant,Native,Native
155123,20,DE,Germany,Extant,Native,Native
155123,20,DK,Denmark,Extant,Native,Native
155123,20,FI,Finland,Extant,Native,Native
155123,20,FO,Faroe Islands,Extant,Native,Native
155123,20,FR,France,Extant,Native,Native
155123,20,GB,United Kingdom,Extant,Native,Native
155123,20,GL,Greenland,Extant,Native,Native
155123,20,IE,Ireland,Extant,Native,Native
155123,20,IS,Iceland,Extant,Native,Native
155123,20,LT,Lithuania,Extant,Native,Native
155123,20,LV,Latvia,Extant,Native,Native
155123,20,NL,Netherlands,Extant,Native,Native
155123,20,NO,Norway,Extant,Native,Native
155123,20,PL,Poland,Extant,Native,Native
155123,20,RU,Russian Federation,Extant,Native,Native
155123,20,SE,Sweden,Extant,Native,Native
155123,20,SJ,Svalbard and Jan Mayen,Extant,Native,Native
155123,20,US,United States,Extant,Native,Native
