name,count,code,country,presence,origin,distribution_code
46967863,12,AO,Angola,Extant,Native,Native
46967863,12,KE,Kenya,Extant,Native,Native
46967863,12,KM,Comoros,Extant,Native,Native
46967863,12,MG,Madagascar,Extant,Native,Native
46967863,12,MU,Mauritius,Extant,Native,Native
46967863,12,MZ,Mozambique,Extant,Native,Native
46967863,12,"NA",Namibia,Extant,Native,Native
46967863,12,SC,Seychelles,Extant,Native,Native
46967863,12,TF,French Southern Territories,Extant,Native,Native
46967863,12,TZ,"Tanzania, United Republic of",Extant,Native,Native
46967863,12,YT,Mayotte,Extant,Native,Native
46967863,12,ZA,South Africa,Extant,Native,Native
