name,count,code,country,presence,origin,distribution_code
16381144,11,AL,Albania,Extant,Native,Native
16381144,11,DZ,Algeria,Extant,Native,Native
16381144,11,ES,Spain,Extant,Native,Native
16381144,11,FR,France,Extant,Native,Native
16381144,11,GI,Gibraltar,Extant,Native,Native
16381144,11,GR,Greece,Extant,Native,Native
16381144,11,HR,Croatia,Extant,Native,Native
16381144,11,IL,Israel,Extant,Native,Native
16381144,11,IT,Italy,Extant,Native,Native
16381144,11,MC,Monaco,Extant,Native,Native
16381144,11,TR,Turkey,Extant,Native,Native
