name,count,code,country,presence,origin,distribution_code
17013,20,BE,Belgium,Extant,Native,Native
17013,20,CA,Canada,Extant,Native,Native
17013,20,DE,Germany,Extant,Native,Native
17013,20,DK,Denmark,Extant,Native,Native
17013,20,ES,Spain,Extant,Vagrant,Vagrant
17013,20,FI,Finland,Extant,Native,Native
17013,20,FR,France,Extant,Native,Native
17013,20,GB,United Kingdom,Extant,Native,Native
17013,20,GL,Greenland,Extant,Native,Native
17013,20,IE,Ireland,Extant,Native,Native
17013,20,IS,Iceland,Extant,Native,Native
17013,20,JP,Japan,Extant,Native,Native
17013,20,MX,Mexico,Extant,Native,Native
17013,20,NL,Netherlands,Extant,Native,Native
17013,20,NO,Norway,Extant,Native,Native
17013,20,PT,Portugal,Extant,Vagrant,Vagrant
17013,20,RU,Russian Federation,Extant,Native,Native
17013,20,SE,Sweden,Extant,Native,Native
17013,20,SJ,Svalbard and Jan Mayen,Extant,Native,Native
17013,20,US,United States,Extant,Native,Native
