name,count,code,country,presence,origin,distribution_code
46967848,24,AO,Angola,Extant,Native,Native
46967848,24,AR,Argentina,Extant,Native,Native
46967848,24,BJ,Benin,Extant,Native,Native
46967848,24,BR,Brazil,Extant,Native,Native
46967848,24,CD,"Congo, The Democratic Republic of the",Extant,Native,Native
46967848,24,CG,Congo,Extant,Native,Native
46967848,24,CI,Côte d'Ivoire,Extant,Native,Native
46967848,24,CM,Cameroon,Extant,Native,Native
46967848,24,GA,Gabon,Extant,Native,Native
46967848,24,GH,Ghana,Extant,Native,Native
46967848,24,GM,Gambia,Extant,Native,Native
46967848,24,GN,Guinea,Extant,Native,Native
46967848,24,GQ,Equatorial Guinea,Extant,Native,Native
46967848,24,GW,Guinea-Bissau,Extant,Native,Native
46967848,24,LR,Liberia,Extant,Native,Native
46967848,24,"NA",Namibia,Extant,Native,Native
46967848,24,NG,Nigeria,Extant,Native,Native
46967848,24,SH,"Saint Helena, Ascension and Tristan da Cunha",Extant,Native,Native
46967848,24,SL,Sierra Leone,Extant,Native,Native
46967848,24,SN,Senegal,Extant,Native,Native
46967848,24,ST,Sao Tome and Principe,Extant,Native,Native
46967848,24,TG,Togo,Extant,Native,Native
46967848,24,UY,Uruguay,Extant,Native,Native
46967848,24,ZA,South Africa,Extant,Native,Native
