name,count,code,country,presence,origin,distribution_code
13250,15,AU,Australia,Extant,Native,Native
13250,15,BM,Bermuda,Extant,Native,Native
13250,15,BR,Brazil,Extant,Native,Native
13250,15,BS,Bahamas,Extant,Native,Native
13250,15,CA,Canada,Extant,Native,Native
13250,15,ES,Spain,Extant,Native,Native
13250,15,FR,France,Extant,Native,Native
13250,15,GB,United Kingdom,Extant,Native,Native
13250,15,IE,Ireland,Extant,Native,Native
13250,15,MA,Morocco,Extant,Native,Native
13250,15,MG,Madagascar,Extant,Native,Native
13250,15,MZ,Mozambique,Extant,Native,Native
13250,15,PT,Portugal,Extant,Native,Native
13250,15,US,United States,Extant,Native,Native
13250,15,ZA,South Africa,Extant,Native,Native
