name,count,code,country,presence,origin,distribution_code
12427,15,BD,Bangladesh,Extant,Native,Native
12427,15,BN,Brunei Darussalam,Extant,Native,Native
12427,15,BT,Bhutan,Extant,Native,Native
12427,15,CN,China,Extant,Native,Native
12427,15,ID,Indonesia,Extant,Native,Native
12427,15,IN,India,Extant,Native,Native
12427,15,IQ,Iraq,Extant,Native,Native
12427,15,KH,Cambodia,Extant,Native,Native
12427,15,LA,Lao People's Democratic Republic,Extant,Native,Native
12427,15,MM,Myanmar,Extant,Native,Native
12427,15,MY,Malaysia,Extant,Native,Native
12427,15,NP,Nepal,Extant,Native,Native
12427,15,PK,Pakistan,Extant,Native,Native
12427,15,TH,Thailand,Extant,Native,Native
12427,15,VN,Viet Nam,Extant,Native,Native
