name,count,code,country,presence,origin,distribution_code
17027,36,BE,Belgium,Extant,Native,Native
17027,36,BG,Bulgaria,Extant,Native,Native
17027,36,CA,Canada,Extant,Native,Native
17027,36,CN,China,Extant,Native,Native
17027,36,CV,Cabo Verde,Extant,Native,Native
17027,36,DE,Germany,Extant,Native,Native
17027,36,DK,Denmark,Extant,Native,Native
17027,36,EE,Estonia,Extant,Native,Native
17027,36,EH,Western Sahara,Extant,Native,Native
17027,36,ES,Spain,Extant,Native,Native
17027,36,FI,Finland,Extant,Native,Native
17027,36,FO,Faroe Islands,Extant,Native,Native
17027,36,FR,France,Extant,Native,Native
17027,36,GB,United Kingdom,Extant,Native,Native
17027,36,GE,Georgia,Extant,Native,Native
17027,36,GI,Gibraltar,Extant,Native,Native
17027,36,GL,Greenland,Extant,Native,Native
17027,36,IE,Ireland,Extant,Native,Native
17027,36,IS,Iceland,Extant,Native,Native
17027,36,JP,Japan,Extant,Native,Native
17027,36,LT,Lithuania,Extant,Native,Native
17027,36,LV,Latvia,Extant,Native,Native
17027,36,MA,Morocco,Extant,Native,Native
17027,36,MR,Mauritania,Extant,Native,Native
17027,36,NL,Netherlands,Extant,Native,Native
17027,36,NO,Norway,Extant,Native,Native
17027,36,PL,Poland,Extant,Native,Native
17027,36,PT,Portugal,Extant,Native,Native
17027,36,RO,Romania,Extant,Native,Native
17027,36,RU,Russian Federation,Extant,Native,Native
17027,36,SE,Sweden,Extant,Native,Native
17027,36,SN,Senegal,Extant,Native,Native
17027,36,TN,Tunisia,Extant,Native,Native
17027,36,TR,Turkey,Extant,Native,Native
17027,36,UA,Ukraine,Extant,Native,Native
17027,36,US,United States,Extant,Native,Native
