name,year,code,category
15419,2017,EN,Endangered
15419,2008,VU,Vulnerable
15419,1996,DD,Data Deficient
15419,1994,K,Insufficiently Known
15419,1990,K,Insufficiently Known
15419,1988,K,Insufficiently Known
