name,count,code,country,presence,origin,distribution_code
39338,16,AU,Australia,Extant,Native,Native
39338,16,BR,Brazil,Extant,Native,Native
39338,16,CN,China,Extant,Native,Native
39338,16,EC,Ecuador,Extant,Native,Native
39338,16,ID,Indonesia,Extant,Native,Native
39338,16,JP,Japan,Extant,Native,Native
39338,16,LK,Sri Lanka,Extant,Native,Native
39338,16,MX,Mexico,Extant,Native,Native
39338,16,PE,Peru,Extant,Native,Native
39338,16,PH,Philippines,Extant,Native,Native
39338,16,PR,Puerto Rico,Extant,Native,Native
39338,16,SN,Senegal,Extant,Native,Native
39338,16,TW,"Taiwan, Province of China",Extant,Native,Native
39338,16,US,United States,Extant,Native,Native
39338,16,VN,Viet Nam,Extant,Native,Native
39338,16,ZA,South Africa,Extant,Native,Native
