name,count,code,country,presence,origin,distribution_code
8097,10,CA,Canada,Extant,Native,Native
8097,10,CN,China,Extant,Native,Native
8097,10,GB,United Kingdom,Extinct Post-1500,Native,Regionally Extinct
8097,10,IS,Iceland,Possibly Extinct,Native,Possibly Extinct
8097,10,JP,Japan,Extant,Native,Native
8097,10,KP,"Korea, Democratic People's Republic of",Possibly Extinct,Native,Possibly Extinct
8097,10,KR,"Korea, Republic of",Possibly Extinct,Native,Possibly Extinct
8097,10,MX,Mexico,Extant,Native,Native
8097,10,RU,Russian Federation,Extant,Native,Native
8097,10,US,United States,Extant,Native,Native
