name,count,code,country,presence,origin,distribution_code
19855,30,AR,Argentina,Extant,Introduced,Introduced
19855,30,AU,Australia,Extant,Introduced,Introduced
19855,30,BE,Belgium,Extant,Native,Native
19855,30,CA,Canada,Extant,Native,Native
19855,30,CH,Switzerland,Extinct Post-1500,Native,Regionally Extinct
19855,30,CL,Chile,Extant,Introduced,Introduced
19855,30,CZ,Czechia,Extinct Post-1500,Native,Regionally Extinct
19855,30,DE,Germany,Extant,Native,Native
19855,30,DK,Denmark,Extant,Native,Native
19855,30,EE,Estonia,Extant,Native,Native
19855,30,ES,Spain,Extant,Native,Native
19855,30,FI,Finland,Extant,Native,Native
19855,30,FO,Faroe Islands,Extant,Native,Native
19855,30,FR,France,Extant,Native,Native
19855,30,GB,United Kingdom,Extant,Native,Native
19855,30,GL,Greenland,Extant,Native,Native
19855,30,IE,Ireland,Extant,Native,Native
19855,30,IS,Iceland,Extant,Native,Native
19855,30,IT,Italy,Extant,Native,Native
19855,30,LT,Lithuania,Extant,Native,Native
19855,30,LV,Latvia,Extant,Native,Native
19855,30,NL,Netherlands,Extant,Native,Native
19855,30,NO,Norway,Extant,Native,Native
19855,30,NZ,New Zealand,Extant,Introduced,Introduced
19855,30,PL,Poland,Extant,Native,Native
19855,30,PT,Portugal,Extant,Native,Native
19855,30,RU,Russian Federation,Extant,Native,Native
19855,30,SE,Sweden,Extant,Native,Native
19855,30,SK,Slovakia,Extant,Native,Native
19855,30,US,United States,Extant,Native,Native
