name,count,code,country,presence,origin,distribution_code
16674437,15,CY,Cyprus,Extant,Native,Native
16674437,15,DZ,Algeria,Extant,Native,Native
16674437,15,EG,Egypt,Extant,Native,Native
16674437,15,ES,Spain,Extant,Native,Native
16674437,15,FR,France,Extant,Native,Native
16674437,15,GI,Gibraltar,Extant,Native,Native
16674437,15,GR,Greece,Extant,Native,Native
16674437,15,HR,Croatia,Extant,Native,Native
16674437,15,IL,Israel,Extant,Native,Native
16674437,15,IT,Italy,Extant,Native,Native
16674437,15,MA,Morocco,Extant,Native,Native
16674437,15,MC,Monaco,Extant,Native,Native
16674437,15,MT,Malta,Extant,Native,Native
16674437,15,TN,Tunisia,Extant,Native,Native
16674437,15,TR,Turkey,Extant,Native,Native
