iucn_sid,count,code,country,presence,rgn_id,rgn_name
19488,37,AI,Anguilla,Extant,118,Anguilla
39341,37,AI,Anguilla,Extant,118,Anguilla
39378,37,AI,Anguilla,Extant,118,Anguilla
39381,37,AI,Anguilla,Extant,118,Anguilla
60217,37,AI,Anguilla,Extant,118,Anguilla
60225,37,AI,Anguilla,Extant,118,Anguilla
6494,37,AI,Anguilla,Extant,118,Anguilla
2474,37,AI,Anguilla,Extant,118,Anguilla
2476,37,AI,Anguilla,Extant,118,Anguilla
8551,37,AI,Anguilla,Extant,118,Anguilla
9249,37,AI,Anguilla,Extant,118,Anguilla
9461,37,AI,Anguilla,Extant,118,Anguilla
11047,37,AI,Anguilla,Extant,118,Anguilla
11048,37,AI,Anguilla,Extant,118,Anguilla
11140,37,AI,Anguilla,Extant,118,Anguilla
13006,37,AI,Anguilla,Extant,118,Anguilla
13244,37,AI,Anguilla,Extant,118,Anguilla
15421,37,AI,Anguilla,Extant,118,Anguilla
16564,37,AI,Anguilla,Extant,118,Anguilla
20729,37,AI,Anguilla,Extant,118,Anguilla
20731,37,AI,Anguilla,Extant,118,Anguilla
23211,37,AI,Anguilla,Extant,118,Anguilla
190409,37,AI,Anguilla,Extant,118,Anguilla
3897,37,AI,Anguilla,Extant,118,Anguilla
191108,37,AI,Anguilla,Extant,118,Anguilla
18596,37,AI,Anguilla,Extant,118,Anguilla
22698209,37,AI,Anguilla,Extant,118,Anguilla
20733,37,AI,Anguilla,Extant,118,Anguilla
22563,37,AI,Anguilla,Extant,118,Anguilla
41755,37,AI,Anguilla,Extant,118,Anguilla
20738,37,AI,Anguilla,Extant,118,Anguilla
181500967,37,AI,Anguilla,Extant,118,Anguilla
4292,37,AI,Anguilla,Extant,118,Anguilla
134817215,37,AI,Anguilla,Extant,118,Anguilla
3855,37,AI,Anguilla,Extant,118,Anguilla
39339,37,AI,Anguilla,Extant,118,Anguilla
4615,37,AI,Anguilla,Extant,118,Anguilla
39341,25,AL,Albania,Extant,82,Albania
39381,25,AL,Albania,Extant,82,Albania
187752,25,AL,Albania,Extant,82,Albania
198568,25,AL,Albania,Extant,82,Albania
190710,25,AL,Albania,Extant,82,Albania
6494,25,AL,Albania,Extant,82,Albania
9461,25,AL,Albania,Extant,82,Albania
20731,25,AL,Albania,Extant,82,Albania
23211,25,AL,Albania,Extant,82,Albania
16580,25,AL,Albania,Extant,82,Albania
135631,25,AL,Albania,Extant,82,Albania
22692146,25,AL,Albania,Extant,82,Albania
3897,25,AL,Albania,Extant,82,Albania
170759990,25,AL,Albania,Extant,82,Albania
198583,25,AL,Albania,Extant,82,Albania
22563,25,AL,Albania,Extant,82,Albania
41755,25,AL,Albania,Extant,82,Albania
20738,25,AL,Albania,Extant,82,Albania
4292,25,AL,Albania,Extant,82,Albania
134817215,25,AL,Albania,Extant,82,Albania
22696495,25,AL,Albania,Extant,82,Albania
3855,25,AL,Albania,Extant,82,Albania
39339,25,AL,Albania,Extant,82,Albania
12419,25,AL,Albania,Extant,82,Albania
13653,25,AL,Albania,Extant,82,Albania
19488,41,AO,Angola,Extant,200,Angola
197461,41,AO,Angola,Extant,200,Angola
39341,41,AO,Angola,Extant,200,Angola
39378,41,AO,Angola,Extant,200,Angola
39381,41,AO,Angola,Extant,200,Angola
60225,41,AO,Angola,Extant,200,Angola
11534,41,AO,Angola,Extant,200,Angola
198568,41,AO,Angola,Extant,200,Angola
6494,41,AO,Angola,Extant,200,Angola
2476,41,AO,Angola,Extant,200,Angola
2478,41,AO,Angola,Extant,200,Angola
2480,41,AO,Angola,Extant,200,Angola
8551,41,AO,Angola,Extant,200,Angola
9249,41,AO,Angola,Extant,200,Angola
9250,41,AO,Angola,Extant,200,Angola
9461,41,AO,Angola,Extant,200,Angola
11047,41,AO,Angola,Extant,200,Angola
11048,41,AO,Angola,Extant,200,Angola
11140,41,AO,Angola,Extant,200,Angola
13006,41,AO,Angola,Extant,200,Angola
13244,41,AO,Angola,Extant,200,Angola
15421,41,AO,Angola,Extant,200,Angola
16564,41,AO,Angola,Extant,200,Angola
20729,41,AO,Angola,Extant,200,Angola
20731,41,AO,Angola,Extant,200,Angola
23211,41,AO,Angola,Extant,200,Angola
3897,41,AO,Angola,Extant,200,Angola
2475,41,AO,Angola,Extant,200,Angola
18596,41,AO,Angola,Extant,200,Angola
22698209,41,AO,Angola,Extant,200,Angola
2477,41,AO,Angola,Extant,200,Angola
20733,41,AO,Angola,Extant,200,Angola
22563,41,AO,Angola,Extant,200,Angola
41755,41,AO,Angola,Extant,200,Angola
11146,41,AO,Angola,Extant,200,Angola
20738,41,AO,Angola,Extant,200,Angola
4292,41,AO,Angola,Extant,200,Angola
134817215,41,AO,Angola,Extant,200,Angola
3855,41,AO,Angola,Extant,200,Angola
39339,41,AO,Angola,Extant,200,Angola
4615,41,AO,Angola,Extant,200,Angola
2474,16,AQ,Antarctica,Extant,213,Antarctica
2478,16,AQ,Antarctica,Extant,213,Antarctica
2480,16,AQ,Antarctica,Extant,213,Antarctica
8153,16,AQ,Antarctica,Extant,213,Antarctica
9250,16,AQ,Antarctica,Extant,213,Antarctica
10708,16,AQ,Antarctica,Extant,213,Antarctica
11144,16,AQ,Antarctica,Extant,213,Antarctica
13006,16,AQ,Antarctica,Extant,213,Antarctica
13247,16,AQ,Antarctica,Extant,213,Antarctica
13249,16,AQ,Antarctica,Extant,213,Antarctica
15421,16,AQ,Antarctica,Extant,213,Antarctica
23211,16,AQ,Antarctica,Extant,213,Antarctica
41715,16,AQ,Antarctica,Extant,213,Antarctica
22698209,16,AQ,Antarctica,Extant,213,Antarctica
41755,16,AQ,Antarctica,Extant,213,Antarctica
2762,16,AQ,Antarctica,Extant,213,Antarctica
11200,48,AR,Argentina,Extant,172,Argentina
19488,48,AR,Argentina,Extant,172,Argentina
39341,48,AR,Argentina,Extant,172,Argentina
39381,48,AR,Argentina,Extant,172,Argentina
6494,48,AR,Argentina,Extant,172,Argentina
2474,48,AR,Argentina,Extant,172,Argentina
2476,48,AR,Argentina,Extant,172,Argentina
2478,48,AR,Argentina,Extant,172,Argentina
2480,48,AR,Argentina,Extant,172,Argentina
3778,48,AR,Argentina,Extant,172,Argentina
8153,48,AR,Argentina,Extant,172,Argentina
9250,48,AR,Argentina,Extant,172,Argentina
9461,48,AR,Argentina,Extant,172,Argentina
10708,48,AR,Argentina,Extant,172,Argentina
11047,48,AR,Argentina,Extant,172,Argentina
11048,48,AR,Argentina,Extant,172,Argentina
11140,48,AR,Argentina,Extant,172,Argentina
11144,48,AR,Argentina,Extant,172,Argentina
12126,48,AR,Argentina,Extant,172,Argentina
13006,48,AR,Argentina,Extant,172,Argentina
13242,48,AR,Argentina,Extant,172,Argentina
13244,48,AR,Argentina,Extant,172,Argentina
13247,48,AR,Argentina,Extant,172,Argentina
13248,48,AR,Argentina,Extant,172,Argentina
13249,48,AR,Argentina,Extant,172,Argentina
15421,48,AR,Argentina,Extant,172,Argentina
20729,48,AR,Argentina,Extant,172,Argentina
20731,48,AR,Argentina,Extant,172,Argentina
21500,48,AR,Argentina,Extant,172,Argentina
23211,48,AR,Argentina,Extant,172,Argentina
41715,48,AR,Argentina,Extant,172,Argentina
19855,48,AR,Argentina,Extant,172,Argentina
190409,48,AR,Argentina,Extant,172,Argentina
3897,48,AR,Argentina,Extant,172,Argentina
17978,48,AR,Argentina,Extant,172,Argentina
2475,48,AR,Argentina,Extant,172,Argentina
18596,48,AR,Argentina,Extant,172,Argentina
22698209,48,AR,Argentina,Extant,172,Argentina
2477,48,AR,Argentina,Extant,172,Argentina
20733,48,AR,Argentina,Extant,172,Argentina
22563,48,AR,Argentina,Extant,172,Argentina
41755,48,AR,Argentina,Extant,172,Argentina
11146,48,AR,Argentina,Extant,172,Argentina
4292,48,AR,Argentina,Extant,172,Argentina
2762,48,AR,Argentina,Extant,172,Argentina
134817215,48,AR,Argentina,Extant,172,Argentina
3855,48,AR,Argentina,Extant,172,Argentina
39339,48,AR,Argentina,Extant,172,Argentina
19488,34,AS,American Samoa,Extant,151,American Samoa
39341,34,AS,American Samoa,Extant,151,American Samoa
39378,34,AS,American Samoa,Extant,151,American Samoa
39381,34,AS,American Samoa,Extant,151,American Samoa
60225,34,AS,American Samoa,Extant,151,American Samoa
4592,34,AS,American Samoa,Extant,151,American Samoa
8005,34,AS,American Samoa,Extant,151,American Samoa
6494,34,AS,American Samoa,Extant,151,American Samoa
2476,34,AS,American Samoa,Extant,151,American Samoa
9249,34,AS,American Samoa,Extant,151,American Samoa
9461,34,AS,American Samoa,Extant,151,American Samoa
11047,34,AS,American Samoa,Extant,151,American Samoa
11048,34,AS,American Samoa,Extant,151,American Samoa
11140,34,AS,American Samoa,Extant,151,American Samoa
13006,34,AS,American Samoa,Extant,151,American Samoa
15421,34,AS,American Samoa,Extant,151,American Samoa
16564,34,AS,American Samoa,Extant,151,American Samoa
20729,34,AS,American Samoa,Extant,151,American Samoa
20731,34,AS,American Samoa,Extant,151,American Samoa
23211,34,AS,American Samoa,Extant,151,American Samoa
39375,34,AS,American Samoa,Extant,151,American Samoa
61339,34,AS,American Samoa,Extant,151,American Samoa
18596,34,AS,American Samoa,Extant,151,American Samoa
22698209,34,AS,American Samoa,Extant,151,American Samoa
20733,34,AS,American Samoa,Extant,151,American Samoa
22563,34,AS,American Samoa,Extant,151,American Samoa
41755,34,AS,American Samoa,Extant,151,American Samoa
39365,34,AS,American Samoa,Extant,151,American Samoa
39384,34,AS,American Samoa,Extant,151,American Samoa
20738,34,AS,American Samoa,Extant,151,American Samoa
4292,34,AS,American Samoa,Extant,151,American Samoa
3855,34,AS,American Samoa,Extant,151,American Samoa
39339,34,AS,American Samoa,Extant,151,American Samoa
4615,34,AS,American Samoa,Extant,151,American Samoa
11200,74,AU,Australia,Extant,16,Australia
19488,74,AU,Australia,Extant,16,Australia
39341,74,AU,Australia,Extant,16,Australia
39378,74,AU,Australia,Extant,16,Australia
39381,74,AU,Australia,Extant,16,Australia
60225,74,AU,Australia,Extant,16,Australia
11534,74,AU,Australia,Extant,16,Australia
170025,74,AU,Australia,Extant,16,Australia
178800,74,AU,Australia,Extant,16,Australia
4592,74,AU,Australia,Extant,16,Australia
8005,74,AU,Australia,Extant,16,Australia
6494,74,AU,Australia,Extant,16,Australia
49278407,74,AU,Australia,Extant,16,Australia
2474,74,AU,Australia,Extant,16,Australia
2476,74,AU,Australia,Extant,16,Australia
2478,74,AU,Australia,Extant,16,Australia
2480,74,AU,Australia,Extant,16,Australia
3778,74,AU,Australia,Extant,16,Australia
8153,74,AU,Australia,Extant,16,Australia
8551,74,AU,Australia,Extant,16,Australia
9249,74,AU,Australia,Extant,16,Australia
9250,74,AU,Australia,Extant,16,Australia
9461,74,AU,Australia,Extant,16,Australia
10708,74,AU,Australia,Extant,16,Australia
11047,74,AU,Australia,Extant,16,Australia
11048,74,AU,Australia,Extant,16,Australia
11140,74,AU,Australia,Extant,16,Australia
11144,74,AU,Australia,Extant,16,Australia
12126,74,AU,Australia,Extant,16,Australia
13006,74,AU,Australia,Extant,16,Australia
13242,74,AU,Australia,Extant,16,Australia
13244,74,AU,Australia,Extant,16,Australia
13247,74,AU,Australia,Extant,16,Australia
13248,74,AU,Australia,Extant,16,Australia
13249,74,AU,Australia,Extant,16,Australia
15421,74,AU,Australia,Extant,16,Australia
16564,74,AU,Australia,Extant,16,Australia
20729,74,AU,Australia,Extant,16,Australia
20731,74,AU,Australia,Extant,16,Australia
21500,74,AU,Australia,Extant,16,Australia
23211,74,AU,Australia,Extant,16,Australia
40635,74,AU,Australia,Extant,16,Australia
41714,74,AU,Australia,Extant,16,Australia
41715,74,AU,Australia,Extant,16,Australia
16580,74,AU,Australia,Extant,16,Australia
39375,74,AU,Australia,Extant,16,Australia
19855,74,AU,Australia,Extant,16,Australia
61339,74,AU,Australia,Extant,16,Australia
3897,74,AU,Australia,Extant,16,Australia
136315,74,AU,Australia,Extant,16,Australia
39338,74,AU,Australia,Extant,16,Australia
127827012,74,AU,Australia,Extant,16,Australia
2475,74,AU,Australia,Extant,16,Australia
18596,74,AU,Australia,Extant,16,Australia
22698209,74,AU,Australia,Extant,16,Australia
195502,74,AU,Australia,Extant,16,Australia
196303,74,AU,Australia,Extant,16,Australia
2477,74,AU,Australia,Extant,16,Australia
20733,74,AU,Australia,Extant,16,Australia
22563,74,AU,Australia,Extant,16,Australia
6909,74,AU,Australia,Extant,16,Australia
41755,74,AU,Australia,Extant,16,Australia
39365,74,AU,Australia,Extant,16,Australia
39384,74,AU,Australia,Extant,16,Australia
11146,74,AU,Australia,Extant,16,Australia
20738,74,AU,Australia,Extant,16,Australia
193989455,74,AU,Australia,Extant,16,Australia
4292,74,AU,Australia,Extant,16,Australia
2762,74,AU,Australia,Extant,16,Australia
134817215,74,AU,Australia,Extant,16,Australia
14363,74,AU,Australia,Extant,16,Australia
3855,74,AU,Australia,Extant,16,Australia
39339,74,AU,Australia,Extant,16,Australia
4615,74,AU,Australia,Extant,16,Australia
19488,34,AW,Aruba,Extant,250,Aruba
39341,34,AW,Aruba,Extant,250,Aruba
39378,34,AW,Aruba,Extant,250,Aruba
39381,34,AW,Aruba,Extant,250,Aruba
60217,34,AW,Aruba,Extant,250,Aruba
60225,34,AW,Aruba,Extant,250,Aruba
6494,34,AW,Aruba,Extant,250,Aruba
2476,34,AW,Aruba,Extant,250,Aruba
8551,34,AW,Aruba,Extant,250,Aruba
9249,34,AW,Aruba,Extant,250,Aruba
9461,34,AW,Aruba,Extant,250,Aruba
11047,34,AW,Aruba,Extant,250,Aruba
11048,34,AW,Aruba,Extant,250,Aruba
11140,34,AW,Aruba,Extant,250,Aruba
13006,34,AW,Aruba,Extant,250,Aruba
13244,34,AW,Aruba,Extant,250,Aruba
15421,34,AW,Aruba,Extant,250,Aruba
16564,34,AW,Aruba,Extant,250,Aruba
20729,34,AW,Aruba,Extant,250,Aruba
20731,34,AW,Aruba,Extant,250,Aruba
23211,34,AW,Aruba,Extant,250,Aruba
190409,34,AW,Aruba,Extant,250,Aruba
3897,34,AW,Aruba,Extant,250,Aruba
191108,34,AW,Aruba,Extant,250,Aruba
18596,34,AW,Aruba,Extant,250,Aruba
20733,34,AW,Aruba,Extant,250,Aruba
22563,34,AW,Aruba,Extant,250,Aruba
41755,34,AW,Aruba,Extant,250,Aruba
20738,34,AW,Aruba,Extant,250,Aruba
181500967,34,AW,Aruba,Extant,250,Aruba
4292,34,AW,Aruba,Extant,250,Aruba
134817215,34,AW,Aruba,Extant,250,Aruba
3855,34,AW,Aruba,Extant,250,Aruba
39339,34,AW,Aruba,Extant,250,Aruba
11200,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
39381,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
6494,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
9461,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
20731,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
23211,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
16580,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
135631,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
22692146,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
170759990,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
18596,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
22563,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
41755,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
20738,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
4292,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
134817215,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
22696495,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
3855,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
39339,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
12419,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
13653,21,BA,Bosnia and Herzegovina,Extant,232,Bosnia and Herzegovina
19488,36,BB,Barbados,Extant,124,Barbados
39341,36,BB,Barbados,Extant,124,Barbados
39378,36,BB,Barbados,Extant,124,Barbados
39381,36,BB,Barbados,Extant,124,Barbados
60217,36,BB,Barbados,Extant,124,Barbados
60225,36,BB,Barbados,Extant,124,Barbados
8005,36,BB,Barbados,Extant,124,Barbados
6494,36,BB,Barbados,Extant,124,Barbados
2476,36,BB,Barbados,Extant,124,Barbados
8551,36,BB,Barbados,Extant,124,Barbados
9249,36,BB,Barbados,Extant,124,Barbados
9461,36,BB,Barbados,Extant,124,Barbados
11047,36,BB,Barbados,Extant,124,Barbados
11048,36,BB,Barbados,Extant,124,Barbados
11140,36,BB,Barbados,Extant,124,Barbados
13006,36,BB,Barbados,Extant,124,Barbados
13244,36,BB,Barbados,Extant,124,Barbados
15421,36,BB,Barbados,Extant,124,Barbados
16564,36,BB,Barbados,Extant,124,Barbados
20729,36,BB,Barbados,Extant,124,Barbados
20731,36,BB,Barbados,Extant,124,Barbados
23211,36,BB,Barbados,Extant,124,Barbados
190409,36,BB,Barbados,Extant,124,Barbados
3897,36,BB,Barbados,Extant,124,Barbados
191108,36,BB,Barbados,Extant,124,Barbados
18596,36,BB,Barbados,Extant,124,Barbados
22698209,36,BB,Barbados,Extant,124,Barbados
20733,36,BB,Barbados,Extant,124,Barbados
22563,36,BB,Barbados,Extant,124,Barbados
41755,36,BB,Barbados,Extant,124,Barbados
20738,36,BB,Barbados,Extant,124,Barbados
181500967,36,BB,Barbados,Extant,124,Barbados
4292,36,BB,Barbados,Extant,124,Barbados
3855,36,BB,Barbados,Extant,124,Barbados
39339,36,BB,Barbados,Extant,124,Barbados
4615,36,BB,Barbados,Extant,124,Barbados
19488,43,BD,Bangladesh,Extant,204,Bangladesh
39341,43,BD,Bangladesh,Extant,204,Bangladesh
39381,43,BD,Bangladesh,Extant,204,Bangladesh
60225,43,BD,Bangladesh,Extant,204,Bangladesh
11534,43,BD,Bangladesh,Extant,204,Bangladesh
178800,43,BD,Bangladesh,Extant,204,Bangladesh
6494,43,BD,Bangladesh,Extant,204,Bangladesh
2476,43,BD,Bangladesh,Extant,204,Bangladesh
8551,43,BD,Bangladesh,Extant,204,Bangladesh
9249,43,BD,Bangladesh,Extant,204,Bangladesh
9461,43,BD,Bangladesh,Extant,204,Bangladesh
11047,43,BD,Bangladesh,Extant,204,Bangladesh
11048,43,BD,Bangladesh,Extant,204,Bangladesh
11140,43,BD,Bangladesh,Extant,204,Bangladesh
13244,43,BD,Bangladesh,Extant,204,Bangladesh
15421,43,BD,Bangladesh,Extant,204,Bangladesh
16564,43,BD,Bangladesh,Extant,204,Bangladesh
20729,43,BD,Bangladesh,Extant,204,Bangladesh
20731,43,BD,Bangladesh,Extant,204,Bangladesh
23211,43,BD,Bangladesh,Extant,204,Bangladesh
41714,43,BD,Bangladesh,Extant,204,Bangladesh
39375,43,BD,Bangladesh,Extant,204,Bangladesh
22692146,43,BD,Bangladesh,Extant,204,Bangladesh
3897,43,BD,Bangladesh,Extant,204,Bangladesh
15419,43,BD,Bangladesh,Extant,204,Bangladesh
82031425,43,BD,Bangladesh,Extant,204,Bangladesh
169473392,43,BD,Bangladesh,Extant,204,Bangladesh
18596,43,BD,Bangladesh,Extant,204,Bangladesh
2477,43,BD,Bangladesh,Extant,204,Bangladesh
20733,43,BD,Bangladesh,Extant,204,Bangladesh
22563,43,BD,Bangladesh,Extant,204,Bangladesh
6909,43,BD,Bangladesh,Extant,204,Bangladesh
41755,43,BD,Bangladesh,Extant,204,Bangladesh
12427,43,BD,Bangladesh,Extant,204,Bangladesh
39365,43,BD,Bangladesh,Extant,204,Bangladesh
20738,43,BD,Bangladesh,Extant,204,Bangladesh
134817215,43,BD,Bangladesh,Extant,204,Bangladesh
22696495,43,BD,Bangladesh,Extant,204,Bangladesh
3855,43,BD,Bangladesh,Extant,204,Bangladesh
39339,43,BD,Bangladesh,Extant,204,Bangladesh
15955,43,BD,Bangladesh,Extant,204,Bangladesh
12419,43,BD,Bangladesh,Extant,204,Bangladesh
4615,43,BD,Bangladesh,Extant,204,Bangladesh
11200,33,BE,Belgium,Extant,59,Belgium
155123,33,BE,Belgium,Extant,59,Belgium
187752,33,BE,Belgium,Extant,59,Belgium
8784,33,BE,Belgium,Extant,59,Belgium
198568,33,BE,Belgium,Extant,59,Belgium
9660,33,BE,Belgium,Extant,59,Belgium
17013,33,BE,Belgium,Extant,59,Belgium
2474,33,BE,Belgium,Extant,59,Belgium
2478,33,BE,Belgium,Extant,59,Belgium
6335,33,BE,Belgium,Extant,59,Belgium
9250,33,BE,Belgium,Extant,59,Belgium
9461,33,BE,Belgium,Extant,59,Belgium
11047,33,BE,Belgium,Extant,59,Belgium
13006,33,BE,Belgium,Extant,59,Belgium
15421,33,BE,Belgium,Extant,59,Belgium
20731,33,BE,Belgium,Extant,59,Belgium
23211,33,BE,Belgium,Extant,59,Belgium
16580,33,BE,Belgium,Extant,59,Belgium
19861,33,BE,Belgium,Extant,59,Belgium
135631,33,BE,Belgium,Extant,59,Belgium
19855,33,BE,Belgium,Extant,59,Belgium
22692146,33,BE,Belgium,Extant,59,Belgium
170759990,33,BE,Belgium,Extant,59,Belgium
198583,33,BE,Belgium,Extant,59,Belgium
18596,33,BE,Belgium,Extant,59,Belgium
22698209,33,BE,Belgium,Extant,59,Belgium
22563,33,BE,Belgium,Extant,59,Belgium
41755,33,BE,Belgium,Extant,59,Belgium
4292,33,BE,Belgium,Extant,59,Belgium
134817215,33,BE,Belgium,Extant,59,Belgium
39339,33,BE,Belgium,Extant,59,Belgium
12419,33,BE,Belgium,Extant,59,Belgium
17027,33,BE,Belgium,Extant,59,Belgium
187752,13,BG,Bulgaria,Extant,71,Bulgaria
198568,13,BG,Bulgaria,Extant,71,Bulgaria
16580,13,BG,Bulgaria,Extant,71,Bulgaria
135631,13,BG,Bulgaria,Extant,71,Bulgaria
22692146,13,BG,Bulgaria,Extant,71,Bulgaria
170759990,13,BG,Bulgaria,Extant,71,Bulgaria
198583,13,BG,Bulgaria,Extant,71,Bulgaria
22563,13,BG,Bulgaria,Extant,71,Bulgaria
134817215,13,BG,Bulgaria,Extant,71,Bulgaria
22696495,13,BG,Bulgaria,Extant,71,Bulgaria
12419,13,BG,Bulgaria,Extant,71,Bulgaria
13653,13,BG,Bulgaria,Extant,71,Bulgaria
17027,13,BG,Bulgaria,Extant,71,Bulgaria
19488,23,BH,Bahrain,Extant,52,Bahrain
39378,23,BH,Bahrain,Extant,52,Bahrain
39381,23,BH,Bahrain,Extant,52,Bahrain
8005,23,BH,Bahrain,Extant,52,Bahrain
