"scientificname"
"Ammodytes spp"
"Bathyraja parmifera"
"Caulolatilus microps"
"Centroberyx gerrardi"
"Chionoecetes bairdi"
"Chrysophrys auratus"
"Cleisthenes herzensteini"
"Eopsetta grigorjewi"
"Etrumeus teres"
"Glyptocephalus zachirus"
"Haliotis iris"
"Hexagrammos decagrammus"
"Istiompax indica"
"Kajikia audax"
"Lepidopsetta polyxystra"
"Lepidorhombus spp"
"Loligo reynaudii"
"Merluccius gayi"
"Merluccius spp"
"Neoplatycephalus richardsoni"
"Pagrus major"
"Penaeus esculentus"
"Platycephalus conatus"
"Sardinops melanostictus"
"Scomber colias"
"Scophthalmus maximus"
"Scorpaena guttata"
"Sebastes aleutianus"
"Sebastes auriculatus"
"Sebastes aurora"
"Sebastes caurinus"
"Sebastes chlorostictus"
"Sebastes crameri"
"Sebastes diploproa"
"Sebastes elongatus"
"Sebastes fasciatus"
"Sebastes levis"
"Sebastes melanostomus"
"Sebastes nebulosus"
"Sebastes norvegicus"
"Sebastes paucispinis"
"Sebastes polyspinis"
"Sebastes proriger"
"Sebastes ruberrimus"
"Sebastes spp"
"Sebastes variabilis"
"Sebastolobus altivelis"
"Sebastolobus macrochir"
"Seriola quinqueradiata"
"Sillago flindersi"
"Sphyrna tiburo"
"Squalus suckleyi"
"Takifugu rubripes"
"Tanakius kitaharae"
"Zearaja chilensis"
