"rgn_id","fao_id","scientificname","stock_id","stockid","stocklong","commonname","idtemp2"
106,34,"Alopias vulpinus","Alopias_vulpinus-34",NA,NA,NA,NA
171,34,"Alopias vulpinus","Alopias_vulpinus-34",NA,NA,NA,NA
182,34,"Alopias vulpinus","Alopias_vulpinus-34",NA,NA,NA,NA
183,34,"Alopias vulpinus","Alopias_vulpinus-34",NA,NA,NA,NA
193,34,"Alopias vulpinus","Alopias_vulpinus-34",NA,NA,NA,NA
194,34,"Alopias vulpinus","Alopias_vulpinus-34",NA,NA,NA,NA
195,34,"Alopias vulpinus","Alopias_vulpinus-34",NA,NA,NA,NA
199,34,"Alopias vulpinus","Alopias_vulpinus-34",NA,NA,NA,NA
200,34,"Alopias vulpinus","Alopias_vulpinus-34",NA,NA,NA,NA
255,34,"Alopias vulpinus","Alopias_vulpinus-34",NA,NA,NA,NA
264,34,"Alopias vulpinus","Alopias_vulpinus-34",NA,NA,NA,NA
60,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
61,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
62,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
67,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
68,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
80,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
82,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
84,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
179,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
182,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
184,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
185,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
186,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
187,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
188,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
232,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
329,37,"Alopias vulpinus","Alopias_vulpinus-37",NA,NA,NA,NA
169,41,"Alopias vulpinus","Alopias_vulpinus-41",NA,NA,NA,NA
171,41,"Alopias vulpinus","Alopias_vulpinus-41",NA,NA,NA,NA
172,41,"Alopias vulpinus","Alopias_vulpinus-41",NA,NA,NA,NA
173,41,"Alopias vulpinus","Alopias_vulpinus-41",NA,NA,NA,NA
266,41,"Alopias vulpinus","Alopias_vulpinus-41",NA,NA,NA,NA
101,47,"Alopias vulpinus","Alopias_vulpinus-47",NA,NA,NA,NA
102,47,"Alopias vulpinus","Alopias_vulpinus-47",NA,NA,NA,NA
199,47,"Alopias vulpinus","Alopias_vulpinus-47",NA,NA,NA,NA
200,47,"Alopias vulpinus","Alopias_vulpinus-47",NA,NA,NA,NA
28,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
29,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
30,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
32,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
33,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
34,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
35,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
36,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
37,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
39,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
41,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
42,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
102,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
202,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
269,51,"Alopias vulpinus","Alopias_vulpinus-51",NA,NA,NA,NA
16,57,"Alopias vulpinus","Alopias_vulpinus-57",NA,NA,NA,NA
209,61,"Alopias vulpinus","Alopias_vulpinus-61",NA,NA,NA,NA
255,61,"Alopias vulpinus","Alopias_vulpinus-61",NA,NA,NA,NA
163,67,"Alopias vulpinus","Alopias_vulpinus-67",NA,NA,NA,NA
218,67,"Alopias vulpinus","Alopias_vulpinus-67",NA,NA,NA,NA
273,67,"Alopias vulpinus","Alopias_vulpinus-67",NA,NA,NA,NA
216,71,"Alopias vulpinus","Alopias_vulpinus-71",NA,NA,NA,NA
135,77,"Alopias vulpinus","Alopias_vulpinus-77",NA,NA,NA,NA
149,77,"Alopias vulpinus","Alopias_vulpinus-77",NA,NA,NA,NA
150,77,"Alopias vulpinus","Alopias_vulpinus-77",NA,NA,NA,NA
151,77,"Alopias vulpinus","Alopias_vulpinus-77",NA,NA,NA,NA
152,77,"Alopias vulpinus","Alopias_vulpinus-77",NA,NA,NA,NA
159,77,"Alopias vulpinus","Alopias_vulpinus-77",NA,NA,NA,NA
275,77,"Alopias vulpinus","Alopias_vulpinus-77",NA,NA,NA,NA
16,81,"Alopias vulpinus","Alopias_vulpinus-81",NA,NA,NA,NA
155,81,"Alopias vulpinus","Alopias_vulpinus-81",NA,NA,NA,NA
162,81,"Alopias vulpinus","Alopias_vulpinus-81",NA,NA,NA,NA
276,81,"Alopias vulpinus","Alopias_vulpinus-81",NA,NA,NA,NA
137,87,"Alopias vulpinus","Alopias_vulpinus-87",NA,NA,NA,NA
138,87,"Alopias vulpinus","Alopias_vulpinus-87",NA,NA,NA,NA
224,87,"Alopias vulpinus","Alopias_vulpinus-87",NA,NA,NA,NA
277,87,"Alopias vulpinus","Alopias_vulpinus-87",NA,NA,NA,NA
102,NA,"Alopias vulpinus","Alopias_vulpinus-NA",NA,NA,NA,NA
138,NA,"Alopias vulpinus","Alopias_vulpinus-NA",NA,NA,NA,NA
162,NA,"Alopias vulpinus","Alopias_vulpinus-NA",NA,NA,NA,NA
163,NA,"Alopias vulpinus","Alopias_vulpinus-NA",NA,NA,NA,NA
171,NA,"Alopias vulpinus","Alopias_vulpinus-NA",NA,NA,NA,NA
173,NA,"Alopias vulpinus","Alopias_vulpinus-NA",NA,NA,NA,NA
177,NA,"Alopias vulpinus","Alopias_vulpinus-NA",NA,NA,NA,NA
179,NA,"Alopias vulpinus","Alopias_vulpinus-NA",NA,NA,NA,NA
184,NA,"Alopias vulpinus","Alopias_vulpinus-NA",NA,NA,NA,NA
163,21,"Anarhichas lupus","Anarhichas_lupus-21","AWOLF5YZ","Atlantic wolffish Gulf of Maine / Georges Bank","Atlantic wolffish",18
145,21,"Anarhichas lupus","Anarhichas_lupus-21",NA,NA,NA,NA
218,21,"Anarhichas lupus","Anarhichas_lupus-21",NA,NA,NA,NA
219,21,"Anarhichas lupus","Anarhichas_lupus-21",NA,NA,NA,NA
59,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
73,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
141,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
143,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
145,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
175,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
176,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
177,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
179,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
180,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
181,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
182,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
222,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
223,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
227,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
228,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
262,27,"Anarhichas lupus","Anarhichas_lupus-27",NA,NA,NA,NA
203,57,"Anarhichas lupus","Anarhichas_lupus-57",NA,NA,NA,NA
216,57,"Anarhichas lupus","Anarhichas_lupus-57",NA,NA,NA,NA
73,61,"Anarhichas lupus","Anarhichas_lupus-61",NA,NA,NA,NA
210,61,"Anarhichas lupus","Anarhichas_lupus-61",NA,NA,NA,NA
16,71,"Anarhichas lupus","Anarhichas_lupus-71",NA,NA,NA,NA
206,71,"Anarhichas lupus","Anarhichas_lupus-71",NA,NA,NA,NA
216,71,"Anarhichas lupus","Anarhichas_lupus-71",NA,NA,NA,NA
162,81,"Anarhichas lupus","Anarhichas_lupus-81",NA,NA,NA,NA
143,NA,"Anarhichas lupus","Anarhichas_lupus-NA",NA,NA,NA,NA
180,NA,"Anarhichas lupus","Anarhichas_lupus-NA",NA,NA,NA,NA
223,NA,"Anarhichas lupus","Anarhichas_lupus-NA",NA,NA,NA,NA
102,47,"Austroglossus pectoralis","Austroglossus_pectoralis-47","ECSOLESASC","East coast sole South Africa South coast","East coast sole",39
58,34,"Austroglossus pectoralis","Austroglossus_pectoralis-34",NA,NA,NA,NA
67,37,"Austroglossus pectoralis","Austroglossus_pectoralis-37",NA,NA,NA,NA
76,37,"Austroglossus pectoralis","Austroglossus_pectoralis-37",NA,NA,NA,NA
80,37,"Austroglossus pectoralis","Austroglossus_pectoralis-37",NA,NA,NA,NA
184,37,"Austroglossus pectoralis","Austroglossus_pectoralis-37",NA,NA,NA,NA
101,47,"Austroglossus pectoralis","Austroglossus_pectoralis-47",NA,NA,NA,NA
200,47,"Austroglossus pectoralis","Austroglossus_pectoralis-47",NA,NA,NA,NA
102,NA,"Austroglossus pectoralis","Austroglossus_pectoralis-NA",NA,NA,NA,NA
218,21,"Clupea harengus","Clupea_harengus-21","HERR4RSP","Herring NAFO division 4R (Spring spawners)","Herring",49
218,21,"Clupea harengus","Clupea_harengus-21","HERR4TFA","Herring Southern Gulf of St. Lawrence (Fall spawners)","Herring",50
218,21,"Clupea harengus","Clupea_harengus-21","HERR4TSP","Herring Southern Gulf of St. Lawrence (Spring spawners)","Herring",51
108,21,"Clupea harengus","Clupea_harengus-21",NA,NA,NA,NA
145,21,"Clupea harengus","Clupea_harengus-21",NA,NA,NA,NA
163,21,"Clupea harengus","Clupea_harengus-21",NA,NA,NA,NA
219,21,"Clupea harengus","Clupea_harengus-21",NA,NA,NA,NA
261,21,"Clupea harengus","Clupea_harengus-21",NA,NA,NA,NA
59,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
69,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
70,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
73,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
141,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
143,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
144,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
145,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
174,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
175,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
176,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
177,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
178,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
179,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
180,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
181,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
182,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
183,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
189,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
222,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
223,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
227,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
228,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
262,27,"Clupea harengus","Clupea_harengus-27",NA,NA,NA,NA
110,31,"Clupea harengus","Clupea_harengus-31",NA,NA,NA,NA
112,31,"Clupea harengus","Clupea_harengus-31",NA,NA,NA,NA
115,31,"Clupea harengus","Clupea_harengus-31",NA,NA,NA,NA
118,31,"Clupea harengus","Clupea_harengus-31",NA,NA,NA,NA
120,31,"Clupea harengus","Clupea_harengus-31",NA,NA,NA,NA
124,31,"Clupea harengus","Clupea_harengus-31",NA,NA,NA,NA
135,31,"Clupea harengus","Clupea_harengus-31",NA,NA,NA,NA
139,31,"Clupea harengus","Clupea_harengus-31",NA,NA,NA,NA
163,31,"Clupea harengus","Clupea_harengus-31",NA,NA,NA,NA
168,31,"Clupea harengus","Clupea_harengus-31",NA,NA,NA,NA
250,31,"Clupea harengus","Clupea_harengus-31",NA,NA,NA,NA
263,31,"Clupea harengus","Clupea_harengus-31",NA,NA,NA,NA
63,34,"Clupea harengus","Clupea_harengus-34",NA,NA,NA,NA
104,34,"Clupea harengus","Clupea_harengus-34",NA,NA,NA,NA
255,34,"Clupea harengus","Clupea_harengus-34",NA,NA,NA,NA
264,34,"Clupea harengus","Clupea_harengus-34",NA,NA,NA,NA
61,37,"Clupea harengus","Clupea_harengus-37",NA,NA,NA,NA
67,37,"Clupea harengus","Clupea_harengus-37",NA,NA,NA,NA
76,37,"Clupea harengus","Clupea_harengus-37",NA,NA,NA,NA
80,37,"Clupea harengus","Clupea_harengus-37",NA,NA,NA,NA
182,37,"Clupea harengus","Clupea_harengus-37",NA,NA,NA,NA
184,37,"Clupea harengus","Clupea_harengus-37",NA,NA,NA,NA
187,37,"Clupea harengus","Clupea_harengus-37",NA,NA,NA,NA
169,41,"Clupea harengus","Clupea_harengus-41",NA,NA,NA,NA
171,41,"Clupea harengus","Clupea_harengus-41",NA,NA,NA,NA
266,41,"Clupea harengus","Clupea_harengus-41",NA,NA,NA,NA
36,51,"Clupea harengus","Clupea_harengus-51",NA,NA,NA,NA
48,51,"Clupea harengus","Clupea_harengus-51",NA,NA,NA,NA
50,51,"Clupea harengus","Clupea_harengus-51",NA,NA,NA,NA
269,51,"Clupea harengus","Clupea_harengus-51",NA,NA,NA,NA
16,57,"Clupea harengus","Clupea_harengus-57",NA,NA,NA,NA
203,57,"Clupea harengus","Clupea_harengus-57",NA,NA,NA,NA
216,57,"Clupea harengus","Clupea_harengus-57",NA,NA,NA,NA
255,57,"Clupea harengus","Clupea_harengus-57",NA,NA,NA,NA
270,57,"Clupea harengus","Clupea_harengus-57",NA,NA,NA,NA
14,61,"Clupea harengus","Clupea_harengus-61",NA,NA,NA,NA
20,61,"Clupea harengus","Clupea_harengus-61",NA,NA,NA,NA
73,61,"Clupea harengus","Clupea_harengus-61",NA,NA,NA,NA
209,61,"Clupea harengus","Clupea_harengus-61",NA,NA,NA,NA
210,61,"Clupea harengus","Clupea_harengus-61",NA,NA,NA,NA
73,67,"Clupea harengus","Clupea_harengus-67",NA,NA,NA,NA
163,67,"Clupea harengus","Clupea_harengus-67",NA,NA,NA,NA
7,71,"Clupea harengus","Clupea_harengus-71",NA,NA,NA,NA
15,71,"Clupea harengus","Clupea_harengus-71",NA,NA,NA,NA
16,71,"Clupea harengus","Clupea_harengus-71",NA,NA,NA,NA
24,71,"Clupea harengus","Clupea_harengus-71",NA,NA,NA,NA
25,71,"Clupea harengus","Clupea_harengus-71",NA,NA,NA,NA
155,71,"Clupea harengus","Clupea_harengus-71",NA,NA,NA,NA
206,71,"Clupea harengus","Clupea_harengus-71",NA,NA,NA,NA
216,71,"Clupea harengus","Clupea_harengus-71",NA,NA,NA,NA
247,71,"Clupea harengus","Clupea_harengus-71",NA,NA,NA,NA
255,71,"Clupea harengus","Clupea_harengus-71",NA,NA,NA,NA
135,77,"Clupea harengus","Clupea_harengus-77",NA,NA,NA,NA
162,81,"Clupea harengus","Clupea_harengus-81",NA,NA,NA,NA
70,NA,"Clupea harengus","Clupea_harengus-NA",NA,NA,NA,NA
73,NA,"Clupea harengus","Clupea_harengus-NA",NA,NA,NA,NA
143,NA,"Clupea harengus","Clupea_harengus-NA",NA,NA,NA,NA
145,NA,"Clupea harengus","Clupea_harengus-NA",NA,NA,NA,NA
163,NA,"Clupea harengus","Clupea_harengus-NA",NA,NA,NA,NA
174,NA,"Clupea harengus","Clupea_harengus-NA",NA,NA,NA,NA
176,NA,"Clupea harengus","Clupea_harengus-NA",NA,NA,NA,NA
177,NA,"Clupea harengus","Clupea_harengus-NA",NA,NA,NA,NA
179,NA,"Clupea harengus","Clupea_harengus-NA",NA,NA,NA,NA
180,NA,"Clupea harengus","Clupea_harengus-NA",NA,NA,NA,NA
218,NA,"Clupea harengus","Clupea_harengus-NA",NA,NA,NA,NA
222,NA,"Clupea harengus","Clupea_harengus-NA",NA,NA,NA,NA
223,NA,"Clupea harengus","Clupea_harengus-NA",NA,NA,NA,NA
59,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27","EBASSVIIIab","European seabass ICES 8ab","European seabass",40
177,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27","EBASSVIIIab","European seabass ICES 8ab","European seabass",41
179,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27","EBASSVIIIab","European seabass ICES 8ab","European seabass",42
180,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27","EBASSVIIIab","European seabass ICES 8ab","European seabass",43
182,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27","EBASSVIIIab","European seabass ICES 8ab","European seabass",44
145,21,"Dicentrarchus labrax","Dicentrarchus_labrax-21",NA,NA,NA,NA
73,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27",NA,NA,NA,NA
141,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27",NA,NA,NA,NA
143,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27",NA,NA,NA,NA
145,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27",NA,NA,NA,NA
175,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27",NA,NA,NA,NA
176,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27",NA,NA,NA,NA
181,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27",NA,NA,NA,NA
183,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27",NA,NA,NA,NA
222,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27",NA,NA,NA,NA
223,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27",NA,NA,NA,NA
227,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27",NA,NA,NA,NA
228,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27",NA,NA,NA,NA
262,27,"Dicentrarchus labrax","Dicentrarchus_labrax-27",NA,NA,NA,NA
62,34,"Dicentrarchus labrax","Dicentrarchus_labrax-34",NA,NA,NA,NA
182,34,"Dicentrarchus labrax","Dicentrarchus_labrax-34",NA,NA,NA,NA
60,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
61,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
62,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
67,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
68,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
71,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
72,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
73,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
74,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
75,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
76,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
77,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
78,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
79,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
80,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
81,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
82,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
84,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
179,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
182,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
184,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
185,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
186,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
187,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
188,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
214,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
215,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
232,37,"Dicentrarchus labrax","Dicentrarchus_labrax-37",NA,NA,NA,NA
179,NA,"Dicentrarchus labrax","Dicentrarchus_labrax-NA",NA,NA,NA,NA
180,NA,"Dicentrarchus labrax","Dicentrarchus_labrax-NA",NA,NA,NA,NA
184,NA,"Dicentrarchus labrax","Dicentrarchus_labrax-NA",NA,NA,NA,NA
187,NA,"Dicentrarchus labrax","Dicentrarchus_labrax-NA",NA,NA,NA,NA
232,NA,"Dicentrarchus labrax","Dicentrarchus_labrax-NA",NA,NA,NA,NA
98,34,"Engraulis encrasicolus","Engraulis_encrasicolus-34","ANCHOCWACIV-BEN","Anchovy Central West Africa Cote Divoire-Benin","Anchovy",1
99,34,"Engraulis encrasicolus","Engraulis_encrasicolus-34","ANCHOCWACIV-BEN","Anchovy Central West Africa Cote Divoire-Benin","Anchovy",2
106,34,"Engraulis encrasicolus","Engraulis_encrasicolus-34","ANCHOCWACIV-BEN","Anchovy Central West Africa Cote Divoire-Benin","Anchovy",3
195,34,"Engraulis encrasicolus","Engraulis_encrasicolus-34","ANCHOCWACIV-BEN","Anchovy Central West Africa Cote Divoire-Benin","Anchovy",4
100,34,"Engraulis encrasicolus","Engraulis_encrasicolus-34","ANCHOCWAGAB-AGO","Anchovy Central West Africa Gabon-Angola","Anchovy",5
198,34,"Engraulis encrasicolus","Engraulis_encrasicolus-34","ANCHOCWAGAB-AGO","Anchovy Central West Africa Gabon-Angola","Anchovy",6
199,34,"Engraulis encrasicolus","Engraulis_encrasicolus-34","ANCHOCWAGAB-AGO","Anchovy Central West Africa Gabon-Angola","Anchovy",7
200,34,"Engraulis encrasicolus","Engraulis_encrasicolus-34","ANCHOCWAGAB-AGO","Anchovy Central West Africa Gabon-Angola","Anchovy",8
199,47,"Engraulis encrasicolus","Engraulis_encrasicolus-47","ANCHOCWAGAB-AGO","Anchovy Central West Africa Gabon-Angola","Anchovy",11
200,47,"Engraulis encrasicolus","Engraulis_encrasicolus-47","ANCHOCWAGAB-AGO","Anchovy Central West Africa Gabon-Angola","Anchovy",12
145,21,"Engraulis encrasicolus","Engraulis_encrasicolus-21",NA,NA,NA,NA
163,21,"Engraulis encrasicolus","Engraulis_encrasicolus-21",NA,NA,NA,NA
218,21,"Engraulis encrasicolus","Engraulis_encrasicolus-21",NA,NA,NA,NA
261,21,"Engraulis encrasicolus","Engraulis_encrasicolus-21",NA,NA,NA,NA
59,27,"Engraulis encrasicolus","Engraulis_encrasicolus-27",NA,NA,NA,NA
73,27,"Engraulis encrasicolus","Engraulis_encrasicolus-27",NA,NA,NA,NA
141,27,"Engraulis encrasicolus","Engraulis_encrasicolus-27",NA,NA,NA,NA
143,27,"Engraulis encrasicolus","Engraulis_encrasicolus-27",NA,NA,NA,NA
145,27,"Engraulis encrasicolus","Engraulis_encrasicolus-27",NA,NA,NA,NA
174,27,"Engraulis encrasicolus","Engraulis_encrasicolus-27",NA,NA,NA,NA
175,27,"Engraulis encrasicolus","Engraulis_encrasicolus-27",NA,NA,NA,NA
176,27,"Engraulis encrasicolus","Engraulis_encrasicolus-27",NA,NA,NA,NA
177,27,"Engraulis encrasicolus","Engraulis_encrasicolus-27",NA,NA,NA,NA
